Date,Team 1,FT,HT,Team 2
Fri Sep 11 2020,Watford,1-0,1-0,Middlesbrough
Sat Sep 12 2020,Birmingham,1-0,1-0,Brentford
Sat Sep 12 2020,Wycombe,0-1,0-0,Rotherham
Sat Sep 12 2020,Barnsley,0-1,0-0,Luton
Sat Sep 12 2020,Bournemouth,3-2,1-1,Blackburn
Sat Sep 12 2020,Bristol City,2-1,1-1,Coventry
Sat Sep 12 2020,Cardiff,0-2,0-2,Sheffield Weds
Sat Sep 12 2020,Derby,0-2,0-2,Reading
Sat Sep 12 2020,Huddersfield,0-1,0-0,Norwich
Sat Sep 12 2020,Millwall,0-0,0-0,Stoke
Sat Sep 12 2020,Preston,0-1,0-0,Swansea
Sat Sep 12 2020,QPR,2-0,0-0,Nott'm Forest
Fri Sep 18 2020,Coventry,3-2,1-1,QPR
Sat Sep 19 2020,Nott'm Forest,0-2,0-2,Cardiff
Sat Sep 19 2020,Blackburn,5-0,3-0,Wycombe
Sat Sep 19 2020,Brentford,3-0,0-0,Huddersfield
Sat Sep 19 2020,Luton,2-1,1-0,Derby
Sat Sep 19 2020,Middlesbrough,1-1,0-1,Bournemouth
Sat Sep 19 2020,Norwich,2-2,1-2,Preston
Sat Sep 19 2020,Reading,2-0,0-0,Barnsley
Sat Sep 19 2020,Rotherham,0-1,0-0,Millwall
Sat Sep 19 2020,Sheffield Weds,0-0,0-0,Watford
Sat Sep 19 2020,Swansea,0-0,0-0,Birmingham
Sun Sep 20 2020,Stoke,0-2,0-1,Bristol City
Fri Sep 25 2020,Huddersfield,1-0,0-0,Nott'm Forest
Sat Sep 26 2020,Watford,1-0,1-0,Luton
Sat Sep 26 2020,Wycombe,0-2,0-2,Swansea
Sat Sep 26 2020,Barnsley,0-0,0-0,Coventry
Sat Sep 26 2020,Birmingham,1-1,0-0,Rotherham
Sat Sep 26 2020,Cardiff,1-2,0-0,Reading
Sat Sep 26 2020,Derby,0-4,0-3,Blackburn
Sat Sep 26 2020,Millwall,1-1,1-1,Brentford
Sat Sep 26 2020,Preston,0-1,0-1,Stoke
Sat Sep 26 2020,QPR,1-1,1-1,Middlesbrough
Sun Sep 27 2020,Bristol City,2-0,0-0,Sheffield Weds
Sun Sep 27 2020,Bournemouth,1-0,1-0,Norwich
Fri Oct 2 2020,Coventry,1-3,1-1,Bournemouth
Sat Oct 3 2020,Norwich,0-1,0-0,Derby
Sat Oct 3 2020,Blackburn,0-0,0-0,Cardiff
Sat Oct 3 2020,Luton,2-0,0-0,Wycombe
Sat Oct 3 2020,Middlesbrough,2-1,1-0,Barnsley
Sat Oct 3 2020,Nott'm Forest,1-2,1-2,Bristol City
Sat Oct 3 2020,Reading,1-0,1-0,Watford
Sat Oct 3 2020,Rotherham,1-1,1-0,Huddersfield
Sat Oct 3 2020,Sheffield Weds,1-1,0-0,QPR
Sat Oct 3 2020,Swansea,2-1,0-0,Millwall
Sun Oct 4 2020,Brentford,2-4,2-0,Preston
Sun Oct 4 2020,Stoke,1-1,0-0,Birmingham
Fri Oct 16 2020,Derby,0-1,0-0,Watford
Sat Oct 17 2020,Barnsley,2-2,1-0,Bristol City
Sat Oct 17 2020,Birmingham,0-1,0-0,Sheffield Weds
Sat Oct 17 2020,Blackburn,0-1,0-0,Nott'm Forest
Sat Oct 17 2020,Bournemouth,0-0,0-0,QPR
Sat Oct 17 2020,Brentford,2-0,0-0,Coventry
Sat Oct 17 2020,Luton,0-2,0-0,Stoke
Sat Oct 17 2020,Middlesbrough,0-0,0-0,Reading
Sat Oct 17 2020,Rotherham,1-2,1-0,Norwich
Sat Oct 17 2020,Swansea,1-2,1-1,Huddersfield
Sat Oct 17 2020,Wycombe,1-2,1-0,Millwall
Sun Oct 18 2020,Preston,0-1,0-0,Cardiff
Tue Oct 20 2020,Bristol City,0-1,0-0,Middlesbrough
Tue Oct 20 2020,Coventry,1-1,1-1,Swansea
Tue Oct 20 2020,Huddersfield,1-0,0-0,Derby
Tue Oct 20 2020,Millwall,2-0,1-0,Luton
