Date,Team 1,FT,HT,Team 2
Sat Apr 18 2015,Ufa,1-0,?,Lokomotiv Moscow
Sat Apr 18 2015,M. Saransk,1-3,?,Spartak Moscow
Sat Apr 18 2015,Rubin Kazan,2-1,?,Ural
Sun Apr 19 2015,CSKA Moscow,1-1,?,Krasnodar
Sun Apr 19 2015,Akhmat Grozny,0-0,?,Dynamo Moscow
Sun Apr 19 2015,Kuban,0-0,?,Zenit
Mon Apr 20 2015,Amkar,0-1,?,Arsenal Tula
Mon Apr 20 2015,FK Rostov,1-0,?,T. Moscow
Fri Apr 24 2015,Ufa,3-2,?,Kuban
Fri Apr 24 2015,M. Saransk,2-1,?,Ural
Sat Apr 25 2015,Amkar,2-1,?,Akhmat Grozny
Sat Apr 25 2015,T. Moscow,0-2,?,CSKA Moscow
Sat Apr 25 2015,Krasnodar,1-0,?,Lokomotiv Moscow
Sun Apr 26 2015,Spartak Moscow,1-0,?,Rubin Kazan
Sun Apr 26 2015,FK Rostov,2-2,?,Dynamo Moscow
Sun Apr 26 2015,Zenit,1-0,?,Arsenal Tula
Thu Apr 30 2015,Amkar,2-0,?,Dynamo Moscow
Sat May 2 2015,Spartak Moscow,1-1,?,Zenit
Sat May 2 2015,FK Rostov,0-1,?,Akhmat Grozny
Sun May 3 2015,Kuban,1-2,?,Dynamo Moscow
Sun May 3 2015,Amkar,1-1,?,Lokomotiv Moscow
Sun May 3 2015,T. Moscow,2-2,?,Rubin Kazan
Mon May 4 2015,Ufa,1-2,?,M. Saransk
Mon May 4 2015,Arsenal Tula,0-3,?,Krasnodar
Mon May 4 2015,CSKA Moscow,3-1,?,Ural
Fri May 8 2015,Ural,1-1,?,Ufa
Fri May 8 2015,Rubin Kazan,1-0,?,Kuban
Sun May 10 2015,Lokomotiv Moscow,1-3,?,CSKA Moscow
Sun May 10 2015,Dynamo Moscow,0-0,?,T. Moscow
Sun May 10 2015,Zenit,3-0,?,FK Rostov
Mon May 11 2015,Akhmat Grozny,4-2,?,Spartak Moscow
Mon May 11 2015,M. Saransk,1-0,?,Arsenal Tula
Mon May 11 2015,Krasnodar,1-1,?,Amkar
Fri May 15 2015,M. Saransk,0-0,?,FK Rostov
Sat May 16 2015,Amkar,1-0,?,Kuban
Sat May 16 2015,Arsenal Tula,1-1,?,Akhmat Grozny
Sat May 16 2015,Lokomotiv Moscow,3-0,?,Rubin Kazan
Sun May 17 2015,Spartak Moscow,0-4,?,CSKA Moscow
Sun May 17 2015,Ufa,1-1,?,Zenit
Sun May 17 2015,Krasnodar,2-2,?,T. Moscow
Mon May 18 2015,Ural,2-1,?,Dynamo Moscow
Sat May 23 2015,Amkar,1-0,?,Zenit
Sat May 23 2015,T. Moscow,3-1,?,Ural
Sat May 23 2015,Spartak Moscow,1-2,?,Ufa
Sun May 24 2015,Krasnodar,2-1,?,FK Rostov
Sun May 24 2015,M. Saransk,1-0,?,Akhmat Grozny
Sun May 24 2015,Dynamo Moscow,2-2,?,Arsenal Tula
Mon May 25 2015,Lokomotiv Moscow,1-1,?,Kuban
Mon May 25 2015,CSKA Moscow,3-0,?,Rubin Kazan
Sat May 30 2015,Akhmat Grozny,1-3,?,Ural
Sat May 30 2015,Dynamo Moscow,1-1,?,Krasnodar
Sat May 30 2015,FK Rostov,1-1,?,CSKA Moscow
Sat May 30 2015,Kuban,5-1,?,Arsenal Tula
Sat May 30 2015,Spartak Moscow,3-3,?,Amkar
Sat May 30 2015,T. Moscow,2-0,?,M. Saransk
Sat May 30 2015,Ufa,1-1,?,Rubin Kazan
Sat May 30 2015,Zenit,1-0,?,Lokomotiv Moscow
Wed Jun 3 2015,Tomsk,0-1,?,Ural
Wed Jun 3 2015,Tosno,0-1,?,FK Rostov
Sun Jun 7 2015,Ural,0-0,?,Tomsk
Sun Jun 7 2015,FK Rostov,4-1,?,Tosno
