Date,Team 1,FT,HT,Team 2
Fri Aug 8 2014,Zwolle,2-0,0-0,Utrecht
Sat Aug 9 2014,Cambuur,1-1,1-0,Twente
Sat Aug 9 2014,Heerenveen,1-2,1-1,Dordrecht
Sat Aug 9 2014,Heracles,0-3,0-0,AZ Alkmaar
Sat Aug 9 2014,NAC Breda,1-1,1-1,Excelsior
Sun Aug 10 2014,Ajax,4-1,1-0,Vitesse
Sun Aug 10 2014,Den Haag,0-1,0-0,Feyenoord
Sun Aug 10 2014,Go Ahead Eagles,2-3,1-0,Groningen
Sun Aug 10 2014,Willem II,1-3,1-2,PSV Eindhoven
Fri Aug 15 2014,Feyenoord,1-1,0-0,Heerenveen
Sat Aug 16 2014,Dordrecht,1-2,0-1,Zwolle
Sat Aug 16 2014,PSV Eindhoven,6-1,2-1,NAC Breda
Sat Aug 16 2014,Twente,2-2,1-0,Den Haag
Sat Aug 16 2014,Vitesse,2-2,2-1,Cambuur
Sun Aug 17 2014,AZ Alkmaar,1-3,0-1,Ajax
Sun Aug 17 2014,Excelsior,3-2,1-0,Go Ahead Eagles
Sun Aug 17 2014,Groningen,3-1,2-0,Heracles
Sun Aug 17 2014,Utrecht,2-1,0-0,Willem II
Fri Aug 22 2014,Heracles,0-1,0-0,Cambuur
Sat Aug 23 2014,Go Ahead Eagles,0-0,0-0,Dordrecht
Sat Aug 23 2014,Heerenveen,2-0,0-0,Excelsior
Sat Aug 23 2014,Willem II,3-0,2-0,AZ Alkmaar
Sun Aug 24 2014,Ajax,1-3,1-0,PSV Eindhoven
Sun Aug 24 2014,Den Haag,3-0,0-0,Groningen
Sun Aug 24 2014,Feyenoord,1-2,1-1,Utrecht
Sun Aug 24 2014,NAC Breda,1-1,0-1,Twente
Sun Aug 24 2014,Zwolle,2-1,0-1,Vitesse
Fri Aug 29 2014,Go Ahead Eagles,1-0,0-0,Willem II
Sat Aug 30 2014,Cambuur,3-2,1-0,Den Haag
Sat Aug 30 2014,Dordrecht,1-3,0-2,AZ Alkmaar
Sat Aug 30 2014,Excelsior,3-1,1-1,Heracles
Sat Aug 30 2014,Heerenveen,3-1,1-0,Utrecht
Sun Aug 31 2014,Groningen,2-0,0-0,Ajax
Sun Aug 31 2014,NAC Breda,3-1,1-0,Zwolle
Sun Aug 31 2014,PSV Eindhoven,2-0,0-0,Vitesse
Sun Aug 31 2014,Twente,0-0,0-0,Feyenoord
Sat Sep 13 2014,Ajax,2-1,2-0,Heracles
Sat Sep 13 2014,AZ Alkmaar,0-1,0-1,Heerenveen
Sat Sep 13 2014,Feyenoord,1-2,0-2,Willem II
Sat Sep 13 2014,Twente,2-1,2-1,Go Ahead Eagles
Sat Sep 13 2014,Zwolle,3-1,1-1,PSV Eindhoven
Sun Sep 14 2014,Cambuur,3-0,0-0,Groningen
Sun Sep 14 2014,Dordrecht,0-1,0-0,NAC Breda
Sun Sep 14 2014,Utrecht,0-0,0-0,Den Haag
Sun Sep 14 2014,Vitesse,3-1,1-0,Excelsior
Fri Sep 19 2014,Willem II,2-1,1-1,NAC Breda
Sat Sep 20 2014,Den Haag,1-1,0-0,Go Ahead Eagles
Sat Sep 20 2014,Excelsior,1-1,0-0,Dordrecht
Sat Sep 20 2014,Vitesse,1-1,1-1,Heerenveen
Sun Sep 21 2014,AZ Alkmaar,1-0,0-0,Zwolle
Sun Sep 21 2014,Feyenoord,0-1,0-1,Ajax
Sun Sep 21 2014,Heracles,1-4,1-3,Twente
Sun Sep 21 2014,PSV Eindhoven,4-0,2-0,Cambuur
Sun Sep 21 2014,Utrecht,1-0,0-0,Groningen
Sat Sep 27 2014,Den Haag,2-3,1-1,AZ Alkmaar
Sat Sep 27 2014,Dordrecht,2-6,0-2,Vitesse
Sat Sep 27 2014,Go Ahead Eagles,0-4,0-2,Feyenoord
Sat Sep 27 2014,NAC Breda,2-5,0-3,Ajax
Sat Sep 27 2014,Zwolle,4-2,2-1,Heracles
Sun Sep 28 2014,Excelsior,1-1,1-0,Cambuur
Sun Sep 28 2014,Groningen,1-0,1-0,Willem II
Sun Sep 28 2014,Heerenveen,1-0,0-0,PSV Eindhoven
Sun Sep 28 2014,Twente,3-1,1-0,Utrecht
Fri Oct 3 2014,Vitesse,6-1,5-1,Den Haag
Sat Oct 4 2014,Cambuur,4-1,2-0,Dordrecht
Sat Oct 4 2014,Heracles,6-1,3-0,NAC Breda
Sat Oct 4 2014,Utrecht,2-3,0-0,Go Ahead Eagles
Sat Oct 4 2014,Willem II,2-1,0-1,Heerenveen
Sun Oct 5 2014,Ajax,0-0,0-0,Zwolle
Sun Oct 5 2014,AZ Alkmaar,2-2,1-0,Twente
Sun Oct 5 2014,Feyenoord,4-0,1-0,Groningen
Sun Oct 5 2014,PSV Eindhoven,3-0,2-0,Excelsior
Sat Oct 18 2014,Feyenoord,2-1,2-0,Heracles
Sat Oct 18 2014,NAC Breda,1-1,1-0,Den Haag
Sat Oct 18 2014,PSV Eindhoven,3-0,3-0,AZ Alkmaar
Sat Oct 18 2014,Twente,1-1,1-0,Ajax
Sat Oct 18 2014,Willem II,1-4,0-2,Vitesse
Sun Oct 19 2014,Dordrecht,1-3,0-1,Utrecht
