Date,Team 1,FT,HT,Team 2
Sat Aug 9 2014,Aldershot,3-1,2-0,Altrincham
Sat Aug 9 2014,Alfreton Town,1-3,1-1,Woking
Sat Aug 9 2014,Bristol Rvs,0-0,0-0,Grimsby
Sat Aug 9 2014,Chester,0-5,0-3,Barnet
Sat Aug 9 2014,Dartford,1-2,0-1,Wrexham
Sat Aug 9 2014,Dover Athletic,0-1,0-0,Halifax
Sat Aug 9 2014,Gateshead,3-1,2-0,Torquay
Sat Aug 9 2014,Lincoln,0-0,0-0,Kidderminster
Sat Aug 9 2014,Macclesfield,1-0,1-0,Braintree Town
Sat Aug 9 2014,Nuneaton Town,0-3,0-1,Eastleigh
Sat Aug 9 2014,Southport,0-1,0-0,Forest Green
Sat Aug 9 2014,Welling United,1-1,0-1,Telford United
Tue Aug 12 2014,Altrincham,1-2,0-1,Lincoln
Tue Aug 12 2014,Barnet,2-0,2-0,Bristol Rvs
Tue Aug 12 2014,Braintree Town,3-0,2-0,Dover Athletic
Tue Aug 12 2014,Forest Green,2-1,1-0,Chester
Tue Aug 12 2014,Grimsby,0-0,0-0,Nuneaton Town
Tue Aug 12 2014,Halifax,3-1,1-1,Southport
Tue Aug 12 2014,Kidderminster,3-0,1-0,Alfreton Town
Tue Aug 12 2014,Telford United,2-3,1-3,Macclesfield
Tue Aug 12 2014,Torquay,3-0,2-0,Welling United
Tue Aug 12 2014,Woking,1-1,0-0,Dartford
Tue Aug 12 2014,Wrexham,0-3,0-1,Gateshead
Thu Aug 14 2014,Eastleigh,1-0,0-0,Aldershot
Sat Aug 16 2014,Altrincham,2-1,1-0,Bristol Rvs
Sat Aug 16 2014,Barnet,1-2,0-2,Lincoln
Sat Aug 16 2014,Braintree Town,1-3,1-0,Chester
Sat Aug 16 2014,Eastleigh,2-2,2-1,Gateshead
Sat Aug 16 2014,Forest Green,2-0,1-0,Alfreton Town
Sat Aug 16 2014,Grimsby,1-1,0-0,Dover Athletic
Sat Aug 16 2014,Halifax,3-0,0-0,Welling United
Sat Aug 16 2014,Kidderminster,1-0,1-0,Dartford
Sat Aug 16 2014,Torquay,0-0,0-0,Southport
Sat Aug 16 2014,Woking,0-0,0-0,Macclesfield
Sat Aug 16 2014,Wrexham,1-0,1-0,Nuneaton Town
Sun Aug 17 2014,Telford United,0-2,0-2,Aldershot
Fri Aug 22 2014,Aldershot,1-1,1-0,Forest Green
Sat Aug 23 2014,Alfreton Town,2-3,1-3,Wrexham
Sat Aug 23 2014,Bristol Rvs,1-0,0-0,Telford United
Sat Aug 23 2014,Chester,0-3,0-1,Halifax
Sat Aug 23 2014,Dartford,0-0,0-0,Torquay
Sat Aug 23 2014,Dover Athletic,2-1,1-1,Eastleigh
Sat Aug 23 2014,Gateshead,1-6,0-3,Grimsby
Sat Aug 23 2014,Lincoln,3-2,2-0,Braintree Town
Sat Aug 23 2014,Macclesfield,0-0,0-0,Kidderminster
Sat Aug 23 2014,Nuneaton Town,0-2,0-2,Barnet
Sat Aug 23 2014,Southport,2-1,1-0,Altrincham
Sat Aug 23 2014,Welling United,1-1,1-0,Woking
Mon Aug 25 2014,Altrincham,0-1,0-1,Gateshead
Mon Aug 25 2014,Barnet,4-0,1-0,Dartford
Mon Aug 25 2014,Braintree Town,2-0,0-0,Nuneaton Town
Mon Aug 25 2014,Eastleigh,3-1,1-1,Welling United
Mon Aug 25 2014,Forest Green,1-1,0-0,Bristol Rvs
Mon Aug 25 2014,Grimsby,7-0,3-0,Alfreton Town
Mon Aug 25 2014,Halifax,3-2,2-1,Lincoln
Mon Aug 25 2014,Kidderminster,2-2,2-0,Chester
Mon Aug 25 2014,Telford United,3-3,1-2,Southport
Mon Aug 25 2014,Torquay,1-1,1-0,Aldershot
Mon Aug 25 2014,Woking,6-1,3-1,Dover Athletic
Mon Aug 25 2014,Wrexham,2-2,1-1,Macclesfield
Sat Aug 30 2014,Aldershot,2-1,0-0,Grimsby
Sat Aug 30 2014,Alfreton Town,0-2,0-0,Braintree Town
Sat Aug 30 2014,Bristol Rvs,2-1,1-0,Halifax
Sat Aug 30 2014,Dartford,2-1,0-1,Telford United
Sat Aug 30 2014,Dover Athletic,0-1,0-0,Kidderminster
Sat Aug 30 2014,Gateshead,2-1,0-1,Chester
Sat Aug 30 2014,Lincoln,1-3,1-1,Torquay
Sat Aug 30 2014,Macclesfield,2-0,1-0,Eastleigh
