Date,Team 1,FT,HT,Team 2
Fri Jul 25 2014,Concordia,0-2,?,Astra
Fri Jul 25 2014,U Craiova,1-1,?,Pandurii
Sat Jul 26 2014,Targu Mures,0-0,?,U. Cluj
Sat Jul 26 2014,FC Rapid Bucuresti,1-3,?,FC Steaua Bucuresti
Sun Jul 27 2014,FC Botosani,0-3,?,Gaz Metan Medias
Sun Jul 27 2014,CFR Cluj,4-0,?,Ceahlaul
Sun Jul 27 2014,FC Brasov,0-1,?,Petrolul
Mon Jul 28 2014,Poli Iasi,0-0,?,Viitorul Constanta
Mon Jul 28 2014,Din. Bucuresti,4-0,?,Otelul
Fri Aug 1 2014,Ceahlaul,1-4,?,Targu Mures
Fri Aug 1 2014,Viitorul Constanta,1-2,?,FC Rapid Bucuresti
Sat Aug 2 2014,Otelul,1-2,?,Concordia
Sat Aug 2 2014,FC Steaua Bucuresti,3-1,?,U Craiova
Sun Aug 3 2014,Petrolul,4-1,?,FC Botosani
Sun Aug 3 2014,Astra,5-0,?,FC Brasov
Sun Aug 3 2014,Pandurii,0-0,?,CFR Cluj
Mon Aug 4 2014,Gaz Metan Medias,0-0,?,Poli Iasi
Mon Aug 4 2014,U. Cluj,2-3,?,Din. Bucuresti
Fri Aug 8 2014,U Craiova,2-2,?,Viitorul Constanta
Fri Aug 8 2014,FC Rapid Bucuresti,1-1,?,Gaz Metan Medias
Sat Aug 9 2014,Pandurii,0-1,?,Ceahlaul
Sat Aug 9 2014,Din. Bucuresti,1-1,?,Targu Mures
Sun Aug 10 2014,FC Botosani,1-0,?,Astra
Sun Aug 10 2014,Poli Iasi,1-5,?,Petrolul
Sun Aug 10 2014,CFR Cluj,0-1,?,FC Steaua Bucuresti
Mon Aug 11 2014,Concordia,0-2,?,U. Cluj
Mon Aug 11 2014,FC Brasov,1-1,?,Otelul
Fri Aug 15 2014,Gaz Metan Medias,1-0,?,U Craiova
Fri Aug 15 2014,FC Steaua Bucuresti,6-0,?,Pandurii
Sat Aug 16 2014,Astra,2-1,?,Poli Iasi
Sat Aug 16 2014,Petrolul,0-0,?,FC Rapid Bucuresti
Sun Aug 17 2014,Targu Mures,2-0,?,Concordia
Sun Aug 17 2014,Otelul,0-1,?,FC Botosani
Sun Aug 17 2014,Ceahlaul,1-1,?,Din. Bucuresti
Mon Aug 18 2014,U. Cluj,1-1,?,FC Brasov
Mon Aug 18 2014,Viitorul Constanta,0-2,?,CFR Cluj
Fri Aug 22 2014,FC Brasov,2-1,?,Targu Mures
Fri Aug 22 2014,Concordia,0-0,?,Din. Bucuresti
Sat Aug 23 2014,Pandurii,1-1,?,Viitorul Constanta
Sat Aug 23 2014,FC Steaua Bucuresti,0-1,?,Ceahlaul
Sun Aug 24 2014,FC Botosani,1-0,?,U. Cluj
Sun Aug 24 2014,FC Rapid Bucuresti,0-2,?,Astra
Sun Aug 24 2014,U Craiova,0-2,?,Petrolul
Mon Aug 25 2014,Poli Iasi,0-0,?,Otelul
Mon Aug 25 2014,CFR Cluj,4-1,?,Gaz Metan Medias
Fri Aug 29 2014,Gaz Metan Medias,0-2,?,Pandurii
Fri Aug 29 2014,Ceahlaul,2-0,?,Concordia
Sat Aug 30 2014,Din. Bucuresti,2-1,?,FC Brasov
Sat Aug 30 2014,Viitorul Constanta,0-1,?,FC Steaua Bucuresti
Sun Aug 31 2014,Targu Mures,2-1,?,FC Botosani
Sun Aug 31 2014,Astra,5-0,?,U Craiova
Sun Aug 31 2014,Petrolul,1-2,?,CFR Cluj
Mon Sep 1 2014,Otelul,2-0,?,FC Rapid Bucuresti
Mon Sep 1 2014,U. Cluj,2-0,?,Poli Iasi
Fri Sep 12 2014,FC Brasov,4-1,?,Concordia
Fri Sep 12 2014,FC Steaua Bucuresti,3-1,?,Gaz Metan Medias
Sat Sep 13 2014,Viitorul Constanta,2-0,?,Ceahlaul
Sat Sep 13 2014,CFR Cluj,4-1,?,Astra
Sun Sep 14 2014,Poli Iasi,2-2,?,Targu Mures
Sun Sep 14 2014,FC Rapid Bucuresti,2-1,?,U. Cluj
Sun Sep 14 2014,FC Botosani,3-2,?,Din. Bucuresti
Mon Sep 15 2014,U Craiova,1-0,?,Otelul
Mon Sep 15 2014,Pandurii,1-1,?,Petrolul
Fri Sep 19 2014,Gaz Metan Medias,3-1,?,Viitorul Constanta
Fri Sep 19 2014,Targu Mures,1-0,?,FC Rapid Bucuresti
Sat Sep 20 2014,Concordia,3-3,?,FC Botosani
Sat Sep 20 2014,Otelul,0-1,?,CFR Cluj
Sat Sep 20 2014,Din. Bucuresti,1-0,?,Poli Iasi
Sun Sep 21 2014,Ceahlaul,2-2,?,FC Brasov
Sun Sep 21 2014,Astra,2-1,?,Pandurii
Sun Sep 21 2014,Petrolul,2-3,?,FC Steaua Bucuresti
Mon Sep 22 2014,U. Cluj,0-2,?,U Craiova
Fri Sep 26 2014,Poli Iasi,1-2,?,Concordia
Sat Sep 27 2014,Gaz Metan Medias,2-2,?,Ceahlaul
Sat Sep 27 2014,FC Botosani,0-0,?,FC Brasov
Sat Sep 27 2014,FC Rapid Bucuresti,0-3,?,Din. Bucuresti
Sun Sep 28 2014,U Craiova,1-0,?,Targu Mures
Sun Sep 28 2014,Viitorul Constanta,1-3,?,Petrolul
Sun Sep 28 2014,FC Steaua Bucuresti,0-0,?,Astra
Mon Sep 29 2014,Pandurii,4-0,?,Otelul
Mon Sep 29 2014,CFR Cluj,1-0,?,U. Cluj
Fri Oct 3 2014,FC Brasov,2-0,?,Poli Iasi
Fri Oct 3 2014,Concordia,0-0,?,FC Rapid Bucuresti
Sat Oct 4 2014,Ceahlaul,0-1,?,FC Botosani
Sat Oct 4 2014,U. Cluj,2-0,?,Pandurii
Sat Oct 4 2014,Petrolul,1-0,?,Gaz Metan Medias
Sun Oct 5 2014,Otelul,0-3,?,FC Steaua Bucuresti
Sun Oct 5 2014,Astra,0-1,?,Viitorul Constanta
Sun Oct 5 2014,Din. Bucuresti,1-1,?,U Craiova
Mon Oct 6 2014,Targu Mures,2-0,?,CFR Cluj
Fri Oct 17 2014,Poli Iasi,2-2,?,FC Botosani
Fri Oct 17 2014,FC Rapid Bucuresti,0-1,?,FC Brasov
Sat Oct 18 2014,Viitorul Constanta,3-0,?,Otelul
Sat Oct 18 2014,Pandurii,1-1,?,Targu Mures
Sat Oct 18 2014,CFR Cluj,2-1,?,Din. Bucuresti
Sun Oct 19 2014,U Craiova,1-1,?,Concordia
Sun Oct 19 2014,Gaz Metan Medias,1-1,?,Astra
