Date,Team 1,FT,HT,Team 2
Fri Aug 29 2014,Balikesirspor,1-2,1-1,Akhisar Belediyespor
Fri Aug 29 2014,Rizespor,1-1,0-1,Genclerbirligi
Sat Aug 30 2014,Bursaspor,0-2,0-0,Galatasaray
Sat Aug 30 2014,Buyuksehyr,1-1,1-1,Kasimpasa
Sat Aug 30 2014,Eskisehirspor,2-1,0-1,Konyaspor
Sat Aug 30 2014,Mersin Idman Yurdu,0-1,0-1,Besiktas
Sun Aug 31 2014,Erciyesspor,0-0,0-0,Trabzonspor
Sun Aug 31 2014,Fenerbahce,3-2,1-1,Karabukspor
Sun Aug 31 2014,Sivasspor,1-2,0-0,Gaziantepspor
Sat Sep 13 2014,Galatasaray,0-0,0-0,Eskisehirspor
Sat Sep 13 2014,Genclerbirligi,1-2,1-0,Bursaspor
Sat Sep 13 2014,Karabukspor,0-0,0-0,Buyuksehyr
Sat Sep 13 2014,Konyaspor,2-0,1-0,Balikesirspor
Sun Sep 14 2014,Gaziantepspor,2-2,0-2,Erciyesspor
Sun Sep 14 2014,Kasimpasa,2-2,0-2,Mersin Idman Yurdu
Sun Sep 14 2014,Trabzonspor,0-0,0-0,Fenerbahce
Mon Sep 15 2014,Akhisar Belediyespor,2-2,1-0,Sivasspor
Mon Sep 15 2014,Besiktas,1-1,0-0,Rizespor
Fri Sep 19 2014,Eskisehirspor,0-2,0-1,Genclerbirligi
Sat Sep 20 2014,Balikesirspor,2-0,2-0,Galatasaray
Sat Sep 20 2014,Erciyesspor,1-2,1-0,Akhisar Belediyespor
Sat Sep 20 2014,Mersin Idman Yurdu,2-0,1-0,Rizespor
Sun Sep 21 2014,Fenerbahce,1-0,0-0,Gaziantepspor
Sun Sep 21 2014,Kasimpasa,2-1,1-1,Karabukspor
Sun Sep 21 2014,Sivasspor,0-0,0-0,Konyaspor
Mon Sep 22 2014,Bursaspor,0-1,0-0,Besiktas
Mon Sep 22 2014,Buyuksehyr,1-1,0-0,Trabzonspor
Fri Sep 26 2014,Galatasaray,2-1,2-0,Sivasspor
Sat Sep 27 2014,Besiktas,1-1,1-0,Eskisehirspor
Sat Sep 27 2014,Trabzonspor,1-1,1-0,Kasimpasa
Sun Sep 28 2014,Akhisar Belediyespor,2-0,1-0,Fenerbahce
Sun Sep 28 2014,Genclerbirligi,3-1,1-0,Balikesirspor
Sun Sep 28 2014,Konyaspor,1-1,1-0,Erciyesspor
Sun Sep 28 2014,Rizespor,0-1,0-1,Bursaspor
Mon Sep 29 2014,Gaziantepspor,0-0,0-0,Buyuksehyr
Mon Sep 29 2014,Karabukspor,0-2,0-1,Mersin Idman Yurdu
Fri Oct 3 2014,Mersin Idman Yurdu,2-1,1-0,Bursaspor
Sat Oct 4 2014,Erciyesspor,1-2,0-0,Galatasaray
Sat Oct 4 2014,Fenerbahce,2-1,1-1,Konyaspor
Sat Oct 4 2014,Kasimpasa,4-2,1-0,Gaziantepspor
Sat Oct 4 2014,Sivasspor,1-0,1-0,Genclerbirligi
Sun Oct 5 2014,Balikesirspor,0-1,0-0,Besiktas
Sun Oct 5 2014,Buyuksehyr,4-0,2-0,Akhisar Belediyespor
Sun Oct 5 2014,Eskisehirspor,1-2,0-0,Rizespor
Sun Oct 5 2014,Karabukspor,3-0,2-0,Trabzonspor
Sat Oct 18 2014,Galatasaray,2-1,0-0,Fenerbahce
Sat Oct 18 2014,Gaziantepspor,1-0,1-0,Karabukspor
Sat Oct 18 2014,Konyaspor,0-0,0-0,Buyuksehyr
Sun Oct 19 2014,Akhisar Belediyespor,2-0,0-0,Kasimpasa
Sun Oct 19 2014,Besiktas,3-2,0-1,Sivasspor
Sun Oct 19 2014,Bursaspor,2-2,1-0,Eskisehirspor
Sun Oct 19 2014,Trabzonspor,3-1,0-0,Mersin Idman Yurdu
Mon Oct 20 2014,Genclerbirligi,0-0,0-0,Erciyesspor
Mon Oct 20 2014,Rizespor,2-2,1-1,Balikesirspor
Fri Oct 24 2014,Karabukspor,2-1,0-0,Akhisar Belediyespor
Fri Oct 24 2014,Kasimpasa,2-0,1-0,Konyaspor
Sat Oct 25 2014,Balikesirspor,0-5,0-4,Bursaspor
Sat Oct 25 2014,Fenerbahce,2-1,0-0,Genclerbirligi
Sat Oct 25 2014,Sivasspor,0-1,0-0,Rizespor
Sun Oct 26 2014,Buyuksehyr,4-0,2-0,Galatasaray
Sun Oct 26 2014,Mersin Idman Yurdu,4-2,1-2,Eskisehirspor
Sun Oct 26 2014,Trabzonspor,4-4,0-2,Gaziantepspor
Mon Oct 27 2014,Erciyesspor,3-2,0-0,Besiktas
Fri Oct 31 2014,Galatasaray,2-1,0-1,Kasimpasa
Sat Nov 1 2014,Akhisar Belediyespor,1-1,1-1,Trabzonspor
Sat Nov 1 2014,Bursaspor,3-0,0-0,Sivasspor
Sat Nov 1 2014,Genclerbirligi,1-0,0-0,Buyuksehyr
Sun Nov 2 2014,Besiktas,0-2,0-1,Fenerbahce
Sun Nov 2 2014,Gaziantepspor,1-0,0-0,Mersin Idman Yurdu
Sun Nov 2 2014,Rizespor,1-1,0-0,Erciyesspor
Mon Nov 3 2014,Eskisehirspor,2-2,0-1,Balikesirspor
Mon Nov 3 2014,Konyaspor,1-0,0-0,Karabukspor
Fri Nov 7 2014,Gaziantepspor,1-0,1-0,Akhisar Belediyespor
Fri Nov 7 2014,Sivasspor,1-1,0-0,Eskisehirspor
Sat Nov 8 2014,Fenerbahce,2-1,1-1,Rizespor
Sat Nov 8 2014,Karabukspor,1-2,0-1,Galatasaray
Sat Nov 8 2014,Mersin Idman Yurdu,2-1,1-0,Balikesirspor
Sun Nov 9 2014,Buyuksehyr,1-2,1-0,Besiktas
Sun Nov 9 2014,Erciyesspor,1-1,0-1,Bursaspor
Sun Nov 9 2014,Kasimpasa,2-2,0-1,Genclerbirligi
Sun Nov 9 2014,Trabzonspor,3-2,2-1,Konyaspor
Sat Nov 22 2014,Akhisar Belediyespor,1-1,0-0,Mersin Idman Yurdu
Sat Nov 22 2014,Galatasaray,0-3,0-0,Trabzonspor
Sat Nov 22 2014,Rizespor,0-2,0-1,Buyuksehyr
Sun Nov 23 2014,Besiktas,2-0,2-0,Kasimpasa
Sun Nov 23 2014,Eskisehirspor,2-1,1-0,Erciyesspor
Sun Nov 23 2014,Genclerbirligi,2-2,2-1,Karabukspor
Sun Nov 23 2014,Konyaspor,2-0,0-0,Gaziantepspor
Mon Nov 24 2014,Balikesirspor,1-3,0-1,Sivasspor
Mon Nov 24 2014,Bursaspor,1-1,1-0,Fenerbahce
Fri Nov 28 2014,Akhisar Belediyespor,0-0,0-0,Konyaspor
Fri Nov 28 2014,Buyuksehyr,0-0,0-0,Bursaspor
Sat Nov 29 2014,Erciyesspor,4-0,2-0,Balikesirspor
Sat Nov 29 2014,Gaziantepspor,0-1,0-0,Galatasaray
Sat Nov 29 2014,Kasimpasa,3-1,2-1,Rizespor
Sun Nov 30 2014,Fenerbahce,2-2,0-1,Eskisehirspor
Sun Nov 30 2014,Mersin Idman Yurdu,2-0,0-0,Sivasspor
Mon Dec 1 2014,Karabukspor,1-2,0-0,Besiktas
Mon Dec 1 2014,Trabzonspor,4-1,3-0,Genclerbirligi
Sat Dec 6 2014,Balikesirspor,0-1,0-1,Fenerbahce
Sat Dec 6 2014,Galatasaray,2-1,1-0,Akhisar Belediyespor
Sat Dec 6 2014,Genclerbirligi,2-0,0-0,Gaziantepspor
Sat Dec 6 2014,Konyaspor,2-0,0-0,Mersin Idman Yurdu
Sun Dec 7 2014,Besiktas,3-0,2-0,Trabzonspor
Sun Dec 7 2014,Bursaspor,5-1,3-0,Kasimpasa
Sun Dec 7 2014,Eskisehirspor,0-1,0-0,Buyuksehyr
Sun Dec 7 2014,Rizespor,0-3,0-2,Karabukspor
Mon Dec 8 2014,Sivasspor,1-1,1-1,Erciyesspor
Fri Dec 12 2014,Fenerbahce,4-1,3-1,Sivasspor
Sat Dec 13 2014,Akhisar Belediyespor,1-1,0-0,Genclerbirligi
Sat Dec 13 2014,Buyuksehyr,1-0,0-0,Balikesirspor
Sat Dec 13 2014,Kasimpasa,1-0,1-0,Eskisehirspor
Sat Dec 13 2014,Konyaspor,0-5,0-3,Galatasaray
Sun Dec 14 2014,Gaziantepspor,0-1,0-0,Besiktas
Sun Dec 14 2014,Karabukspor,3-2,1-2,Bursaspor
