Date,Team 1,FT,HT,Team 2
Fri Jul 18 2014,Queretaro,1-3,?,U.N.A.M.- Pumas
Fri Jul 18 2014,Club Tijuana,0-1,?,Puebla
Sat Jul 19 2014,Cruz Azul,0-1,?,Pachuca
Sat Jul 19 2014,Veracruz,0-1,?,Santos Laguna
Sat Jul 19 2014,Monterrey,3-1,?,Leones Negros
Sat Jul 19 2014,Club Leon,1-2,?,Club America
Sat Jul 19 2014,Atlas,0-0,?,U.A.N.L.- Tigres
Sun Jul 20 2014,Toluca,0-0,?,Monarcas
Sun Jul 20 2014,Guadalajara Chivas,1-1,?,Chiapas
Fri Jul 25 2014,Monarcas,0-2,?,Atlas
Fri Jul 25 2014,Santos Laguna,1-1,?,Cruz Azul
Sat Jul 26 2014,Club America,2-1,?,Club Tijuana
Sat Jul 26 2014,Puebla,0-0,?,Veracruz
Sat Jul 26 2014,U.A.N.L.- Tigres,4-2,?,Club Leon
Sat Jul 26 2014,Pachuca,0-1,?,Monterrey
Sat Jul 26 2014,Chiapas,2-1,?,Toluca
Sun Jul 27 2014,U.N.A.M.- Pumas,0-1,?,Guadalajara Chivas
Sun Jul 27 2014,Leones Negros,0-1,?,Queretaro
Fri Aug 1 2014,Queretaro,2-0,?,Pachuca
Fri Aug 1 2014,Club Tijuana,1-1,?,U.A.N.L.- Tigres
Sat Aug 2 2014,Cruz Azul,0-0,?,Veracruz
Sat Aug 2 2014,Puebla,0-4,?,Club America
Sat Aug 2 2014,Monterrey,0-0,?,Santos Laguna
Sat Aug 2 2014,Club Leon,4-0,?,Monarcas
Sat Aug 2 2014,Atlas,4-2,?,Chiapas
Sun Aug 3 2014,Toluca,2-1,?,U.N.A.M.- Pumas
Fri Aug 8 2014,Monarcas,0-0,?,Club Tijuana
Fri Aug 8 2014,Veracruz,2-1,?,Monterrey
Sat Aug 9 2014,Cruz Azul,1-0,?,Puebla
Sat Aug 9 2014,U.A.N.L.- Tigres,0-2,?,Club America
Sat Aug 9 2014,Santos Laguna,2-3,?,Queretaro
Sat Aug 9 2014,Pachuca,3-0,?,Guadalajara Chivas
Sat Aug 9 2014,Chiapas,3-2,?,Club Leon
Sun Aug 10 2014,U.N.A.M.- Pumas,0-1,?,Atlas
Sun Aug 10 2014,Leones Negros,0-0,?,Toluca
Thu Aug 14 2014,Club Leon,2-1,?,U.N.A.M.- Pumas
Fri Aug 15 2014,Queretaro,0-0,?,Veracruz
Fri Aug 15 2014,Club Tijuana,2-1,?,Chiapas
Sat Aug 16 2014,Club America,3-2,?,Monarcas
Sat Aug 16 2014,Puebla,1-1,?,U.A.N.L.- Tigres
Sat Aug 16 2014,Monterrey,3-1,?,Cruz Azul
Sat Aug 16 2014,Atlas,1-0,?,Leones Negros
Sun Aug 17 2014,Toluca,3-0,?,Pachuca
Sun Aug 17 2014,Guadalajara Chivas,0-1,?,Santos Laguna
Fri Aug 22 2014,Monarcas,1-5,?,U.A.N.L.- Tigres
Fri Aug 22 2014,Santos Laguna,3-0,?,Toluca
Sat Aug 23 2014,Cruz Azul,2-1,?,Queretaro
Sat Aug 23 2014,Veracruz,0-0,?,Guadalajara Chivas
Sat Aug 23 2014,Monterrey,1-0,?,Puebla
Sat Aug 23 2014,Pachuca,3-1,?,Atlas
Sat Aug 23 2014,Chiapas,0-0,?,Club America
Sun Aug 24 2014,U.N.A.M.- Pumas,1-1,?,Club Tijuana
Sun Aug 24 2014,Leones Negros,1-0,?,Club Leon
Fri Aug 29 2014,Queretaro,0-1,?,Monterrey
Fri Aug 29 2014,Club Tijuana,1-1,?,Leones Negros
Sat Aug 30 2014,Club America,0-1,?,U.N.A.M.- Pumas
Sat Aug 30 2014,Puebla,3-2,?,Monarcas
Sat Aug 30 2014,U.A.N.L.- Tigres,0-2,?,Chiapas
Sat Aug 30 2014,Club Leon,1-2,?,Pachuca
Sat Aug 30 2014,Atlas,1-1,?,Santos Laguna
Sun Aug 31 2014,Toluca,2-1,?,Veracruz
Sun Aug 31 2014,Guadalajara Chivas,0-0,?,Cruz Azul
Sun Sep 7 2014,Guadalajara Chivas,3-0,?,Leones Negros
Fri Sep 12 2014,Queretaro,1-1,?,Puebla
Fri Sep 12 2014,Veracruz,1-1,?,Atlas
Fri Sep 12 2014,Santos Laguna,2-0,?,Club Leon
Sat Sep 13 2014,Cruz Azul,1-2,?,Toluca
Sat Sep 13 2014,Pachuca,1-1,?,Club Tijuana
Sat Sep 13 2014,Chiapas,1-1,?,Monarcas
Sat Sep 13 2014,Leones Negros,0-0,?,Club America
Sun Sep 14 2014,U.N.A.M.- Pumas,2-2,?,U.A.N.L.- Tigres
Fri Sep 19 2014,Club Tijuana,4-1,?,Santos Laguna
Fri Sep 19 2014,Monarcas,2-3,?,U.N.A.M.- Pumas
Sat Sep 20 2014,Club America,2-1,?,Pachuca
Sat Sep 20 2014,Puebla,1-1,?,Chiapas
Sat Sep 20 2014,U.A.N.L.- Tigres,1-0,?,Leones Negros
Sat Sep 20 2014,Club Leon,3-1,?,Veracruz
Sat Sep 20 2014,Atlas,2-1,?,Cruz Azul
Sun Sep 21 2014,Toluca,1-0,?,Monterrey
Sun Sep 21 2014,Guadalajara Chivas,1-4,?,Queretaro
Fri Sep 26 2014,Veracruz,1-0,?,Club Tijuana
Fri Sep 26 2014,Queretaro,1-1,?,Toluca
Fri Sep 26 2014,Santos Laguna,1-4,?,Club America
Sat Sep 27 2014,Cruz Azul,1-0,?,Club Leon
Sat Sep 27 2014,Monterrey,2-1,?,Atlas
Sat Sep 27 2014,Pachuca,2-3,?,U.A.N.L.- Tigres
Sat Sep 27 2014,Leones Negros,1-2,?,Monarcas
Sun Sep 28 2014,U.N.A.M.- Pumas,2-2,?,Chiapas
Sun Sep 28 2014,Guadalajara Chivas,0-0,?,Puebla
