Date,Team 1,FT,HT,Team 2
Fri Aug 8 2014,Reims,2-2,2-1,Paris SG
Sat Aug 9 2014,Bastia,3-3,1-2,Marseille
Sat Aug 9 2014,Evian Thonon Gaillard,0-3,0-3,Caen
Sat Aug 9 2014,Guingamp,0-2,0-1,St Etienne
Sat Aug 9 2014,Lille,0-0,0-0,Metz
Sat Aug 9 2014,Montpellier,0-1,0-1,Bordeaux
Sat Aug 9 2014,Nantes,1-0,0-0,Lens
Sat Aug 9 2014,Nice,3-2,1-2,Toulouse
Sun Aug 10 2014,Lyon,2-0,0-0,Rennes
Sun Aug 10 2014,Monaco,1-2,0-1,Lorient
Fri Aug 15 2014,Caen,0-1,0-0,Lille
Sat Aug 16 2014,Lens,0-1,0-0,Guingamp
Sat Aug 16 2014,Lorient,0-0,0-0,Nice
Sat Aug 16 2014,Metz,1-1,1-1,Nantes
Sat Aug 16 2014,Paris SG,2-0,1-0,Bastia
Sat Aug 16 2014,Rennes,6-2,3-1,Evian Thonon Gaillard
Sat Aug 16 2014,Toulouse,2-1,2-0,Lyon
Sun Aug 17 2014,Bordeaux,4-1,0-1,Monaco
Sun Aug 17 2014,Marseille,0-2,0-1,Montpellier
Sun Aug 17 2014,St Etienne,3-1,0-1,Reims
Fri Aug 22 2014,Evian Thonon Gaillard,0-0,0-0,Paris SG
Sat Aug 23 2014,Bastia,1-0,1-0,Toulouse
Sat Aug 23 2014,Guingamp,0-1,0-0,Marseille
Sat Aug 23 2014,Lille,2-0,0-0,Lorient
Sat Aug 23 2014,Montpellier,2-0,1-0,Metz
Sat Aug 23 2014,Nice,1-3,1-1,Bordeaux
Sat Aug 23 2014,Reims,0-2,0-0,Caen
Sun Aug 24 2014,Lyon,0-1,0-1,Lens
Sun Aug 24 2014,Nantes,0-1,0-1,Monaco
Sun Aug 24 2014,St Etienne,0-0,0-0,Rennes
Fri Aug 29 2014,Marseille,4-0,2-0,Nice
Sat Aug 30 2014,Caen,0-1,0-0,Rennes
Sat Aug 30 2014,Lens,4-2,1-1,Reims
Sat Aug 30 2014,Lorient,4-0,0-0,Guingamp
Sat Aug 30 2014,Monaco,1-1,0-1,Lille
Sat Aug 30 2014,Nantes,1-0,0-0,Montpellier
Sat Aug 30 2014,Toulouse,1-0,0-0,Evian Thonon Gaillard
Sun Aug 31 2014,Bordeaux,1-1,0-1,Bastia
Sun Aug 31 2014,Metz,2-1,0-0,Lyon
Sun Aug 31 2014,Paris SG,5-0,2-0,St Etienne
Fri Sep 12 2014,Lyon,2-1,1-1,Monaco
Sat Sep 13 2014,Bastia,1-1,0-1,Lens
Sat Sep 13 2014,Montpellier,1-0,1-0,Lorient
Sat Sep 13 2014,Nice,1-0,0-0,Metz
Sat Sep 13 2014,Reims,2-0,1-0,Toulouse
Sat Sep 13 2014,Rennes,1-1,0-1,Paris SG
Sat Sep 13 2014,St Etienne,1-0,0-0,Caen
Sun Sep 14 2014,Evian Thonon Gaillard,1-3,0-2,Marseille
Sun Sep 14 2014,Guingamp,2-1,2-0,Bordeaux
Sun Sep 14 2014,Lille,2-0,0-0,Nantes
Fri Sep 19 2014,Bordeaux,2-1,1-0,Evian Thonon Gaillard
Sat Sep 20 2014,Lorient,0-1,0-0,Reims
Sat Sep 20 2014,Marseille,3-0,0-0,Rennes
Sat Sep 20 2014,Metz,3-1,1-1,Bastia
Sat Sep 20 2014,Nantes,2-1,2-0,Nice
Sat Sep 20 2014,Toulouse,3-3,1-1,Caen
Sun Sep 21 2014,Lens,0-1,0-0,St Etienne
Sun Sep 21 2014,Lille,0-0,0-0,Montpellier
Sun Sep 21 2014,Monaco,1-0,1-0,Guingamp
Sun Sep 21 2014,Paris SG,1-1,1-0,Lyon
Tue Sep 23 2014,Reims,0-5,0-2,Marseille
Tue Sep 23 2014,Rennes,0-3,0-1,Toulouse
Wed Sep 24 2014,Bastia,0-0,0-0,Nantes
Wed Sep 24 2014,Caen,0-2,0-1,Paris SG
Wed Sep 24 2014,Evian Thonon Gaillard,2-1,2-0,Lens
Wed Sep 24 2014,Guingamp,0-1,0-1,Metz
Wed Sep 24 2014,Lyon,4-0,2-0,Lorient
Wed Sep 24 2014,Montpellier,0-1,0-0,Monaco
Wed Sep 24 2014,Nice,1-0,1-0,Lille
Thu Sep 25 2014,St Etienne,1-1,1-1,Bordeaux
Sat Sep 27 2014,Lille,1-0,1-0,Bastia
Sat Sep 27 2014,Lorient,0-2,0-1,Evian Thonon Gaillard
Sat Sep 27 2014,Metz,3-0,0-0,Reims
Sat Sep 27 2014,Monaco,0-1,0-1,Nice
Sat Sep 27 2014,Montpellier,2-1,0-0,Guingamp
Sat Sep 27 2014,Toulouse,1-1,1-1,Paris SG
Sun Sep 28 2014,Bordeaux,2-1,0-0,Rennes
Sun Sep 28 2014,Lens,0-0,0-0,Caen
Sun Sep 28 2014,Marseille,2-1,2-0,St Etienne
Sun Sep 28 2014,Nantes,1-1,0-0,Lyon
Fri Oct 3 2014,Reims,1-0,1-0,Bordeaux
Sat Oct 4 2014,Bastia,0-2,0-0,Lorient
Sat Oct 4 2014,Caen,1-2,0-0,Marseille
Sat Oct 4 2014,Evian Thonon Gaillard,3-0,0-0,Metz
Sat Oct 4 2014,Nice,1-1,0-0,Montpellier
Sat Oct 4 2014,Rennes,2-0,0-0,Lens
Sun Oct 5 2014,Guingamp,0-1,0-1,Nantes
Sun Oct 5 2014,Lyon,3-0,2-0,Lille
Sun Oct 5 2014,Paris SG,1-1,0-0,Monaco
Sun Oct 5 2014,St Etienne,0-1,0-1,Toulouse
Fri Oct 17 2014,Lens,1-3,1-2,Paris SG
Sat Oct 18 2014,Lille,1-2,0-1,Guingamp
Sat Oct 18 2014,Lorient,0-1,0-0,St Etienne
Sat Oct 18 2014,Metz,0-0,0-0,Rennes
Sat Oct 18 2014,Monaco,2-0,1-0,Evian Thonon Gaillard
Sat Oct 18 2014,Nantes,1-1,1-0,Reims
Sat Oct 18 2014,Nice,0-1,0-0,Bastia
Sun Oct 19 2014,Bordeaux,1-1,1-0,Caen
Sun Oct 19 2014,Lyon,5-1,2-0,Montpellier
Sun Oct 19 2014,Marseille,2-0,2-0,Toulouse
Fri Oct 24 2014,Toulouse,0-2,0-2,Lens
Sat Oct 25 2014,Bastia,1-3,1-1,Monaco
Sat Oct 25 2014,Caen,2-1,1-1,Lorient
Sat Oct 25 2014,Evian Thonon Gaillard,0-2,0-1,Nantes
Sat Oct 25 2014,Paris SG,3-0,1-0,Bordeaux
Sat Oct 25 2014,Reims,1-0,0-0,Montpellier
Sun Oct 26 2014,Guingamp,2-7,1-4,Nice
Sun Oct 26 2014,Lyon,1-0,0-0,Marseille
Sun Oct 26 2014,Rennes,2-0,0-0,Lille
Sun Oct 26 2014,St Etienne,1-0,0-0,Metz
Fri Oct 31 2014,Monaco,1-1,1-0,Reims
Sat Nov 1 2014,Guingamp,1-0,1-0,Bastia
Sat Nov 1 2014,Lille,1-1,1-0,St Etienne
Sat Nov 1 2014,Lorient,1-2,1-0,Paris SG
Sat Nov 1 2014,Metz,3-2,1-0,Caen
Sat Nov 1 2014,Montpellier,2-0,1-0,Evian Thonon Gaillard
Sat Nov 1 2014,Nice,1-3,0-0,Lyon
Sun Nov 2 2014,Bordeaux,2-1,0-0,Toulouse
Sun Nov 2 2014,Marseille,2-1,1-1,Lens
Sun Nov 2 2014,Nantes,1-1,1-1,Rennes
Fri Nov 7 2014,Rennes,1-0,0-0,Lorient
Sat Nov 8 2014,Bastia,2-0,2-0,Montpellier
Sat Nov 8 2014,Caen,1-2,1-1,Nantes
Sat Nov 8 2014,Evian Thonon Gaillard,1-0,0-0,Nice
Sat Nov 8 2014,Lens,1-2,0-2,Bordeaux
Sat Nov 8 2014,Toulouse,3-0,1-0,Metz
Sun Nov 9 2014,Lyon,3-1,2-1,Guingamp
Sun Nov 9 2014,Paris SG,2-0,1-0,Marseille
Sun Nov 9 2014,Reims,2-0,2-0,Lille
Sun Nov 9 2014,St Etienne,1-1,0-1,Monaco
Fri Nov 21 2014,Metz,2-3,0-2,Paris SG
Sat Nov 22 2014,Bastia,0-0,0-0,Lyon
Sat Nov 22 2014,Guingamp,0-1,0-1,Rennes
Sat Nov 22 2014,Lorient,1-0,1-0,Lens
Sat Nov 22 2014,Monaco,2-2,1-0,Caen
Sat Nov 22 2014,Nice,0-0,0-0,Reims
Sun Nov 23 2014,Marseille,3-1,0-0,Bordeaux
Sun Nov 23 2014,Montpellier,2-0,1-0,Toulouse
Sun Nov 23 2014,Nantes,0-0,0-0,St Etienne
Fri Nov 28 2014,Marseille,2-0,2-0,Nantes
Sat Nov 29 2014,Caen,1-1,1-1,Montpellier
Sat Nov 29 2014,Lens,2-0,0-0,Metz
Sat Nov 29 2014,Paris SG,1-0,1-0,Nice
Sat Nov 29 2014,Reims,2-1,1-1,Bastia
Sat Nov 29 2014,Rennes,2-0,2-0,Monaco
Sat Nov 29 2014,Toulouse,2-3,1-0,Lorient
Sun Nov 30 2014,Bordeaux,1-0,0-0,Lille
Sun Nov 30 2014,Evian Thonon Gaillard,2-0,0-0,Guingamp
Sun Nov 30 2014,St Etienne,3-0,2-0,Lyon
Tue Dec 2 2014,Lorient,1-1,1-1,Marseille
Tue Dec 2 2014,Monaco,2-0,0-0,Lens
Tue Dec 2 2014,Nantes,1-2,0-1,Toulouse
Wed Dec 3 2014,Bastia,1-2,1-0,Evian Thonon Gaillard
Wed Dec 3 2014,Guingamp,5-1,2-1,Caen
Wed Dec 3 2014,Lille,1-1,1-1,Paris SG
Wed Dec 3 2014,Metz,0-0,0-0,Bordeaux
Wed Dec 3 2014,Montpellier,0-2,0-2,St Etienne
Wed Dec 3 2014,Nice,1-2,0-1,Rennes
Thu Dec 4 2014,Lyon,2-1,1-1,Reims
Fri Dec 5 2014,Toulouse,0-2,0-1,Monaco
Sat Dec 6 2014,Bordeaux,3-2,1-1,Lorient
Sat Dec 6 2014,Caen,2-3,2-1,Nice
Sat Dec 6 2014,Paris SG,2-1,1-1,Nantes
Sat Dec 6 2014,Rennes,0-4,0-1,Montpellier
Sat Dec 6 2014,St Etienne,1-0,0-0,Bastia
Sun Dec 7 2014,Evian Thonon Gaillard,2-3,1-0,Lyon
Sun Dec 7 2014,Lens,1-1,0-0,Lille
Sun Dec 7 2014,Marseille,3-1,1-0,Metz
Sun Dec 7 2014,Reims,2-3,1-1,Guingamp
Fri Dec 12 2014,Lyon,3-0,1-0,Caen
Sat Dec 13 2014,Bastia,2-0,1-0,Rennes
Sat Dec 13 2014,Lorient,3-1,3-0,Metz
Sat Dec 13 2014,Montpellier,3-3,2-2,Lens
Sat Dec 13 2014,Nantes,2-1,1-1,Bordeaux
Sat Dec 13 2014,Reims,3-2,1-0,Evian Thonon Gaillard
Sun Dec 14 2014,Guingamp,1-0,1-0,Paris SG
Sun Dec 14 2014,Lille,3-0,1-0,Toulouse
Sun Dec 14 2014,Monaco,1-0,0-0,Marseille
Sun Dec 14 2014,Nice,0-0,0-0,St Etienne
Fri Dec 19 2014,Lens,2-0,1-0,Nice
Sat Dec 20 2014,Caen,1-1,0-1,Bastia
Sat Dec 20 2014,Lorient,1-2,0-1,Nantes
Sat Dec 20 2014,Metz,0-1,0-0,Monaco
Sat Dec 20 2014,Paris SG,0-0,0-0,Montpellier
Sat Dec 20 2014,Rennes,1-3,1-0,Reims
Sat Dec 20 2014,Toulouse,1-1,1-1,Guingamp
Sun Dec 21 2014,Bordeaux,0-5,0-1,Lyon
