Date,Team 1,FT,HT,Team 2
Fri Aug 8 2014,Blackburn,1-1,1-1,Cardiff
Sat Aug 9 2014,Brentford,1-1,0-0,Charlton
Sat Aug 9 2014,Brighton,0-1,0-1,Sheffield Weds
Sat Aug 9 2014,Derby,1-0,0-0,Rotherham
Sat Aug 9 2014,Huddersfield,0-4,0-2,Bournemouth
Sat Aug 9 2014,Ipswich,2-1,1-0,Fulham
Sat Aug 9 2014,Middlesbrough,2-0,1-0,Birmingham
Sat Aug 9 2014,Millwall,2-0,1-0,Leeds
Sat Aug 9 2014,Nott'm Forest,2-0,2-0,Blackpool
Sat Aug 9 2014,Watford,3-0,2-0,Bolton
Sat Aug 9 2014,Wigan,2-2,1-0,Reading
Sun Aug 10 2014,Wolves,1-0,0-0,Norwich
Sat Aug 16 2014,Birmingham,1-0,0-0,Brighton
Sat Aug 16 2014,Blackpool,1-2,0-1,Blackburn
Sat Aug 16 2014,Bolton,2-2,2-2,Nott'm Forest
Sat Aug 16 2014,Bournemouth,1-0,0-0,Brentford
Sat Aug 16 2014,Cardiff,3-1,2-1,Huddersfield
Sat Aug 16 2014,Charlton,2-1,1-1,Wigan
Sat Aug 16 2014,Fulham,0-1,0-1,Millwall
Sat Aug 16 2014,Leeds,1-0,0-0,Middlesbrough
Sat Aug 16 2014,Norwich,3-0,1-0,Watford
Sat Aug 16 2014,Reading,1-0,1-0,Ipswich
Sat Aug 16 2014,Rotherham,1-0,0-0,Wolves
Sat Aug 16 2014,Sheffield Weds,0-0,0-0,Derby
Tue Aug 19 2014,Birmingham,2-2,1-0,Ipswich
Tue Aug 19 2014,Blackpool,1-2,1-1,Brentford
Tue Aug 19 2014,Bolton,1-2,1-1,Middlesbrough
Tue Aug 19 2014,Bournemouth,1-2,0-0,Nott'm Forest
Tue Aug 19 2014,Cardiff,1-0,0-0,Wigan
Tue Aug 19 2014,Charlton,3-2,2-1,Derby
Tue Aug 19 2014,Leeds,0-2,0-1,Brighton
Tue Aug 19 2014,Norwich,3-1,1-1,Blackburn
Tue Aug 19 2014,Reading,1-2,0-2,Huddersfield
Tue Aug 19 2014,Rotherham,0-2,0-0,Watford
Tue Aug 19 2014,Sheffield Weds,1-1,0-0,Millwall
Wed Aug 20 2014,Fulham,0-1,0-1,Wolves
Sat Aug 23 2014,Blackburn,3-2,3-0,Bournemouth
Sat Aug 23 2014,Brentford,1-1,0-1,Birmingham
Sat Aug 23 2014,Brighton,2-1,1-1,Bolton
Sat Aug 23 2014,Derby,5-1,1-0,Fulham
Sat Aug 23 2014,Huddersfield,1-1,0-0,Charlton
Sat Aug 23 2014,Ipswich,0-1,0-1,Norwich
Sat Aug 23 2014,Middlesbrough,2-3,0-2,Sheffield Weds
Sat Aug 23 2014,Millwall,0-1,0-0,Rotherham
Sat Aug 23 2014,Nott'm Forest,4-0,1-0,Reading
Sat Aug 23 2014,Watford,4-1,1-1,Leeds
Sat Aug 23 2014,Wigan,1-0,1-0,Blackpool
Sat Aug 23 2014,Wolves,1-0,0-0,Cardiff
Sat Aug 30 2014,Brighton,2-2,0-1,Charlton
Sat Aug 30 2014,Derby,1-1,1-0,Ipswich
Sat Aug 30 2014,Fulham,1-1,1-0,Cardiff
Sat Aug 30 2014,Leeds,1-0,1-0,Bolton
Sat Aug 30 2014,Middlesbrough,0-1,0-1,Reading
Sat Aug 30 2014,Millwall,2-1,1-0,Blackpool
Sat Aug 30 2014,Norwich,1-1,1-1,Bournemouth
Sat Aug 30 2014,Rotherham,0-2,0-1,Brentford
Sat Aug 30 2014,Sheffield Weds,0-1,0-1,Nott'm Forest
Sat Aug 30 2014,Watford,4-2,1-0,Huddersfield
Sat Aug 30 2014,Wigan,4-0,3-0,Birmingham
Sat Aug 30 2014,Wolves,3-1,2-0,Blackburn
Sat Sep 13 2014,Birmingham,1-1,1-0,Leeds
