Date,Team 1,FT,HT,Team 2
Sat Aug 9 2014,Dundee,1-1,1-1,Kilmarnock
Sat Aug 9 2014,Hamilton,0-2,0-2,Inverness C
Sat Aug 9 2014,Motherwell,1-0,0-0,St Mirren
Sun Aug 10 2014,Aberdeen,0-3,0-2,Dundee United
Sun Aug 10 2014,Ross County,1-2,0-1,St Johnstone
Wed Aug 13 2014,Dundee United,1-0,0-0,Motherwell
Wed Aug 13 2014,Inverness C,0-0,0-0,Dundee
Wed Aug 13 2014,Kilmarnock,0-2,0-1,Aberdeen
Wed Aug 13 2014,Partick,4-0,1-0,Ross County
Wed Aug 13 2014,St Johnstone,0-3,0-0,Celtic
Wed Aug 13 2014,St Mirren,0-2,0-1,Hamilton
Sat Aug 16 2014,Celtic,6-1,3-0,Dundee United
Sat Aug 16 2014,Dundee,1-1,0-1,Partick
Sat Aug 16 2014,Hamilton,1-0,1-0,St Johnstone
Sat Aug 16 2014,Motherwell,0-2,0-1,Inverness C
Sat Aug 16 2014,Ross County,1-2,0-1,Kilmarnock
Sat Aug 23 2014,Dundee United,2-1,1-0,Ross County
Sat Aug 23 2014,Inverness C,1-0,0-0,Celtic
Sat Aug 23 2014,Kilmarnock,2-0,1-0,Motherwell
Sat Aug 23 2014,Partick,1-2,0-0,Hamilton
Sat Aug 23 2014,St Johnstone,1-0,0-0,Aberdeen
Sat Aug 23 2014,St Mirren,0-1,0-0,Dundee
Sat Aug 30 2014,Aberdeen,2-0,0-0,Partick
Sat Aug 30 2014,Hamilton,4-0,0-0,Ross County
Sat Aug 30 2014,Inverness C,2-0,0-0,Kilmarnock
Sat Aug 30 2014,Motherwell,0-1,0-0,St Johnstone
Sat Aug 30 2014,St Mirren,0-3,0-0,Dundee United
Sun Aug 31 2014,Dundee,1-1,1-0,Celtic
Sat Sep 13 2014,Celtic,2-1,1-0,Aberdeen
Sat Sep 13 2014,Dundee United,2-2,2-2,Hamilton
Sat Sep 13 2014,Kilmarnock,2-1,0-0,St Mirren
Sat Sep 13 2014,Partick,3-1,2-1,Inverness C
Sat Sep 13 2014,Ross County,1-2,0-0,Motherwell
Sat Sep 13 2014,St Johnstone,0-1,0-1,Dundee
Fri Sep 19 2014,Partick,1-2,1-0,St Mirren
Sat Sep 20 2014,Aberdeen,3-0,2-0,Ross County
Sat Sep 20 2014,Hamilton,0-0,0-0,Kilmarnock
Sat Sep 20 2014,Inverness C,2-1,0-0,St Johnstone
