Date,Team 1,FT,HT,Team 2
Sat Aug 9 2014,Ayr,1-0,0-0,Morton
Sat Aug 9 2014,Dunfermline,0-0,0-0,Brechin
Sat Aug 9 2014,Peterhead,1-1,0-0,Stirling
Sat Aug 9 2014,Stenhousemuir,1-0,0-0,Airdrie Utd
Sat Aug 9 2014,Stranraer,1-1,1-0,Forfar
Sat Aug 16 2014,Airdrie Utd,0-2,0-0,Peterhead
Sat Aug 16 2014,Brechin,1-0,1-0,Stenhousemuir
Sat Aug 16 2014,Forfar,2-0,0-0,Dunfermline
Sat Aug 16 2014,Morton,4-0,3-0,Stranraer
Sat Aug 16 2014,Stirling,1-3,0-1,Ayr
Sat Aug 23 2014,Ayr,2-0,0-0,Forfar
Sat Aug 23 2014,Dunfermline,3-0,2-0,Airdrie Utd
Sat Aug 23 2014,Peterhead,1-2,0-0,Morton
Sat Aug 23 2014,Stenhousemuir,4-5,2-1,Stirling
Sat Aug 23 2014,Stranraer,2-2,0-2,Brechin
Sat Aug 30 2014,Airdrie Utd,0-0,0-0,Stirling
Sat Aug 30 2014,Brechin,1-1,0-0,Peterhead
Sat Aug 30 2014,Forfar,3-2,1-1,Morton
Sat Aug 30 2014,Stenhousemuir,1-1,1-1,Ayr
Sat Aug 30 2014,Stranraer,1-2,1-1,Dunfermline
Sat Sep 13 2014,Ayr,0-2,0-0,Stranraer
Sat Sep 13 2014,Dunfermline,2-0,0-0,Stenhousemuir
Sat Sep 13 2014,Forfar,1-0,1-0,Peterhead
Sat Sep 13 2014,Morton,2-1,0-1,Airdrie Utd
Sat Sep 13 2014,Stirling,0-5,0-1,Brechin
Sat Sep 20 2014,Airdrie Utd,3-3,2-1,Stranraer
Sat Sep 20 2014,Brechin,2-4,0-0,Ayr
Sat Sep 20 2014,Morton,2-1,1-0,Dunfermline
Sat Sep 20 2014,Peterhead,1-0,1-0,Stenhousemuir
Sat Sep 20 2014,Stirling,2-2,0-1,Forfar
Sat Sep 27 2014,Ayr,2-3,0-1,Airdrie Utd
Sat Sep 27 2014,Dunfermline,3-0,0-0,Peterhead
Sat Sep 27 2014,Forfar,3-1,2-1,Brechin
Sat Sep 27 2014,Stenhousemuir,2-1,1-1,Morton
Sat Sep 27 2014,Stranraer,2-0,2-0,Stirling
Sat Oct 4 2014,Airdrie Utd,1-2,1-0,Forfar
Sat Oct 4 2014,Brechin,3-1,2-0,Morton
Sat Oct 4 2014,Peterhead,2-0,0-0,Ayr
Sat Oct 4 2014,Stenhousemuir,2-2,0-1,Stranraer
Sat Oct 4 2014,Stirling,0-2,0-0,Dunfermline
Fri Oct 10 2014,Ayr,0-1,0-1,Dunfermline
Sat Oct 11 2014,Airdrie Utd,4-0,2-0,Brechin
Sat Oct 11 2014,Forfar,3-0,1-0,Stenhousemuir
Sat Oct 11 2014,Morton,2-0,1-0,Stirling
Sat Oct 18 2014,Brechin,1-2,1-1,Stranraer
Sat Oct 18 2014,Dunfermline,0-0,0-0,Forfar
Sat Oct 18 2014,Morton,0-1,0-1,Ayr
Sat Oct 18 2014,Peterhead,1-1,1-1,Airdrie Utd
Sat Oct 18 2014,Stirling,0-4,0-1,Stenhousemuir
Sat Oct 25 2014,Ayr,0-2,0-2,Brechin
Sat Oct 25 2014,Dunfermline,1-2,0-0,Morton
Sat Oct 25 2014,Forfar,1-1,1-1,Stranraer
Sat Oct 25 2014,Stenhousemuir,1-2,0-0,Peterhead
Sat Oct 25 2014,Stirling,2-2,1-0,Airdrie Utd
Tue Oct 28 2014,Stranraer,5-0,1-0,Peterhead
Sat Nov 8 2014,Airdrie Utd,2-0,2-0,Stenhousemuir
Sat Nov 8 2014,Morton,2-0,1-0,Forfar
Sat Nov 8 2014,Peterhead,1-1,0-1,Dunfermline
Sat Nov 8 2014,Stranraer,3-1,1-1,Ayr
Tue Nov 11 2014,Brechin,2-1,1-0,Stirling
Sat Nov 15 2014,Airdrie Utd,0-1,0-1,Morton
Sat Nov 15 2014,Brechin,3-3,2-1,Forfar
Sat Nov 15 2014,Stenhousemuir,1-0,0-0,Dunfermline
Sat Nov 15 2014,Stirling,1-1,1-1,Stranraer
Sat Nov 22 2014,Dunfermline,4-0,2-0,Stirling
Sat Nov 22 2014,Forfar,2-0,1-0,Ayr
Sat Nov 22 2014,Morton,3-1,2-0,Stenhousemuir
Sat Nov 22 2014,Peterhead,1-1,0-0,Brechin
