Date,Team 1,FT,HT,Team 2
Sat Aug 7 1993,Bayern Munich,3-1,?,Freiburg
Sat Aug 7 1993,Dortmund,2-1,?,Karlsruhe
Sat Aug 7 1993,Duisburg,2-2,?,Leverkusen
Sat Aug 7 1993,FC Koln,0-2,?,Kaiserslautern
Sat Aug 7 1993,Hamburg,5-2,?,Nurnberg
Sat Aug 7 1993,Leipzig,3-3,?,Dresden
Sat Aug 7 1993,M'Gladbach,0-4,?,Ein Frankfurt
Sat Aug 7 1993,Wattenscheid,3-0,?,Schalke 04
Sat Aug 7 1993,Werder Bremen,5-1,?,Stuttgart
Sat Aug 14 1993,Dresden,0-1,?,Duisburg
Sat Aug 14 1993,Ein Frankfurt,2-2,?,Werder Bremen
Sat Aug 14 1993,Freiburg,4-1,?,Wattenscheid
Sat Aug 14 1993,Kaiserslautern,4-2,?,M'Gladbach
Sat Aug 14 1993,Karlsruhe,2-0,?,Hamburg
Sat Aug 14 1993,Leverkusen,2-1,?,Bayern Munich
Sat Aug 14 1993,Nurnberg,1-0,?,FC Koln
Sat Aug 14 1993,Schalke 04,1-0,?,Dortmund
Sat Aug 14 1993,Stuttgart,0-0,?,Leipzig
Sat Aug 21 1993,Bayern Munich,5-0,?,Dresden
Sat Aug 21 1993,Dortmund,3-2,?,Freiburg
Sat Aug 21 1993,Duisburg,2-2,?,Stuttgart
Sat Aug 21 1993,Ein Frankfurt,1-0,?,Kaiserslautern
Sat Aug 21 1993,FC Koln,2-1,?,Karlsruhe
Sat Aug 21 1993,Hamburg,4-1,?,Schalke 04
Sat Aug 21 1993,M'Gladbach,2-0,?,Nurnberg
Sat Aug 21 1993,Wattenscheid,1-2,?,Leverkusen
Sat Aug 21 1993,Werder Bremen,3-1,?,Leipzig
Sat Aug 28 1993,Dresden,1-1,?,Wattenscheid
Sat Aug 28 1993,Freiburg,0-1,?,Hamburg
Sat Aug 28 1993,Kaiserslautern,2-3,?,Werder Bremen
Sat Aug 28 1993,Karlsruhe,1-0,?,M'Gladbach
Sat Aug 28 1993,Leipzig,1-1,?,Duisburg
Sat Aug 28 1993,Leverkusen,2-1,?,Dortmund
Sat Aug 28 1993,Nurnberg,1-5,?,Ein Frankfurt
Sat Aug 28 1993,Schalke 04,1-2,?,FC Koln
Sat Aug 28 1993,Stuttgart,2-2,?,Bayern Munich
Wed Sep 1 1993,Bayern Munich,3-0,?,Leipzig
Wed Sep 1 1993,Dortmund,4-0,?,Dresden
Wed Sep 1 1993,Ein Frankfurt,3-1,?,Karlsruhe
Wed Sep 1 1993,FC Koln,2-0,?,Freiburg
Wed Sep 1 1993,Hamburg,2-1,?,Leverkusen
Wed Sep 1 1993,Kaiserslautern,3-1,?,Nurnberg
Wed Sep 1 1993,M'Gladbach,3-2,?,Schalke 04
Wed Sep 1 1993,Wattenscheid,2-4,?,Stuttgart
Wed Sep 1 1993,Werder Bremen,1-5,?,Duisburg
Sat Sep 4 1993,Dresden,1-1,?,Hamburg
Sat Sep 4 1993,Duisburg,2-2,?,Bayern Munich
Sat Sep 4 1993,Freiburg,3-3,?,M'Gladbach
Sat Sep 4 1993,Karlsruhe,1-1,?,Kaiserslautern
Sat Sep 4 1993,Leipzig,0-0,?,Wattenscheid
Sat Sep 4 1993,Leverkusen,2-1,?,FC Koln
Sat Sep 4 1993,Nurnberg,0-1,?,Werder Bremen
Sat Sep 4 1993,Schalke 04,1-3,?,Ein Frankfurt
Sat Sep 4 1993,Stuttgart,2-2,?,Dortmund
Wed Sep 8 1993,Dortmund,0-1,?,Leipzig
Wed Sep 8 1993,Ein Frankfurt,3-0,?,Freiburg
Wed Sep 8 1993,FC Koln,0-1,?,Dresden
Wed Sep 8 1993,Hamburg,3-2,?,Stuttgart
Wed Sep 8 1993,Kaiserslautern,0-0,?,Schalke 04
Wed Sep 8 1993,M'Gladbach,2-2,?,Leverkusen
Wed Sep 8 1993,Nurnberg,1-1,?,Karlsruhe
Wed Sep 8 1993,Wattenscheid,0-2,?,Duisburg
Wed Sep 8 1993,Werder Bremen,1-0,?,Bayern Munich
Sat Sep 18 1993,Bayern Munich,3-3,?,Wattenscheid
Sat Sep 18 1993,Dresden,2-1,?,M'Gladbach
Sat Sep 18 1993,Duisburg,2-2,?,Dortmund
Sat Sep 18 1993,Freiburg,2-3,?,Kaiserslautern
Sat Sep 18 1993,Karlsruhe,0-3,?,Werder Bremen
Sat Sep 18 1993,Leipzig,1-4,?,Hamburg
Sat Sep 18 1993,Leverkusen,2-2,?,Ein Frankfurt
Sat Sep 18 1993,Schalke 04,1-2,?,Nurnberg
Sat Sep 18 1993,Stuttgart,1-1,?,FC Koln
Sat Sep 25 1993,Dortmund,1-1,?,Bayern Munich
Sat Sep 25 1993,Ein Frankfurt,3-2,?,Dresden
Sat Sep 25 1993,FC Koln,3-1,?,Leipzig
Sat Sep 25 1993,Hamburg,0-1,?,Duisburg
Sat Sep 25 1993,Kaiserslautern,3-2,?,Leverkusen
Sat Sep 25 1993,Karlsruhe,0-0,?,Schalke 04
Sat Sep 25 1993,M'Gladbach,0-2,?,Stuttgart
Sat Sep 25 1993,Nurnberg,2-2,?,Freiburg
Sat Sep 25 1993,Werder Bremen,0-0,?,Wattenscheid
Sat Oct 2 1993,Bayern Munich,4-0,?,Hamburg
Sat Oct 2 1993,Dresden,3-1,?,Kaiserslautern
Sat Oct 2 1993,Duisburg,0-0,?,FC Koln
Sat Oct 2 1993,Freiburg,3-3,?,Karlsruhe
Sat Oct 2 1993,Leipzig,1-1,?,M'Gladbach
Sat Oct 2 1993,Leverkusen,4-0,?,Nurnberg
Sat Oct 2 1993,Schalke 04,1-1,?,Werder Bremen
Sat Oct 2 1993,Stuttgart,0-2,?,Ein Frankfurt
Sat Oct 2 1993,Wattenscheid,1-2,?,Dortmund
Sat Oct 9 1993,Ein Frankfurt,2-1,?,Leipzig
Sat Oct 9 1993,FC Koln,0-4,?,Bayern Munich
Sat Oct 9 1993,Hamburg,2-1,?,Wattenscheid
Sat Oct 9 1993,Kaiserslautern,5-0,?,Stuttgart
Sat Oct 9 1993,Karlsruhe,2-0,?,Leverkusen
Sat Oct 9 1993,M'Gladbach,4-1,?,Duisburg
Sat Oct 9 1993,Nurnberg,3-0,?,Dresden
Sat Oct 9 1993,Schalke 04,1-3,?,Freiburg
Sat Oct 9 1993,Werder Bremen,4-0,?,Dortmund
Sat Oct 16 1993,Bayern Munich,3-1,?,M'Gladbach
