Date,Team 1,FT,HT,Team 2
Sat May 9 2015,Chapecoense-SC,2-1,?,Coritiba
Sat May 9 2015,Palmeiras,2-2,?,Atletico-MG
Sat May 9 2015,Fluminense,1-0,?,Joinville
Sun May 10 2015,Gremio,3-3,?,Ponte Preta
Sun May 10 2015,Atletico-PR,3-0,?,Internacional
Sun May 10 2015,Cruzeiro,0-1,?,Corinthians
Sun May 10 2015,Sao Paulo,2-1,?,Flamengo RJ
Sun May 10 2015,Sport Recife,4-1,?,Figueirense
Sun May 10 2015,Avai,1-1,?,Santos
Sun May 10 2015,Vasco,0-0,?,Goias
Sat May 16 2015,Coritiba,2-0,?,Gremio
Sat May 16 2015,Goias,2-0,?,Atletico-PR
Sat May 16 2015,Corinthians,1-0,?,Chapecoense-SC
Sun May 17 2015,Figueirense,0-0,?,Vasco
Sun May 17 2015,Atletico-MG,4-1,?,Fluminense
Sun May 17 2015,Flamengo RJ,2-2,?,Sport Recife
Sun May 17 2015,Santos,1-0,?,Cruzeiro
Sun May 17 2015,Internacional,1-0,?,Avai
Sun May 17 2015,Joinville,0-0,?,Palmeiras
Sun May 17 2015,Ponte Preta,1-0,?,Sao Paulo
Sat May 23 2015,Sao Paulo,3-0,?,Joinville
Sat May 23 2015,Vasco,1-1,?,Internacional
Sat May 23 2015,Gremio,1-0,?,Figueirense
Sun May 24 2015,Palmeiras,0-1,?,Goias
Sun May 24 2015,Atletico-PR,1-0,?,Atletico-MG
Sun May 24 2015,Avai,2-1,?,Flamengo RJ
Sun May 24 2015,Chapecoense-SC,1-0,?,Santos
Sun May 24 2015,Fluminense,0-0,?,Corinthians
Sun May 24 2015,Cruzeiro,1-1,?,Ponte Preta
Sun May 24 2015,Sport Recife,1-0,?,Coritiba
Sat May 30 2015,Coritiba,1-2,?,Avai
Sat May 30 2015,Ponte Preta,3-1,?,Chapecoense-SC
Sat May 30 2015,Joinville,1-2,?,Atletico-PR
Sun May 31 2015,Santos,2-2,?,Sport Recife
Sun May 31 2015,Atletico-MG,3-0,?,Vasco
Sun May 31 2015,Corinthians,0-2,?,Palmeiras
Sun May 31 2015,Goias,1-1,?,Gremio
Sun May 31 2015,Internacional,0-0,?,Sao Paulo
Sun May 31 2015,Figueirense,2-1,?,Cruzeiro
Sun May 31 2015,Flamengo RJ,2-3,?,Fluminense
Wed Jun 3 2015,Atletico-PR,1-0,?,Figueirense
Wed Jun 3 2015,Chapecoense-SC,2-0,?,Joinville
Wed Jun 3 2015,Vasco,0-3,?,Ponte Preta
Wed Jun 3 2015,Sao Paulo,3-2,?,Santos
Wed Jun 3 2015,Avai,1-4,?,Atletico-MG
Wed Jun 3 2015,Cruzeiro,1-0,?,Flamengo RJ
Wed Jun 3 2015,Gremio,3-1,?,Corinthians
Thu Jun 4 2015,Fluminense,2-0,?,Coritiba
Thu Jun 4 2015,Palmeiras,1-1,?,Internacional
Thu Jun 4 2015,Sport Recife,1-0,?,Goias
Sat Jun 6 2015,Atletico-MG,1-3,?,Cruzeiro
Sat Jun 6 2015,Flamengo RJ,1-0,?,Chapecoense-SC
Sat Jun 6 2015,Santos,2-2,?,Ponte Preta
Sat Jun 6 2015,Atletico-PR,2-0,?,Vasco
Sat Jun 6 2015,Joinville,0-1,?,Corinthians
Sat Jun 6 2015,Sao Paulo,2-0,?,Gremio
Sun Jun 7 2015,Internacional,2-0,?,Coritiba
