Date,Team 1,FT,HT,Team 2
Thu Apr 16 2015,New York City,1-1,?,Philadelphia Union
Fri Apr 17 2015,New York Red Bulls,2-0,?,San Jose Earthquakes
Sat Apr 18 2015,DC United,1-1,?,Houston Dynamo
Sat Apr 18 2015,Columbus Crew,3-0,?,Orlando City
Sat Apr 18 2015,FC Dallas,3-2,?,Toronto FC
Sat Apr 18 2015,Colorado Rapids,1-3,?,Seattle Sounders
Sat Apr 18 2015,Real Salt Lake,0-1,?,Vancouver Whitecaps
Sat Apr 18 2015,Los Angeles Galaxy,2-1,?,Sporting Kansas City
Sun Apr 19 2015,Philadelphia Union,1-2,?,New England Revolution
Sun Apr 19 2015,New York City,0-1,?,Portland Timbers
Fri Apr 24 2015,Chicago Fire,1-0,?,New York City
Fri Apr 24 2015,Colorado Rapids,1-1,?,FC Dallas
Sat Apr 25 2015,Columbus Crew,4-1,?,Philadelphia Union
Sat Apr 25 2015,New England Revolution,4-0,?,Real Salt Lake
Sat Apr 25 2015,Houston Dynamo,4-4,?,Sporting Kansas City
Sat Apr 25 2015,Vancouver Whitecaps,1-2,?,DC United
Sun Apr 26 2015,New York Red Bulls,1-1,?,Los Angeles Galaxy
Sun Apr 26 2015,Orlando City,0-2,?,Toronto FC
Sun Apr 26 2015,Seattle Sounders,1-0,?,Portland Timbers
Wed Apr 29 2015,New York Red Bulls,1-1,?,Colorado Rapids
Fri May 1 2015,Houston Dynamo,1-4,?,FC Dallas
Fri May 1 2015,Real Salt Lake,1-1,?,San Jose Earthquakes
Sat May 2 2015,Philadelphia Union,0-1,?,Toronto FC
Sat May 2 2015,DC United,2-0,?,Columbus Crew
Sat May 2 2015,New England Revolution,2-1,?,New York Red Bulls
Sat May 2 2015,Los Angeles Galaxy,1-1,?,Colorado Rapids
Sat May 2 2015,Portland Timbers,0-0,?,Vancouver Whitecaps
Sun May 3 2015,Sporting Kansas City,1-0,?,Chicago Fire
Sun May 3 2015,New York City,1-3,?,Seattle Sounders
Tue May 5 2015,Houston Dynamo,0-1,?,San Jose Earthquakes
Wed May 6 2015,Real Salt Lake,0-0,?,Los Angeles Galaxy
Fri May 8 2015,Orlando City,2-2,?,New England Revolution
Fri May 8 2015,Colorado Rapids,1-1,?,San Jose Earthquakes
Sat May 9 2015,Chicago Fire,1-2,?,Real Salt Lake
Sat May 9 2015,CF Montreal,1-2,?,Portland Timbers
Sat May 9 2015,DC United,1-1,?,Sporting Kansas City
Sat May 9 2015,Vancouver Whitecaps,3-0,?,Philadelphia Union
Sat May 9 2015,Columbus Crew,3-2,?,Seattle Sounders
Sat May 9 2015,FC Dallas,2-1,?,Los Angeles Galaxy
Sun May 10 2015,Toronto FC,1-2,?,Houston Dynamo
Sun May 10 2015,New York Red Bulls,2-1,?,New York City
Wed May 13 2015,DC United,2-1,?,Orlando City
Fri May 15 2015,New York City,2-2,?,Chicago Fire
Fri May 15 2015,FC Dallas,0-0,?,New York Red Bulls
Sat May 16 2015,CF Montreal,4-1,?,Real Salt Lake
Sat May 16 2015,Vancouver Whitecaps,0-2,?,Seattle Sounders
Sat May 16 2015,New England Revolution,1-1,?,Toronto FC
Sat May 16 2015,Houston Dynamo,3-1,?,Portland Timbers
Sat May 16 2015,San Jose Earthquakes,2-0,?,Columbus Crew
Sun May 17 2015,Orlando City,4-0,?,Los Angeles Galaxy
Sun May 17 2015,Philadelphia Union,1-0,?,DC United
Wed May 20 2015,Sporting Kansas City,4-2,?,New England Revolution
Fri May 22 2015,Columbus Crew,2-2,?,Chicago Fire
Fri May 22 2015,Los Angeles Galaxy,1-0,?,Houston Dynamo
Sat May 23 2015,Toronto FC,1-0,?,Portland Timbers
Sat May 23 2015,New England Revolution,1-1,?,DC United
Sat May 23 2015,CF Montreal,2-1,?,FC Dallas
Sat May 23 2015,Colorado Rapids,1-0,?,Vancouver Whitecaps
Sat May 23 2015,Real Salt Lake,2-0,?,New York City
Sat May 23 2015,Seattle Sounders,0-0,?,Sporting Kansas City
Sun May 24 2015,New York Red Bulls,0-2,?,Philadelphia Union
Sun May 24 2015,San Jose Earthquakes,1-1,?,Orlando City
Wed May 27 2015,Seattle Sounders,1-0,?,Colorado Rapids
Wed May 27 2015,Los Angeles Galaxy,1-0,?,Real Salt Lake
Wed May 27 2015,Portland Timbers,1-0,?,DC United
Fri May 29 2015,Sporting Kansas City,4-0,?,FC Dallas
Sat May 30 2015,Toronto FC,3-1,?,San Jose Earthquakes
Sat May 30 2015,Vancouver Whitecaps,2-1,?,Real Salt Lake
Sat May 30 2015,DC United,2-1,?,Philadelphia Union
Sat May 30 2015,New York City,1-1,?,Houston Dynamo
Sat May 30 2015,Orlando City,2-2,?,Columbus Crew
Sat May 30 2015,Chicago Fire,3-0,?,CF Montreal
Sat May 30 2015,Colorado Rapids,1-2,?,Portland Timbers
Sun May 31 2015,Seattle Sounders,2-1,?,New York Red Bulls
Sun May 31 2015,New England Revolution,2-2,?,Los Angeles Galaxy
Wed Jun 3 2015,DC United,3-1,?,Chicago Fire
Wed Jun 3 2015,Philadelphia Union,3-0,?,Columbus Crew
Wed Jun 3 2015,CF Montreal,2-1,?,Vancouver Whitecaps
Fri Jun 5 2015,Houston Dynamo,4-2,?,New York Red Bulls
Sat Jun 6 2015,DC United,1-2,?,Toronto FC
Sat Jun 6 2015,Philadelphia Union,1-2,?,New York City
Sat Jun 6 2015,Columbus Crew,1-2,?,CF Montreal
Sat Jun 6 2015,Chicago Fire,2-3,?,Orlando City
Sat Jun 6 2015,Sporting Kansas City,1-0,?,Seattle Sounders
Sat Jun 6 2015,Los Angeles Galaxy,0-1,?,Vancouver Whitecaps
Sat Jun 6 2015,Portland Timbers,2-0,?,New England Revolution
Sun Jun 7 2015,Real Salt Lake,0-0,?,Colorado Rapids
Sun Jun 7 2015,San Jose Earthquakes,0-0,?,FC Dallas
Sat Jun 13 2015,New York City,3-1,?,CF Montreal
Sat Jun 13 2015,Columbus Crew,1-1,?,Los Angeles Galaxy
Sat Jun 13 2015,New England Revolution,2-0,?,Chicago Fire
Sat Jun 13 2015,Seattle Sounders,3-0,?,FC Dallas
Sun Jun 14 2015,Orlando City,1-0,?,DC United
Fri Jun 19 2015,Colorado Rapids,1-1,?,FC Dallas
Sat Jun 20 2015,Seattle Sounders,0-2,?,San Jose Earthquakes
Sat Jun 20 2015,New York Red Bulls,1-2,?,Vancouver Whitecaps
Sat Jun 20 2015,Toronto FC,0-2,?,New York City
Sat Jun 20 2015,CF Montreal,2-0,?,Orlando City
Sat Jun 20 2015,Los Angeles Galaxy,5-1,?,Philadelphia Union
Sat Jun 20 2015,Portland Timbers,2-0,?,Houston Dynamo
Sun Jun 21 2015,DC United,2-1,?,New England Revolution
Sun Jun 21 2015,Real Salt Lake,2-1,?,Sporting Kansas City
Wed Jun 24 2015,Philadelphia Union,1-0,?,Seattle Sounders
Wed Jun 24 2015,Columbus Crew,2-1,?,New England Revolution
Wed Jun 24 2015,New York Red Bulls,1-0,?,Real Salt Lake
Wed Jun 24 2015,Orlando City,2-0,?,Colorado Rapids
Wed Jun 24 2015,Toronto FC,3-1,?,CF Montreal
Wed Jun 24 2015,Chicago Fire,0-1,?,DC United
Wed Jun 24 2015,Los Angeles Galaxy,5-0,?,Portland Timbers
Fri Jun 26 2015,FC Dallas,2-0,?,Houston Dynamo
Sat Jun 27 2015,Toronto FC,0-0,?,DC United
Sat Jun 27 2015,Philadelphia Union,2-2,?,CF Montreal
Sat Jun 27 2015,New England Revolution,1-2,?,Vancouver Whitecaps
Sat Jun 27 2015,Sporting Kansas City,2-0,?,Colorado Rapids
Sat Jun 27 2015,Real Salt Lake,2-2,?,Columbus Crew
Sat Jun 27 2015,San Jose Earthquakes,3-1,?,Los Angeles Galaxy
Sun Jun 28 2015,New York City,1-3,?,New York Red Bulls
Sun Jun 28 2015,Portland Timbers,4-1,?,Seattle Sounders
Fri Jul 3 2015,Houston Dynamo,1-1,?,Chicago Fire
Fri Jul 3 2015,Seattle Sounders,1-0,?,DC United
Sat Jul 4 2015,Columbus Crew,2-1,?,New York Red Bulls
Sat Jul 4 2015,CF Montreal,1-2,?,New York City
Sat Jul 4 2015,Colorado Rapids,2-1,?,Vancouver Whitecaps
Sat Jul 4 2015,FC Dallas,3-0,?,New England Revolution
Sat Jul 4 2015,Real Salt Lake,1-1,?,Orlando City
Sat Jul 4 2015,Los Angeles Galaxy,4-0,?,Toronto FC
Sun Jul 5 2015,Portland Timbers,1-0,?,San Jose Earthquakes
Fri Jul 10 2015,San Jose Earthquakes,0-2,?,Houston Dynamo
Sat Jul 11 2015,New York Red Bulls,4-1,?,New England Revolution
Sat Jul 11 2015,Philadelphia Union,3-0,?,Portland Timbers
Sat Jul 11 2015,Orlando City,0-2,?,FC Dallas
Sat Jul 11 2015,CF Montreal,3-0,?,Columbus Crew
Sat Jul 11 2015,Chicago Fire,1-0,?,Seattle Sounders
Sat Jul 11 2015,Colorado Rapids,3-1,?,Real Salt Lake
Sun Jul 12 2015,New York City,4-4,?,Toronto FC
Sun Jul 12 2015,Vancouver Whitecaps,0-1,?,Sporting Kansas City
Wed Jul 15 2015,Chicago Fire,0-1,?,Columbus Crew
Fri Jul 17 2015,Los Angeles Galaxy,5-2,?,San Jose Earthquakes
Sat Jul 18 2015,Toronto FC,2-1,?,Philadelphia Union
Sat Jul 18 2015,New England Revolution,1-0,?,New York City
Sat Jul 18 2015,Orlando City,0-2,?,New York Red Bulls
Sat Jul 18 2015,Sporting Kansas City,2-1,?,CF Montreal
Sat Jul 18 2015,FC Dallas,2-1,?,DC United
Sat Jul 18 2015,Real Salt Lake,2-0,?,Houston Dynamo
Sat Jul 18 2015,Seattle Sounders,0-1,?,Colorado Rapids
Sat Jul 18 2015,Portland Timbers,1-1,?,Vancouver Whitecaps
Sun Jul 19 2015,Columbus Crew,3-1,?,Chicago Fire
Fri Jul 24 2015,Real Salt Lake,2-1,?,Sporting Kansas City
Sat Jul 25 2015,Columbus Crew,3-3,?,Toronto FC
Sat Jul 25 2015,CF Montreal,1-0,?,Seattle Sounders
Sat Jul 25 2015,Chicago Fire,2-2,?,New England Revolution
Sat Jul 25 2015,FC Dallas,4-1,?,Portland Timbers
Sat Jul 25 2015,Houston Dynamo,3-0,?,Los Angeles Galaxy
Sun Jul 26 2015,New York City,5-3,?,Orlando City
Sun Jul 26 2015,DC United,3-2,?,Philadelphia Union
Sun Jul 26 2015,Vancouver Whitecaps,3-1,?,San Jose Earthquakes
Sat Aug 1 2015,New York City,2-3,?,CF Montreal
Sat Aug 1 2015,DC United,6-4,?,Real Salt Lake
Sat Aug 1 2015,Philadelphia Union,1-3,?,New York Red Bulls
Sat Aug 1 2015,New England Revolution,3-1,?,Toronto FC
Sat Aug 1 2015,Orlando City,5-2,?,Columbus Crew
Sat Aug 1 2015,Sporting Kansas City,1-1,?,Houston Dynamo
Sat Aug 1 2015,Colorado Rapids,1-3,?,Los Angeles Galaxy
Sat Aug 1 2015,Seattle Sounders,0-3,?,Vancouver Whitecaps
Sun Aug 2 2015,San Jose Earthquakes,0-0,?,Portland Timbers
Sun Aug 2 2015,Chicago Fire,2-0,?,FC Dallas
Wed Aug 5 2015,CF Montreal,1-1,?,New York Red Bulls
Wed Aug 5 2015,Toronto FC,4-1,?,Orlando City
Fri Aug 7 2015,Portland Timbers,1-0,?,Chicago Fire
Sat Aug 8 2015,Toronto FC,1-3,?,Sporting Kansas City
Sat Aug 8 2015,Orlando City,0-0,?,Philadelphia Union
Sat Aug 8 2015,CF Montreal,0-1,?,DC United
Sat Aug 8 2015,Colorado Rapids,1-2,?,Columbus Crew
Sat Aug 8 2015,Houston Dynamo,2-1,?,San Jose Earthquakes
Sat Aug 8 2015,Vancouver Whitecaps,4-0,?,Real Salt Lake
Sun Aug 9 2015,Los Angeles Galaxy,3-1,?,Seattle Sounders
Sun Aug 9 2015,New York Red Bulls,2-0,?,New York City
Thu Aug 13 2015,New York City,3-1,?,DC United
Fri Aug 14 2015,San Jose Earthquakes,1-0,?,Colorado Rapids
Sat Aug 15 2015,New York Red Bulls,3-0,?,Toronto FC
Sat Aug 15 2015,New England Revolution,2-0,?,Houston Dynamo
Sat Aug 15 2015,FC Dallas,1-2,?,Los Angeles Galaxy
Sat Aug 15 2015,Sporting Kansas City,4-3,?,Vancouver Whitecaps
Sat Aug 15 2015,Real Salt Lake,0-1,?,Portland Timbers
Sun Aug 16 2015,Seattle Sounders,4-0,?,Orlando City
Sun Aug 16 2015,Philadelphia Union,3-3,?,Chicago Fire
Wed Aug 19 2015,Columbus Crew,2-2,?,New York City
Wed Aug 19 2015,Sporting Kansas City,0-5,?,San Jose Earthquakes
Fri Aug 21 2015,Portland Timbers,2-2,?,Houston Dynamo
Sat Aug 22 2015,Toronto FC,5-0,?,Orlando City
Sat Aug 22 2015,DC United,0-2,?,San Jose Earthquakes
Sat Aug 22 2015,Columbus Crew,3-2,?,Sporting Kansas City
Sat Aug 22 2015,CF Montreal,0-1,?,Philadelphia Union
Sat Aug 22 2015,Chicago Fire,0-1,?,Colorado Rapids
Sat Aug 22 2015,Real Salt Lake,2-0,?,Seattle Sounders
Sat Aug 22 2015,Vancouver Whitecaps,1-0,?,FC Dallas
Sun Aug 23 2015,Los Angeles Galaxy,5-1,?,New York City
Wed Aug 26 2015,Chicago Fire,3-2,?,New York Red Bulls
Wed Aug 26 2015,Colorado Rapids,2-1,?,Houston Dynamo
Fri Aug 28 2015,San Jose Earthquakes,1-0,?,Los Angeles Galaxy
Sat Aug 29 2015,New York City,1-2,?,Columbus Crew
Sat Aug 29 2015,Toronto FC,2-1,?,CF Montreal
Sat Aug 29 2015,Philadelphia Union,0-1,?,New England Revolution
Sat Aug 29 2015,Orlando City,1-1,?,Chicago Fire
Sat Aug 29 2015,Colorado Rapids,2-1,?,Sporting Kansas City
Sat Aug 29 2015,FC Dallas,2-0,?,Real Salt Lake
Sat Aug 29 2015,Houston Dynamo,2-0,?,Vancouver Whitecaps
Sun Aug 30 2015,Seattle Sounders,2-1,?,Portland Timbers
Sun Aug 30 2015,New York Red Bulls,3-0,?,DC United
Sat Sep 5 2015,New England Revolution,3-0,?,Orlando City
Sat Sep 5 2015,CF Montreal,4-3,?,Chicago Fire
Sat Sep 5 2015,Seattle Sounders,2-1,?,Toronto FC
Sat Sep 5 2015,San Jose Earthquakes,1-2,?,Philadelphia Union
Sun Sep 6 2015,Columbus Crew,0-3,?,FC Dallas
Wed Sep 9 2015,Vancouver Whitecaps,2-0,?,Colorado Rapids
Wed Sep 9 2015,Portland Timbers,0-0,?,Sporting Kansas City
Fri Sep 11 2015,New York Red Bulls,3-2,?,Chicago Fire
Sat Sep 12 2015,Philadelphia Union,1-2,?,Columbus Crew
Sat Sep 12 2015,FC Dallas,2-1,?,New York City
Sat Sep 12 2015,Houston Dynamo,1-3,?,Real Salt Lake
Sat Sep 12 2015,Colorado Rapids,1-1,?,DC United
Sat Sep 12 2015,Los Angeles Galaxy,0-0,?,CF Montreal
Sat Sep 12 2015,San Jose Earthquakes,1-1,?,Seattle Sounders
Sun Sep 13 2015,Toronto FC,1-3,?,New England Revolution
Sun Sep 13 2015,Orlando City,3-1,?,Sporting Kansas City
Wed Sep 16 2015,New England Revolution,2-1,?,New York Red Bulls
Wed Sep 16 2015,New York City,2-0,?,Toronto FC
Wed Sep 16 2015,San Jose Earthquakes,1-1,?,CF Montreal
Fri Sep 18 2015,Sporting Kansas City,3-1,?,FC Dallas
Sat Sep 19 2015,Toronto FC,3-1,?,Colorado Rapids
Sat Sep 19 2015,DC United,1-2,?,Columbus Crew
Sat Sep 19 2015,New York City,3-2,?,San Jose Earthquakes
Sat Sep 19 2015,Vancouver Whitecaps,0-3,?,Seattle Sounders
Sat Sep 19 2015,CF Montreal,3-0,?,New England Revolution
Sat Sep 19 2015,Chicago Fire,0-1,?,Orlando City
Sat Sep 19 2015,Real Salt Lake,3-0,?,Los Angeles Galaxy
Sun Sep 20 2015,Portland Timbers,0-2,?,New York Red Bulls
Sun Sep 20 2015,Philadelphia Union,2-0,?,Houston Dynamo
Wed Sep 23 2015,CF Montreal,2-1,?,Chicago Fire
Wed Sep 23 2015,Houston Dynamo,1-0,?,Sporting Kansas City
Fri Sep 25 2015,New York Red Bulls,2-5,?,Orlando City
Sat Sep 26 2015,Toronto FC,3-2,?,Chicago Fire
Sat Sep 26 2015,CF Montreal,2-0,?,DC United
Sat Sep 26 2015,Columbus Crew,1-2,?,Portland Timbers
Sat Sep 26 2015,New England Revolution,1-1,?,Philadelphia Union
Sat Sep 26 2015,Houston Dynamo,3-2,?,Colorado Rapids
Sat Sep 26 2015,Vancouver Whitecaps,1-2,?,New York City
Sun Sep 27 2015,Sporting Kansas City,1-1,?,Seattle Sounders
Sun Sep 27 2015,San Jose Earthquakes,1-0,?,Real Salt Lake
Sun Sep 27 2015,Los Angeles Galaxy,3-2,?,FC Dallas
Fri Oct 2 2015,DC United,2-1,?,New York City
Sat Oct 3 2015,Toronto FC,3-1,?,Philadelphia Union
Sat Oct 3 2015,New York Red Bulls,2-1,?,Columbus Crew
Sat Oct 3 2015,Orlando City,2-1,?,CF Montreal
Sat Oct 3 2015,Chicago Fire,3-1,?,New England Revolution
Sat Oct 3 2015,Portland Timbers,0-1,?,Sporting Kansas City
Sat Oct 3 2015,San Jose Earthquakes,1-1,?,Vancouver Whitecaps
Sun Oct 4 2015,FC Dallas,4-1,?,Houston Dynamo
Sun Oct 4 2015,Colorado Rapids,1-2,?,Real Salt Lake
Sun Oct 4 2015,Seattle Sounders,1-1,?,Los Angeles Galaxy
Wed Oct 7 2015,New York Red Bulls,2-1,?,CF Montreal
Wed Oct 7 2015,Vancouver Whitecaps,0-0,?,FC Dallas
Sat Oct 10 2015,Colorado Rapids,0-1,?,CF Montreal
Wed Oct 14 2015,Toronto FC,2-1,?,New York Red Bulls
Wed Oct 14 2015,FC Dallas,2-0,?,Vancouver Whitecaps
Wed Oct 14 2015,Real Salt Lake,0-1,?,Portland Timbers
Fri Oct 16 2015,Orlando City,2-1,?,New York City
Fri Oct 16 2015,San Jose Earthquakes,1-0,?,Sporting Kansas City
Sat Oct 17 2015,Toronto FC,0-2,?,Columbus Crew
Sat Oct 17 2015,New England Revolution,0-1,?,CF Montreal
Sat Oct 17 2015,Real Salt Lake,0-1,?,FC Dallas
Sun Oct 18 2015,DC United,4-0,?,Chicago Fire
Sun Oct 18 2015,New York Red Bulls,4-1,?,Philadelphia Union
Sun Oct 18 2015,Houston Dynamo,1-1,?,Seattle Sounders
Sun Oct 18 2015,Los Angeles Galaxy,2-5,?,Portland Timbers
Wed Oct 21 2015,Sporting Kansas City,0-2,?,Colorado Rapids
Sun Oct 25 2015,Columbus Crew,5-0,?,DC United
Sun Oct 25 2015,CF Montreal,2-1,?,Toronto FC
Sun Oct 25 2015,New York City,1-3,?,New England Revolution
Sun Oct 25 2015,Philadelphia Union,1-0,?,Orlando City
Sun Oct 25 2015,Chicago Fire,1-2,?,New York Red Bulls
Sun Oct 25 2015,FC Dallas,2-1,?,San Jose Earthquakes
Sun Oct 25 2015,Portland Timbers,4-1,?,Colorado Rapids
Sun Oct 25 2015,Seattle Sounders,3-1,?,Real Salt Lake
Sun Oct 25 2015,Sporting Kansas City,2-1,?,Los Angeles Galaxy
Sun Oct 25 2015,Vancouver Whitecaps,3-0,?,Houston Dynamo
Wed Oct 28 2015,DC United,2-1,?,New England Revolution
Wed Oct 28 2015,Seattle Sounders,3-2,?,Los Angeles Galaxy
Thu Oct 29 2015,CF Montreal,3-0,?,Toronto FC
Thu Oct 29 2015,Portland Timbers,1-1,?,Sporting Kansas City
Sun Nov 1 2015,DC United,0-1,?,New York Red Bulls
Sun Nov 1 2015,Portland Timbers,0-0,?,Vancouver Whitecaps
Sun Nov 1 2015,CF Montreal,2-1,?,Columbus Crew
Sun Nov 1 2015,Seattle Sounders,2-1,?,FC Dallas
Sun Nov 8 2015,New York Red Bulls,1-0,?,DC United
Sun Nov 8 2015,Columbus Crew,2-1,?,CF Montreal
Sun Nov 8 2015,FC Dallas,2-1,?,Seattle Sounders
Sun Nov 8 2015,Vancouver Whitecaps,0-2,?,Portland Timbers
Sun Nov 22 2015,Columbus Crew,2-0,?,New York Red Bulls
Sun Nov 22 2015,Portland Timbers,3-1,?,FC Dallas
Sun Nov 29 2015,FC Dallas,2-2,?,Portland Timbers
Sun Nov 29 2015,New York Red Bulls,1-0,?,Columbus Crew
Sun Dec 6 2015,Columbus Crew,1-2,?,Portland Timbers
