Date,Team 1,FT,HT,Team 2
Sat Aug 22 2015,AEK,3-0,1-0,Platanias
Sat Aug 22 2015,Kallonis,0-1,0-1,Iraklis
Sat Aug 22 2015,Panthrakikos,0-2,0-1,Asteras Tripolis
Sun Aug 23 2015,Atromitos,1-0,1-0,Levadeiakos
Sun Aug 23 2015,Olympiakos,3-0,1-0,Panionios
Sun Aug 23 2015,PAOK,0-0,0-0,Xanthi
Sun Aug 23 2015,Veria,1-1,0-1,Giannina
Mon Aug 24 2015,Panetolikos,1-2,1-0,Panathinaikos
Sat Aug 29 2015,Levadeiakos,0-2,0-0,Olympiakos
Sat Aug 29 2015,Panthrakikos,0-2,0-1,Veria
Sat Aug 29 2015,Xanthi,0-0,0-0,AEK
Sun Aug 30 2015,Asteras Tripolis,0-2,0-1,Panetolikos
Sun Aug 30 2015,Giannina,3-1,1-0,PAOK
Sun Aug 30 2015,Iraklis,0-1,0-1,Panionios
Sun Aug 30 2015,Panathinaikos,4-0,2-0,Kallonis
Mon Aug 31 2015,Platanias,1-2,1-0,Atromitos
Sat Sep 12 2015,Kallonis,1-1,0-0,Asteras Tripolis
Sat Sep 12 2015,Olympiakos,3-1,1-0,Platanias
Sat Sep 12 2015,Veria,0-3,0-2,PAOK
Sun Sep 13 2015,AEK,3-1,2-1,Giannina
Sun Sep 13 2015,Atromitos,0-1,0-0,Xanthi
Sun Sep 13 2015,Panetolikos,1-0,1-0,Panthrakikos
Sun Sep 13 2015,Panionios,1-0,1-0,Panathinaikos
Mon Sep 14 2015,Iraklis,0-1,0-0,Levadeiakos
Tue Sep 22 2015,Panetolikos,1-1,0-0,Veria
Tue Sep 22 2015,Platanias,0-0,0-0,Iraklis
Tue Sep 22 2015,Xanthi,1-3,0-1,Olympiakos
Wed Sep 23 2015,Asteras Tripolis,2-1,2-1,Panionios
Wed Sep 23 2015,Giannina,1-0,1-0,Atromitos
Wed Sep 23 2015,Panathinaikos,3-0,3-0,Levadeiakos
Wed Sep 23 2015,Panthrakikos,0-0,0-0,Kallonis
Wed Sep 23 2015,PAOK,2-1,0-0,AEK
Sat Sep 26 2015,Iraklis,1-1,0-0,Xanthi
Sat Sep 26 2015,Kallonis,5-1,4-0,Panetolikos
Sat Sep 26 2015,Olympiakos,5-1,3-0,Giannina
Sun Sep 27 2015,Atromitos,1-2,0-0,PAOK
Sun Sep 27 2015,Levadeiakos,2-1,1-0,Asteras Tripolis
Sun Sep 27 2015,Panathinaikos,1-0,1-0,Platanias
Sun Sep 27 2015,Panionios,1-1,1-0,Panthrakikos
Mon Sep 28 2015,Veria,1-2,1-0,AEK
Sat Oct 3 2015,Panetolikos,1-5,0-4,Panionios
Sat Oct 3 2015,Panthrakikos,1-3,1-0,Levadeiakos
Sat Oct 3 2015,Xanthi,0-1,0-0,Panathinaikos
Sun Oct 4 2015,AEK,1-0,0-0,Atromitos
Sun Oct 4 2015,Giannina,2-2,1-1,Iraklis
Sun Oct 4 2015,Kallonis,0-1,0-0,Veria
Sun Oct 4 2015,PAOK,0-2,0-2,Olympiakos
Mon Oct 5 2015,Asteras Tripolis,1-1,1-1,Platanias
Sat Oct 17 2015,Olympiakos,4-0,1-0,AEK
Sat Oct 17 2015,Panionios,2-0,1-0,Kallonis
Sat Oct 17 2015,Platanias,4-0,2-0,Panthrakikos
Sun Oct 18 2015,Asteras Tripolis,1-1,1-0,Xanthi
Sun Oct 18 2015,Iraklis,3-3,2-1,PAOK
Sun Oct 18 2015,Levadeiakos,2-2,1-2,Panetolikos
Sun Oct 18 2015,Veria,0-1,0-0,Atromitos
Mon Oct 19 2015,Panathinaikos,3-1,1-0,Giannina
Sat Oct 24 2015,AEK,5-1,2-0,Iraklis
Sat Oct 24 2015,Kallonis,0-0,0-0,Levadeiakos
Sat Oct 24 2015,Panetolikos,1-2,0-1,Platanias
Sun Oct 25 2015,Atromitos,1-2,0-0,Olympiakos
Sun Oct 25 2015,Giannina,1-2,1-1,Asteras Tripolis
Sun Oct 25 2015,Panionios,0-1,0-0,Veria
Sun Oct 25 2015,Panthrakikos,0-0,0-0,Xanthi
Sun Oct 25 2015,PAOK,3-1,3-0,Panathinaikos
Sat Oct 31 2015,Levadeiakos,0-2,0-0,Panionios
Sat Oct 31 2015,Platanias,2-1,1-1,Kallonis
Sat Oct 31 2015,Veria,0-2,0-0,Olympiakos
Sun Nov 1 2015,Asteras Tripolis,2-1,0-1,PAOK
Sun Nov 1 2015,Giannina,2-0,0-0,Panthrakikos
Sun Nov 1 2015,Panathinaikos,0-0,0-0,AEK
