Date,Team 1,FT,HT,Team 2
Sat Aug 1 2015,Celtic,2-0,2-0,Ross County
Sat Aug 1 2015,Hamilton,0-0,0-0,Partick
Sat Aug 1 2015,Inverness C,0-1,0-1,Motherwell
Sat Aug 1 2015,Kilmarnock,0-4,0-2,Dundee
Sun Aug 2 2015,Dundee United,0-1,0-0,Aberdeen
Sun Aug 2 2015,Hearts,4-3,1-0,St Johnstone
Sat Aug 8 2015,Dundee,1-2,1-0,Hearts
Sat Aug 8 2015,Motherwell,0-2,0-0,Dundee United
Sat Aug 8 2015,Ross County,2-0,2-0,Hamilton
Sat Aug 8 2015,St Johnstone,1-1,0-1,Inverness C
Sun Aug 9 2015,Aberdeen,2-0,1-0,Kilmarnock
Sun Aug 9 2015,Partick,0-2,0-1,Celtic
Tue Aug 11 2015,Dundee United,2-2,0-0,Dundee
Tue Aug 11 2015,St Johnstone,1-1,0-1,Ross County
Wed Aug 12 2015,Hearts,2-0,1-0,Motherwell
Wed Aug 12 2015,Inverness C,0-0,0-0,Partick
Wed Aug 12 2015,Kilmarnock,2-2,1-1,Celtic
Sat Aug 15 2015,Celtic,4-2,2-0,Inverness C
Sat Aug 15 2015,Dundee,2-1,2-0,St Johnstone
Sat Aug 15 2015,Hamilton,4-0,3-0,Dundee United
Sat Aug 15 2015,Motherwell,1-2,1-1,Aberdeen
Sat Aug 15 2015,Partick,2-2,1-1,Kilmarnock
Sat Aug 15 2015,Ross County,1-2,1-2,Hearts
Sat Aug 22 2015,Aberdeen,2-0,0-0,Dundee
Sat Aug 22 2015,Dundee United,1-3,1-2,Celtic
Sat Aug 22 2015,Hearts,3-0,1-0,Partick
Sat Aug 22 2015,Inverness C,0-2,0-1,Hamilton
Sat Aug 22 2015,Kilmarnock,0-4,0-4,Ross County
Sat Aug 22 2015,St Johnstone,2-1,0-1,Motherwell
Sat Aug 29 2015,Celtic,3-1,2-1,St Johnstone
Sat Aug 29 2015,Dundee,1-1,0-0,Inverness C
Sat Aug 29 2015,Hamilton,3-2,1-0,Hearts
Sat Aug 29 2015,Motherwell,1-0,1-0,Kilmarnock
Sat Aug 29 2015,Partick,0-2,0-0,Aberdeen
Sat Aug 29 2015,Ross County,2-1,2-0,Dundee United
Fri Sep 11 2015,Inverness C,2-0,0-0,Hearts
Sat Sep 12 2015,Aberdeen,2-1,0-1,Celtic
Sat Sep 12 2015,Dundee United,1-2,0-1,Kilmarnock
Sat Sep 12 2015,Motherwell,1-1,0-1,Ross County
Sat Sep 12 2015,Partick,0-1,0-0,Dundee
Sat Sep 12 2015,St Johnstone,4-1,3-0,Hamilton
Tue Sep 15 2015,Aberdeen,1-0,1-0,Hamilton
Sat Sep 19 2015,Dundee United,1-1,1-0,Inverness C
Sat Sep 19 2015,Hamilton,1-0,0-0,Motherwell
Sat Sep 19 2015,Kilmarnock,2-1,1-1,St Johnstone
Sat Sep 19 2015,Ross County,1-0,1-0,Partick
Sun Sep 20 2015,Celtic,6-0,2-0,Dundee
Sun Sep 20 2015,Hearts,1-3,0-3,Aberdeen
Sat Sep 26 2015,Celtic,0-0,0-0,Hearts
Sat Sep 26 2015,Dundee,3-3,1-3,Ross County
Sat Sep 26 2015,Inverness C,2-1,2-1,Aberdeen
Sat Sep 26 2015,Kilmarnock,1-2,1-0,Hamilton
Sat Sep 26 2015,Motherwell,2-1,1-0,Partick
Sat Sep 26 2015,St Johnstone,2-1,0-1,Dundee United
Sat Oct 3 2015,Aberdeen,1-5,1-3,St Johnstone
Sat Oct 3 2015,Dundee,2-1,0-0,Motherwell
Sat Oct 3 2015,Hearts,1-1,1-0,Kilmarnock
Sat Oct 3 2015,Partick,3-0,1-0,Dundee United
Sat Oct 3 2015,Ross County,1-2,0-2,Inverness C
Sun Oct 4 2015,Hamilton,1-2,1-2,Celtic
Fri Oct 16 2015,Ross County,2-0,1-0,Aberdeen
Sat Oct 17 2015,Hamilton,1-1,0-0,Dundee
Sat Oct 17 2015,Kilmarnock,2-0,1-0,Inverness C
Sat Oct 17 2015,Motherwell,0-1,0-1,Celtic
Sat Oct 17 2015,St Johnstone,1-2,0-2,Partick
Sun Oct 18 2015,Dundee United,0-1,0-1,Hearts
Sat Oct 24 2015,Aberdeen,1-1,1-0,Motherwell
Sat Oct 24 2015,Dundee,1-2,0-1,Kilmarnock
Sat Oct 24 2015,Hearts,2-0,1-0,Ross County
Sat Oct 24 2015,Inverness C,0-1,0-0,St Johnstone
Sat Oct 24 2015,Partick,1-1,0-0,Hamilton
Sun Oct 25 2015,Celtic,5-0,3-0,Dundee United
Sat Oct 31 2015,Celtic,3-1,1-0,Aberdeen
Sat Oct 31 2015,Dundee United,1-0,0-0,Ross County
Sat Oct 31 2015,Hamilton,2-4,0-1,St Johnstone
