Date,Team 1,FT,HT,Team 2
Fri Jul 10 2015,FC Voluntari,1-1,?,Poli Iasi
Fri Jul 10 2015,Astra,2-2,?,Concordia
Sat Jul 11 2015,Viitorul Constanta,2-2,?,CFR Cluj
Sat Jul 11 2015,FCSB,0-0,?,Petrolul
Sun Jul 12 2015,U Craiova,0-0,?,FC Botosani
Sun Jul 12 2015,Targu Mures,0-0,?,Din. Bucuresti
Mon Jul 13 2015,Poli Timisoara,0-1,?,Pandurii
Fri Jul 17 2015,Concordia,0-1,?,Poli Iasi
Fri Jul 17 2015,Din. Bucuresti,1-0,?,U Craiova
Sat Jul 18 2015,Petrolul,1-1,?,FC Voluntari
Sat Jul 18 2015,Pandurii,0-3,?,FCSB
Sun Jul 19 2015,CFR Cluj,1-0,?,Poli Timisoara
Sun Jul 19 2015,Astra,1-5,?,Targu Mures
Mon Jul 20 2015,FC Botosani,2-2,?,Viitorul Constanta
Fri Jul 24 2015,FC Voluntari,0-0,?,Pandurii
Fri Jul 24 2015,Targu Mures,1-0,?,Concordia
Sat Jul 25 2015,Viitorul Constanta,1-1,?,Din. Bucuresti
Sat Jul 25 2015,FCSB,1-1,?,CFR Cluj
Sun Jul 26 2015,U Craiova,1-2,?,Astra
Sun Jul 26 2015,Poli Iasi,1-0,?,Petrolul
Mon Jul 27 2015,Poli Timisoara,1-0,?,FC Botosani
Fri Jul 31 2015,CFR Cluj,2-0,?,FC Voluntari
Fri Jul 31 2015,Concordia,2-2,?,Petrolul
Sat Aug 1 2015,Pandurii,3-0,?,Poli Iasi
Sat Aug 1 2015,FC Botosani,0-1,?,FCSB
Sun Aug 2 2015,Astra,2-2,?,Viitorul Constanta
Sun Aug 2 2015,Targu Mures,0-0,?,U Craiova
Mon Aug 3 2015,Din. Bucuresti,2-1,?,Poli Timisoara
Fri Aug 7 2015,FC Voluntari,1-1,?,FC Botosani
Fri Aug 7 2015,Poli Iasi,2-1,?,CFR Cluj
Sat Aug 8 2015,U Craiova,2-0,?,Concordia
Sat Aug 8 2015,Petrolul,1-1,?,Pandurii
Sun Aug 9 2015,Viitorul Constanta,1-0,?,Targu Mures
Sun Aug 9 2015,Poli Timisoara,1-3,?,Astra
Sun Aug 9 2015,FCSB,0-0,?,Din. Bucuresti
Tue Aug 11 2015,FC Botosani,1-0,?,Poli Iasi
Tue Aug 11 2015,CFR Cluj,1-0,?,Petrolul
Wed Aug 12 2015,U Craiova,1-2,?,Viitorul Constanta
