Date,Team 1,FT,HT,Team 2
Fri Aug 14 2015,Tondela,1-2,0-1,Sp Lisbon
Sat Aug 15 2015,Belenenses,3-3,1-1,Rio Ave
Sat Aug 15 2015,Porto,3-0,1-0,Guimaraes
Sun Aug 16 2015,Benfica,4-0,0-0,Estoril
Sun Aug 16 2015,Moreirense,0-2,0-0,Arouca
Sun Aug 16 2015,Setubal,2-2,2-0,Boavista
Sun Aug 16 2015,Sp Braga,2-1,1-1,Nacional
Sun Aug 16 2015,Uniao Madeira,2-1,1-0,Maritimo
Mon Aug 17 2015,Pacos Ferreira,1-0,1-0,Academica
Fri Aug 21 2015,Rio Ave,1-0,1-0,Sp Braga
Sat Aug 22 2015,Maritimo,1-1,1-1,Porto
Sat Aug 22 2015,Sp Lisbon,1-1,1-0,Pacos Ferreira
Sun Aug 23 2015,Arouca,1-0,1-0,Benfica
Sun Aug 23 2015,Boavista,1-0,0-0,Tondela
Sun Aug 23 2015,Estoril,2-0,0-0,Moreirense
Sun Aug 23 2015,Guimaraes,1-1,1-0,Belenenses
Sun Aug 23 2015,Nacional,1-0,1-0,Uniao Madeira
Mon Aug 24 2015,Academica,0-4,0-1,Setubal
Sat Aug 29 2015,Benfica,3-2,0-1,Moreirense
Sat Aug 29 2015,Porto,2-0,1-0,Estoril
Sat Aug 29 2015,Setubal,2-2,0-0,Rio Ave
Sun Aug 30 2015,Academica,1-3,1-2,Sp Lisbon
Sun Aug 30 2015,Pacos Ferreira,1-1,1-1,Arouca
Sun Aug 30 2015,Sp Braga,4-0,1-0,Boavista
Sun Aug 30 2015,Tondela,1-0,0-0,Nacional
Mon Aug 31 2015,Belenenses,1-1,0-1,Maritimo
Mon Aug 31 2015,Uniao Madeira,0-0,0-0,Guimaraes
Fri Sep 11 2015,Benfica,6-0,3-0,Belenenses
Sat Sep 12 2015,Arouca,1-3,0-1,Porto
Sat Sep 12 2015,Estoril,1-0,0-0,Sp Braga
Sun Sep 13 2015,Guimaraes,1-0,1-0,Tondela
Sun Sep 13 2015,Maritimo,5-2,0-1,Setubal
Sun Sep 13 2015,Moreirense,0-0,0-0,Uniao Madeira
Sun Sep 13 2015,Nacional,2-0,1-0,Academica
Sun Sep 13 2015,Rio Ave,1-2,0-2,Sp Lisbon
Mon Sep 14 2015,Boavista,0-1,0-0,Pacos Ferreira
Fri Sep 18 2015,Setubal,2-2,1-1,Guimaraes
Sat Sep 19 2015,Pacos Ferreira,0-3,0-2,Rio Ave
Sat Sep 19 2015,Tondela,0-1,0-0,Estoril
Sun Sep 20 2015,Academica,0-2,0-1,Boavista
Sun Sep 20 2015,Porto,1-0,0-0,Benfica
Sun Sep 20 2015,Uniao Madeira,0-0,0-0,Arouca
Mon Sep 21 2015,Belenenses,2-0,2-0,Moreirense
Mon Sep 21 2015,Sp Braga,5-1,2-1,Maritimo
Mon Sep 21 2015,Sp Lisbon,1-0,0-0,Nacional
Fri Sep 25 2015,Moreirense,2-2,0-1,Porto
Sat Sep 26 2015,Benfica,3-0,1-0,Pacos Ferreira
Sat Sep 26 2015,Boavista,0-0,0-0,Sp Lisbon
Sun Sep 27 2015,Arouca,2-2,0-1,Belenenses
Sun Sep 27 2015,Estoril,2-1,1-0,Uniao Madeira
Sun Sep 27 2015,Guimaraes,0-1,0-0,Sp Braga
Sun Sep 27 2015,Maritimo,1-0,0-0,Tondela
Sun Sep 27 2015,Nacional,1-1,0-1,Setubal
Mon Sep 28 2015,Rio Ave,1-0,1-0,Academica
Fri Oct 2 2015,Setubal,1-0,0-0,Estoril
Sat Oct 3 2015,Academica,1-0,0-0,Maritimo
Sat Oct 3 2015,Pacos Ferreira,3-1,1-1,Nacional
Sat Oct 3 2015,Rio Ave,1-0,0-0,Boavista
Sat Oct 3 2015,Tondela,1-1,0-1,Moreirense
Sun Oct 4 2015,Porto,4-0,0-0,Belenenses
Sun Oct 4 2015,Sp Braga,0-0,0-0,Arouca
Sun Oct 4 2015,Sp Lisbon,5-1,2-0,Guimaraes
Fri Oct 23 2015,Nacional,0-0,0-0,Boavista
Sat Oct 24 2015,Estoril,2-2,0-1,Rio Ave
Sat Oct 24 2015,Guimaraes,1-1,1-0,Academica
Sat Oct 24 2015,Maritimo,0-2,0-1,Pacos Ferreira
Sun Oct 25 2015,Arouca,1-1,0-0,Tondela
Sun Oct 25 2015,Benfica,0-3,0-3,Sp Lisbon
Sun Oct 25 2015,Moreirense,0-2,0-1,Setubal
Sun Oct 25 2015,Porto,0-0,0-0,Sp Braga
