Date,Team 1,FT,HT,Team 2
Fri Aug 7 2015,Brighton,1-0,0-0,Nott'm Forest
Sat Aug 8 2015,Birmingham,2-1,1-0,Reading
Sat Aug 8 2015,Blackburn,1-2,1-2,Wolves
Sat Aug 8 2015,Bolton,0-0,0-0,Derby
Sat Aug 8 2015,Brentford,2-2,0-1,Ipswich
Sat Aug 8 2015,Cardiff,1-1,0-0,Fulham
Sat Aug 8 2015,Charlton,2-0,0-0,QPR
Sat Aug 8 2015,Hull,2-0,1-0,Huddersfield
Sat Aug 8 2015,Leeds,1-1,0-0,Burnley
Sat Aug 8 2015,Rotherham,1-4,1-3,Milton Keynes Dons
Sat Aug 8 2015,Sheffield Weds,2-0,0-0,Bristol City
Sun Aug 9 2015,Preston,0-0,0-0,Middlesbrough
Sat Aug 15 2015,Bristol City,2-4,2-2,Brentford
Sat Aug 15 2015,Burnley,2-2,0-1,Birmingham
Sat Aug 15 2015,Derby,1-1,0-0,Charlton
Sat Aug 15 2015,Fulham,1-2,1-1,Brighton
Sat Aug 15 2015,Huddersfield,1-1,1-0,Blackburn
Sat Aug 15 2015,Ipswich,2-1,1-1,Sheffield Weds
Sat Aug 15 2015,Middlesbrough,3-0,3-0,Bolton
Sat Aug 15 2015,Milton Keynes Dons,0-1,0-1,Preston
Sat Aug 15 2015,Nott'm Forest,2-1,1-1,Rotherham
Sat Aug 15 2015,QPR,2-2,1-0,Cardiff
Sun Aug 16 2015,Reading,0-0,0-0,Leeds
Sun Aug 16 2015,Wolves,1-1,0-1,Hull
Tue Aug 18 2015,Blackburn,1-1,0-1,Cardiff
Tue Aug 18 2015,Derby,1-1,0-1,Middlesbrough
Tue Aug 18 2015,Huddersfield,1-1,0-1,Brighton
Tue Aug 18 2015,Ipswich,2-0,0-0,Burnley
Tue Aug 18 2015,Milton Keynes Dons,1-0,0-0,Bolton
Tue Aug 18 2015,Nott'm Forest,0-0,0-0,Charlton
Tue Aug 18 2015,Rotherham,0-0,0-0,Preston
Wed Aug 19 2015,Bristol City,2-2,0-1,Leeds
Wed Aug 19 2015,Hull,2-1,1-0,Fulham
Wed Aug 19 2015,Sheffield Weds,1-1,0-0,Reading
Wed Aug 19 2015,Wolves,2-3,2-1,QPR
Fri Aug 21 2015,Birmingham,1-1,1-0,Derby
Sat Aug 22 2015,Bolton,1-1,0-0,Nott'm Forest
Sat Aug 22 2015,Brighton,1-0,1-0,Blackburn
Sat Aug 22 2015,Burnley,1-0,1-0,Brentford
Sat Aug 22 2015,Cardiff,2-0,1-0,Wolves
Sat Aug 22 2015,Charlton,2-1,0-0,Hull
Sat Aug 22 2015,Fulham,1-1,0-0,Huddersfield
Sat Aug 22 2015,Leeds,1-1,0-1,Sheffield Weds
Sat Aug 22 2015,Middlesbrough,0-1,0-1,Bristol City
Sat Aug 22 2015,Preston,1-2,1-1,Ipswich
Sat Aug 22 2015,QPR,4-2,1-0,Rotherham
Sat Aug 22 2015,Reading,0-0,0-0,Milton Keynes Dons
Fri Aug 28 2015,Blackburn,0-0,0-0,Bolton
Sat Aug 29 2015,Brentford,1-3,0-2,Reading
Sat Aug 29 2015,Bristol City,1-2,0-2,Burnley
Sat Aug 29 2015,Derby,1-2,0-1,Leeds
Sat Aug 29 2015,Huddersfield,0-1,0-0,QPR
Sat Aug 29 2015,Hull,2-0,1-0,Preston
Sat Aug 29 2015,Ipswich,2-3,0-2,Brighton
Sat Aug 29 2015,Milton Keynes Dons,0-2,0-0,Birmingham
Sat Aug 29 2015,Nott'm Forest,1-2,0-1,Cardiff
Sat Aug 29 2015,Rotherham,1-3,0-2,Fulham
Sat Aug 29 2015,Sheffield Weds,1-3,0-1,Middlesbrough
Sat Aug 29 2015,Wolves,2-1,0-0,Charlton
Fri Sep 11 2015,Reading,5-1,2-1,Ipswich
Sat Sep 12 2015,Birmingham,4-2,3-1,Bristol City
Sat Sep 12 2015,Bolton,2-1,2-0,Wolves
Sat Sep 12 2015,Brighton,1-0,1-0,Hull
Sat Sep 12 2015,Burnley,3-1,1-1,Sheffield Weds
Sat Sep 12 2015,Cardiff,2-0,0-0,Huddersfield
Sat Sep 12 2015,Charlton,1-1,0-1,Rotherham
Sat Sep 12 2015,Leeds,1-1,0-1,Brentford
Sat Sep 12 2015,Middlesbrough,2-0,0-0,Milton Keynes Dons
Sat Sep 12 2015,Preston,1-2,0-2,Derby
Sat Sep 12 2015,QPR,1-2,0-0,Nott'm Forest
Sun Sep 13 2015,Fulham,2-1,2-0,Blackburn
Tue Sep 15 2015,Birmingham,0-1,0-0,Nott'm Forest
Tue Sep 15 2015,Bolton,0-0,0-0,Sheffield Weds
Tue Sep 15 2015,Brighton,2-1,1-0,Rotherham
Tue Sep 15 2015,Burnley,2-1,1-1,Milton Keynes Dons
Tue Sep 15 2015,Cardiff,0-2,0-1,Hull
Tue Sep 15 2015,Charlton,1-2,1-2,Huddersfield
Tue Sep 15 2015,Leeds,0-1,0-1,Ipswich
Tue Sep 15 2015,Middlesbrough,3-1,1-0,Brentford
Tue Sep 15 2015,Preston,1-1,0-0,Bristol City
Tue Sep 15 2015,Reading,0-1,0-0,Derby
Wed Sep 16 2015,QPR,2-2,0-1,Blackburn
Fri Sep 18 2015,Ipswich,1-1,1-1,Birmingham
Sat Sep 19 2015,Blackburn,3-0,1-0,Charlton
Sat Sep 19 2015,Brentford,2-1,0-1,Preston
Sat Sep 19 2015,Bristol City,0-2,0-2,Reading
Sat Sep 19 2015,Huddersfield,4-1,1-1,Bolton
Sat Sep 19 2015,Hull,1-1,1-1,QPR
Sat Sep 19 2015,Milton Keynes Dons,1-2,0-2,Leeds
Sat Sep 19 2015,Nott'm Forest,1-2,1-2,Middlesbrough
Sat Sep 19 2015,Rotherham,2-1,1-1,Cardiff
