Date,Team 1,FT,HT,Team 2
Fri Aug 7 2015,Rangers,3-1,2-1,St Mirren
Sat Aug 8 2015,Dumbarton,2-1,1-1,Hibernian
Sat Aug 8 2015,Morton,1-1,0-1,Falkirk
Sat Aug 8 2015,Queen of Sth,3-1,3-0,Alloa
Sat Aug 8 2015,Raith Rvs,3-0,2-0,Livingston
Sat Aug 15 2015,Falkirk,1-0,0-0,Raith Rvs
Sat Aug 15 2015,Hibernian,1-0,0-0,Morton
Sat Aug 15 2015,Livingston,0-1,0-0,Queen of Sth
Sat Aug 15 2015,St Mirren,1-2,0-1,Dumbarton
Sun Aug 16 2015,Alloa,1-5,1-4,Rangers
Fri Aug 21 2015,Morton,0-0,0-0,St Mirren
Sat Aug 22 2015,Dumbarton,0-2,0-1,Queen of Sth
Sat Aug 22 2015,Livingston,1-2,0-1,Falkirk
Sat Aug 22 2015,Raith Rvs,3-0,0-0,Alloa
Sun Aug 23 2015,Rangers,1-0,0-0,Hibernian
Fri Aug 28 2015,Falkirk,2-1,2-1,Dumbarton
Sat Aug 29 2015,Alloa,0-1,0-0,Morton
Sat Aug 29 2015,Hibernian,2-0,1-0,Raith Rvs
Sat Aug 29 2015,St Mirren,1-1,1-1,Livingston
Sun Aug 30 2015,Queen of Sth,1-5,0-1,Rangers
Sat Sep 5 2015,Dumbarton,0-2,0-0,Alloa
Sat Sep 5 2015,Livingston,2-4,0-1,Morton
Sat Sep 5 2015,Queen of Sth,0-2,0-2,St Mirren
Sat Sep 5 2015,Rangers,5-0,2-0,Raith Rvs
Sat Sep 12 2015,Hibernian,3-0,1-0,Alloa
Sat Sep 12 2015,Morton,0-0,0-0,Dumbarton
Sat Sep 12 2015,Raith Rvs,1-0,0-0,Queen of Sth
Sat Sep 12 2015,Rangers,3-0,2-0,Livingston
Sat Sep 12 2015,St Mirren,2-3,2-0,Falkirk
Fri Sep 18 2015,St Mirren,1-2,1-1,Raith Rvs
Sat Sep 19 2015,Alloa,1-1,0-0,Falkirk
Sat Sep 19 2015,Dumbarton,1-2,0-0,Rangers
Sat Sep 19 2015,Livingston,0-1,0-0,Hibernian
Sat Sep 19 2015,Queen of Sth,2-2,1-1,Morton
Fri Sep 25 2015,Falkirk,0-0,0-0,Queen of Sth
Sat Sep 26 2015,Alloa,0-3,0-1,Livingston
Sat Sep 26 2015,Hibernian,1-1,1-1,St Mirren
Sat Sep 26 2015,Raith Rvs,1-0,0-0,Dumbarton
Sun Sep 27 2015,Morton,0-4,0-3,Rangers
Sat Oct 3 2015,Dumbarton,2-1,1-1,Livingston
Sat Oct 3 2015,Queen of Sth,0-3,0-2,Hibernian
Sat Oct 3 2015,Raith Rvs,2-1,1-0,Morton
Sat Oct 3 2015,Rangers,3-1,1-1,Falkirk
Sat Oct 3 2015,St Mirren,1-1,0-0,Alloa
Sat Oct 10 2015,Queen of Sth,1-0,1-0,Morton
Sat Oct 17 2015,Alloa,0-1,0-0,Raith Rvs
Sat Oct 17 2015,Falkirk,1-0,0-0,Morton
Sat Oct 17 2015,Hibernian,4-2,3-1,Dumbarton
Sat Oct 17 2015,Livingston,0-1,0-1,St Mirren
Sat Oct 17 2015,Rangers,2-1,0-1,Queen of Sth
Tue Oct 20 2015,Falkirk,0-1,0-1,Hibernian
Sat Oct 24 2015,Dumbarton,0-5,0-3,Falkirk
Sat Oct 24 2015,Morton,1-0,0-0,Alloa
Sat Oct 24 2015,Queen of Sth,1-4,1-0,Livingston
Sat Oct 24 2015,Raith Rvs,1-2,0-2,Hibernian
Sun Oct 25 2015,St Mirren,0-1,0-1,Rangers
Sat Oct 31 2015,Alloa,1-2,1-0,Queen of Sth
Sat Oct 31 2015,Dumbarton,1-2,0-1,Morton
Sat Oct 31 2015,Falkirk,3-0,2-0,St Mirren
Sat Oct 31 2015,Livingston,3-0,1-0,Raith Rvs
Sun Nov 1 2015,Hibernian,2-1,1-0,Rangers
Sat Nov 7 2015,Morton,1-0,1-0,Livingston
Sat Nov 7 2015,Queen of Sth,1-0,0-0,Dumbarton
Sat Nov 7 2015,Raith Rvs,1-2,1-1,Falkirk
Sat Nov 7 2015,Rangers,4-0,3-0,Alloa
Sat Nov 7 2015,St Mirren,1-4,1-3,Hibernian
Sat Nov 14 2015,Falkirk,5-0,3-0,Alloa
Sat Nov 14 2015,Morton,2-0,0-0,Queen of Sth
Tue Nov 17 2015,Hibernian,2-1,0-0,Livingston
Fri Nov 20 2015,St Mirren,1-1,1-0,Morton
Sat Nov 21 2015,Alloa,0-1,0-0,Hibernian
Sat Nov 21 2015,Dumbarton,3-3,0-2,Raith Rvs
Sat Nov 21 2015,Livingston,1-1,0-1,Rangers
Sat Nov 21 2015,Queen of Sth,2-2,1-1,Falkirk
Tue Nov 24 2015,Raith Rvs,1-1,1-0,St Mirren
Tue Dec 1 2015,Rangers,4-0,0-0,Dumbarton
Sat Dec 5 2015,Alloa,0-2,0-0,Dumbarton
Fri Dec 11 2015,Queen of Sth,1-1,0-1,Raith Rvs
Sat Dec 12 2015,Dumbarton,1-0,0-0,St Mirren
Sat Dec 12 2015,Hibernian,1-1,0-0,Falkirk
Sat Dec 12 2015,Livingston,0-1,0-0,Alloa
Sat Dec 12 2015,Rangers,2-2,1-1,Morton
Fri Dec 18 2015,Morton,1-2,1-0,Raith Rvs
Sat Dec 19 2015,Alloa,0-2,0-1,St Mirren
Sat Dec 19 2015,Falkirk,2-1,1-1,Rangers
Sat Dec 19 2015,Hibernian,1-0,0-0,Queen of Sth
Sat Dec 19 2015,Livingston,1-1,1-0,Dumbarton
Sat Dec 26 2015,Falkirk,1-0,1-0,Dumbarton
Sat Dec 26 2015,St Mirren,1-4,1-2,Livingston
Mon Dec 28 2015,Rangers,4-2,2-1,Hibernian
Tue Dec 29 2015,Falkirk,2-0,0-0,Livingston
Sat Jan 2 2016,Alloa,0-1,0-1,Falkirk
Sat Jan 2 2016,Dumbarton,0-6,0-1,Rangers
Sat Jan 2 2016,Hibernian,1-0,0-0,Raith Rvs
Sat Jan 2 2016,Livingston,0-2,0-0,Queen of Sth
Sat Jan 2 2016,Morton,0-1,0-1,St Mirren
Tue Jan 12 2016,Raith Rvs,0-1,0-0,Alloa
Sat Jan 16 2016,Rangers,4-1,4-0,Livingston
Sun Jan 17 2016,Falkirk,1-1,0-0,Hibernian
Sat Jan 23 2016,Hibernian,3-1,2-1,St Mirren
Sat Jan 23 2016,Livingston,1-1,0-1,Falkirk
Sat Jan 23 2016,Queen of Sth,1-0,1-0,Alloa
Sat Jan 23 2016,Raith Rvs,0-0,0-0,Dumbarton
Mon Jan 25 2016,Morton,0-2,0-1,Rangers
Sat Jan 30 2016,Dumbarton,1-0,0-0,Livingston
Sat Jan 30 2016,Rangers,1-0,0-0,Falkirk
Sat Jan 30 2016,St Mirren,3-1,1-1,Alloa
Tue Feb 2 2016,Morton,0-1,0-0,Hibernian
Tue Feb 2 2016,Raith Rvs,0-1,0-1,Rangers
Sat Feb 6 2016,St Mirren,1-0,1-0,Queen of Sth
Tue Feb 9 2016,Alloa,2-2,1-2,Morton
Sat Feb 13 2016,Alloa,1-1,0-0,Rangers
Sat Feb 13 2016,Falkirk,2-2,2-1,Raith Rvs
Sat Feb 13 2016,Livingston,0-0,0-0,Hibernian
Sat Feb 13 2016,Morton,2-0,0-0,Dumbarton
Sat Feb 13 2016,Queen of Sth,1-0,0-0,St Mirren
Sat Feb 20 2016,Morton,0-1,0-1,Falkirk
Sat Feb 20 2016,Raith Rvs,2-0,1-0,Livingston
Sat Feb 20 2016,St Mirren,1-0,0-0,Dumbarton
Sun Feb 21 2016,Hibernian,3-0,2-0,Alloa
Sun Feb 21 2016,Queen of Sth,0-1,0-0,Rangers
Wed Feb 24 2016,Hibernian,0-3,0-1,Morton
Sat Feb 27 2016,Alloa,1-3,1-3,Livingston
Sat Feb 27 2016,Dumbarton,3-2,2-0,Hibernian
Sat Feb 27 2016,Falkirk,3-1,0-1,Queen of Sth
Sat Feb 27 2016,Raith Rvs,3-2,1-0,Morton
Sat Feb 27 2016,Rangers,1-0,0-0,St Mirren
Tue Mar 1 2016,Livingston,0-0,0-0,Morton
Tue Mar 1 2016,Queen of Sth,1-0,0-0,Hibernian
Tue Mar 1 2016,Rangers,2-0,1-0,Raith Rvs
Tue Mar 1 2016,St Mirren,0-0,0-0,Falkirk
Sat Mar 5 2016,Falkirk,2-0,2-0,Alloa
Sat Mar 5 2016,Livingston,2-0,1-0,Dumbarton
Sat Mar 5 2016,Raith Rvs,4-3,2-1,St Mirren
Tue Mar 8 2016,Dumbarton,3-1,2-1,Alloa
Tue Mar 8 2016,Raith Rvs,2-0,2-0,Queen of Sth
Fri Mar 11 2016,Rangers,3-1,1-1,Morton
Sat Mar 12 2016,Alloa,1-1,0-0,Raith Rvs
Sat Mar 12 2016,Dumbarton,1-1,0-0,Falkirk
Sat Mar 12 2016,St Mirren,2-1,1-0,Queen of Sth
Tue Mar 15 2016,Morton,3-2,3-0,Queen of Sth
Fri Mar 18 2016,Falkirk,3-2,0-2,Rangers
Sat Mar 19 2016,Livingston,2-3,1-2,St Mirren
Sat Mar 19 2016,Morton,4-1,2-1,Alloa
Sat Mar 19 2016,Queen of Sth,6-0,2-0,Dumbarton
Sat Mar 19 2016,Raith Rvs,2-1,1-1,Hibernian
Tue Mar 22 2016,St Mirren,1-2,1-2,Raith Rvs
Sat Mar 26 2016,Alloa,0-1,0-0,St Mirren
Sat Mar 26 2016,Falkirk,1-2,0-0,Livingston
Sat Mar 26 2016,Morton,0-1,0-0,Raith Rvs
Sat Mar 26 2016,Rangers,4-3,1-1,Queen of Sth
Sat Apr 2 2016,Dumbarton,0-0,0-0,Morton
Sat Apr 2 2016,Livingston,0-0,0-0,Alloa
Sat Apr 2 2016,Queen of Sth,2-2,0-1,Falkirk
Sat Apr 2 2016,Raith Rvs,3-3,2-2,Rangers
Sat Apr 2 2016,St Mirren,2-2,1-1,Hibernian
Tue Apr 5 2016,Hibernian,2-1,0-1,Livingston
Tue Apr 5 2016,Rangers,1-0,0-0,Dumbarton
Sat Apr 9 2016,Alloa,1-0,1-0,Hibernian
Sat Apr 9 2016,Falkirk,3-2,1-0,St Mirren
Sat Apr 9 2016,Morton,2-1,0-1,Livingston
Sat Apr 9 2016,Queen of Sth,1-2,0-1,Raith Rvs
Tue Apr 12 2016,Dumbarton,4-2,1-2,Queen of Sth
Tue Apr 12 2016,Hibernian,2-2,1-0,Falkirk
Sat Apr 16 2016,Alloa,2-2,1-0,Queen of Sth
Sat Apr 16 2016,Dumbarton,2-3,1-0,Raith Rvs
Sat Apr 16 2016,St Mirren,3-1,1-0,Morton
Wed Apr 20 2016,Hibernian,3-2,2-1,Rangers
Sat Apr 23 2016,Dumbarton,2-1,1-1,St Mirren
Sat Apr 23 2016,Morton,0-0,0-0,Hibernian
Sat Apr 23 2016,Queen of Sth,3-1,0-1,Livingston
Sat Apr 23 2016,Raith Rvs,2-2,1-0,Falkirk
Sat Apr 23 2016,Rangers,1-1,1-1,Alloa
Tue Apr 26 2016,Hibernian,4-0,2-0,Dumbarton
Tue Apr 26 2016,Livingston,1-0,1-0,Rangers
Sun May 1 2016,Alloa,1-1,1-0,Dumbarton
