Date,Team 1,FT,HT,Team 2
Sun Mar 31 2019,AIK,0-0,?,Ostersunds
Sun Mar 31 2019,Falkenbergs,1-0,?,Orebro
Sun Mar 31 2019,Kalmar,0-2,?,Sirius
Sun Mar 31 2019,AFC Eskilstuna,3-1,?,Goteborg
Sun Mar 31 2019,Helsingborg,3-1,?,Norrkoping
Mon Apr 1 2019,Djurgarden,2-2,?,Sundsvall
Mon Apr 1 2019,Elfsborg,1-1,?,Hammarby
Mon Apr 1 2019,Malmo FF,1-1,?,Hacken
Sat Apr 6 2019,Hacken,2-1,?,Helsingborg
Sat Apr 6 2019,Sundsvall,3-1,?,Malmo FF
Sun Apr 7 2019,Goteborg,3-0,?,Elfsborg
Sun Apr 7 2019,Ostersunds,3-2,?,Falkenbergs
Sun Apr 7 2019,Hammarby,1-1,?,Kalmar
Mon Apr 8 2019,Norrkoping,0-0,?,AIK
Mon Apr 8 2019,Orebro,0-3,?,Djurgarden
Mon Apr 8 2019,Sirius,3-2,?,AFC Eskilstuna
Fri Apr 12 2019,AFC Eskilstuna,1-1,?,Orebro
Sat Apr 13 2019,Falkenbergs,0-3,?,Hacken
Sat Apr 13 2019,Kalmar,2-2,?,Norrkoping
Sun Apr 14 2019,AIK,2-1,?,Sirius
Sun Apr 14 2019,Elfsborg,3-1,?,Sundsvall
Sun Apr 14 2019,Malmo FF,2-0,?,Ostersunds
Mon Apr 15 2019,Djurgarden,2-1,?,Goteborg
Mon Apr 15 2019,Helsingborg,2-1,?,Hammarby
Fri Apr 19 2019,Ostersunds,1-1,?,Elfsborg
Fri Apr 19 2019,Norrkoping,4-3,?,Falkenbergs
Fri Apr 19 2019,Orebro,2-1,?,AIK
Sat Apr 20 2019,Sundsvall,1-2,?,Kalmar
Sat Apr 20 2019,Sirius,0-1,?,Malmo FF
Sun Apr 21 2019,Hacken,0-1,?,Djurgarden
Sun Apr 21 2019,Hammarby,3-1,?,AFC Eskilstuna
Mon Apr 22 2019,Goteborg,3-1,?,Helsingborg
Wed Apr 24 2019,AFC Eskilstuna,0-1,?,Ostersunds
Wed Apr 24 2019,AIK,1-0,?,Hacken
Wed Apr 24 2019,Elfsborg,4-2,?,Orebro
Wed Apr 24 2019,Falkenbergs,0-0,?,Sirius
Wed Apr 24 2019,Malmo FF,4-1,?,Hammarby
Thu Apr 25 2019,Djurgarden,1-1,?,Norrkoping
Thu Apr 25 2019,Helsingborg,1-1,?,Sundsvall
Thu Apr 25 2019,Kalmar,1-1,?,Goteborg
Sat Apr 27 2019,Sirius,2-4,?,Elfsborg
Sun Apr 28 2019,Hacken,3-0,?,AFC Eskilstuna
Sun Apr 28 2019,Hammarby,2-1,?,Djurgarden
Sun Apr 28 2019,Norrkoping,1-1,?,Malmo FF
