Date,Team 1,FT,HT,Team 2
Sat Mar 30 2019,Odd,3-2,?,Brann
Sat Mar 30 2019,Valerenga,2-0,?,Mjondalen
Sun Mar 31 2019,Ranheim,1-2,?,Tromso
Sun Mar 31 2019,Sarpsborg 08,1-1,?,Molde
Sun Mar 31 2019,Stromsgodset,3-2,?,Haugesund
Sun Mar 31 2019,Viking,2-0,?,Kristiansund
Sun Mar 31 2019,Bodo/Glimt,2-0,?,Rosenborg
Mon Apr 1 2019,Stabaek,1-1,?,Lillestrom
Sat Apr 6 2019,Mjondalen,4-5,?,Bodo/Glimt
Sun Apr 7 2019,Haugesund,1-1,?,Sarpsborg 08
Sun Apr 7 2019,Kristiansund,2-0,?,Valerenga
Sun Apr 7 2019,Lillestrom,2-1,?,Ranheim
Sun Apr 7 2019,Molde,3-0,?,Stabaek
Sun Apr 7 2019,Tromso,0-2,?,Viking
Sun Apr 7 2019,Brann,1-1,?,Stromsgodset
Mon Apr 8 2019,Rosenborg,1-1,?,Odd
Wed Apr 10 2019,Brann,2-1,?,Kristiansund
Wed Apr 10 2019,Molde,4-1,?,Valerenga
Fri Apr 12 2019,Stromsgodset,2-3,?,Mjondalen
Sat Apr 13 2019,Viking,2-1,?,Brann
Sun Apr 14 2019,Bodo/Glimt,3-2,?,Molde
Sun Apr 14 2019,Odd,2-0,?,Kristiansund
Sun Apr 14 2019,Ranheim,0-2,?,Haugesund
Sun Apr 14 2019,Sarpsborg 08,1-0,?,Lillestrom
Sun Apr 14 2019,Stabaek,3-1,?,Rosenborg
Sun Apr 14 2019,Valerenga,4-1,?,Tromso
Mon Apr 22 2019,Bodo/Glimt,1-1,?,Sarpsborg 08
Mon Apr 22 2019,Haugesund,3-0,?,Stabaek
Mon Apr 22 2019,Kristiansund,0-0,?,Ranheim
Mon Apr 22 2019,Lillestrom,0-2,?,Molde
Mon Apr 22 2019,Mjondalen,1-1,?,Tromso
Mon Apr 22 2019,Rosenborg,0-0,?,Stromsgodset
Mon Apr 22 2019,Brann,1-1,?,Valerenga
Tue Apr 23 2019,Odd,1-0,?,Viking
Sat Apr 27 2019,Sarpsborg 08,1-1,?,Mjondalen
Sun Apr 28 2019,Lillestrom,1-0,?,Haugesund
Sun Apr 28 2019,Ranheim,5-2,?,Viking
Sun Apr 28 2019,Stabaek,2-0,?,Bodo/Glimt
Sun Apr 28 2019,Stromsgodset,2-3,?,Kristiansund
Sun Apr 28 2019,Tromso,1-2,?,Brann
Sun Apr 28 2019,Molde,3-0,?,Rosenborg
Mon Apr 29 2019,Valerenga,1-0,?,Odd
Sat May 4 2019,Mjondalen,1-0,?,Stabaek
Sun May 5 2019,Bodo/Glimt,4-0,?,Lillestrom
Sun May 5 2019,Brann,0-1,?,Ranheim
Sun May 5 2019,Haugesund,1-2,?,Molde
Sun May 5 2019,Kristiansund,1-0,?,Tromso
Sun May 5 2019,Odd,2-1,?,Stromsgodset
Sun May 5 2019,Rosenborg,1-0,?,Sarpsborg 08
Mon May 6 2019,Viking,1-1,?,Valerenga
Sat May 11 2019,Lillestrom,1-1,?,Rosenborg
Sun May 12 2019,Haugesund,1-1,?,Bodo/Glimt
Sun May 12 2019,Molde,1-0,?,Mjondalen
Sun May 12 2019,Ranheim,1-5,?,Valerenga
Sun May 12 2019,Sarpsborg 08,0-1,?,Kristiansund
Sun May 12 2019,Tromso,1-2,?,Odd
Sun May 12 2019,Stabaek,0-1,?,Brann
Mon May 13 2019,Stromsgodset,0-0,?,Viking
Thu May 16 2019,Brann,2-1,?,Sarpsborg 08
Thu May 16 2019,Kristiansund,3-2,?,Molde
Thu May 16 2019,Mjondalen,2-2,?,Lillestrom
Thu May 16 2019,Odd,1-0,?,Ranheim
Thu May 16 2019,Rosenborg,0-2,?,Haugesund
Thu May 16 2019,Tromso,1-2,?,Bodo/Glimt
Thu May 16 2019,Viking,3-0,?,Stabaek
Thu May 16 2019,Valerenga,2-0,?,Stromsgodset
Sun May 19 2019,Haugesund,0-0,?,Kristiansund
Sun May 19 2019,Lillestrom,0-3,?,Odd
Sun May 19 2019,Rosenborg,3-2,?,Mjondalen
Sun May 19 2019,Sarpsborg 08,1-3,?,Ranheim
Sun May 19 2019,Stromsgodset,3-1,?,Tromso
Sun May 19 2019,Bodo/Glimt,1-2,?,Brann
Mon May 20 2019,Molde,5-1,?,Viking
Sat May 25 2019,Valerenga,0-3,?,Lillestrom
Sun May 26 2019,Mjondalen,1-4,?,Haugesund
Sun May 26 2019,Ranheim,1-0,?,Stromsgodset
Sun May 26 2019,Tromso,2-1,?,Molde
Sun May 26 2019,Brann,0-1,?,Rosenborg
Sat Jun 15 2019,Haugesund,1-1,?,Brann
Sun Jun 16 2019,Bodo/Glimt,2-0,?,Stromsgodset
Sun Jun 16 2019,Lillestrom,0-2,?,Viking
Sun Jun 16 2019,Mjondalen,1-1,?,Kristiansund
Sun Jun 16 2019,Molde,2-0,?,Ranheim
Sun Jun 16 2019,Sarpsborg 08,2-0,?,Odd
Sun Jun 16 2019,Rosenborg,3-0,?,Valerenga
Mon Jun 17 2019,Stabaek,0-1,?,Tromso
Sat Jun 22 2019,Stromsgodset,0-4,?,Molde
Sun Jun 23 2019,Valerenga,1-1,?,Sarpsborg 08
Sun Jun 23 2019,Kristiansund,0-1,?,Stabaek
Sun Jun 23 2019,Odd,3-1,?,Haugesund
Sun Jun 23 2019,Ranheim,1-1,?,Mjondalen
Sun Jun 23 2019,Tromso,1-0,?,Rosenborg
Sun Jun 23 2019,Viking,3-4,?,Bodo/Glimt
Sun Jun 23 2019,Brann,1-0,?,Lillestrom
Sat Jun 29 2019,Rosenborg,1-0,?,Kristiansund
Sun Jun 30 2019,Bodo/Glimt,3-0,?,Odd
Sun Jun 30 2019,Haugesund,1-4,?,Valerenga
Sun Jun 30 2019,Lillestrom,4-0,?,Tromso
Sun Jun 30 2019,Mjondalen,1-1,?,Viking
Sun Jun 30 2019,Stabaek,0-0,?,Ranheim
Sun Jun 30 2019,Molde,1-1,?,Brann
Mon Jul 1 2019,Sarpsborg 08,2-2,?,Stromsgodset
Thu Jul 4 2019,Ranheim,2-3,?,Rosenborg
Fri Jul 5 2019,Brann,0-0,?,Mjondalen
Fri Jul 5 2019,Kristiansund,5-2,?,Lillestrom
Fri Jul 5 2019,Odd,2-2,?,Molde
Fri Jul 5 2019,Stromsgodset,0-2,?,Stabaek
Fri Jul 5 2019,Tromso,2-0,?,Sarpsborg 08
Fri Jul 5 2019,Valerenga,6-0,?,Bodo/Glimt
Fri Jul 5 2019,Viking,0-0,?,Haugesund
Wed Jul 10 2019,Odd,2-1,?,Stabaek
Sat Jul 13 2019,Rosenborg,5-1,?,Viking
Sat Jul 13 2019,Bodo/Glimt,5-1,?,Ranheim
Sun Jul 14 2019,Haugesund,5-1,?,Tromso
Sun Jul 14 2019,Mjondalen,2-0,?,Odd
Sun Jul 14 2019,Lillestrom,2-1,?,Stromsgodset
Mon Jul 15 2019,Stabaek,3-3,?,Sarpsborg 08
Sun Jul 21 2019,Brann,2-1,?,Stabaek
Sun Jul 21 2019,Molde,2-1,?,Sarpsborg 08
Sat Aug 3 2019,Odd,2-1,?,Lillestrom
Sat Aug 3 2019,Sarpsborg 08,1-1,?,Rosenborg
Sun Aug 4 2019,Ranheim,0-3,?,Brann
Sun Aug 4 2019,Stabaek,1-1,?,Haugesund
Sun Aug 4 2019,Tromso,2-2,?,Mjondalen
Sun Aug 4 2019,Viking,0-2,?,Molde
Sun Aug 4 2019,Valerenga,1-1,?,Kristiansund
Mon Aug 5 2019,Stromsgodset,1-3,?,Bodo/Glimt
Sat Aug 10 2019,Rosenborg,5-2,?,Tromso
Sun Aug 11 2019,Bodo/Glimt,2-1,?,Viking
Sun Aug 11 2019,Haugesund,0-1,?,Ranheim
Sun Aug 11 2019,Kristiansund,1-1,?,Odd
Sun Aug 11 2019,Stromsgodset,3-2,?,Valerenga
Mon Aug 12 2019,Lillestrom,3-2,?,Mjondalen
Wed Aug 14 2019,Kristiansund,1-2,?,Bodo/Glimt
Wed Aug 14 2019,Stabaek,1-1,?,Valerenga
Wed Aug 14 2019,Viking,2-1,?,Sarpsborg 08
Sat Aug 17 2019,Odd,1-1,?,Rosenborg
Sun Aug 18 2019,Stabaek,2-0,?,Kristiansund
Sun Aug 18 2019,Mjondalen,2-1,?,Brann
Sun Aug 18 2019,Ranheim,2-3,?,Molde
Sun Aug 18 2019,Tromso,1-1,?,Lillestrom
Sun Aug 18 2019,Valerenga,1-2,?,Haugesund
Sun Aug 18 2019,Viking,4-0,?,Stromsgodset
Mon Aug 19 2019,Sarpsborg 08,1-1,?,Bodo/Glimt
Sat Aug 24 2019,Rosenborg,3-2,?,Stabaek
Sun Aug 25 2019,Brann,2-3,?,Tromso
