Date,Team 1,FT,HT,Team 2
Fri Aug 5 2016,Nijmegen,1-1,0-1,Zwolle
Sat Aug 6 2016,Den Haag,3-0,1-0,Go Ahead Eagles
Sat Aug 6 2016,Twente,1-2,0-1,Excelsior
Sat Aug 6 2016,Utrecht,1-2,1-0,PSV Eindhoven
Sat Aug 6 2016,Willem II,1-4,0-4,Vitesse
Sun Aug 7 2016,AZ Alkmaar,2-2,1-1,Heerenveen
Sun Aug 7 2016,Groningen,0-5,0-3,Feyenoord
Sun Aug 7 2016,Roda,1-1,0-1,Heracles
Sun Aug 7 2016,Sparta Rotterdam,1-3,1-1,Ajax
Fri Aug 12 2016,Heerenveen,2-2,1-2,Utrecht
Sat Aug 13 2016,Ajax,2-2,2-1,Roda
Sat Aug 13 2016,Excelsior,2-0,1-0,Groningen
Sat Aug 13 2016,Vitesse,1-2,1-1,Den Haag
Sat Aug 13 2016,Zwolle,0-3,0-1,Sparta Rotterdam
Sun Aug 14 2016,Feyenoord,2-0,1-0,Twente
Sun Aug 14 2016,Go Ahead Eagles,2-2,0-1,Nijmegen
Sun Aug 14 2016,Heracles,3-1,1-0,Willem II
Sun Aug 14 2016,PSV Eindhoven,1-0,0-0,AZ Alkmaar
Fri Aug 19 2016,Excelsior,1-2,1-1,Den Haag
Sat Aug 20 2016,Ajax,1-2,1-2,Willem II
Sat Aug 20 2016,Nijmegen,2-1,1-1,Heerenveen
Sat Aug 20 2016,Roda,0-1,0-1,Vitesse
Sat Aug 20 2016,Zwolle,0-4,0-2,PSV Eindhoven
Sun Aug 21 2016,Groningen,3-4,0-3,Twente
Sun Aug 21 2016,Heracles,0-1,0-1,Feyenoord
Sun Aug 21 2016,Sparta Rotterdam,1-0,0-0,Go Ahead Eagles
Sun Aug 21 2016,Utrecht,1-2,0-1,AZ Alkmaar
Fri Aug 26 2016,Vitesse,1-1,1-0,Utrecht
Sat Aug 27 2016,Feyenoord,4-1,1-1,Excelsior
Sat Aug 27 2016,Heerenveen,1-0,0-0,Zwolle
Sat Aug 27 2016,Twente,3-1,2-0,Sparta Rotterdam
Sat Aug 27 2016,Willem II,0-0,0-0,Roda
Sun Aug 28 2016,AZ Alkmaar,2-0,1-0,Nijmegen
Sun Aug 28 2016,Den Haag,1-1,1-1,Heracles
Sun Aug 28 2016,Go Ahead Eagles,0-3,0-2,Ajax
Sun Aug 28 2016,PSV Eindhoven,0-0,0-0,Groningen
Sat Sep 10 2016,AZ Alkmaar,2-0,1-0,Willem II
Sat Sep 10 2016,Excelsior,3-1,3-0,Heracles
Sat Sep 10 2016,Heerenveen,3-1,1-0,Twente
Sat Sep 10 2016,Nijmegen,0-4,0-4,PSV Eindhoven
Sat Sep 10 2016,Zwolle,1-1,1-0,Utrecht
Sun Sep 11 2016,Ajax,1-0,0-0,Vitesse
Sun Sep 11 2016,Feyenoord,3-1,2-0,Den Haag
Sun Sep 11 2016,Go Ahead Eagles,2-0,1-0,Roda
Sun Sep 11 2016,Groningen,1-1,1-1,Sparta Rotterdam
Fri Sep 16 2016,Utrecht,1-5,0-2,Groningen
Sat Sep 17 2016,Roda,0-3,0-1,Heerenveen
Sat Sep 17 2016,Twente,4-1,2-0,Den Haag
Sat Sep 17 2016,Vitesse,2-0,0-0,Go Ahead Eagles
Sat Sep 17 2016,Willem II,1-1,1-0,Excelsior
Sun Sep 18 2016,Heracles,0-2,0-0,Ajax
Sun Sep 18 2016,PSV Eindhoven,0-1,0-0,Feyenoord
Sun Sep 18 2016,Sparta Rotterdam,2-0,1-0,Nijmegen
Sun Sep 18 2016,Zwolle,0-2,0-1,AZ Alkmaar
Sat Sep 24 2016,Ajax,5-1,2-1,Zwolle
Sat Sep 24 2016,AZ Alkmaar,2-2,1-0,Go Ahead Eagles
Sat Sep 24 2016,Den Haag,0-3,0-1,Heerenveen
Sat Sep 24 2016,Excelsior,1-3,1-2,PSV Eindhoven
Sat Sep 24 2016,Groningen,0-0,0-0,Heracles
Sun Sep 25 2016,Feyenoord,5-0,2-0,Roda
Sun Sep 25 2016,Nijmegen,0-0,0-0,Willem II
Sun Sep 25 2016,Twente,2-1,1-0,Vitesse
Sun Sep 25 2016,Utrecht,2-0,1-0,Sparta Rotterdam
Fri Sep 30 2016,Zwolle,2-1,0-0,Den Haag
Sat Oct 1 2016,Go Ahead Eagles,3-0,2-0,Excelsior
Sat Oct 1 2016,Heerenveen,1-1,0-0,PSV Eindhoven
Sat Oct 1 2016,Roda,0-1,0-0,Nijmegen
Sat Oct 1 2016,Vitesse,2-1,1-1,Groningen
Sun Oct 2 2016,Ajax,3-2,0-1,Utrecht
Sun Oct 2 2016,Heracles,1-1,1-1,Twente
Sun Oct 2 2016,Sparta Rotterdam,1-1,1-1,AZ Alkmaar
Sun Oct 2 2016,Willem II,0-2,0-1,Feyenoord
Sat Oct 15 2016,AZ Alkmaar,2-2,0-1,Vitesse
Sat Oct 15 2016,Groningen,0-3,0-1,Heerenveen
Sat Oct 15 2016,PSV Eindhoven,1-1,1-1,Heracles
Sat Oct 15 2016,Sparta Rotterdam,2-2,0-1,Willem II
Sat Oct 15 2016,Utrecht,3-0,1-0,Go Ahead Eagles
Sun Oct 16 2016,Den Haag,0-2,0-1,Ajax
Sun Oct 16 2016,Excelsior,0-1,0-0,Roda
Sun Oct 16 2016,Nijmegen,1-2,1-0,Feyenoord
Sun Oct 16 2016,Twente,2-2,1-1,Zwolle
Fri Oct 21 2016,Excelsior,0-2,0-0,Zwolle
Sat Oct 22 2016,Go Ahead Eagles,0-2,0-1,Twente
Sat Oct 22 2016,PSV Eindhoven,1-0,0-0,Sparta Rotterdam
Sat Oct 22 2016,Roda,1-1,0-1,Den Haag
Sat Oct 22 2016,Willem II,0-1,0-0,Utrecht
Sun Oct 23 2016,Feyenoord,1-1,0-0,Ajax
Sun Oct 23 2016,Groningen,2-0,2-0,AZ Alkmaar
Sun Oct 23 2016,Heerenveen,3-1,1-1,Heracles
Sun Oct 23 2016,Nijmegen,1-1,0-1,Vitesse
Fri Oct 28 2016,Twente,0-0,0-0,Roda
Sat Oct 29 2016,Ajax,1-0,0-0,Excelsior
Sat Oct 29 2016,Heracles,2-2,0-1,Sparta Rotterdam
Sat Oct 29 2016,Vitesse,0-2,0-1,PSV Eindhoven
Sat Oct 29 2016,Willem II,2-1,0-0,Groningen
Sun Oct 30 2016,Den Haag,0-1,0-0,AZ Alkmaar
Sun Oct 30 2016,Feyenoord,2-2,2-1,Heerenveen
Sun Oct 30 2016,Utrecht,1-1,1-0,Nijmegen
Sun Oct 30 2016,Zwolle,3-1,1-1,Go Ahead Eagles
Fri Nov 4 2016,Sparta Rotterdam,3-1,2-1,Heerenveen
Sat Nov 5 2016,Den Haag,1-0,0-0,Willem II
Sat Nov 5 2016,Nijmegen,1-1,0-0,Groningen
Sat Nov 5 2016,PSV Eindhoven,1-1,0-0,Twente
Sat Nov 5 2016,Zwolle,0-0,0-0,Roda
Sun Nov 6 2016,AZ Alkmaar,2-2,1-0,Ajax
Sun Nov 6 2016,Go Ahead Eagles,1-0,1-0,Feyenoord
