Date,Team 1,FT,HT,Team 2
Sat Aug 13 2016,Burnley,0-1,0-0,Swansea
Sat Aug 13 2016,Crystal Palace,0-1,0-0,West Brom
Sat Aug 13 2016,Everton,1-1,1-0,Tottenham
Sat Aug 13 2016,Hull,2-1,1-0,Leicester
Sat Aug 13 2016,Man City,2-1,1-0,Sunderland
Sat Aug 13 2016,Middlesbrough,1-1,1-0,Stoke
Sat Aug 13 2016,Southampton,1-1,0-1,Watford
Sun Aug 14 2016,Arsenal,3-4,1-1,Liverpool
Sun Aug 14 2016,Bournemouth,1-3,0-1,Man United
Mon Aug 15 2016,Chelsea,2-1,0-0,West Ham
Fri Aug 19 2016,Man United,2-0,1-0,Southampton
Sat Aug 20 2016,Burnley,2-0,2-0,Liverpool
Sat Aug 20 2016,Leicester,0-0,0-0,Arsenal
Sat Aug 20 2016,Stoke,1-4,0-2,Man City
Sat Aug 20 2016,Swansea,0-2,0-0,Hull
Sat Aug 20 2016,Tottenham,1-0,0-0,Crystal Palace
Sat Aug 20 2016,Watford,1-2,0-0,Chelsea
Sat Aug 20 2016,West Brom,1-2,1-1,Everton
Sun Aug 21 2016,Sunderland,1-2,0-2,Middlesbrough
Sun Aug 21 2016,West Ham,1-0,0-0,Bournemouth
Sat Aug 27 2016,Chelsea,3-0,2-0,Burnley
Sat Aug 27 2016,Crystal Palace,1-1,0-1,Bournemouth
Sat Aug 27 2016,Everton,1-0,0-0,Stoke
Sat Aug 27 2016,Hull,0-1,0-0,Man United
Sat Aug 27 2016,Leicester,2-1,1-0,Swansea
Sat Aug 27 2016,Southampton,1-1,0-0,Sunderland
Sat Aug 27 2016,Tottenham,1-1,0-1,Liverpool
Sat Aug 27 2016,Watford,1-3,0-3,Arsenal
Sun Aug 28 2016,Man City,3-1,2-0,West Ham
Sun Aug 28 2016,West Brom,0-0,0-0,Middlesbrough
Sat Sep 10 2016,Arsenal,2-1,1-1,Southampton
Sat Sep 10 2016,Bournemouth,1-0,0-0,West Brom
Sat Sep 10 2016,Burnley,1-1,0-0,Hull
Sat Sep 10 2016,Liverpool,4-1,2-1,Leicester
Sat Sep 10 2016,Man United,1-2,1-2,Man City
Sat Sep 10 2016,Middlesbrough,1-2,1-1,Crystal Palace
Sat Sep 10 2016,Stoke,0-4,0-1,Tottenham
Sat Sep 10 2016,West Ham,2-4,2-2,Watford
Sun Sep 11 2016,Swansea,2-2,0-1,Chelsea
Mon Sep 12 2016,Sunderland,0-3,0-0,Everton
Fri Sep 16 2016,Chelsea,1-2,0-2,Liverpool
Sat Sep 17 2016,Everton,3-1,3-1,Middlesbrough
Sat Sep 17 2016,Hull,1-4,0-1,Arsenal
Sat Sep 17 2016,Leicester,3-0,1-0,Burnley
Sat Sep 17 2016,Man City,4-0,2-0,Bournemouth
Sat Sep 17 2016,West Brom,4-2,3-0,West Ham
Sun Sep 18 2016,Crystal Palace,4-1,2-0,Stoke
Sun Sep 18 2016,Southampton,1-0,0-0,Swansea
Sun Sep 18 2016,Tottenham,1-0,0-0,Sunderland
Sun Sep 18 2016,Watford,3-1,1-0,Man United
Sat Sep 24 2016,Arsenal,3-0,3-0,Chelsea
