Date,Team 1,FT,HT,Team 2
Fri Aug 26 2016,Spezia,1-1,0-1,Salernitana
Sat Aug 27 2016,Avellino,1-1,0-0,Brescia
Sat Aug 27 2016,Bari,1-2,0-0,Cittadella
Sat Aug 27 2016,Benevento,2-0,1-0,Spal
Sat Aug 27 2016,Frosinone,2-0,1-0,Virtus Entella
Sat Aug 27 2016,Pro Vercelli,1-1,0-1,Ascoli
Sat Aug 27 2016,Verona,4-1,3-1,Latina
Sat Aug 27 2016,Vicenza,0-2,0-0,Carpi
Sun Aug 28 2016,Novara,2-2,1-1,Trapani
Mon Aug 29 2016,Cesena,1-1,0-0,Perugia
Sat Sep 3 2016,Brescia,2-0,1-0,Frosinone
Sat Sep 3 2016,Perugia,0-1,0-0,Bari
Sun Sep 4 2016,Carpi,1-1,0-0,Benevento
Sun Sep 4 2016,Cittadella,2-0,1-0,Ternana
Sun Sep 4 2016,Latina,0-0,0-0,Spezia
Sun Sep 4 2016,Pisa,1-0,1-0,Novara
Sun Sep 4 2016,Salernitana,1-1,0-1,Verona
Sun Sep 4 2016,Spal,3-0,2-0,Vicenza
Sun Sep 4 2016,Trapani,1-1,0-1,Pro Vercelli
Sun Sep 4 2016,Virtus Entella,2-0,1-0,Avellino
Wed Sep 7 2016,Ternana,1-0,1-0,Pisa
Fri Sep 9 2016,Cesena,1-0,0-0,Carpi
Sat Sep 10 2016,Ascoli,1-1,0-1,Spal
Sat Sep 10 2016,Avellino,0-0,0-0,Trapani
Sat Sep 10 2016,Benevento,2-0,1-0,Verona
Sat Sep 10 2016,Brescia,1-1,0-0,Perugia
Sat Sep 10 2016,Frosinone,2-1,0-0,Latina
Sat Sep 10 2016,Novara,1-0,1-0,Salernitana
Sat Sep 10 2016,Pro Vercelli,1-5,0-2,Cittadella
Sat Sep 10 2016,Vicenza,0-0,0-0,Bari
Sun Sep 11 2016,Ternana,1-1,0-0,Spezia
Mon Sep 12 2016,Virtus Entella,0-0,0-0,Pisa
Fri Sep 16 2016,Bari,2-1,1-0,Cesena
Fri Sep 16 2016,Carpi,0-0,0-0,Frosinone
Fri Sep 16 2016,Salernitana,2-3,1-2,Vicenza
Sat Sep 17 2016,Cittadella,3-1,1-0,Novara
Sat Sep 17 2016,Latina,1-1,0-0,Benevento
Sat Sep 17 2016,Perugia,1-1,0-0,Ternana
Sat Sep 17 2016,Pisa,1-0,0-0,Brescia
Sat Sep 17 2016,Spal,2-2,2-2,Virtus Entella
Sat Sep 17 2016,Spezia,2-1,0-0,Pro Vercelli
Sat Sep 17 2016,Trapani,1-1,0-1,Ascoli
Sat Sep 17 2016,Verona,3-1,3-1,Avellino
Mon Sep 19 2016,Cesena,0-0,0-0,Salernitana
Tue Sep 20 2016,Ascoli,2-0,1-0,Vicenza
Tue Sep 20 2016,Avellino,0-1,0-0,Cittadella
Tue Sep 20 2016,Benevento,1-1,0-1,Pro Vercelli
Tue Sep 20 2016,Brescia,2-2,2-1,Carpi
Tue Sep 20 2016,Frosinone,0-0,0-0,Pisa
Tue Sep 20 2016,Novara,2-2,2-2,Latina
Tue Sep 20 2016,Spal,1-3,0-2,Verona
Tue Sep 20 2016,Ternana,0-0,0-0,Bari
Tue Sep 20 2016,Trapani,0-0,0-0,Spezia
Tue Sep 20 2016,Virtus Entella,2-1,1-1,Perugia
Sat Sep 24 2016,Bari,0-4,0-0,Benevento
Sat Sep 24 2016,Carpi,2-1,1-0,Virtus Entella
Sat Sep 24 2016,Cittadella,0-3,0-2,Brescia
Sat Sep 24 2016,Latina,1-1,1-1,Ternana
Sat Sep 24 2016,Pisa,2-1,1-0,Ascoli
Sat Sep 24 2016,Pro Vercelli,1-0,1-0,Cesena
Sat Sep 24 2016,Salernitana,2-0,2-0,Trapani
Sat Sep 24 2016,Spezia,1-0,0-0,Novara
Sat Sep 24 2016,Vicenza,0-0,0-0,Avellino
Sun Sep 25 2016,Verona,2-0,1-0,Frosinone
Mon Sep 26 2016,Perugia,1-0,0-0,Spal
Tue Sep 27 2016,Ascoli,0-0,0-0,Cesena
Fri Sep 30 2016,Brescia,1-1,0-0,Bari
Sat Oct 1 2016,Avellino,3-2,2-1,Pro Vercelli
Sat Oct 1 2016,Benevento,1-0,1-0,Novara
Sat Oct 1 2016,Frosinone,1-2,1-1,Perugia
Sat Oct 1 2016,Spal,3-2,2-1,Salernitana
Sat Oct 1 2016,Ternana,0-3,0-3,Verona
Sat Oct 1 2016,Trapani,0-2,0-0,Cittadella
Sat Oct 1 2016,Virtus Entella,4-1,2-0,Vicenza
Sun Oct 2 2016,Ascoli,0-2,0-2,Spezia
Sun Oct 2 2016,Cesena,2-2,1-1,Latina
Mon Oct 3 2016,Carpi,1-1,1-0,Pisa
Sat Oct 8 2016,Cittadella,2-3,1-2,Frosinone
Sat Oct 8 2016,Novara,1-0,0-0,Ascoli
Sun Oct 9 2016,Bari,1-1,1-1,Virtus Entella
Sun Oct 9 2016,Latina,2-0,2-0,Trapani
Sun Oct 9 2016,Perugia,3-0,2-0,Avellino
Sun Oct 9 2016,Pisa,0-1,0-0,Spal
Sun Oct 9 2016,Pro Vercelli,1-0,0-0,Ternana
Sun Oct 9 2016,Salernitana,2-1,2-0,Benevento
Sun Oct 9 2016,Spezia,0-1,0-0,Carpi
Sun Oct 9 2016,Verona,2-2,0-1,Brescia
Sun Oct 9 2016,Vicenza,0-0,0-0,Cesena
Fri Oct 14 2016,Cesena,1-1,0-0,Spal
Sat Oct 15 2016,Ascoli,1-4,0-1,Verona
Sat Oct 15 2016,Avellino,1-0,0-0,Spezia
Sat Oct 15 2016,Brescia,1-1,0-1,Salernitana
Sat Oct 15 2016,Carpi,2-0,1-0,Latina
Sat Oct 15 2016,Perugia,2-0,0-0,Cittadella
Sat Oct 15 2016,Pisa,0-1,0-0,Vicenza
Sat Oct 15 2016,Virtus Entella,3-2,2-2,Benevento
Sun Oct 16 2016,Frosinone,3-1,2-0,Bari
Sun Oct 16 2016,Pro Vercelli,2-1,0-1,Novara
Mon Oct 17 2016,Trapani,2-2,1-0,Ternana
Fri Oct 21 2016,Cittadella,0-1,0-0,Ascoli
Fri Oct 21 2016,Spezia,2-0,1-0,Brescia
Sat Oct 22 2016,Bari,3-0,1-0,Trapani
Sat Oct 22 2016,Benevento,0-0,0-0,Perugia
Sat Oct 22 2016,Latina,1-1,1-0,Pisa
Sat Oct 22 2016,Novara,1-0,0-0,Avellino
Sat Oct 22 2016,Salernitana,1-1,0-1,Virtus Entella
Sat Oct 22 2016,Spal,3-1,1-0,Carpi
Sat Oct 22 2016,Ternana,1-1,1-0,Cesena
Sat Oct 22 2016,Verona,3-0,1-0,Pro Vercelli
Sat Oct 22 2016,Vicenza,1-1,0-0,Frosinone
Mon Oct 24 2016,Spezia,1-1,0-1,Cittadella
Tue Oct 25 2016,Ascoli,0-0,0-0,Salernitana
Tue Oct 25 2016,Avellino,1-0,1-0,Ternana
Tue Oct 25 2016,Brescia,2-1,0-1,Vicenza
Tue Oct 25 2016,Cesena,0-1,0-0,Virtus Entella
Tue Oct 25 2016,Frosinone,2-1,2-1,Spal
Tue Oct 25 2016,Novara,1-0,1-0,Bari
Tue Oct 25 2016,Perugia,0-2,0-1,Carpi
Tue Oct 25 2016,Pisa,0-0,0-0,Verona
Tue Oct 25 2016,Pro Vercelli,1-1,0-0,Latina
Tue Oct 25 2016,Trapani,1-0,1-0,Benevento
Sat Oct 29 2016,Bari,2-0,1-0,Pro Vercelli
Sat Oct 29 2016,Benevento,1-0,0-0,Spezia
Sat Oct 29 2016,Carpi,0-2,0-1,Ascoli
Sat Oct 29 2016,Cittadella,2-1,1-0,Latina
Sat Oct 29 2016,Frosinone,2-1,1-0,Cesena
Sat Oct 29 2016,Salernitana,0-0,0-0,Pisa
Sat Oct 29 2016,Ternana,4-3,3-2,Novara
Sat Oct 29 2016,Virtus Entella,4-0,1-0,Brescia
Sun Oct 30 2016,Verona,2-0,1-0,Trapani
