Date,Team 1,FT,HT,Team 2
Fri Aug 19 2016,Adanaspor,1-2,1-0,Bursaspor
Sat Aug 20 2016,Besiktas,4-1,2-0,Alanyaspor
Sat Aug 20 2016,Rizespor,1-1,0-0,Konyaspor
Sat Aug 20 2016,Trabzonspor,2-0,1-0,Kasimpasa
Sun Aug 21 2016,Antalyaspor,0-0,0-0,Osmanlispor
Sun Aug 21 2016,Buyuksehyr,1-0,1-0,Fenerbahce
Sun Aug 21 2016,Genclerbirligi,2-0,1-0,Gaziantepspor
Sun Aug 21 2016,Kayserispor,0-2,0-0,Akhisar Belediyespor
Mon Aug 22 2016,Galatasaray,1-0,0-0,Karabukspor
Fri Aug 26 2016,Alanyaspor,2-1,0-1,Antalyaspor
Fri Aug 26 2016,Konyaspor,2-2,1-1,Besiktas
Sat Aug 27 2016,Akhisar Belediyespor,1-3,1-1,Galatasaray
Sat Aug 27 2016,Gaziantepspor,1-0,0-0,Trabzonspor
Sat Aug 27 2016,Kasimpasa,1-1,1-0,Adanaspor
Sun Aug 28 2016,Bursaspor,0-2,0-1,Buyuksehyr
Sun Aug 28 2016,Fenerbahce,3-3,2-2,Kayserispor
Sun Aug 28 2016,Karabukspor,3-0,1-0,Rizespor
Sun Aug 28 2016,Osmanlispor,2-2,2-1,Genclerbirligi
Sat Sep 10 2016,Adanaspor,0-0,0-0,Gaziantepspor
Sat Sep 10 2016,Besiktas,3-1,2-0,Karabukspor
Sat Sep 10 2016,Buyuksehyr,3-1,0-1,Kasimpasa
Sat Sep 10 2016,Genclerbirligi,0-0,0-0,Alanyaspor
Sat Sep 10 2016,Kayserispor,1-1,1-1,Galatasaray
Sun Sep 11 2016,Antalyaspor,1-3,0-0,Konyaspor
Sun Sep 11 2016,Fenerbahce,0-1,0-1,Bursaspor
Sun Sep 11 2016,Rizespor,1-0,0-0,Akhisar Belediyespor
Sun Sep 11 2016,Trabzonspor,0-2,0-1,Osmanlispor
Fri Sep 16 2016,Bursaspor,3-1,1-1,Kayserispor
Fri Sep 16 2016,Karabukspor,3-2,0-0,Antalyaspor
Sat Sep 17 2016,Alanyaspor,3-0,0-0,Trabzonspor
Sat Sep 17 2016,Galatasaray,2-0,1-0,Rizespor
Sun Sep 18 2016,Akhisar Belediyespor,0-2,0-2,Besiktas
Sun Sep 18 2016,Gaziantepspor,0-1,0-0,Buyuksehyr
Sun Sep 18 2016,Konyaspor,1-1,0-1,Genclerbirligi
Sun Sep 18 2016,Osmanlispor,1-0,0-0,Adanaspor
Mon Sep 19 2016,Kasimpasa,1-5,0-3,Fenerbahce
Fri Sep 23 2016,Antalyaspor,0-0,0-0,Akhisar Belediyespor
Sat Sep 24 2016,Besiktas,2-2,0-2,Galatasaray
Sat Sep 24 2016,Buyuksehyr,2-2,0-1,Osmanlispor
Sat Sep 24 2016,Trabzonspor,1-0,0-0,Konyaspor
Sun Sep 25 2016,Bursaspor,1-0,0-0,Kasimpasa
Sun Sep 25 2016,Fenerbahce,2-1,1-0,Gaziantepspor
Sun Sep 25 2016,Genclerbirligi,2-0,0-0,Karabukspor
Sun Sep 25 2016,Kayserispor,2-1,2-0,Rizespor
Mon Sep 26 2016,Adanaspor,3-2,2-1,Alanyaspor
Fri Sep 30 2016,Akhisar Belediyespor,0-0,0-0,Genclerbirligi
Sat Oct 1 2016,Gaziantepspor,3-2,1-1,Bursaspor
Sat Oct 1 2016,Karabukspor,4-0,0-0,Trabzonspor
Sat Oct 1 2016,Kasimpasa,3-1,0-1,Kayserispor
Sat Oct 1 2016,Rizespor,0-1,0-0,Besiktas
Sun Oct 2 2016,Alanyaspor,0-5,0-1,Buyuksehyr
Sun Oct 2 2016,Galatasaray,3-1,0-1,Antalyaspor
