Date,Team 1,FT,HT,Team 2
Sat Aug 6 2016,Alloa,4-0,3-0,Peterhead
Sat Aug 6 2016,Brechin,2-1,1-0,Stenhousemuir
Sat Aug 6 2016,East Fife,2-2,2-1,Albion Rvs
Sat Aug 6 2016,Livingston,5-1,2-0,Stranraer
Sat Aug 6 2016,Queens Park,1-3,0-1,Airdrie Utd
Sat Aug 13 2016,Airdrie Utd,2-4,0-2,Livingston
Sat Aug 13 2016,Albion Rvs,0-2,0-1,Brechin
Sat Aug 13 2016,Peterhead,0-3,0-2,East Fife
Sat Aug 13 2016,Stenhousemuir,1-2,1-0,Queens Park
Sat Aug 13 2016,Stranraer,2-5,1-5,Alloa
Sat Aug 20 2016,Airdrie Utd,1-0,1-0,Stranraer
Sat Aug 20 2016,Alloa,2-1,2-0,East Fife
Sat Aug 20 2016,Brechin,0-0,0-0,Queens Park
Sat Aug 20 2016,Livingston,4-1,2-0,Stenhousemuir
Sat Aug 20 2016,Peterhead,2-2,1-0,Albion Rvs
Sat Aug 27 2016,Albion Rvs,0-4,0-0,Alloa
Sat Aug 27 2016,East Fife,1-2,1-1,Brechin
Sat Aug 27 2016,Queens Park,1-0,1-0,Livingston
Sat Aug 27 2016,Stenhousemuir,2-2,1-0,Airdrie Utd
Sat Aug 27 2016,Stranraer,1-0,1-0,Peterhead
Sat Sep 10 2016,Albion Rvs,4-0,0-0,Stenhousemuir
Sat Sep 10 2016,Alloa,1-3,0-3,Livingston
Sat Sep 10 2016,Brechin,3-2,1-1,Airdrie Utd
Sat Sep 10 2016,East Fife,2-0,1-0,Stranraer
Sat Sep 10 2016,Peterhead,2-0,0-0,Queens Park
Sat Sep 17 2016,Airdrie Utd,1-1,0-1,East Fife
Sat Sep 17 2016,Livingston,2-1,1-0,Brechin
Sat Sep 17 2016,Queens Park,1-2,0-0,Alloa
Sat Sep 17 2016,Stenhousemuir,2-2,0-2,Peterhead
Sat Sep 17 2016,Stranraer,3-2,2-0,Albion Rvs
Sat Sep 24 2016,Airdrie Utd,0-2,0-2,Albion Rvs
Sat Sep 24 2016,Brechin,2-1,1-1,Peterhead
Sat Sep 24 2016,East Fife,3-1,3-0,Livingston
Sat Sep 24 2016,Queens Park,0-2,0-1,Stranraer
Sat Sep 24 2016,Stenhousemuir,2-2,0-1,Alloa
Sat Oct 1 2016,Albion Rvs,2-0,1-0,Queens Park
Sat Oct 1 2016,Alloa,1-2,0-1,Airdrie Utd
Sat Oct 1 2016,East Fife,0-1,0-0,Stenhousemuir
Sat Oct 1 2016,Peterhead,1-2,1-1,Livingston
Sat Oct 1 2016,Stranraer,0-1,0-0,Brechin
Sat Oct 15 2016,Airdrie Utd,1-3,0-0,Peterhead
Sat Oct 15 2016,Brechin,0-1,0-0,Alloa
Sat Oct 15 2016,Livingston,1-2,0-1,Albion Rvs
Sat Oct 15 2016,Queens Park,1-0,1-0,East Fife
Sat Oct 15 2016,Stenhousemuir,0-5,0-3,Stranraer
Sat Oct 22 2016,Airdrie Utd,4-1,3-1,Queens Park
Sat Oct 22 2016,Albion Rvs,0-1,0-0,Peterhead
Sat Oct 22 2016,Livingston,3-1,0-0,Alloa
Sat Oct 22 2016,Stenhousemuir,1-3,0-0,Brechin
Sat Oct 22 2016,Stranraer,1-1,0-1,East Fife
Sat Oct 29 2016,Alloa,0-0,0-0,Albion Rvs
Sat Oct 29 2016,Brechin,0-3,0-0,Livingston
Sat Oct 29 2016,East Fife,0-1,0-1,Airdrie Utd
Sat Oct 29 2016,Peterhead,2-0,0-0,Stranraer
Sat Oct 29 2016,Queens Park,0-3,0-1,Stenhousemuir
Sat Nov 5 2016,Albion Rvs,1-2,0-2,Airdrie Utd
Sat Nov 5 2016,Alloa,4-1,3-1,Stenhousemuir
