Date,Team 1,FT,HT,Team 2
Sat Aug 6 2016,Barrow,1-0,1-0,Aldershot
Sat Aug 6 2016,Boreham Wood,1-0,1-0,Forest Green
Sat Aug 6 2016,Bromley,0-2,0-2,Tranmere
Sat Aug 6 2016,Dag and Red,3-0,2-0,Southport
Sat Aug 6 2016,Eastleigh,2-1,2-0,Guiseley
Sat Aug 6 2016,Gateshead,3-0,0-0,Chester
Sat Aug 6 2016,Macclesfield,2-0,1-0,Torquay
Sat Aug 6 2016,Maidstone,1-1,1-0,York
Sat Aug 6 2016,North Ferriby,0-0,0-0,Braintree Town
Sat Aug 6 2016,Sutton,1-3,1-1,Solihull
Sat Aug 6 2016,Woking,1-3,0-1,Lincoln
Sat Aug 6 2016,Wrexham,0-0,0-0,Dover Athletic
Tue Aug 9 2016,Aldershot,1-0,0-0,Maidstone
Tue Aug 9 2016,Braintree Town,1-1,0-0,Eastleigh
Tue Aug 9 2016,Chester,3-0,2-0,Dag and Red
Tue Aug 9 2016,Dover Athletic,1-4,1-0,Boreham Wood
Tue Aug 9 2016,Forest Green,1-1,1-0,Sutton
Tue Aug 9 2016,Guiseley,2-3,1-1,Wrexham
Tue Aug 9 2016,Lincoln,6-1,4-1,North Ferriby
Tue Aug 9 2016,Solihull,2-2,0-1,Woking
Tue Aug 9 2016,Southport,0-3,0-1,Gateshead
Tue Aug 9 2016,Torquay,1-0,1-0,Bromley
Tue Aug 9 2016,Tranmere,2-0,1-0,Barrow
Tue Aug 9 2016,York,1-0,0-0,Macclesfield
Sat Aug 13 2016,Aldershot,2-0,1-0,Wrexham
Sat Aug 13 2016,Braintree Town,1-3,0-2,Macclesfield
Sat Aug 13 2016,Chester,1-3,1-1,Maidstone
Sat Aug 13 2016,Dover Athletic,2-0,1-0,North Ferriby
Sat Aug 13 2016,Forest Green,1-0,0-0,Gateshead
Sat Aug 13 2016,Guiseley,0-2,0-1,Dag and Red
Sat Aug 13 2016,Lincoln,1-3,0-1,Sutton
Sat Aug 13 2016,Solihull,1-0,1-0,Bromley
Sat Aug 13 2016,Southport,2-1,1-1,Woking
Sat Aug 13 2016,Torquay,1-1,1-0,Barrow
Sat Aug 13 2016,Tranmere,2-1,1-1,Eastleigh
Sat Aug 13 2016,York,1-1,0-0,Boreham Wood
Tue Aug 16 2016,Barrow,3-2,2-0,Chester
Tue Aug 16 2016,Boreham Wood,0-1,0-1,Tranmere
Tue Aug 16 2016,Bromley,2-2,1-2,Aldershot
Tue Aug 16 2016,Dag and Red,1-0,1-0,Lincoln
Tue Aug 16 2016,Eastleigh,2-4,0-0,Dover Athletic
Tue Aug 16 2016,Gateshead,6-1,1-1,York
Tue Aug 16 2016,Macclesfield,3-1,3-0,Southport
Tue Aug 16 2016,Maidstone,2-1,2-0,Braintree Town
Tue Aug 16 2016,North Ferriby,3-2,2-1,Guiseley
Tue Aug 16 2016,Sutton,2-0,1-0,Torquay
Tue Aug 16 2016,Woking,0-1,0-1,Forest Green
Tue Aug 16 2016,Wrexham,1-0,0-0,Solihull
Sat Aug 20 2016,Boreham Wood,1-1,1-0,Chester
Sat Aug 20 2016,Braintree Town,2-0,1-0,Aldershot
Sat Aug 20 2016,Bromley,3-2,3-1,Gateshead
Sat Aug 20 2016,Dover Athletic,3-1,1-0,Barrow
Sat Aug 20 2016,Forest Green,2-1,1-1,York
Sat Aug 20 2016,Lincoln,4-0,3-0,Southport
Sat Aug 20 2016,North Ferriby,1-0,0-0,Torquay
Sat Aug 20 2016,Solihull,3-2,1-1,Guiseley
Sat Aug 20 2016,Sutton,2-0,2-0,Macclesfield
Sat Aug 20 2016,Tranmere,2-1,1-0,Maidstone
Sat Aug 20 2016,Woking,1-3,0-3,Dag and Red
Sat Aug 20 2016,Wrexham,0-0,0-0,Eastleigh
Sat Aug 27 2016,Aldershot,2-0,2-0,North Ferriby
Sat Aug 27 2016,Barrow,2-1,1-1,Braintree Town
Sat Aug 27 2016,Chester,4-0,2-0,Sutton
Sat Aug 27 2016,Dag and Red,3-0,3-0,Wrexham
Sat Aug 27 2016,Eastleigh,2-0,0-0,Solihull
Sat Aug 27 2016,Gateshead,1-1,1-1,Boreham Wood
Sat Aug 27 2016,Guiseley,1-4,0-0,Bromley
Sat Aug 27 2016,Macclesfield,1-2,1-0,Lincoln
Sat Aug 27 2016,Maidstone,1-4,1-2,Forest Green
Sat Aug 27 2016,Southport,1-1,0-0,Tranmere
Sat Aug 27 2016,Torquay,2-1,0-0,Dover Athletic
Sat Aug 27 2016,York,4-1,4-1,Woking
Mon Aug 29 2016,Boreham Wood,0-1,0-0,Maidstone
Mon Aug 29 2016,Braintree Town,1-3,1-2,Torquay
Mon Aug 29 2016,Bromley,0-5,0-2,Eastleigh
Mon Aug 29 2016,Dover Athletic,1-2,1-2,Aldershot
Mon Aug 29 2016,Forest Green,5-1,2-0,Southport
Mon Aug 29 2016,Lincoln,3-0,1-0,Gateshead
Mon Aug 29 2016,North Ferriby,0-1,0-0,Barrow
Mon Aug 29 2016,Solihull,2-3,2-1,Macclesfield
Mon Aug 29 2016,Sutton,1-0,1-0,Dag and Red
Mon Aug 29 2016,Tranmere,1-0,1-0,Guiseley
Mon Aug 29 2016,Woking,3-1,2-1,Chester
Mon Aug 29 2016,Wrexham,2-1,1-1,York
Sat Sep 3 2016,Aldershot,3-1,1-1,Tranmere
Sat Sep 3 2016,Barrow,1-1,1-0,Bromley
Sat Sep 3 2016,Chester,1-2,0-1,Forest Green
Sat Sep 3 2016,Dag and Red,0-2,0-0,Boreham Wood
Sat Sep 3 2016,Eastleigh,2-0,1-0,North Ferriby
Sat Sep 3 2016,Gateshead,1-0,0-0,Sutton
Sat Sep 3 2016,Guiseley,0-0,0-0,Braintree Town
Sat Sep 3 2016,Macclesfield,3-1,2-0,Woking
Sat Sep 3 2016,Maidstone,2-2,1-1,Wrexham
Sat Sep 3 2016,Southport,0-1,0-1,Dover Athletic
Sat Sep 3 2016,Torquay,1-2,1-1,Lincoln
Sat Sep 3 2016,York,4-0,1-0,Solihull
Sat Sep 10 2016,Aldershot,0-0,0-0,Chester
Sat Sep 10 2016,Barrow,1-1,0-0,Boreham Wood
Sat Sep 10 2016,Braintree Town,1-4,0-1,Gateshead
Sat Sep 10 2016,Bromley,0-1,0-1,Macclesfield
Sat Sep 10 2016,Dover Athletic,4-3,1-1,Forest Green
Sat Sep 10 2016,Eastleigh,1-1,0-0,Southport
Sat Sep 10 2016,Guiseley,1-1,0-0,Woking
Sat Sep 10 2016,North Ferriby,0-2,0-1,Maidstone
Sat Sep 10 2016,Solihull,2-5,0-2,Dag and Red
Sat Sep 10 2016,Torquay,2-0,2-0,York
Sat Sep 10 2016,Tranmere,0-1,0-0,Lincoln
Sat Sep 10 2016,Wrexham,1-0,0-0,Sutton
Tue Sep 13 2016,Boreham Wood,1-1,0-0,Aldershot
Tue Sep 13 2016,Chester,2-0,0-0,Guiseley
Tue Sep 13 2016,Dag and Red,2-0,2-0,Dover Athletic
Tue Sep 13 2016,Forest Green,1-1,0-0,Eastleigh
Tue Sep 13 2016,Gateshead,0-1,0-0,North Ferriby
Tue Sep 13 2016,Lincoln,0-0,0-0,Solihull
Tue Sep 13 2016,Maidstone,0-2,0-1,Bromley
Tue Sep 13 2016,Southport,1-4,0-2,Barrow
Tue Sep 13 2016,Sutton,1-2,1-1,Braintree Town
Tue Sep 13 2016,Woking,3-1,0-1,Torquay
Tue Sep 13 2016,York,0-0,0-0,Tranmere
Sat Sep 17 2016,Boreham Wood,2-0,2-0,Torquay
Sat Sep 17 2016,Chester,1-0,1-0,Braintree Town
Sat Sep 17 2016,Dag and Red,2-0,1-0,North Ferriby
Sat Sep 17 2016,Forest Green,1-0,0-0,Bromley
Sat Sep 17 2016,Gateshead,0-0,0-0,Solihull
Sat Sep 17 2016,Lincoln,1-2,1-1,Barrow
Sat Sep 17 2016,Macclesfield,0-1,0-0,Eastleigh
Sat Sep 17 2016,Maidstone,1-1,1-0,Guiseley
Sat Sep 17 2016,Southport,1-1,0-0,Aldershot
Sat Sep 17 2016,Sutton,1-0,0-0,Tranmere
Sat Sep 17 2016,Woking,2-0,0-0,Wrexham
Sat Sep 17 2016,York,0-1,0-1,Dover Athletic
Sat Sep 24 2016,Aldershot,3-0,0-0,Gateshead
Sat Sep 24 2016,Barrow,2-0,0-0,York
Sat Sep 24 2016,Braintree Town,0-1,0-1,Forest Green
Sat Sep 24 2016,Bromley,1-3,0-1,Dag and Red
Sat Sep 24 2016,Dover Athletic,2-0,1-0,Lincoln
Sat Sep 24 2016,Eastleigh,2-1,0-0,Sutton
Sat Sep 24 2016,Guiseley,1-2,1-2,Macclesfield
Sat Sep 24 2016,North Ferriby,0-1,0-1,Southport
Sat Sep 24 2016,Solihull,1-1,0-0,Boreham Wood
Sat Sep 24 2016,Torquay,2-3,1-2,Maidstone
Sat Sep 24 2016,Tranmere,3-1,1-0,Woking
Sat Sep 24 2016,Wrexham,0-0,0-0,Chester
Tue Sep 27 2016,Macclesfield,3-0,1-0,Wrexham
Sat Oct 1 2016,Boreham Wood,0-1,0-0,Wrexham
Sat Oct 1 2016,Chester,5-0,0-0,Dover Athletic
Sat Oct 1 2016,Dag and Red,0-0,0-0,Tranmere
Sat Oct 1 2016,Forest Green,0-0,0-0,Barrow
Sat Oct 1 2016,Gateshead,0-0,0-0,Torquay
Sat Oct 1 2016,Lincoln,3-0,1-0,Braintree Town
Sat Oct 1 2016,Macclesfield,1-0,1-0,North Ferriby
Sat Oct 1 2016,Maidstone,2-4,2-3,Solihull
Sat Oct 1 2016,Southport,1-2,0-2,Bromley
Sat Oct 1 2016,Sutton,1-0,1-0,Guiseley
Sat Oct 1 2016,Woking,3-3,1-3,Eastleigh
Sat Oct 1 2016,York,0-1,0-1,Aldershot
Tue Oct 4 2016,Aldershot,0-4,0-4,Forest Green
Tue Oct 4 2016,Barrow,1-1,0-0,Macclesfield
Tue Oct 4 2016,Braintree Town,1-2,0-1,Boreham Wood
Tue Oct 4 2016,Bromley,2-1,1-1,Woking
Tue Oct 4 2016,Dover Athletic,3-1,1-0,Sutton
Tue Oct 4 2016,Eastleigh,3-0,2-0,Maidstone
Tue Oct 4 2016,Guiseley,6-1,4-1,York
Tue Oct 4 2016,North Ferriby,0-1,0-0,Chester
Tue Oct 4 2016,Solihull,4-0,0-0,Southport
Tue Oct 4 2016,Torquay,1-0,1-0,Dag and Red
