Date,Team 1,FT,HT,Team 2
Fri Jul 29 2016,Mechelen,0-2,0-2,Club Brugge
Sat Jul 30 2016,Charleroi,1-0,0-0,Waasland-Beveren
Sat Jul 30 2016,Mouscron,1-2,1-0,Anderlecht
Sat Jul 30 2016,St Truiden,1-0,0-0,Lokeren
Sat Jul 30 2016,Waregem,3-0,0-0,Eupen
Sun Jul 31 2016,Genk,2-1,0-0,Oostende
Sun Jul 31 2016,Kortrijk,1-1,1-0,Gent
Sun Jul 31 2016,Westerlo,2-2,2-1,Standard
Fri Aug 5 2016,Oostende,1-0,0-0,Club Brugge
Sat Aug 6 2016,Eupen,0-2,0-1,Mechelen
Sat Aug 6 2016,Mouscron,0-1,0-1,Charleroi
Sat Aug 6 2016,Standard,2-0,2-0,St Truiden
Sat Aug 6 2016,Waasland-Beveren,0-2,0-1,Waregem
Sun Aug 7 2016,Anderlecht,5-1,1-1,Kortrijk
Sun Aug 7 2016,Gent,1-0,0-0,Genk
Sun Aug 7 2016,Lokeren,3-0,2-0,Westerlo
Fri Aug 12 2016,St Truiden,0-0,0-0,Anderlecht
Sat Aug 13 2016,Charleroi,1-1,0-0,Gent
Sat Aug 13 2016,Genk,2-2,1-2,Waasland-Beveren
Sat Aug 13 2016,Mechelen,0-0,0-0,Kortrijk
Sat Aug 13 2016,Westerlo,1-2,0-1,Eupen
Sun Aug 14 2016,Club Brugge,1-0,1-0,Lokeren
Sun Aug 14 2016,Oostende,2-1,0-1,Mouscron
Sun Aug 14 2016,Waregem,1-0,1-0,Standard
Fri Aug 19 2016,Standard,0-0,0-0,Charleroi
Sat Aug 20 2016,Kortrijk,2-1,2-1,Club Brugge
Sat Aug 20 2016,Mouscron,2-1,0-0,St Truiden
Sat Aug 20 2016,Waasland-Beveren,2-2,2-1,Mechelen
Sat Aug 20 2016,Waregem,1-1,0-1,Oostende
Sun Aug 21 2016,Eupen,2-2,1-1,Anderlecht
Sun Aug 21 2016,Gent,4-2,0-1,Westerlo
Sun Aug 21 2016,Lokeren,0-3,0-2,Genk
Fri Aug 26 2016,Charleroi,3-2,3-1,Eupen
Sat Aug 27 2016,Lokeren,2-1,1-0,Mouscron
Sat Aug 27 2016,Oostende,2-1,2-0,Waasland-Beveren
Sat Aug 27 2016,St Truiden,1-2,0-1,Kortrijk
Sat Aug 27 2016,Westerlo,1-2,1-1,Mechelen
Sun Aug 28 2016,Anderlecht,2-2,1-1,Gent
Sun Aug 28 2016,Club Brugge,2-2,0-1,Standard
Sun Aug 28 2016,Genk,1-0,0-0,Waregem
Fri Sep 9 2016,Waasland-Beveren,1-0,0-0,Club Brugge
