Date,Team 1,FT,HT,Team 2
Fri Aug 12 2016,Rio Ave,1-3,1-1,Porto
Sat Aug 13 2016,Moreirense,1-1,0-1,Pacos Ferreira
Sat Aug 13 2016,Sp Lisbon,2-0,1-0,Maritimo
Sat Aug 13 2016,Tondela,0-2,0-1,Benfica
Sun Aug 14 2016,Boavista,2-0,2-0,Arouca
Sun Aug 14 2016,Guimaraes,0-1,0-1,Sp Braga
Sun Aug 14 2016,Setubal,2-0,1-0,Belenenses
Mon Aug 15 2016,Estoril,0-2,0-1,Feirense
Fri Aug 19 2016,Belenenses,0-0,0-0,Boavista
Sat Aug 20 2016,Chaves,1-1,1-0,Tondela
Sat Aug 20 2016,Maritimo,0-2,0-2,Guimaraes
Sat Aug 20 2016,Pacos Ferreira,0-1,0-1,Sp Lisbon
Sat Aug 20 2016,Porto,1-0,0-0,Estoril
Sun Aug 21 2016,Arouca,2-0,2-0,Nacional
Sun Aug 21 2016,Benfica,1-1,0-0,Setubal
Sun Aug 21 2016,Feirense,0-3,0-1,Moreirense
Mon Aug 22 2016,Sp Braga,1-1,0-1,Rio Ave
Fri Aug 26 2016,Guimaraes,5-3,2-1,Pacos Ferreira
Sat Aug 27 2016,Estoril,1-3,0-2,Sp Braga
Sat Aug 27 2016,Nacional,1-3,0-1,Benfica
Sat Aug 27 2016,Tondela,0-1,0-0,Belenenses
Sun Aug 28 2016,Boavista,2-2,1-0,Chaves
Sun Aug 28 2016,Moreirense,0-1,0-1,Maritimo
Sun Aug 28 2016,Rio Ave,1-0,0-0,Feirense
Sun Aug 28 2016,Setubal,2-0,1-0,Arouca
Sun Aug 28 2016,Sp Lisbon,2-1,2-1,Porto
Sun Sep 4 2016,Nacional,0-1,0-1,Chaves
Fri Sep 9 2016,Arouca,1-2,0-1,Benfica
Sat Sep 10 2016,Belenenses,2-1,0-1,Nacional
Sat Sep 10 2016,Porto,3-0,1-0,Guimaraes
Sat Sep 10 2016,Sp Lisbon,3-0,1-0,Moreirense
Sun Sep 11 2016,Chaves,0-0,0-0,Setubal
Sun Sep 11 2016,Maritimo,0-1,0-1,Rio Ave
Sun Sep 11 2016,Pacos Ferreira,0-0,0-0,Estoril
Sun Sep 11 2016,Sp Braga,3-0,1-0,Boavista
Mon Sep 12 2016,Feirense,2-1,1-0,Tondela
