Date,Team 1,FT,HT,Team 2
Sat Sep 10 2016,Kerkyra,0-1,0-1,Platanias
Sat Sep 10 2016,Levadeiakos,0-3,0-2,Panathinaikos
Sat Sep 10 2016,Panionios,3-0,1-0,Asteras Tripolis
Sun Sep 11 2016,AEK,4-1,3-1,Xanthi
Sun Sep 11 2016,Giannina,3-0,2-0,Atromitos
Sun Sep 11 2016,Olympiakos,6-1,3-0,Veria
Sun Sep 11 2016,PAOK,2-1,2-0,Panetolikos
Mon Sep 12 2016,Larisa,2-2,1-1,Iraklis
Sat Sep 17 2016,Platanias,3-2,3-1,Levadeiakos
Sat Sep 17 2016,Veria,0-2,0-1,AEK
Sat Sep 17 2016,Xanthi,0-2,0-2,Panionios
Sun Sep 18 2016,Atromitos,0-2,0-1,Panetolikos
Sun Sep 18 2016,Iraklis,1-2,1-0,Olympiakos
Sun Sep 18 2016,Kerkyra,2-0,2-0,Larisa
Sun Sep 18 2016,Panathinaikos,4-0,1-0,Giannina
Mon Sep 19 2016,Asteras Tripolis,1-2,0-2,PAOK
Sat Sep 24 2016,Giannina,0-0,0-0,Platanias
Sat Sep 24 2016,Panetolikos,0-0,0-0,Panathinaikos
Sat Sep 24 2016,Panionios,1-2,0-2,Veria
Sun Sep 25 2016,Atromitos,1-0,1-0,Asteras Tripolis
Sun Sep 25 2016,Larisa,1-0,0-0,Olympiakos
Sun Sep 25 2016,Levadeiakos,2-1,2-0,Kerkyra
Sun Sep 25 2016,PAOK,0-0,0-0,Xanthi
Mon Sep 26 2016,AEK,0-0,0-0,Iraklis
Sat Oct 1 2016,Iraklis,1-2,0-1,Panionios
Sat Oct 1 2016,Kerkyra,0-1,0-0,Giannina
Sat Oct 1 2016,Levadeiakos,1-1,0-0,Larisa
Sun Oct 2 2016,Olympiakos,3-0,1-0,AEK
Sun Oct 2 2016,Panathinaikos,3-1,2-0,Asteras Tripolis
Sun Oct 2 2016,Platanias,0-0,0-0,Panetolikos
Sun Oct 2 2016,Veria,0-0,0-0,PAOK
Mon Oct 3 2016,Xanthi,0-0,0-0,Atromitos
Sat Oct 15 2016,Asteras Tripolis,2-0,0-0,Platanias
Sat Oct 15 2016,Panetolikos,4-0,2-0,Kerkyra
