Date,Team 1,FT,HT,Team 2
Fri Jul 19 2019,Sion,1-4,?,Basel
Sat Jul 20 2019,St. Gallen,0-2,?,Luzern
Sat Jul 20 2019,Thun,2-2,?,Xamax
Sun Jul 21 2019,Young Boys,1-1,?,Servette
Sun Jul 21 2019,Zurich,0-4,?,Lugano
Sat Jul 27 2019,Basel,1-2,?,St. Gallen
Sat Jul 27 2019,Servette,0-0,?,Sion
Sun Jul 28 2019,Lugano,0-0,?,Thun
Sun Jul 28 2019,Luzern,0-0,?,Zurich
Sun Jul 28 2019,Xamax,0-1,?,Young Boys
Sat Aug 3 2019,Sion,3-1,?,Zurich
Sat Aug 3 2019,Thun,2-3,?,Basel
Sun Aug 4 2019,Servette,1-0,?,Luzern
Sun Aug 4 2019,Xamax,1-1,?,St. Gallen
Sun Aug 4 2019,Young Boys,2-0,?,Lugano
Sat Aug 10 2019,Basel,3-1,?,Servette
Sat Aug 10 2019,St. Gallen,2-3,?,Young Boys
Sun Aug 11 2019,Lugano,0-1,?,Sion
Sun Aug 11 2019,Luzern,0-2,?,Thun
Sun Aug 11 2019,Zurich,2-2,?,Xamax
Wed Aug 14 2019,Zurich,2-1,?,St. Gallen
Sat Aug 24 2019,Xamax,0-3,?,Basel
Sat Aug 24 2019,Young Boys,4-0,?,Zurich
Sun Aug 25 2019,Sion,2-1,?,Luzern
Sun Aug 25 2019,St. Gallen,3-2,?,Lugano
Sun Aug 25 2019,Thun,0-4,?,Servette
Sat Aug 31 2019,Servette,2-2,?,Xamax
Sun Sep 1 2019,Basel,2-1,?,Lugano
Sun Sep 1 2019,Luzern,2-2,?,Young Boys
Sun Sep 1 2019,Thun,0-1,?,Sion
Sat Sep 21 2019,St. Gallen,3-1,?,Servette
Sat Sep 21 2019,Xamax,1-3,?,Sion
Sun Sep 22 2019,Lugano,1-1,?,Luzern
Sun Sep 22 2019,Young Boys,1-1,?,Basel
Sun Sep 22 2019,Zurich,2-0,?,Thun
Wed Sep 25 2019,Basel,4-0,?,Zurich
Wed Sep 25 2019,Sion,1-2,?,St. Gallen
Wed Sep 25 2019,Thun,1-1,?,Young Boys
Thu Sep 26 2019,Luzern,1-0,?,Xamax
Thu Sep 26 2019,Servette,0-0,?,Lugano
Sat Sep 28 2019,St. Gallen,4-0,?,Thun
Sat Sep 28 2019,Young Boys,3-2,?,Sion
Sun Sep 29 2019,Basel,3-0,?,Luzern
Sun Sep 29 2019,Lugano,0-1,?,Xamax
Sun Sep 29 2019,Servette,0-1,?,Zurich
Sat Oct 5 2019,Thun,0-2,?,Luzern
Sat Oct 5 2019,Xamax,2-2,?,Servette
Sun Oct 6 2019,Sion,1-2,?,Lugano
Sun Oct 6 2019,St. Gallen,0-0,?,Basel
Sun Oct 6 2019,Zurich,0-4,?,Young Boys
Sat Oct 19 2019,Basel,3-1,?,Thun
Sat Oct 19 2019,Young Boys,4-1,?,Xamax
Sun Oct 20 2019,Lugano,0-0,?,Zurich
Sun Oct 20 2019,Luzern,3-1,?,Sion
Sun Oct 20 2019,Servette,1-2,?,St. Gallen
Sat Oct 26 2019,Sion,1-1,?,Servette
Sat Oct 26 2019,Xamax,2-0,?,Luzern
Sun Oct 27 2019,Lugano,1-3,?,St. Gallen
Sun Oct 27 2019,Young Boys,4-2,?,Thun
Sun Oct 27 2019,Zurich,3-2,?,Basel
Sat Nov 2 2019,St. Gallen,3-0,?,Sion
Sat Nov 2 2019,Thun,0-1,?,Zurich
Sun Nov 3 2019,Basel,1-1,?,Xamax
Sun Nov 3 2019,Luzern,1-2,?,Lugano
Sun Nov 3 2019,Servette,3-0,?,Young Boys
Sat Nov 9 2019,Luzern,1-2,?,Servette
Sat Nov 9 2019,Xamax,2-3,?,Thun
Sun Nov 10 2019,Lugano,0-3,?,Basel
Sun Nov 10 2019,Young Boys,4-3,?,St. Gallen
Sun Nov 10 2019,Zurich,4-2,?,Sion
Sat Nov 23 2019,Servette,2-0,?,Basel
Sat Nov 23 2019,Zurich,3-0,?,Luzern
Sun Nov 24 2019,Sion,3-4,?,Young Boys
Sun Nov 24 2019,St. Gallen,4-1,?,Xamax
Sun Nov 24 2019,Thun,0-3,?,Lugano
Sat Nov 30 2019,Sion,2-1,?,Thun
Sat Nov 30 2019,Xamax,0-1,?,Zurich
Sun Dec 1 2019,Basel,3-0,?,Young Boys
Sun Dec 1 2019,Lugano,1-0,?,Servette
Sun Dec 1 2019,Luzern,1-4,?,St. Gallen
Sat Dec 7 2019,Xamax,1-1,?,Lugano
Sat Dec 7 2019,Young Boys,1-0,?,Luzern
Sun Dec 8 2019,Basel,4-0,?,Sion
Sun Dec 8 2019,Thun,1-4,?,St. Gallen
Sun Dec 8 2019,Zurich,0-5,?,Servette
Sat Dec 14 2019,Servette,2-1,?,Thun
Sat Dec 14 2019,St. Gallen,1-3,?,Zurich
Sun Dec 15 2019,Lugano,0-0,?,Young Boys
Sun Dec 15 2019,Luzern,2-1,?,Basel
Sun Dec 15 2019,Sion,1-1,?,Xamax
Sat Jan 25 2020,Xamax,1-2,?,Servette
Sat Jan 25 2020,Zurich,2-3,?,Luzern
Sun Jan 26 2020,St. Gallen,3-1,?,Lugano
Sun Jan 26 2020,Thun,2-1,?,Sion
Sun Jan 26 2020,Young Boys,2-0,?,Basel
Sat Feb 1 2020,Lugano,1-1,?,Xamax
Sat Feb 1 2020,Luzern,2-0,?,Young Boys
Sun Feb 2 2020,Basel,1-2,?,St. Gallen
Sun Feb 2 2020,Servette,2-0,?,Thun
Sun Feb 2 2020,Sion,1-1,?,Zurich
Sat Feb 8 2020,Young Boys,1-0,?,Sion
