Date,Team 1,FT,HT,Team 2
Sat Aug 3 2019,Airdrie Utd,0-2,0-0,Forfar
Sat Aug 3 2019,Clyde,1-1,1-0,East Fife
Sat Aug 3 2019,Dumbarton,0-1,0-0,Raith Rvs
Sat Aug 3 2019,Peterhead,0-0,0-0,Falkirk
Sat Aug 3 2019,Stranraer,2-2,1-0,Montrose
Sat Aug 10 2019,East Fife,1-1,1-1,Peterhead
Sat Aug 10 2019,Falkirk,6-0,5-0,Dumbarton
Sat Aug 10 2019,Forfar,1-0,0-0,Stranraer
Sat Aug 10 2019,Montrose,0-1,0-0,Airdrie Utd
Sat Aug 10 2019,Raith Rvs,5-2,2-0,Clyde
Sat Aug 17 2019,Airdrie Utd,3-1,0-1,Clyde
Sat Aug 17 2019,Falkirk,2-1,1-1,Montrose
Sat Aug 17 2019,Peterhead,2-3,2-1,Dumbarton
Sat Aug 17 2019,Stranraer,3-2,1-0,Raith Rvs
Sat Aug 24 2019,Clyde,1-0,1-0,Falkirk
Sat Aug 24 2019,Dumbarton,3-1,1-1,Stranraer
Sat Aug 24 2019,East Fife,4-1,2-0,Airdrie Utd
Sat Aug 24 2019,Peterhead,1-0,0-0,Forfar
Sat Aug 24 2019,Raith Rvs,3-0,0-0,Montrose
Sat Aug 31 2019,Airdrie Utd,0-0,0-0,Falkirk
Sat Aug 31 2019,East Fife,4-2,1-1,Raith Rvs
Sat Aug 31 2019,Forfar,0-0,0-0,Clyde
Sat Aug 31 2019,Montrose,1-2,0-2,Dumbarton
Sat Aug 31 2019,Stranraer,1-2,0-2,Peterhead
Sat Sep 7 2019,Forfar,1-2,1-0,East Fife
Sat Sep 14 2019,Clyde,6-1,3-0,Stranraer
Sat Sep 14 2019,Dumbarton,0-1,0-1,Airdrie Utd
Sat Sep 14 2019,Falkirk,3-0,2-0,Forfar
Sat Sep 14 2019,Montrose,1-3,0-1,East Fife
Sat Sep 14 2019,Raith Rvs,4-0,2-0,Peterhead
Sat Sep 21 2019,Airdrie Utd,0-1,0-0,Raith Rvs
Sat Sep 21 2019,East Fife,2-2,0-1,Dumbarton
Sat Sep 21 2019,Forfar,2-0,1-0,Montrose
Sat Sep 21 2019,Peterhead,1-1,1-1,Clyde
Sat Sep 21 2019,Stranraer,0-3,0-1,Falkirk
Sat Sep 28 2019,Airdrie Utd,2-2,0-2,Stranraer
Sat Sep 28 2019,Dumbarton,1-2,1-0,Clyde
Sat Sep 28 2019,Falkirk,0-0,0-0,East Fife
Sat Sep 28 2019,Forfar,1-2,1-0,Raith Rvs
Sat Sep 28 2019,Montrose,4-3,3-1,Peterhead
Sat Oct 5 2019,Clyde,0-2,0-2,Montrose
Sat Oct 5 2019,Dumbarton,3-1,3-0,Forfar
Sat Oct 5 2019,East Fife,1-1,1-0,Stranraer
Sat Oct 5 2019,Peterhead,1-2,1-1,Airdrie Utd
Sat Oct 5 2019,Raith Rvs,2-2,0-2,Falkirk
Sat Oct 19 2019,Airdrie Utd,1-3,1-2,Montrose
Sat Oct 19 2019,Clyde,2-2,0-2,Raith Rvs
Sat Oct 19 2019,East Fife,1-0,1-0,Forfar
Sat Oct 19 2019,Falkirk,4-0,2-0,Peterhead
Sat Oct 19 2019,Stranraer,0-0,0-0,Dumbarton
