Date,Team 1,FT,HT,Team 2
Sat Aug 3 2019,Stockport,0-1,0-0,Maidenhead
Sat Aug 3 2019,Aldershot,1-2,0-1,Fylde
Sat Aug 3 2019,Barnet,1-0,0-0,Yeovil
Sat Aug 3 2019,Chesterfield,1-2,0-0,Dover Athletic
Sat Aug 3 2019,Chorley,0-0,0-0,Bromley
Sat Aug 3 2019,Dag and Red,0-2,0-1,Woking
Sat Aug 3 2019,Eastleigh,1-0,1-0,Notts County
Sat Aug 3 2019,Ebbsfleet,1-4,1-1,Halifax
Sat Aug 3 2019,Harrogate,2-2,0-1,Solihull
Sat Aug 3 2019,Hartlepool,1-3,1-2,Sutton
Sat Aug 3 2019,Torquay,2-1,0-0,Boreham Wood
Sat Aug 3 2019,Wrexham,2-1,0-1,Barrow
Tue Aug 6 2019,Barrow,0-3,0-1,Harrogate
Tue Aug 6 2019,Boreham Wood,2-2,0-1,Wrexham
Tue Aug 6 2019,Bromley,3-1,2-0,Ebbsfleet
Tue Aug 6 2019,Dover Athletic,1-2,1-1,Dag and Red
Tue Aug 6 2019,Fylde,0-0,0-0,Chorley
Tue Aug 6 2019,Halifax,2-0,0-0,Hartlepool
Tue Aug 6 2019,Maidenhead,1-1,0-0,Chesterfield
Tue Aug 6 2019,Notts County,1-1,1-0,Stockport
Tue Aug 6 2019,Solihull,3-0,3-0,Torquay
Tue Aug 6 2019,Sutton,1-1,0-1,Barnet
Tue Aug 6 2019,Woking,0-1,0-1,Aldershot
Tue Aug 6 2019,Yeovil,1-0,1-0,Eastleigh
Sat Aug 10 2019,Barrow,2-0,0-0,Eastleigh
Sat Aug 10 2019,Boreham Wood,2-2,1-2,Chesterfield
Sat Aug 10 2019,Bromley,3-3,2-1,Torquay
Sat Aug 10 2019,Dover Athletic,2-1,0-1,Wrexham
Sat Aug 10 2019,Fylde,1-0,1-0,Ebbsfleet
Sat Aug 10 2019,Halifax,1-0,1-0,Dag and Red
Sat Aug 10 2019,Maidenhead,0-1,0-0,Hartlepool
Sat Aug 10 2019,Solihull,2-1,1-0,Aldershot
Sat Aug 10 2019,Sutton,2-2,1-2,Chorley
Sat Aug 10 2019,Woking,1-0,1-0,Harrogate
