Date,Team 1,FT,HT,Team 2
Fri Aug 16 2019,Denizlispor,2-0,0-0,Galatasaray
Sat Aug 17 2019,Genclerbirligi,0-1,0-0,Rizespor
Sat Aug 17 2019,Kayserispor,0-1,0-0,Alanyaspor
Sat Aug 17 2019,Sivasspor,3-0,1-0,Besiktas
Sun Aug 18 2019,Konyaspor,0-0,0-0,Ankaragucu
Sun Aug 18 2019,Goztep,0-1,0-1,Antalyaspor
Sun Aug 18 2019,Kasimpasa,1-1,1-1,Trabzonspor
Sun Aug 18 2019,Yeni Malatyaspor,3-0,0-0,Buyuksehyr
Mon Aug 19 2019,Fenerbahce,5-0,3-0,Gaziantep
Fri Aug 23 2019,Besiktas,3-0,1-0,Goztep
Sat Aug 24 2019,Ankaragucu,1-1,0-0,Kayserispor
Sat Aug 24 2019,Alanyaspor,4-1,1-1,Kasimpasa
Sat Aug 24 2019,Buyuksehyr,1-2,1-0,Fenerbahce
Sun Aug 25 2019,Rizespor,2-1,0-0,Sivasspor
Sun Aug 25 2019,Trabzonspor,2-1,1-0,Yeni Malatyaspor
Sun Aug 25 2019,Antalyaspor,0-2,0-1,Denizlispor
Sun Aug 25 2019,Galatasaray,1-1,0-0,Konyaspor
Mon Aug 26 2019,Gaziantep,4-1,2-0,Genclerbirligi
Fri Aug 30 2019,Kasimpasa,0-1,0-1,Ankaragucu
Fri Aug 30 2019,Kayserispor,2-3,1-0,Galatasaray
Sat Aug 31 2019,Konyaspor,2-2,0-1,Antalyaspor
Sat Aug 31 2019,Besiktas,1-1,0-1,Rizespor
Sat Aug 31 2019,Goztep,0-0,0-0,Denizlispor
Sun Sep 1 2019,Genclerbirligi,1-2,1-0,Buyuksehyr
Sun Sep 1 2019,Sivasspor,1-1,0-1,Gaziantep
Sun Sep 1 2019,Fenerbahce,1-1,1-1,Trabzonspor
Sun Sep 1 2019,Yeni Malatyaspor,2-3,0-3,Alanyaspor
Fri Sep 13 2019,Galatasaray,1-0,1-0,Kasimpasa
Sat Sep 14 2019,Buyuksehyr,1-1,0-1,Sivasspor
Sat Sep 14 2019,Antalyaspor,2-2,1-1,Kayserispor
Sat Sep 14 2019,Gaziantep,3-2,1-0,Besiktas
Sun Sep 15 2019,Ankaragucu,0-4,0-3,Yeni Malatyaspor
Sun Sep 15 2019,Rizespor,0-0,0-0,Goztep
