Date,Team 1,FT,HT,Team 2
Fri Jul 12 2019,Arsenal Tula,1-1,?,Dynamo Moscow
Sat Jul 13 2019,Ural,3-2,?,Ufa
Sat Jul 13 2019,Spartak Moscow,1-0,?,Sochi
Sat Jul 13 2019,FK Rostov,2-1,?,Orenburg
Sun Jul 14 2019,FK Krylya Sovetov Samara,2-0,?,CSKA Moscow
Sun Jul 14 2019,Zenit,2-1,?,Tambov
Sun Jul 14 2019,Akhmat Grozny,1-0,?,Krasnodar
Mon Jul 15 2019,Lokomotiv Moscow,1-1,?,Rubin Kazan
Sat Jul 20 2019,Ufa,2-3,?,Krasnodar
Sat Jul 20 2019,FK Krylya Sovetov Samara,2-3,?,Arsenal Tula
Sat Jul 20 2019,CSKA Moscow,2-1,?,Orenburg
Sat Jul 20 2019,FK Rostov,2-2,?,Spartak Moscow
Sun Jul 21 2019,Ural,3-0,?,Akhmat Grozny
Sun Jul 21 2019,Lokomotiv Moscow,2-1,?,Tambov
Sun Jul 21 2019,Dynamo Moscow,0-1,?,Rubin Kazan
Sun Jul 21 2019,Sochi,0-2,?,Zenit
Fri Jul 26 2019,Dynamo Moscow,2-0,?,Ural
Sat Jul 27 2019,Ufa,2-1,?,FK Krylya Sovetov Samara
Sat Jul 27 2019,Tambov,2-0,?,Spartak Moscow
Sat Jul 27 2019,Krasnodar,3-0,?,Sochi
Sun Jul 28 2019,Orenburg,0-2,?,Zenit
Sun Jul 28 2019,Arsenal Tula,2-3,?,FK Rostov
Sun Jul 28 2019,CSKA Moscow,1-0,?,Lokomotiv Moscow
Mon Jul 29 2019,Rubin Kazan,1-0,?,Akhmat Grozny
Sat Aug 3 2019,Ural,2-2,?,FK Rostov
Sat Aug 3 2019,FK Krylya Sovetov Samara,1-2,?,Lokomotiv Moscow
Sat Aug 3 2019,Spartak Moscow,0-0,?,Dynamo Moscow
Sat Aug 3 2019,Zenit,1-1,?,Krasnodar
Sun Aug 4 2019,Tambov,0-1,?,Arsenal Tula
Sun Aug 4 2019,Rubin Kazan,0-1,?,CSKA Moscow
Sun Aug 4 2019,Sochi,0-0,?,Ufa
Mon Aug 5 2019,Akhmat Grozny,2-1,?,Orenburg
Sat Aug 10 2019,Orenburg,2-2,?,Tambov
Sat Aug 10 2019,Dynamo Moscow,0-2,?,Zenit
Sat Aug 10 2019,Krasnodar,1-0,?,Rubin Kazan
Sun Aug 11 2019,Arsenal Tula,1-0,?,Ufa
Sun Aug 11 2019,Lokomotiv Moscow,4-0,?,Ural
Sun Aug 11 2019,CSKA Moscow,0-0,?,Sochi
Sun Aug 11 2019,Akhmat Grozny,1-3,?,Spartak Moscow
