Date,Team 1,FT,HT,Team 2
Sat Aug 3 2019,Brechin,0-1,0-0,Annan Athletic
Sat Aug 3 2019,Cove Rangers,5-0,3-0,Edinburgh City
Sat Aug 3 2019,Elgin,3-0,1-0,Cowdenbeath
Sat Aug 3 2019,Stenhousemuir,2-3,0-1,Albion Rvs
Sat Aug 3 2019,Stirling,0-1,0-0,Queens Park
Sat Aug 10 2019,Albion Rvs,4-4,1-3,Cove Rangers
Sat Aug 10 2019,Annan Athletic,1-1,0-0,Elgin
Sat Aug 10 2019,Cowdenbeath,1-0,0-0,Stirling
Sat Aug 10 2019,Edinburgh City,2-1,1-0,Brechin
Sat Aug 10 2019,Queens Park,1-1,0-0,Stenhousemuir
Sat Aug 17 2019,Annan Athletic,3-2,3-1,Albion Rvs
Sat Aug 17 2019,Brechin,0-3,0-2,Queens Park
Sat Aug 17 2019,Cove Rangers,3-2,1-0,Cowdenbeath
Sat Aug 17 2019,Edinburgh City,1-0,0-0,Stirling
Sat Aug 17 2019,Elgin,0-1,0-0,Stenhousemuir
Sat Aug 24 2019,Albion Rvs,0-1,0-1,Brechin
Sat Aug 24 2019,Cowdenbeath,3-1,1-0,Annan Athletic
Sat Aug 24 2019,Queens Park,0-0,0-0,Elgin
Sat Aug 24 2019,Stenhousemuir,1-3,1-0,Edinburgh City
Sat Aug 24 2019,Stirling,1-2,0-1,Cove Rangers
Sat Aug 31 2019,Albion Rvs,2-1,0-1,Stirling
Sat Aug 31 2019,Annan Athletic,1-1,1-1,Stenhousemuir
Sat Aug 31 2019,Cove Rangers,3-0,1-0,Queens Park
Sat Aug 31 2019,Cowdenbeath,2-1,2-1,Brechin
Sat Aug 31 2019,Elgin,3-3,0-2,Edinburgh City
Sat Sep 14 2019,Brechin,2-4,2-4,Cove Rangers
Sat Sep 14 2019,Edinburgh City,4-0,1-0,Annan Athletic
Sat Sep 14 2019,Queens Park,1-1,0-1,Albion Rvs
Sat Sep 14 2019,Stenhousemuir,0-3,0-1,Cowdenbeath
Sat Sep 14 2019,Stirling,1-0,1-0,Elgin
Sat Sep 21 2019,Albion Rvs,1-3,0-2,Edinburgh City
