Date,Team 1,FT,HT,Team 2
Fri Aug 16 2019,Bayern Munich,2-2,1-2,Hertha
Sat Aug 17 2019,Dortmund,5-1,1-1,Augsburg
Sat Aug 17 2019,Freiburg,3-0,0-0,Mainz
Sat Aug 17 2019,Leverkusen,3-2,2-2,Paderborn
Sat Aug 17 2019,Werder Bremen,1-3,0-1,Fortuna Dusseldorf
Sat Aug 17 2019,Wolfsburg,2-1,1-0,FC Koln
Sat Aug 17 2019,M'gladbach,0-0,0-0,Schalke 04
Sun Aug 18 2019,Ein Frankfurt,1-0,1-0,Hoffenheim
Sun Aug 18 2019,Union Berlin,0-4,0-3,RB Leipzig
Fri Aug 23 2019,FC Koln,1-3,1-0,Dortmund
Sat Aug 24 2019,Augsburg,1-1,0-0,Union Berlin
Sat Aug 24 2019,Fortuna Dusseldorf,1-3,0-3,Leverkusen
Sat Aug 24 2019,Hoffenheim,3-2,0-1,Werder Bremen
Sat Aug 24 2019,Mainz,1-3,1-1,M'gladbach
Sat Aug 24 2019,Paderborn,1-3,1-2,Freiburg
Sat Aug 24 2019,Schalke 04,0-3,0-1,Bayern Munich
Sun Aug 25 2019,RB Leipzig,2-1,1-0,Ein Frankfurt
Sun Aug 25 2019,Hertha,0-3,0-1,Wolfsburg
Fri Aug 30 2019,M'gladbach,1-3,0-1,RB Leipzig
Sat Aug 31 2019,Bayern Munich,6-1,2-1,Mainz
Sat Aug 31 2019,Freiburg,1-2,1-0,FC Koln
Sat Aug 31 2019,Leverkusen,0-0,0-0,Hoffenheim
Sat Aug 31 2019,Schalke 04,3-0,1-0,Hertha
Sat Aug 31 2019,Wolfsburg,1-1,0-1,Paderborn
Sat Aug 31 2019,Union Berlin,3-1,1-1,Dortmund
Sun Sep 1 2019,Werder Bremen,3-2,2-1,Augsburg
Sun Sep 1 2019,Ein Frankfurt,2-1,0-1,Fortuna Dusseldorf
Fri Sep 13 2019,Fortuna Dusseldorf,1-1,1-1,Wolfsburg
Sat Sep 14 2019,Augsburg,2-1,2-0,Ein Frankfurt
Sat Sep 14 2019,Dortmund,4-0,1-0,Leverkusen
Sat Sep 14 2019,FC Koln,0-1,0-1,M'gladbach
Sat Sep 14 2019,Mainz,2-1,1-0,Hertha
Sat Sep 14 2019,Union Berlin,1-2,1-1,Werder Bremen
Sat Sep 14 2019,RB Leipzig,1-1,1-1,Bayern Munich
Sun Sep 15 2019,Hoffenheim,0-3,0-2,Freiburg
Sun Sep 15 2019,Paderborn,1-5,1-1,Schalke 04
Fri Sep 20 2019,Schalke 04,2-1,1-0,Mainz
Sat Sep 21 2019,Bayern Munich,4-0,1-0,FC Koln
Sat Sep 21 2019,Freiburg,1-1,1-1,Augsburg
Sat Sep 21 2019,Hertha,2-1,1-0,Paderborn
Sat Sep 21 2019,Leverkusen,2-0,2-0,Union Berlin
Sat Sep 21 2019,Werder Bremen,0-3,0-2,RB Leipzig
Sun Sep 22 2019,M'gladbach,2-1,0-1,Fortuna Dusseldorf
Sun Sep 22 2019,Ein Frankfurt,2-2,1-1,Dortmund
Mon Sep 23 2019,Wolfsburg,1-1,1-1,Hoffenheim
Fri Sep 27 2019,Union Berlin,1-2,0-0,Ein Frankfurt
Sat Sep 28 2019,Augsburg,0-3,0-1,Leverkusen
Sat Sep 28 2019,Hoffenheim,0-3,0-1,M'gladbach
Sat Sep 28 2019,Mainz,0-1,0-1,Wolfsburg
Sat Sep 28 2019,Paderborn,2-3,0-1,Bayern Munich
Sat Sep 28 2019,RB Leipzig,1-3,0-2,Schalke 04
Sat Sep 28 2019,Dortmund,2-2,2-1,Werder Bremen
Sun Sep 29 2019,Fortuna Dusseldorf,1-2,1-1,Freiburg
Sun Sep 29 2019,FC Koln,0-4,0-1,Hertha
Fri Oct 4 2019,Hertha,3-1,2-1,Fortuna Dusseldorf
