Date,Team 1,FT,HT,Team 2
Fri Jul 12 2019,Midtjylland,1-0,?,Esbjerg
Sun Jul 14 2019,Sonderjyske,2-1,?,Randers FC
Sun Jul 14 2019,Horsens,0-3,?,Nordsjaelland
Sun Jul 14 2019,Lyngby,2-0,?,Aalborg
Sun Jul 14 2019,Odense,2-3,?,FC Copenhagen
Sun Jul 14 2019,Brondby,3-0,?,Silkeborg
Mon Jul 15 2019,Hobro,1-1,?,Aarhus
Fri Jul 19 2019,FC Copenhagen,2-1,?,Aarhus
Sun Jul 21 2019,Silkeborg,0-3,?,Horsens
Sun Jul 21 2019,Aalborg,1-1,?,Sonderjyske
Sun Jul 21 2019,Esbjerg,1-1,?,Hobro
Sun Jul 21 2019,Randers FC,2-2,?,Brondby
Sun Jul 21 2019,Midtjylland,2-1,?,Nordsjaelland
Mon Jul 22 2019,Odense,4-1,?,Lyngby
Fri Jul 26 2019,Lyngby,0-3,?,Sonderjyske
Sat Jul 27 2019,Horsens,0-2,?,FC Copenhagen
Sun Jul 28 2019,Hobro,2-2,?,Randers FC
Sun Jul 28 2019,Nordsjaelland,2-0,?,Esbjerg
Sun Jul 28 2019,Aarhus,0-1,?,Midtjylland
Sun Jul 28 2019,Brondby,3-2,?,Odense
Mon Jul 29 2019,Aalborg,3-1,?,Silkeborg
Fri Aug 2 2019,Silkeborg,2-3,?,Hobro
Sat Aug 3 2019,Sonderjyske,1-2,?,FC Copenhagen
Sun Aug 4 2019,Randers FC,3-1,?,Nordsjaelland
Sun Aug 4 2019,Esbjerg,0-1,?,Odense
Sun Aug 4 2019,Brondby,1-2,?,Horsens
Sun Aug 4 2019,Midtjylland,1-0,?,Aalborg
Mon Aug 5 2019,Lyngby,2-1,?,Aarhus
Fri Aug 9 2019,FC Copenhagen,2-0,?,Lyngby
Fri Aug 9 2019,Odense,1-0,?,Randers FC
Sun Aug 11 2019,Nordsjaelland,2-2,?,Silkeborg
Sun Aug 11 2019,Aalborg,4-0,?,Esbjerg
Sun Aug 11 2019,Horsens,0-2,?,Midtjylland
Sun Aug 11 2019,Hobro,0-2,?,Brondby
Mon Aug 12 2019,Sonderjyske,0-0,?,Aarhus
Fri Aug 16 2019,Randers FC,0-1,?,FC Copenhagen
Fri Aug 16 2019,Nordsjaelland,2-0,?,Odense
Sun Aug 18 2019,Silkeborg,3-3,?,Sonderjyske
Sun Aug 18 2019,Esbjerg,1-0,?,Lyngby
Sun Aug 18 2019,Midtjylland,1-1,?,Hobro
Sun Aug 18 2019,Brondby,2-1,?,Aalborg
Mon Aug 19 2019,Aarhus,2-0,?,Horsens
Fri Aug 23 2019,Hobro,0-0,?,Odense
Sun Aug 25 2019,Lyngby,2-0,?,Randers FC
Sun Aug 25 2019,Esbjerg,2-2,?,Silkeborg
Sun Aug 25 2019,Sonderjyske,0-2,?,Midtjylland
Sun Aug 25 2019,Brondby,0-3,?,Aarhus
Sun Aug 25 2019,FC Copenhagen,3-1,?,Nordsjaelland
Mon Aug 26 2019,Horsens,0-5,?,Aalborg
Fri Aug 30 2019,Odense,0-0,?,Sonderjyske
Sat Aug 31 2019,Nordsjaelland,2-1,?,Hobro
Sun Sep 1 2019,Aarhus,1-0,?,Esbjerg
Sun Sep 1 2019,Horsens,2-1,?,Lyngby
Sun Sep 1 2019,Randers FC,2-0,?,Silkeborg
Sun Sep 1 2019,Aalborg,1-0,?,FC Copenhagen
Sun Sep 1 2019,Midtjylland,1-0,?,Brondby
Fri Sep 13 2019,Sonderjyske,0-0,?,Horsens
Sun Sep 15 2019,Aarhus,3-0,?,Aalborg
Sun Sep 15 2019,Esbjerg,0-3,?,Randers FC
Sun Sep 15 2019,Lyngby,0-3,?,Midtjylland
Sun Sep 15 2019,Hobro,2-1,?,FC Copenhagen
Sun Sep 15 2019,Brondby,4-2,?,Nordsjaelland
Mon Sep 16 2019,Silkeborg,0-3,?,Odense
Fri Sep 20 2019,Odense,1-2,?,Aarhus
Sun Sep 22 2019,Hobro,1-1,?,Sonderjyske
Sun Sep 22 2019,Nordsjaelland,2-1,?,Aalborg
Sun Sep 22 2019,Silkeborg,2-3,?,Lyngby
Sun Sep 22 2019,Esbjerg,3-1,?,Brondby
Sun Sep 22 2019,FC Copenhagen,0-0,?,Midtjylland
Mon Sep 23 2019,Randers FC,2-1,?,Horsens
