Date,Team 1,FT,HT,Team 2
Fri Jul 26 2019,Ajaccio,2-2,1-0,Le Havre
Fri Jul 26 2019,Chambly,1-0,0-0,Valenciennes
Fri Jul 26 2019,Clermont,3-0,1-0,Chateauroux
Fri Jul 26 2019,Guingamp,3-3,2-0,Grenoble
Fri Jul 26 2019,Nancy,0-0,0-0,Orleans
Fri Jul 26 2019,Niort,0-2,0-1,Troyes
Fri Jul 26 2019,Rodez,2-0,2-0,Auxerre
Fri Jul 26 2019,Sochaux,0-0,0-0,Caen
Sat Jul 27 2019,Le Mans,1-2,1-0,Lens
Mon Jul 29 2019,Lorient,3-0,1-0,Paris FC
Fri Aug 2 2019,Auxerre,2-0,0-0,Le Mans
Fri Aug 2 2019,Chateauroux,0-0,0-0,Rodez
Fri Aug 2 2019,Grenoble,0-1,0-0,Ajaccio
Fri Aug 2 2019,Le Havre,1-1,0-1,Niort
Fri Aug 2 2019,Orleans,0-1,0-1,Chambly
Fri Aug 2 2019,Paris FC,1-1,1-0,Sochaux
Fri Aug 2 2019,Troyes,1-2,1-0,Clermont
Fri Aug 2 2019,Valenciennes,1-1,1-0,Nancy
Sat Aug 3 2019,Lens,2-0,0-0,Guingamp
Mon Aug 5 2019,Caen,1-2,0-2,Lorient
Fri Aug 9 2019,Ajaccio,1-2,0-2,Caen
Fri Aug 9 2019,Chambly,0-0,0-0,Grenoble
Fri Aug 9 2019,Guingamp,1-0,1-0,Orleans
Fri Aug 9 2019,Le Mans,1-2,0-0,Valenciennes
Fri Aug 9 2019,Nancy,1-1,0-0,Lorient
Fri Aug 9 2019,Niort,3-0,1-0,Chateauroux
Fri Aug 9 2019,Rodez,2-1,1-1,Paris FC
Fri Aug 9 2019,Sochaux,1-0,0-0,Auxerre
Fri Aug 9 2019,Troyes,1-2,0-1,Le Havre
Sat Aug 10 2019,Clermont,1-1,0-0,Lens
Fri Aug 16 2019,Caen,0-0,0-0,Chambly
Fri Aug 16 2019,Chateauroux,0-1,0-1,Ajaccio
Fri Aug 16 2019,Grenoble,1-1,0-0,Troyes
Fri Aug 16 2019,Lorient,1-0,0-0,Sochaux
Fri Aug 16 2019,Nancy,2-1,1-0,Le Mans
Fri Aug 16 2019,Orleans,0-1,0-1,Clermont
Fri Aug 16 2019,Paris FC,0-1,0-0,Niort
Fri Aug 16 2019,Valenciennes,1-0,0-0,Rodez
Sat Aug 17 2019,Lens,1-3,0-0,Le Havre
Mon Aug 19 2019,Auxerre,2-2,0-2,Guingamp
Fri Aug 23 2019,Ajaccio,1-0,0-0,Paris FC
Fri Aug 23 2019,Chambly,0-0,0-0,Chateauroux
Fri Aug 23 2019,Clermont,1-1,1-0,Auxerre
Fri Aug 23 2019,Le Havre,3-1,2-1,Grenoble
Fri Aug 23 2019,Le Mans,1-2,0-2,Lorient
Fri Aug 23 2019,Niort,1-1,0-1,Caen
Fri Aug 23 2019,Rodez,3-3,1-1,Orleans
Fri Aug 23 2019,Sochaux,3-0,1-0,Nancy
Sat Aug 24 2019,Troyes,2-0,1-0,Lens
Mon Aug 26 2019,Guingamp,0-1,0-1,Valenciennes
Fri Aug 30 2019,Auxerre,3-1,0-0,Ajaccio
Fri Aug 30 2019,Caen,0-3,0-1,Le Havre
Fri Aug 30 2019,Chateauroux,0-1,0-1,Troyes
Fri Aug 30 2019,Le Mans,2-0,1-0,Sochaux
Fri Aug 30 2019,Nancy,1-1,0-1,Rodez
Fri Aug 30 2019,Orleans,0-1,0-0,Niort
Fri Aug 30 2019,Valenciennes,1-0,0-0,Clermont
Sat Aug 31 2019,Lorient,0-1,0-0,Guingamp
Mon Sep 2 2019,Paris FC,0-3,0-2,Chambly
Mon Sep 2 2019,Grenoble,2-2,1-1,Lens
Fri Sep 13 2019,Ajaccio,0-0,0-0,Orleans
Fri Sep 13 2019,Chambly,1-4,0-0,Auxerre
Fri Sep 13 2019,Guingamp,1-1,1-1,Nancy
Fri Sep 13 2019,Le Havre,0-0,0-0,Paris FC
Fri Sep 13 2019,Niort,0-1,0-0,Grenoble
Fri Sep 13 2019,Rodez,4-1,2-0,Le Mans
Fri Sep 13 2019,Sochaux,0-0,0-0,Valenciennes
Fri Sep 13 2019,Troyes,2-1,1-0,Caen
Sat Sep 14 2019,Clermont,0-2,0-2,Lorient
Mon Sep 16 2019,Lens,1-0,0-0,Chateauroux
Fri Sep 20 2019,Auxerre,1-2,1-1,Troyes
Fri Sep 20 2019,Chateauroux,1-1,1-0,Grenoble
Fri Sep 20 2019,Le Mans,2-4,0-0,Ajaccio
Fri Sep 20 2019,Nancy,3-0,1-0,Chambly
Fri Sep 20 2019,Orleans,2-2,1-1,Le Havre
Fri Sep 20 2019,Paris FC,0-2,0-2,Clermont
Fri Sep 20 2019,Sochaux,3-1,2-1,Guingamp
Fri Sep 20 2019,Valenciennes,1-1,1-1,Niort
Sat Sep 21 2019,Caen,0-2,0-1,Lens
Mon Sep 23 2019,Lorient,2-1,0-0,Rodez
Fri Sep 27 2019,Ajaccio,2-0,2-0,Valenciennes
Fri Sep 27 2019,Chambly,0-1,0-0,Lorient
Fri Sep 27 2019,Clermont,2-2,2-2,Nancy
Fri Sep 27 2019,Grenoble,1-0,1-0,Caen
Fri Sep 27 2019,Le Havre,0-1,0-0,Chateauroux
Fri Sep 27 2019,Niort,2-2,1-0,Auxerre
Fri Sep 27 2019,Rodez,0-2,0-1,Sochaux
Fri Sep 27 2019,Troyes,1-2,1-1,Orleans
Sat Sep 28 2019,Lens,2-1,2-0,Paris FC
Mon Sep 30 2019,Guingamp,3-0,1-0,Le Mans
Fri Oct 4 2019,Caen,1-1,0-0,Chateauroux
Fri Oct 4 2019,Guingamp,4-1,2-1,Rodez
Fri Oct 4 2019,Le Mans,1-0,0-0,Chambly
Fri Oct 4 2019,Lorient,0-0,0-0,Ajaccio
Fri Oct 4 2019,Nancy,2-1,0-1,Niort
Fri Oct 4 2019,Paris FC,1-0,1-0,Troyes
Fri Oct 4 2019,Sochaux,4-0,1-0,Clermont
Fri Oct 4 2019,Valenciennes,0-2,0-1,Grenoble
Sat Oct 5 2019,Auxerre,2-0,2-0,Le Havre
Mon Oct 7 2019,Orleans,1-4,1-0,Lens
Fri Oct 18 2019,Ajaccio,0-0,0-0,Nancy
Fri Oct 18 2019,Caen,0-0,0-0,Valenciennes
Fri Oct 18 2019,Chambly,0-0,0-0,Sochaux
