Date,Team 1,FT,HT,Team 2
Sat Aug 3 2019,Celtic,7-0,3-0,St Johnstone
Sat Aug 3 2019,Hibernian,1-0,0-0,St Mirren
Sat Aug 3 2019,Livingston,0-0,0-0,Motherwell
Sat Aug 3 2019,Ross County,3-0,2-0,Hamilton
Sun Aug 4 2019,Kilmarnock,1-2,0-1,Rangers
Sun Aug 4 2019,Aberdeen,3-2,1-0,Hearts
Sat Aug 10 2019,Motherwell,2-5,1-2,Celtic
Sat Aug 10 2019,St Johnstone,2-2,0-2,Livingston
Sat Aug 10 2019,Hamilton,2-0,1-0,Kilmarnock
Sat Aug 10 2019,Hearts,0-0,0-0,Ross County
Sun Aug 11 2019,Rangers,6-1,2-1,Hibernian
Sun Aug 11 2019,St Mirren,1-0,1-0,Aberdeen
Sat Aug 24 2019,Hamilton,1-3,1-2,Motherwell
Sat Aug 24 2019,Hibernian,2-2,1-0,St Johnstone
Sat Aug 24 2019,Kilmarnock,0-0,0-0,Aberdeen
Sat Aug 24 2019,Ross County,1-4,1-3,Livingston
Sun Aug 25 2019,St Mirren,0-1,0-0,Rangers
Sun Aug 25 2019,Celtic,3-1,1-0,Hearts
Sat Aug 31 2019,Aberdeen,3-0,2-0,Ross County
Sat Aug 31 2019,Hearts,2-2,1-0,Hamilton
Sat Aug 31 2019,Livingston,2-1,1-0,St Mirren
Sat Aug 31 2019,Motherwell,3-0,1-0,Hibernian
Sat Aug 31 2019,St Johnstone,0-1,0-1,Kilmarnock
Sun Sep 1 2019,Rangers,0-2,0-1,Celtic
Sat Sep 14 2019,Hamilton,0-1,0-1,Celtic
Sat Sep 14 2019,Aberdeen,1-1,1-1,St Johnstone
Sat Sep 14 2019,Hearts,2-3,0-1,Motherwell
Sat Sep 14 2019,Kilmarnock,2-0,0-0,Hibernian
Sat Sep 14 2019,Rangers,3-1,0-0,Livingston
Sat Sep 14 2019,Ross County,2-1,0-0,St Mirren
Sat Sep 21 2019,Livingston,0-2,0-1,Aberdeen
Sat Sep 21 2019,Motherwell,1-2,0-0,Ross County
Sat Sep 21 2019,St Mirren,0-0,0-0,Hamilton
Sun Sep 22 2019,St Johnstone,0-4,0-0,Rangers
Sun Sep 22 2019,Celtic,3-1,1-1,Kilmarnock
Sun Sep 22 2019,Hibernian,1-2,0-0,Hearts
Sat Sep 28 2019,Hibernian,1-1,1-1,Celtic
Sat Sep 28 2019,Hamilton,2-1,1-1,Livingston
Sat Sep 28 2019,Kilmarnock,0-0,0-0,Ross County
Sat Sep 28 2019,Rangers,5-0,2-0,Aberdeen
Sat Sep 28 2019,St Johnstone,0-1,0-1,Motherwell
Sat Sep 28 2019,St Mirren,0-0,0-0,Hearts
Sat Oct 5 2019,Aberdeen,1-1,0-0,Hibernian
Sat Oct 5 2019,Hearts,0-1,0-1,Kilmarnock
Sat Oct 5 2019,Motherwell,2-0,1-0,St Mirren
Sat Oct 5 2019,Ross County,2-2,1-1,St Johnstone
Sun Oct 6 2019,Livingston,2-0,0-0,Celtic
Sun Oct 6 2019,Rangers,5-0,2-0,Hamilton
Sat Oct 19 2019,Celtic,6-0,1-0,Ross County
Sat Oct 19 2019,Hamilton,1-1,0-1,Hibernian
Sat Oct 19 2019,Kilmarnock,2-1,1-0,Livingston
Sat Oct 19 2019,Motherwell,0-3,0-1,Aberdeen
Sat Oct 19 2019,St Mirren,2-0,1-0,St Johnstone
Sun Oct 20 2019,Hearts,1-1,1-1,Rangers
Sat Oct 26 2019,Hibernian,2-2,0-0,Ross County
Sat Oct 26 2019,Kilmarnock,1-0,0-0,St Mirren
Sat Oct 26 2019,Livingston,0-0,0-0,Hearts
Sat Oct 26 2019,St Johnstone,3-2,1-1,Hamilton
Sun Oct 27 2019,Aberdeen,0-4,0-4,Celtic
Sun Oct 27 2019,Rangers,2-1,1-1,Motherwell
Wed Oct 30 2019,Celtic,2-0,0-0,St Mirren
