Date,Team 1,FT,HT,Team 2
Sat Aug 24 2019,Lamia,1-1,1-1,Panathinaikos
Sat Aug 24 2019,Aris,1-1,0-1,OFI Crete
Sat Aug 24 2019,Olympiakos,1-0,1-0,Asteras Tripolis
Sun Aug 25 2019,Atromitos,1-1,1-1,Larisa
Sun Aug 25 2019,Panionios,1-2,0-1,Volos NFC
Sun Aug 25 2019,PAOK,2-1,1-0,Panetolikos
Sun Aug 25 2019,AEK,1-2,0-0,Xanthi
Sat Aug 31 2019,Panetolikos,1-2,0-0,Xanthi
Sat Aug 31 2019,Panathinaikos,1-3,0-1,OFI Crete
Sat Aug 31 2019,Volos NFC,1-0,0-0,Aris
Sun Sep 1 2019,PAOK,2-1,1-0,Panionios
Sun Sep 1 2019,Larisa,0-1,0-1,Olympiakos
Sun Sep 1 2019,Lamia,2-2,1-1,Atromitos
Sun Sep 1 2019,Asteras Tripolis,2-3,1-1,AEK
Sat Sep 14 2019,Atromitos,2-3,1-2,PAOK
Sat Sep 14 2019,OFI Crete,3-1,0-0,Panetolikos
Sat Sep 14 2019,Olympiakos,5-0,1-0,Volos NFC
Sun Sep 15 2019,Xanthi,2-1,1-0,Asteras Tripolis
Sun Sep 15 2019,AEK,2-0,2-0,Lamia
Sun Sep 15 2019,Panionios,1-0,0-0,Larisa
Sun Sep 15 2019,Aris,4-0,2-0,Panathinaikos
Sat Sep 21 2019,Volos NFC,1-0,0-0,OFI Crete
Sat Sep 21 2019,Asteras Tripolis,2-1,2-0,Atromitos
Sat Sep 21 2019,Panetolikos,0-1,0-0,AEK
Sun Sep 22 2019,Larisa,3-0,1-0,Xanthi
Sun Sep 22 2019,PAOK,2-2,1-1,Aris
Sun Sep 22 2019,Lamia,1-1,0-0,Panionios
Sun Sep 22 2019,Panathinaikos,1-1,0-1,Olympiakos
Sat Sep 28 2019,Aris,2-3,2-2,Larisa
Sat Sep 28 2019,Atromitos,2-0,1-0,Panetolikos
Sat Sep 28 2019,Olympiakos,2-0,0-0,Lamia
Sun Sep 29 2019,OFI Crete,3-1,0-0,Asteras Tripolis
Sun Sep 29 2019,Xanthi,3-1,1-0,Volos NFC
Sun Sep 29 2019,Panionios,0-1,0-1,Panathinaikos
Sun Sep 29 2019,AEK,2-2,0-1,PAOK
Sat Oct 5 2019,Panathinaikos,0-1,0-0,Xanthi
Sat Oct 5 2019,Larisa,0-0,0-0,AEK
Sun Oct 6 2019,Volos NFC,2-3,2-2,Atromitos
Sun Oct 6 2019,Asteras Tripolis,1-2,0-1,PAOK
Sun Oct 6 2019,OFI Crete,4-1,1-1,Panionios
Sun Oct 6 2019,Aris,1-2,1-2,Olympiakos
Mon Oct 7 2019,Lamia,0-0,0-0,Panetolikos
Sat Oct 19 2019,Olympiakos,2-1,1-1,OFI Crete
Sat Oct 19 2019,Panetolikos,2-2,1-1,Larisa
Sun Oct 20 2019,Xanthi,0-1,0-1,Aris
Sun Oct 20 2019,Panionios,0-1,0-1,Asteras Tripolis
Sun Oct 20 2019,PAOK,3-0,3-0,Lamia
Sun Oct 20 2019,AEK,3-2,1-1,Volos NFC
Sun Oct 20 2019,Atromitos,0-1,0-1,Panathinaikos
Sat Oct 26 2019,OFI Crete,2-0,0-0,Xanthi
Sat Oct 26 2019,Volos NFC,0-2,0-1,PAOK
Sun Oct 27 2019,Panathinaikos,1-2,0-1,Larisa
Sun Oct 27 2019,Atromitos,4-0,3-0,Panionios
Sun Oct 27 2019,Aris,2-0,2-0,Panetolikos
Sun Oct 27 2019,Olympiakos,2-0,1-0,AEK
Mon Oct 28 2019,Asteras Tripolis,4-1,2-1,Lamia
Sat Nov 2 2019,Panionios,1-1,0-0,Aris
Sat Nov 2 2019,Xanthi,0-0,0-0,Olympiakos
Sun Nov 3 2019,Larisa,3-2,1-2,OFI Crete
Sun Nov 3 2019,Panetolikos,1-1,1-1,Asteras Tripolis
Sun Nov 3 2019,AEK,3-2,0-1,Atromitos
