Date,Team 1,FT,HT,Team 2
Sat Sep 21 2019,FC FC Voluntari,1-2,?,Academica Clinceni
Sat Sep 21 2019,Sepsi Sf. Gheorghe,3-0,?,FC Hermannstadt
Sat Sep 21 2019,Astra,3-2,?,Din. Bucuresti
Sun Sep 22 2019,FC Botosani,0-3,?,Chindia Targoviste
Sun Sep 22 2019,FC Steaua Bucuresti,0-0,?,CFR Cluj
Mon Sep 23 2019,Viitorul Constanta,2-1,?,Poli Iasi
Fri Sep 27 2019,Din. Bucuresti,2-1,?,FC FC Voluntari
Sat Sep 28 2019,FC Hermannstadt,0-1,?,FC Botosani
Sat Sep 28 2019,Chindia Targoviste,1-0,?,Astra
Sun Sep 29 2019,Academica Clinceni,0-3,?,FC Steaua Bucuresti
Sun Sep 29 2019,CFR Cluj,3-0,?,Gaz Metan Medias
Mon Sep 30 2019,Poli Iasi,1-1,?,Sepsi Sf. Gheorghe
Mon Sep 30 2019,U Craiova,3-1,?,Viitorul Constanta
Fri Oct 4 2019,FC Botosani,1-1,?,Sepsi Sf. Gheorghe
Fri Oct 4 2019,U Craiova,1-1,?,Poli Iasi
Sat Oct 5 2019,Gaz Metan Medias,2-1,?,Academica Clinceni
Sat Oct 5 2019,FC Steaua Bucuresti,1-1,?,Din. Bucuresti
Sun Oct 6 2019,Viitorul Constanta,3-1,?,CFR Cluj
Mon Oct 7 2019,FC FC Voluntari,0-1,?,Chindia Targoviste
Mon Oct 7 2019,Astra,0-0,?,FC Hermannstadt
Fri Oct 18 2019,FC Hermannstadt,0-0,?,FC Voluntari
Fri Oct 18 2019,Din. Bucuresti,2-0,?,Gaz Metan Medias
Sat Oct 19 2019,CFR Cluj,2-0,?,U Craiova
Sun Oct 20 2019,Academica Clinceni,0-0,?,Viitorul Constanta
Sun Oct 20 2019,Sepsi Sf. Gheorghe,2-3,?,Astra
Sun Oct 20 2019,Chindia Targoviste,1-2,?,FC Steaua Bucuresti
Mon Oct 21 2019,Poli Iasi,0-3,?,FC Botosani
Fri Oct 25 2019,Sepsi Sf. Gheorghe,0-0,?,FC Voluntari
Sat Oct 26 2019,Chindia Targoviste,1-1,?,Gaz Metan Medias
Sat Oct 26 2019,FC Hermannstadt,0-4,?,FC Steaua Bucuresti
Sun Oct 27 2019,Academica Clinceni,0-0,?,U Craiova
Sun Oct 27 2019,FC Botosani,1-2,?,Astra
Sun Oct 27 2019,Din. Bucuresti,3-2,?,Viitorul Constanta
Mon Oct 28 2019,Poli Iasi,2-1,?,CFR Cluj
Fri Nov 1 2019,Viitorul Constanta,3-0,?,Chindia Targoviste
Sat Nov 2 2019,Gaz Metan Medias,1-1,?,FC Hermannstadt
Sat Nov 2 2019,CFR Cluj,3-0,?,Academica Clinceni
Sun Nov 3 2019,FC Voluntari,1-2,?,FC Botosani
Sun Nov 3 2019,FC Steaua Bucuresti,2-1,?,Sepsi Sf. Gheorghe
Mon Nov 4 2019,Astra,4-0,?,Poli Iasi
Mon Nov 4 2019,U Craiova,4-1,?,Din. Bucuresti
Fri Nov 8 2019,Astra,1-0,?,FC Voluntari
Fri Nov 8 2019,FC Hermannstadt,1-1,?,Viitorul Constanta
Sat Nov 9 2019,Academica Clinceni,1-0,?,Poli Iasi
Sat Nov 9 2019,Chindia Targoviste,1-1,?,U Craiova
Sat Nov 9 2019,FC Botosani,0-2,?,FC Steaua Bucuresti
Sun Nov 10 2019,Sepsi Sf. Gheorghe,0-1,?,Gaz Metan Medias
Sun Nov 10 2019,Din. Bucuresti,0-0,?,CFR Cluj
Fri Nov 22 2019,CFR Cluj,4-0,?,Chindia Targoviste
Sat Nov 23 2019,Poli Iasi,2-2,?,FC Voluntari
Sat Nov 23 2019,FC Steaua Bucuresti,1-3,?,Astra
Sun Nov 24 2019,Academica Clinceni,2-2,?,Din. Bucuresti
Sun Nov 24 2019,Gaz Metan Medias,0-0,?,FC Botosani
Sun Nov 24 2019,U Craiova,3-0,?,FC Hermannstadt
Mon Nov 25 2019,Viitorul Constanta,4-1,?,Sepsi Sf. Gheorghe
Fri Nov 29 2019,Astra,1-0,?,Gaz Metan Medias
Fri Nov 29 2019,Din. Bucuresti,1-0,?,Poli Iasi
Sat Nov 30 2019,Sepsi Sf. Gheorghe,1-0,?,U Craiova
Sun Dec 1 2019,Chindia Targoviste,2-5,?,Academica Clinceni
Sun Dec 1 2019,FC Hermannstadt,1-1,?,CFR Cluj
Mon Dec 2 2019,FC Botosani,1-0,?,Viitorul Constanta
Tue Dec 3 2019,Gaz Metan Medias,1-0,?,FC Voluntari
Tue Dec 3 2019,Poli Iasi,1-2,?,FC Steaua Bucuresti
Wed Dec 4 2019,Academica Clinceni,1-1,?,FC Hermannstadt
Wed Dec 4 2019,CFR Cluj,1-0,?,Sepsi Sf. Gheorghe
Wed Dec 4 2019,Din. Bucuresti,4-1,?,Chindia Targoviste
Thu Dec 5 2019,U Craiova,3-1,?,FC Botosani
Thu Dec 5 2019,Viitorul Constanta,0-1,?,Astra
Fri Dec 6 2019,FC Steaua Bucuresti,2-0,?,Gaz Metan Medias
Sat Dec 7 2019,Chindia Targoviste,2-1,?,Poli Iasi
Sat Dec 7 2019,FC Hermannstadt,4-2,?,Din. Bucuresti
Sun Dec 8 2019,FC Botosani,2-1,?,CFR Cluj
Sun Dec 8 2019,Astra,1-0,?,U Craiova
Mon Dec 9 2019,FC Voluntari,1-2,?,Viitorul Constanta
Fri Dec 13 2019,Din. Bucuresti,1-2,?,Sepsi Sf. Gheorghe
Sat Dec 14 2019,Academica Clinceni,1-1,?,FC Botosani
Sat Dec 14 2019,Poli Iasi,1-2,?,Gaz Metan Medias
Sat Dec 14 2019,U Craiova,2-1,?,FC Voluntari
Sun Dec 15 2019,Chindia Targoviste,1-1,?,FC Hermannstadt
Sun Dec 15 2019,Viitorul Constanta,0-2,?,FC Steaua Bucuresti
Mon Dec 16 2019,CFR Cluj,2-0,?,Astra
Thu Dec 19 2019,FC Botosani,1-0,?,Din. Bucuresti
Fri Dec 20 2019,Astra,3-1,?,Academica Clinceni
Fri Dec 20 2019,Gaz Metan Medias,1-0,?,Viitorul Constanta
Sat Dec 21 2019,FC Hermannstadt,1-0,?,Poli Iasi
Sat Dec 21 2019,FC Voluntari,0-4,?,CFR Cluj
Sun Dec 22 2019,Sepsi Sf. Gheorghe,3-1,?,Chindia Targoviste
Sun Dec 22 2019,FC Steaua Bucuresti,2-0,?,U Craiova
Fri Jan 31 2020,U Craiova,3-1,?,Gaz Metan Medias
Sat Feb 1 2020,Academica Clinceni,1-2,?,FC Voluntari
Sat Feb 1 2020,FC Hermannstadt,2-2,?,Sepsi Sf. Gheorghe
Sat Feb 1 2020,Din. Bucuresti,2-0,?,Astra
Sun Feb 2 2020,Chindia Targoviste,0-1,?,FC Botosani
Sun Feb 2 2020,CFR Cluj,1-0,?,FC Steaua Bucuresti
Mon Feb 3 2020,Poli Iasi,1-2,?,Viitorul Constanta
Thu Feb 6 2020,FC Voluntari,1-2,?,FC Steaua Bucuresti
Fri Feb 7 2020,Astra,1-2,?,Chindia Targoviste
Sat Feb 8 2020,Gaz Metan Medias,0-0,?,CFR Cluj
Sun Feb 9 2020,Sepsi Sf. Gheorghe,1-0,?,Poli Iasi
Sun Feb 9 2020,FC Voluntari,2-1,?,Din. Bucuresti
Sun Feb 9 2020,Viitorul Constanta,1-2,?,U Craiova
Mon Feb 10 2020,FC Botosani,2-1,?,FC Hermannstadt
Mon Feb 10 2020,FC Steaua Bucuresti,0-0,?,Academica Clinceni
Fri Feb 14 2020,Chindia Targoviste,1-2,?,FC Voluntari
Fri Feb 14 2020,CFR Cluj,0-0,?,Viitorul Constanta
Sat Feb 15 2020,Academica Clinceni,2-3,?,Gaz Metan Medias
Sat Feb 15 2020,Poli Iasi,2-5,?,U Craiova
Sun Feb 16 2020,Sepsi Sf. Gheorghe,0-1,?,FC Botosani
Sun Feb 16 2020,Din. Bucuresti,2-1,?,FC Steaua Bucuresti
Mon Feb 17 2020,FC Hermannstadt,2-2,?,Astra
Sat Feb 22 2020,FC Voluntari,2-0,?,FC Hermannstadt
Sat Feb 22 2020,FC Steaua Bucuresti,1-1,?,Chindia Targoviste
Sun Feb 23 2020,Astra,2-2,?,Sepsi Sf. Gheorghe
Sun Feb 23 2020,Gaz Metan Medias,1-0,?,Din. Bucuresti
Sun Feb 23 2020,Viitorul Constanta,0-0,?,Academica Clinceni
Sun Feb 23 2020,U Craiova,0-2,?,CFR Cluj
Mon Feb 24 2020,FC Botosani,2-1,?,Poli Iasi
Fri Feb 28 2020,Sepsi Sf. Gheorghe,1-1,?,Poli Iasi
Fri Feb 28 2020,Din. Bucuresti,0-1,?,Academica Clinceni
Sat Feb 29 2020,Viitorul Constanta,0-0,?,FC Voluntari
Sat Feb 29 2020,FC Botosani,2-2,?,FC Steaua Bucuresti
Sun Mar 1 2020,U Craiova,2-1,?,Gaz Metan Medias
Mon Mar 2 2020,FC Hermannstadt,1-0,?,Chindia Targoviste
Mon Mar 2 2020,CFR Cluj,2-1,?,Astra
Fri Mar 6 2020,Astra,1-0,?,FC Botosani
Sat Mar 7 2020,Academica Clinceni,2-3,?,Viitorul Constanta
Sat Mar 7 2020,Poli Iasi,1-0,?,Din. Bucuresti
Sun Mar 8 2020,Chindia Targoviste,1-1,?,Sepsi Sf. Gheorghe
Sun Mar 8 2020,FC Steaua Bucuresti,4-1,?,U Craiova
Mon Mar 9 2020,FC Voluntari,1-1,?,FC Hermannstadt
Mon Mar 9 2020,Gaz Metan Medias,0-0,?,CFR Cluj
