Date,Team 1,FT,HT,Team 2
Sat Aug 5 2006,Berwick,1-1,1-0,Albion Rvs
Sat Aug 5 2006,East Fife,0-0,0-0,Stenhousemuir
Sat Aug 5 2006,East Stirling,2-1,0-1,Elgin
Sat Aug 5 2006,Montrose,1-1,1-1,Dumbarton
Sat Aug 5 2006,Queens Park,0-3,0-1,Arbroath
Sat Aug 12 2006,Albion Rvs,0-1,0-0,East Fife
Sat Aug 12 2006,Arbroath,0-1,0-0,Berwick
Sat Aug 12 2006,Dumbarton,2-0,1-0,East Stirling
Sat Aug 12 2006,Elgin,1-2,1-2,Queens Park
Sat Aug 12 2006,Stenhousemuir,5-0,1-0,Montrose
Sat Aug 19 2006,Berwick,0-1,0-1,Stenhousemuir
Sat Aug 19 2006,East Fife,2-1,1-1,Arbroath
Sat Aug 19 2006,East Stirling,0-1,0-0,Albion Rvs
Sat Aug 19 2006,Montrose,2-0,2-0,Elgin
Sat Aug 19 2006,Queens Park,1-0,0-0,Dumbarton
Sat Aug 26 2006,Albion Rvs,1-1,0-0,Queens Park
Sat Aug 26 2006,Arbroath,3-1,1-1,Montrose
Sat Aug 26 2006,Berwick,3-0,1-0,Dumbarton
Sat Aug 26 2006,East Stirling,5-0,1-0,Stenhousemuir
Sat Aug 26 2006,Elgin,1-2,0-0,East Fife
Fri Sep 1 2006,East Fife,5-0,2-0,East Stirling
Sun Sep 3 2006,Berwick,1-0,1-0,Queens Park
Sun Sep 3 2006,Dumbarton,0-2,0-2,Arbroath
Sun Sep 3 2006,Montrose,2-1,0-0,Albion Rvs
Sun Sep 3 2006,Stenhousemuir,2-0,2-0,Elgin
Sat Sep 9 2006,Arbroath,2-3,0-1,Albion Rvs
Sat Sep 9 2006,Berwick,2-2,1-0,East Stirling
Sat Sep 9 2006,Elgin,0-2,0-0,Dumbarton
Sat Sep 9 2006,Montrose,1-0,1-0,East Fife
Sat Sep 9 2006,Stenhousemuir,2-1,0-0,Queens Park
Sat Sep 16 2006,Albion Rvs,3-1,2-0,Elgin
Sat Sep 16 2006,Dumbarton,4-0,2-0,Stenhousemuir
Sat Sep 16 2006,East Fife,2-0,2-0,Berwick
Sat Sep 16 2006,East Stirling,0-2,0-1,Arbroath
Sat Sep 16 2006,Queens Park,1-1,0-0,Montrose
Sat Sep 23 2006,Dumbarton,3-1,2-1,Albion Rvs
Sat Sep 23 2006,Elgin,1-2,1-0,Berwick
