Date,Team 1,FT,HT,Team 2
Sat Aug 19 2006,AEK,0-0,0-0,PAOK
Sat Aug 19 2006,Olympiakos,2-1,0-1,Xanthi
Sun Aug 20 2006,Atromitos,2-2,0-2,OFI
Sun Aug 20 2006,Egaleo,1-4,0-2,Panathinaikos
Sun Aug 20 2006,Ergotelis,1-1,0-1,Ionikos
Sun Aug 20 2006,Iraklis,0-0,0-0,Panionios
Sun Aug 20 2006,Kerkyra,2-1,1-0,Kalamaria
Sun Aug 20 2006,Larisa,1-1,0-1,Aris
Sat Aug 26 2006,Panathinaikos,0-2,0-1,Ionikos
Sat Aug 26 2006,PAOK,3-1,1-0,Iraklis
Sun Aug 27 2006,Aris,0-0,0-0,Kerkyra
Sun Aug 27 2006,Kalamaria,0-1,0-0,Egaleo
Sun Aug 27 2006,Larisa,2-1,2-0,Atromitos
Sun Aug 27 2006,OFI,1-1,0-1,AEK
Sun Aug 27 2006,Panionios,0-3,0-2,Olympiakos
Sun Aug 27 2006,Xanthi,0-0,0-0,Ergotelis
Sat Sep 9 2006,Atromitos,1-1,0-0,AEK
Sat Sep 9 2006,Olympiakos,2-0,2-0,PAOK
Sat Sep 9 2006,Panathinaikos,1-0,0-0,Xanthi
Sun Sep 10 2006,Egaleo,1-1,1-1,Aris
Sun Sep 10 2006,Ergotelis,2-1,0-0,Panionios
Sun Sep 10 2006,Ionikos,1-0,1-0,Kalamaria
Sun Sep 10 2006,Iraklis,2-3,0-2,OFI
Sun Sep 10 2006,Kerkyra,0-0,0-0,Larisa
Sat Sep 16 2006,Aris,1-0,0-0,Ionikos
Sat Sep 16 2006,PAOK,1-0,0-0,Ergotelis
Sun Sep 17 2006,Kalamaria,2-0,1-0,Xanthi
Sun Sep 17 2006,Kerkyra,1-0,1-0,Atromitos
Sun Sep 17 2006,Larisa,2-2,2-1,Egaleo
Sun Sep 17 2006,OFI,1-2,1-0,Olympiakos
Sun Sep 17 2006,Panionios,0-1,0-0,Panathinaikos
Mon Sep 18 2006,AEK,3-0,1-0,Iraklis
Sat Sep 23 2006,Ergotelis,2-0,1-0,OFI
Sat Sep 23 2006,Olympiakos,1-0,1-0,AEK
Sun Sep 24 2006,Atromitos,2-2,1-0,Iraklis
Sun Sep 24 2006,Egaleo,2-1,1-1,Kerkyra
Sun Sep 24 2006,Ionikos,1-2,1-0,Larisa
Sun Sep 24 2006,Kalamaria,1-1,0-0,Panionios
Sun Sep 24 2006,Panathinaikos,2-1,0-0,PAOK
Sun Sep 24 2006,Xanthi,1-1,1-0,Aris
Sat Sep 30 2006,AEK,3-1,0-1,Ergotelis
Sat Sep 30 2006,Aris,2-2,0-0,Panionios
Sun Oct 1 2006,Egaleo,0-0,0-0,Atromitos
Sun Oct 1 2006,Iraklis,0-1,0-1,Olympiakos
Sun Oct 1 2006,Kerkyra,2-0,1-0,Ionikos
Sun Oct 1 2006,Larisa,1-0,0-0,Xanthi
Sun Oct 1 2006,OFI,3-3,2-0,Panathinaikos
Sun Oct 1 2006,PAOK,1-1,1-0,Kalamaria
Sat Oct 21 2006,Aris,0-0,0-0,PAOK
Sat Oct 21 2006,Ergotelis,2-1,0-1,Iraklis
Sat Oct 21 2006,Ionikos,0-1,0-0,Egaleo
Sun Oct 22 2006,Atromitos,1-0,0-0,Olympiakos
Sun Oct 22 2006,Kalamaria,0-0,0-0,OFI
Sun Oct 22 2006,Panionios,2-1,2-0,Larisa
Sun Oct 22 2006,Xanthi,1-1,1-1,Kerkyra
Mon Oct 23 2006,Panathinaikos,1-2,1-1,AEK
Sat Oct 28 2006,AEK,1-0,1-0,Kalamaria
Sat Oct 28 2006,Olympiakos,1-0,0-0,Ergotelis
Sun Oct 29 2006,Egaleo,1-0,0-0,Xanthi
Sun Oct 29 2006,Ionikos,1-4,0-2,Atromitos
Sun Oct 29 2006,Iraklis,0-1,0-0,Panathinaikos
Sun Oct 29 2006,Kerkyra,0-1,0-0,Panionios
Sun Oct 29 2006,Larisa,1-2,1-0,PAOK
Sun Oct 29 2006,OFI,1-0,0-0,Aris
Sat Nov 4 2006,OFI,0-0,0-0,Larisa
Sat Nov 4 2006,PAOK,1-0,1-0,Kerkyra
Sun Nov 5 2006,Aris,1-3,1-0,AEK
Sun Nov 5 2006,Atromitos,2-1,0-1,Ergotelis
Sun Nov 5 2006,Kalamaria,2-1,1-0,Iraklis
Sun Nov 5 2006,Panathinaikos,1-0,0-0,Olympiakos
Sun Nov 5 2006,Panionios,0-0,0-0,Egaleo
Sun Nov 5 2006,Xanthi,2-0,1-0,Ionikos
Sat Nov 11 2006,Egaleo,0-2,0-0,PAOK
Sat Nov 11 2006,Iraklis,0-0,0-0,Aris
Sun Nov 12 2006,AEK,5-0,1-0,Larisa
Sun Nov 12 2006,Ergotelis,0-1,0-0,Panathinaikos
Sun Nov 12 2006,Ionikos,1-1,0-0,Panionios
Sun Nov 12 2006,Kerkyra,1-0,0-0,OFI
Sun Nov 12 2006,Olympiakos,5-0,1-0,Kalamaria
Sun Nov 12 2006,Xanthi,1-0,1-0,Atromitos
Sat Nov 18 2006,AEK,4-1,3-1,Kerkyra
Sat Nov 18 2006,Aris,2-3,2-0,Olympiakos
Sun Nov 19 2006,Atromitos,0-4,0-1,Panathinaikos
Sun Nov 19 2006,Kalamaria,0-0,0-0,Ergotelis
Sun Nov 19 2006,Larisa,0-1,0-0,Iraklis
Sun Nov 19 2006,OFI,1-0,0-0,Egaleo
Sun Nov 19 2006,Panionios,0-2,0-0,Xanthi
Sun Nov 19 2006,PAOK,3-0,0-0,Ionikos
Sat Nov 25 2006,Egaleo,1-2,1-1,AEK
Sat Nov 25 2006,Ergotelis,0-1,0-1,Aris
Sun Nov 26 2006,Ionikos,0-2,0-0,OFI
Sun Nov 26 2006,Iraklis,1-0,0-0,Kerkyra
Sun Nov 26 2006,Olympiakos,4-0,1-0,Larisa
Sun Nov 26 2006,Panathinaikos,3-2,2-1,Kalamaria
Sun Nov 26 2006,Panionios,0-0,0-0,Atromitos
Sun Nov 26 2006,Xanthi,1-0,0-0,PAOK
Sat Dec 2 2006,AEK,2-0,1-0,Ionikos
Sat Dec 2 2006,Kerkyra,0-2,0-2,Olympiakos
Sun Dec 3 2006,Aris,1-0,0-0,Panathinaikos
Sun Dec 3 2006,Atromitos,1-1,1-0,Kalamaria
Sun Dec 3 2006,Iraklis,2-1,2-0,Egaleo
Sun Dec 3 2006,Larisa,2-1,1-1,Ergotelis
Sun Dec 3 2006,OFI,0-2,0-2,Xanthi
Sun Dec 3 2006,PAOK,1-1,1-1,Panionios
Sat Dec 9 2006,Ionikos,2-2,1-2,Iraklis
Sat Dec 9 2006,Panathinaikos,1-0,0-0,Larisa
Sun Dec 10 2006,Ergotelis,1-1,1-1,Kerkyra
Sun Dec 10 2006,Kalamaria,1-1,0-1,Aris
Sun Dec 10 2006,Olympiakos,3-2,0-1,Egaleo
Sun Dec 10 2006,Panionios,1-0,0-0,OFI
Sun Dec 10 2006,PAOK,0-3,0-2,Atromitos
Sun Dec 10 2006,Xanthi,0-0,0-0,AEK
Sat Dec 16 2006,Atromitos,1-1,1-1,Aris
Sat Dec 16 2006,Iraklis,1-0,0-0,Xanthi
Sat Dec 16 2006,Olympiakos,3-0,1-0,Ionikos
Sun Dec 17 2006,AEK,4-0,1-0,Panionios
Sun Dec 17 2006,Egaleo,2-0,1-0,Ergotelis
Sun Dec 17 2006,Kerkyra,3-1,0-1,Panathinaikos
Sun Dec 17 2006,Larisa,0-1,0-0,Kalamaria
Sun Dec 17 2006,OFI,1-0,0-0,PAOK
Sat Jan 6 2007,OFI,4-1,2-0,Atromitos
Sat Jan 6 2007,PAOK,2-0,0-0,AEK
Sun Jan 7 2007,Aris,1-1,0-0,Larisa
Sun Jan 7 2007,Ionikos,1-3,0-1,Ergotelis
Sun Jan 7 2007,Kalamaria,1-0,0-0,Kerkyra
Sun Jan 7 2007,Panathinaikos,1-0,0-0,Egaleo
Sun Jan 7 2007,Panionios,2-1,0-0,Iraklis
Sun Jan 7 2007,Xanthi,0-0,0-0,Olympiakos
Sat Jan 13 2007,Egaleo,2-0,0-0,Kalamaria
Sat Jan 13 2007,Ergotelis,3-1,1-1,Xanthi
Sun Jan 14 2007,AEK,3-1,1-1,OFI
Sun Jan 14 2007,Atromitos,2-2,1-1,Larisa
Sun Jan 14 2007,Ionikos,0-4,0-1,Panathinaikos
Sun Jan 14 2007,Iraklis,1-0,0-0,PAOK
Sun Jan 14 2007,Kerkyra,1-1,0-1,Aris
Sun Jan 14 2007,Olympiakos,1-0,1-0,Panionios
Sat Jan 20 2007,Aris,3-1,3-0,Egaleo
Sat Jan 20 2007,Xanthi,0-0,0-0,Panathinaikos
Sun Jan 21 2007,AEK,3-0,1-0,Atromitos
Sun Jan 21 2007,Kalamaria,1-0,1-0,Ionikos
Sun Jan 21 2007,Larisa,2-2,0-2,Kerkyra
Sun Jan 21 2007,OFI,1-0,1-0,Iraklis
Sun Jan 21 2007,Panionios,2-0,1-0,Ergotelis
Sun Jan 21 2007,PAOK,2-3,1-0,Olympiakos
Sat Jan 27 2007,Egaleo,1-2,0-0,Larisa
Sat Jan 27 2007,Panathinaikos,2-0,1-0,Panionios
Sun Jan 28 2007,Atromitos,4-2,3-1,Kerkyra
Sun Jan 28 2007,Ergotelis,0-0,0-0,PAOK
Sun Jan 28 2007,Ionikos,0-1,0-0,Aris
Sun Jan 28 2007,Iraklis,1-1,0-1,AEK
Sun Jan 28 2007,Olympiakos,4-1,2-0,OFI
Sun Jan 28 2007,Xanthi,0-0,0-0,Kalamaria
Sat Feb 3 2007,Iraklis,2-3,1-0,Atromitos
Sat Feb 3 2007,PAOK,2-1,1-1,Panathinaikos
Sun Feb 4 2007,AEK,3-3,1-2,Olympiakos
Sun Feb 4 2007,Aris,1-0,0-0,Xanthi
Sun Feb 4 2007,Kerkyra,3-0,1-0,Egaleo
Sun Feb 4 2007,Larisa,3-0,2-0,Ionikos
Sun Feb 4 2007,OFI,1-3,0-2,Ergotelis
Sun Feb 4 2007,Panionios,3-1,1-1,Kalamaria
Sat Feb 10 2007,Ergotelis,0-0,0-0,AEK
Sat Feb 10 2007,Panionios,0-0,0-0,Aris
Sun Feb 11 2007,Atromitos,1-1,1-1,Egaleo
Sun Feb 11 2007,Ionikos,0-0,0-0,Kerkyra
Sun Feb 11 2007,Kalamaria,3-1,0-0,PAOK
Sun Feb 11 2007,Olympiakos,2-0,1-0,Iraklis
Sun Feb 11 2007,Panathinaikos,2-2,2-2,OFI
Sun Feb 11 2007,Xanthi,1-0,0-0,Larisa
Sat Feb 17 2007,Egaleo,3-1,2-0,Ionikos
Sat Feb 17 2007,PAOK,1-0,1-0,Aris
Sun Feb 18 2007,AEK,1-4,0-3,Panathinaikos
Sun Feb 18 2007,Iraklis,0-1,0-0,Ergotelis
Sun Feb 18 2007,Kerkyra,0-0,0-0,Xanthi
Sun Feb 18 2007,Larisa,1-0,0-0,Panionios
Sun Feb 18 2007,OFI,2-0,1-0,Kalamaria
