Date,Team 1,FT,HT,Team 2
Sat Aug 5 2006,Airdrie Utd,0-2,0-1,Ross County
Sat Aug 5 2006,Dundee,0-1,0-1,Partick
Sat Aug 5 2006,Gretna,6-0,3-0,Hamilton
Sat Aug 5 2006,Livingston,2-0,0-0,Queen of Sth
Sat Aug 5 2006,St Johnstone,0-0,0-0,Clyde
Sat Aug 12 2006,Hamilton,1-0,0-0,Dundee
Sat Aug 12 2006,Partick,4-2,2-0,Airdrie Utd
Sat Aug 12 2006,Queen of Sth,0-1,0-1,St Johnstone
Sat Aug 12 2006,Ross County,0-3,0-2,Livingston
Sun Aug 13 2006,Clyde,1-2,1-1,Gretna
Sat Aug 19 2006,Airdrie Utd,2-2,0-0,Queen of Sth
Sat Aug 19 2006,Gretna,2-1,2-0,Ross County
Sat Aug 19 2006,Livingston,2-2,0-1,Partick
Sat Aug 19 2006,St Johnstone,0-0,0-0,Hamilton
Sun Aug 20 2006,Dundee,3-0,2-0,Clyde
Sat Aug 26 2006,Airdrie Utd,1-2,0-0,Hamilton
Sat Aug 26 2006,Clyde,0-0,0-0,Partick
Sat Aug 26 2006,Dundee,0-1,0-0,Livingston
Sat Aug 26 2006,St Johnstone,3-1,2-0,Ross County
Sun Aug 27 2006,Queen of Sth,0-3,0-2,Gretna
Sat Sep 9 2006,Gretna,0-4,0-4,Dundee
Sat Sep 9 2006,Livingston,3-0,2-0,Airdrie Utd
Sat Sep 9 2006,Partick,1-5,0-3,St Johnstone
Sat Sep 9 2006,Ross County,1-0,0-0,Queen of Sth
Sat Sep 16 2006,Clyde,3-0,0-0,Ross County
Sat Sep 16 2006,Dundee,2-1,1-1,Queen of Sth
Sat Sep 16 2006,Gretna,1-1,1-1,Livingston
Sat Sep 16 2006,Hamilton,1-2,0-1,Partick
Sat Sep 16 2006,St Johnstone,1-0,1-0,Airdrie Utd
Sat Sep 23 2006,Airdrie Utd,0-1,0-1,Dundee
Sat Sep 23 2006,Livingston,1-1,1-1,St Johnstone
Sat Sep 23 2006,Partick,0-6,0-1,Gretna
Sat Sep 23 2006,Queen of Sth,0-2,0-1,Clyde
Sat Sep 23 2006,Ross County,0-1,0-1,Hamilton
Sat Sep 30 2006,Clyde,1-1,0-0,Livingston
Sat Sep 30 2006,Dundee,1-1,0-1,St Johnstone
Sat Sep 30 2006,Gretna,0-2,0-1,Airdrie Utd
Sat Sep 30 2006,Hamilton,1-1,1-1,Queen of Sth
Sat Sep 30 2006,Partick,3-2,1-1,Ross County
Fri Oct 13 2006,Livingston,0-1,0-1,Hamilton
Sat Oct 14 2006,Airdrie Utd,2-1,0-0,Clyde
Sat Oct 14 2006,Queen of Sth,0-2,0-0,Partick
Sat Oct 14 2006,Ross County,1-0,1-0,Dundee
Sat Oct 14 2006,St Johnstone,3-3,0-0,Gretna
Tue Oct 17 2006,Hamilton,3-1,3-1,Clyde
Sat Oct 21 2006,Airdrie Utd,1-2,1-1,Partick
Sat Oct 21 2006,Dundee,1-1,0-1,Hamilton
Sat Oct 21 2006,Gretna,3-3,1-1,Clyde
Sat Oct 21 2006,Livingston,0-0,0-0,Ross County
Sat Oct 21 2006,St Johnstone,5-0,2-0,Queen of Sth
Sat Oct 28 2006,Clyde,1-0,0-0,St Johnstone
Sat Oct 28 2006,Hamilton,3-1,2-0,Gretna
Sat Oct 28 2006,Partick,3-1,2-1,Dundee
Sat Oct 28 2006,Queen of Sth,2-0,0-0,Livingston
Sat Oct 28 2006,Ross County,2-1,2-0,Airdrie Utd
Sat Nov 4 2006,Airdrie Utd,0-1,0-0,Livingston
Sat Nov 4 2006,Clyde,2-1,0-0,Hamilton
Sat Nov 4 2006,Dundee,1-3,1-1,Gretna
Sat Nov 4 2006,Queen of Sth,2-0,0-0,Ross County
Sat Nov 4 2006,St Johnstone,2-0,1-0,Partick
Sat Nov 11 2006,Gretna,5-0,3-0,Queen of Sth
Sat Nov 11 2006,Hamilton,2-1,1-1,Airdrie Utd
Sat Nov 11 2006,Livingston,2-3,0-1,Dundee
Sat Nov 18 2006,Airdrie Utd,2-1,1-0,St Johnstone
Sat Nov 18 2006,Livingston,1-2,0-2,Gretna
Sat Nov 18 2006,Partick,3-1,2-0,Hamilton
Sat Nov 18 2006,Queen of Sth,2-0,1-0,Dundee
Sat Nov 18 2006,Ross County,1-1,1-0,Clyde
Wed Nov 22 2006,Partick,1-1,0-0,Clyde
Wed Nov 22 2006,Ross County,2-2,1-2,St Johnstone
Sat Nov 25 2006,Clyde,4-0,2-0,Queen of Sth
Sat Nov 25 2006,Dundee,1-0,1-0,Airdrie Utd
Sat Nov 25 2006,Gretna,4-0,3-0,Partick
Sat Nov 25 2006,Hamilton,0-0,0-0,Ross County
Sat Nov 25 2006,St Johnstone,1-2,0-0,Livingston
Sat Dec 2 2006,Clyde,0-0,0-0,Airdrie Utd
Sat Dec 2 2006,Dundee,3-1,0-0,Ross County
Sat Dec 2 2006,Gretna,2-0,2-0,St Johnstone
Sat Dec 2 2006,Hamilton,1-1,1-0,Livingston
Sat Dec 2 2006,Partick,1-1,0-0,Queen of Sth
Sat Dec 9 2006,Airdrie Utd,4-2,1-1,Gretna
Sat Dec 9 2006,Livingston,1-1,1-0,Clyde
Sat Dec 9 2006,Queen of Sth,1-1,1-0,Hamilton
Sat Dec 9 2006,Ross County,2-5,1-2,Partick
Sat Dec 9 2006,St Johnstone,2-1,2-1,Dundee
Sat Dec 16 2006,Clyde,2-1,2-0,Dundee
Sat Dec 16 2006,Hamilton,2-2,0-1,St Johnstone
Sat Dec 16 2006,Partick,2-3,0-1,Livingston
Sat Dec 16 2006,Queen of Sth,1-1,0-0,Airdrie Utd
Sat Dec 16 2006,Ross County,0-1,0-0,Gretna
Sat Dec 23 2006,Gretna,1-0,0-0,Hamilton
Sat Dec 23 2006,Livingston,0-1,0-0,Queen of Sth
Tue Dec 26 2006,Airdrie Utd,0-1,0-1,Ross County
Tue Dec 26 2006,Dundee,3-1,2-1,Partick
Tue Dec 26 2006,St Johnstone,2-1,0-0,Clyde
Sat Dec 30 2006,Gretna,1-0,0-0,Dundee
Sat Dec 30 2006,Hamilton,1-1,0-0,Clyde
Sat Dec 30 2006,Livingston,1-3,1-1,Airdrie Utd
Sat Dec 30 2006,Ross County,1-0,1-0,Queen of Sth
Tue Jan 2 2007,Airdrie Utd,1-0,1-0,Hamilton
Tue Jan 2 2007,Clyde,2-0,1-0,Partick
Tue Jan 2 2007,Dundee,2-0,0-0,Livingston
Tue Jan 2 2007,Queen of Sth,0-4,0-1,Gretna
Tue Jan 2 2007,St Johnstone,2-1,1-0,Ross County
Sat Jan 13 2007,Livingston,3-2,1-1,St Johnstone
