Date,Team 1,FT,HT,Team 2
Fri Aug 18 2006,Sparta,1-2,0-2,Vitesse
Sat Aug 19 2006,AZ Alkmaar,8-1,2-0,NAC Breda
Sat Aug 19 2006,Den Haag,2-3,1-1,Heerenveen
Sat Aug 19 2006,Excelsior,0-1,0-1,Roda JC
Sat Aug 19 2006,Willem II,2-1,1-1,Utrecht
Sun Aug 20 2006,Ajax,5-0,2-0,Waalwijk
Sun Aug 20 2006,Groningen,3-0,0-0,Feyenoord
Sun Aug 20 2006,Heracles,3-0,1-0,Twente
Sun Aug 20 2006,PSV Eindhoven,3-1,2-0,Nijmegen
Fri Aug 25 2006,Roda JC,1-0,0-0,Den Haag
Sat Aug 26 2006,Heerenveen,5-0,4-0,Willem II
Sat Aug 26 2006,Utrecht,2-2,2-1,Sparta
Sat Aug 26 2006,Vitesse,1-3,0-1,AZ Alkmaar
Sat Aug 26 2006,Waalwijk,1-1,1-0,Excelsior
Sun Aug 27 2006,Feyenoord,0-0,0-0,Heracles
Sun Aug 27 2006,NAC Breda,1-2,0-0,Ajax
Sun Aug 27 2006,Nijmegen,1-1,1-1,Groningen
Sun Aug 27 2006,Twente,1-0,0-0,PSV Eindhoven
Fri Sep 8 2006,Den Haag,0-2,0-1,NAC Breda
Fri Sep 8 2006,Twente,2-2,1-2,Roda JC
Sat Sep 9 2006,Excelsior,3-1,1-1,Heerenveen
Sat Sep 9 2006,Willem II,1-3,1-3,PSV Eindhoven
Sun Sep 10 2006,Ajax,3-0,2-0,Vitesse
Sun Sep 10 2006,Groningen,2-1,0-1,Heracles
Sun Sep 10 2006,Nijmegen,0-2,0-1,AZ Alkmaar
Sun Sep 10 2006,Sparta,1-4,1-2,Feyenoord
Sun Sep 10 2006,Utrecht,5-0,5-0,Waalwijk
Fri Sep 15 2006,Waalwijk,1-0,0-0,Den Haag
Sat Sep 16 2006,Excelsior,3-2,3-1,Willem II
Sat Sep 16 2006,Heracles,3-0,2-0,Utrecht
Sat Sep 16 2006,Vitesse,0-1,0-0,NAC Breda
Sun Sep 17 2006,AZ Alkmaar,2-2,0-1,Twente
Sun Sep 17 2006,Heerenveen,3-0,1-0,Nijmegen
Sun Sep 17 2006,PSV Eindhoven,2-1,2-1,Feyenoord
Sun Sep 17 2006,Roda JC,2-0,1-0,Ajax
Sun Sep 17 2006,Sparta,0-1,0-0,Groningen
Fri Sep 22 2006,NAC Breda,0-0,0-0,Willem II
Sat Sep 23 2006,Den Haag,0-2,0-0,PSV Eindhoven
Sat Sep 23 2006,Twente,2-0,1-0,Sparta
Sat Sep 23 2006,Vitesse,4-0,1-0,Heracles
Sun Sep 24 2006,Ajax,2-0,0-0,Nijmegen
Sun Sep 24 2006,Feyenoord,1-0,1-0,Excelsior
Sun Sep 24 2006,Groningen,1-1,1-0,Waalwijk
Sun Sep 24 2006,Roda JC,0-2,0-0,AZ Alkmaar
Sun Sep 24 2006,Utrecht,1-0,0-0,Heerenveen
Fri Sep 29 2006,Nijmegen,2-0,1-0,Heracles
Sat Sep 30 2006,Excelsior,3-1,1-0,Sparta
Sat Sep 30 2006,Twente,4-3,1-2,Waalwijk
Sat Sep 30 2006,Willem II,0-1,0-0,Roda JC
Sun Oct 1 2006,AZ Alkmaar,2-2,1-2,Den Haag
Sun Oct 1 2006,Feyenoord,3-2,2-2,NAC Breda
Sun Oct 1 2006,Groningen,4-3,1-1,Vitesse
Sun Oct 1 2006,Heerenveen,0-0,0-0,PSV Eindhoven
Sun Oct 1 2006,Utrecht,2-3,0-2,Ajax
Fri Oct 13 2006,Den Haag,1-2,1-0,Twente
Sat Oct 14 2006,Ajax,3-2,0-0,Groningen
Sat Oct 14 2006,NAC Breda,0-2,0-2,Nijmegen
Sat Oct 14 2006,Sparta,0-2,0-0,AZ Alkmaar
Sat Oct 14 2006,Vitesse,1-0,1-0,Willem II
