Date,Team 1,FT,HT,Team 2
Fri Aug 4 2006,Ankaraspor,1-1,1-0,Galatasaray
Sat Aug 5 2006,Fenerbahce,6-0,2-0,Erciyesspor
Sat Aug 5 2006,Kayserispor,1-0,1-0,Trabzonspor
Sun Aug 6 2006,Antalyaspor,0-0,0-0,Rizespor
Sun Aug 6 2006,Bursaspor,0-0,0-0,Ankaragucu
Sun Aug 6 2006,Gaziantepspor,1-1,1-0,Denizlispor
Sun Aug 6 2006,Konyaspor,1-1,1-0,Sakaryaspor
Sun Aug 6 2006,Manisaspor,1-0,1-0,Besiktas
Sun Aug 6 2006,Sivasspor,1-2,1-1,Genclerbirligi
Fri Aug 11 2006,Besiktas,2-1,1-0,Gaziantepspor
Sat Aug 12 2006,Genclerbirligi,0-2,0-2,Fenerbahce
Sun Aug 13 2006,Ankaragucu,1-1,0-1,Ankaraspor
Sun Aug 13 2006,Denizlispor,0-1,0-1,Konyaspor
Sun Aug 13 2006,Erciyesspor,2-1,1-1,Bursaspor
Sun Aug 13 2006,Galatasaray,4-0,1-0,Kayserispor
Sun Aug 13 2006,Rizespor,1-1,0-1,Sivasspor
Sun Aug 13 2006,Sakaryaspor,0-0,0-0,Antalyaspor
Sun Aug 13 2006,Trabzonspor,1-1,1-1,Manisaspor
Sat Aug 19 2006,Ankaraspor,2-2,1-1,Erciyesspor
Sat Aug 19 2006,Fenerbahce,2-1,1-0,Rizespor
Sat Aug 19 2006,Manisaspor,2-2,1-0,Galatasaray
Sun Aug 20 2006,Bursaspor,0-0,0-0,Genclerbirligi
Sun Aug 20 2006,Denizlispor,0-2,0-1,Besiktas
Sun Aug 20 2006,Gaziantepspor,2-1,1-0,Trabzonspor
Sun Aug 20 2006,Kayserispor,2-1,0-1,Ankaragucu
Sun Aug 20 2006,Konyaspor,0-0,0-0,Antalyaspor
Sun Aug 20 2006,Sivasspor,0-2,0-1,Sakaryaspor
Fri Aug 25 2006,Besiktas,3-1,1-1,Konyaspor
Sat Aug 26 2006,Galatasaray,2-2,1-1,Gaziantepspor
Sat Aug 26 2006,Genclerbirligi,2-1,1-1,Ankaraspor
Sun Aug 27 2006,Ankaragucu,0-1,0-0,Manisaspor
Sun Aug 27 2006,Antalyaspor,1-2,1-1,Sivasspor
Sun Aug 27 2006,Erciyesspor,0-4,0-1,Kayserispor
Sun Aug 27 2006,Rizespor,1-2,0-0,Bursaspor
Sun Aug 27 2006,Sakaryaspor,2-1,0-1,Fenerbahce
Sun Aug 27 2006,Trabzonspor,1-0,1-0,Denizlispor
Sat Sep 9 2006,Denizlispor,1-1,1-1,Galatasaray
Sat Sep 9 2006,Fenerbahce,4-2,0-0,Antalyaspor
Sat Sep 9 2006,Kayserispor,0-0,0-0,Genclerbirligi
Sun Sep 10 2006,Ankaraspor,2-1,1-0,Rizespor
Sun Sep 10 2006,Besiktas,2-3,1-1,Trabzonspor
Sun Sep 10 2006,Bursaspor,3-1,2-1,Sakaryaspor
Sun Sep 10 2006,Gaziantepspor,2-2,1-0,Ankaragucu
Sun Sep 10 2006,Konyaspor,2-0,1-0,Sivasspor
Sun Sep 10 2006,Manisaspor,5-1,1-1,Erciyesspor
Fri Sep 15 2006,Genclerbirligi,0-5,0-1,Manisaspor
Sat Sep 16 2006,Ankaragucu,0-0,0-0,Denizlispor
Sat Sep 16 2006,Antalyaspor,3-2,0-2,Bursaspor
Sat Sep 16 2006,Sakaryaspor,0-0,0-0,Ankaraspor
Sun Sep 17 2006,Erciyesspor,1-1,0-1,Gaziantepspor
Sun Sep 17 2006,Galatasaray,1-0,1-0,Besiktas
Sun Sep 17 2006,Rizespor,2-1,1-0,Kayserispor
Sun Sep 17 2006,Sivasspor,1-1,1-1,Fenerbahce
Sun Sep 17 2006,Trabzonspor,1-1,1-1,Konyaspor
Fri Sep 22 2006,Konyaspor,0-1,0-1,Fenerbahce
Sat Sep 23 2006,Trabzonspor,3-1,2-1,Galatasaray
Sun Sep 24 2006,Ankaraspor,1-1,0-1,Antalyaspor
Sun Sep 24 2006,Besiktas,2-1,2-0,Ankaragucu
Sun Sep 24 2006,Bursaspor,1-3,0-1,Sivasspor
Sun Sep 24 2006,Denizlispor,2-1,0-0,Erciyesspor
Sun Sep 24 2006,Gaziantepspor,2-0,0-0,Genclerbirligi
Sun Sep 24 2006,Kayserispor,2-0,1-0,Sakaryaspor
Sun Sep 24 2006,Manisaspor,2-0,1-0,Rizespor
Sat Sep 30 2006,Galatasaray,3-3,1-1,Konyaspor
Sat Sep 30 2006,Genclerbirligi,3-1,2-0,Denizlispor
Sat Sep 30 2006,Rizespor,2-0,2-0,Gaziantepspor
Sat Sep 30 2006,Sivasspor,0-2,0-1,Ankaraspor
Sun Oct 1 2006,Antalyaspor,1-0,0-0,Kayserispor
Sun Oct 1 2006,Erciyesspor,1-1,0-1,Besiktas
Sun Oct 1 2006,Fenerbahce,0-1,0-1,Bursaspor
Sun Oct 1 2006,Sakaryaspor,0-1,0-1,Manisaspor
Mon Oct 2 2006,Ankaragucu,2-2,2-1,Trabzonspor
Sat Oct 14 2006,Galatasaray,1-1,1-1,Ankaragucu
Sat Oct 14 2006,Gaziantepspor,1-0,1-0,Sakaryaspor
Sat Oct 14 2006,Konyaspor,1-0,0-0,Bursaspor
Sat Oct 14 2006,Trabzonspor,3-1,0-1,Erciyesspor
Sun Oct 15 2006,Ankaraspor,2-2,0-2,Fenerbahce
Sun Oct 15 2006,Besiktas,1-0,0-0,Genclerbirligi
Sun Oct 15 2006,Denizlispor,2-0,0-0,Rizespor
Sun Oct 15 2006,Kayserispor,1-1,0-1,Sivasspor
Sun Oct 15 2006,Manisaspor,3-2,2-1,Antalyaspor
Fri Oct 20 2006,Genclerbirligi,3-0,1-0,Trabzonspor
Fri Oct 20 2006,Sivasspor,3-2,0-1,Manisaspor
Sat Oct 21 2006,Bursaspor,0-0,0-0,Ankaraspor
Sat Oct 21 2006,Erciyesspor,1-2,0-1,Galatasaray
Sat Oct 21 2006,Sakaryaspor,1-2,1-0,Denizlispor
Sun Oct 22 2006,Ankaragucu,2-0,1-0,Konyaspor
Sun Oct 22 2006,Antalyaspor,0-0,0-0,Gaziantepspor
Sun Oct 22 2006,Fenerbahce,4-1,2-0,Kayserispor
Sun Oct 22 2006,Rizespor,0-1,0-0,Besiktas
Sat Oct 28 2006,Galatasaray,1-0,0-0,Genclerbirligi
Sun Oct 29 2006,Ankaragucu,4-1,3-0,Erciyesspor
Sun Oct 29 2006,Besiktas,0-0,0-0,Sakaryaspor
Sun Oct 29 2006,Denizlispor,1-1,0-0,Antalyaspor
Sun Oct 29 2006,Gaziantepspor,1-0,0-0,Sivasspor
Sun Oct 29 2006,Kayserispor,2-0,0-0,Bursaspor
Sun Oct 29 2006,Konyaspor,2-2,1-0,Ankaraspor
Sun Oct 29 2006,Manisaspor,2-3,1-2,Fenerbahce
Mon Oct 30 2006,Trabzonspor,0-1,0-0,Rizespor
Fri Nov 3 2006,Fenerbahce,4-1,0-0,Gaziantepspor
Sat Nov 4 2006,Ankaraspor,1-1,1-1,Kayserispor
Sat Nov 4 2006,Erciyesspor,1-2,0-1,Konyaspor
Sat Nov 4 2006,Sakaryaspor,1-0,0-0,Trabzonspor
Sat Nov 4 2006,Sivasspor,0-2,0-1,Denizlispor
Sun Nov 5 2006,Antalyaspor,4-4,2-3,Besiktas
Sun Nov 5 2006,Bursaspor,4-0,1-0,Manisaspor
Sun Nov 5 2006,Genclerbirligi,1-2,0-0,Ankaragucu
Sun Nov 5 2006,Rizespor,2-1,2-1,Galatasaray
Fri Nov 10 2006,Denizlispor,0-0,0-0,Fenerbahce
Sat Nov 11 2006,Besiktas,0-1,0-1,Sivasspor
Sun Nov 12 2006,Ankaragucu,2-0,0-0,Rizespor
Sun Nov 12 2006,Erciyesspor,0-2,0-2,Genclerbirligi
Sun Nov 12 2006,Galatasaray,4-0,1-0,Sakaryaspor
Sun Nov 12 2006,Gaziantepspor,1-2,1-2,Bursaspor
Sun Nov 12 2006,Konyaspor,1-1,0-0,Kayserispor
Sun Nov 12 2006,Manisaspor,1-3,1-0,Ankaraspor
Sun Nov 12 2006,Trabzonspor,0-0,0-0,Antalyaspor
Sat Nov 18 2006,Antalyaspor,0-1,0-0,Galatasaray
Sat Nov 18 2006,Genclerbirligi,4-1,2-0,Konyaspor
Sat Nov 18 2006,Kayserispor,2-2,1-1,Manisaspor
Sat Nov 18 2006,Sakaryaspor,0-0,0-0,Ankaragucu
Sun Nov 19 2006,Ankaraspor,2-0,0-0,Gaziantepspor
Sun Nov 19 2006,Bursaspor,1-0,0-0,Denizlispor
Sun Nov 19 2006,Fenerbahce,0-0,0-0,Besiktas
Sun Nov 19 2006,Rizespor,0-0,0-0,Erciyesspor
Sun Nov 19 2006,Sivasspor,1-0,0-0,Trabzonspor
Fri Nov 24 2006,Besiktas,3-1,0-1,Bursaspor
Sat Nov 25 2006,Denizlispor,1-1,1-0,Ankaraspor
Sat Nov 25 2006,Galatasaray,3-1,3-0,Sivasspor
Sat Nov 25 2006,Gaziantepspor,1-2,0-1,Kayserispor
Sat Nov 25 2006,Manisaspor,0-1,0-1,Konyaspor
Sun Nov 26 2006,Ankaragucu,1-0,0-0,Antalyaspor
Sun Nov 26 2006,Erciyesspor,2-0,1-0,Sakaryaspor
Sun Nov 26 2006,Rizespor,0-1,0-0,Genclerbirligi
