Date,Team 1,FT,HT,Team 2
Sat Aug 5 2006,Barnsley,1-2,1-2,Cardiff
Sat Aug 5 2006,Birmingham,2-1,1-0,Colchester
Sat Aug 5 2006,Burnley,2-0,0-0,QPR
Sat Aug 5 2006,Ipswich,1-2,1-0,Crystal Palace
Sat Aug 5 2006,Leeds,1-0,1-0,Norwich
Sat Aug 5 2006,Luton,2-0,1-0,Leicester
Sat Aug 5 2006,Plymouth,1-1,1-0,Wolves
Sat Aug 5 2006,Preston,0-0,0-0,Sheffield Weds
Sat Aug 5 2006,Southend,1-0,1-0,Stoke
Sat Aug 5 2006,West Brom,2-0,0-0,Hull
Sun Aug 6 2006,Coventry,2-1,0-0,Sunderland
Sun Aug 6 2006,Derby,2-2,1-0,Southampton
Tue Aug 8 2006,Cardiff,1-1,1-1,West Brom
Tue Aug 8 2006,Colchester,0-1,0-1,Plymouth
Tue Aug 8 2006,Crystal Palace,3-1,0-1,Southend
Tue Aug 8 2006,Hull,2-3,2-1,Barnsley
Tue Aug 8 2006,Leicester,0-1,0-1,Burnley
Tue Aug 8 2006,Norwich,2-0,0-0,Preston
Tue Aug 8 2006,QPR,2-2,0-0,Leeds
Tue Aug 8 2006,Sheffield Weds,0-1,0-1,Luton
Tue Aug 8 2006,Stoke,2-0,1-0,Derby
Tue Aug 8 2006,Wolves,1-0,1-0,Ipswich
Wed Aug 9 2006,Southampton,2-0,0-0,Coventry
Wed Aug 9 2006,Sunderland,0-1,0-1,Birmingham
Fri Aug 11 2006,Wolves,1-3,1-1,Preston
Sat Aug 12 2006,Cardiff,1-0,0-0,Coventry
Sat Aug 12 2006,Colchester,1-2,1-0,Barnsley
Sat Aug 12 2006,Hull,1-2,1-1,Derby
Sat Aug 12 2006,Leicester,3-1,1-0,Ipswich
Sat Aug 12 2006,Norwich,3-2,0-1,Luton
Sat Aug 12 2006,QPR,2-0,2-0,Southend
Sat Aug 12 2006,Sheffield Weds,1-1,0-0,Burnley
