Date,Team 1,FT,HT,Team 2
Sat Aug 5 2023,St Etienne,0-1,0-0,Grenoble
Sat Aug 5 2023,Ajaccio,1-1,1-1,Rodez
Sat Aug 5 2023,Amiens,1-0,0-0,Quevilly Rouen
Sat Aug 5 2023,Annecy,1-4,1-0,Guingamp
Sat Aug 5 2023,Concarneau,0-0,0-0,Bastia
Sat Aug 5 2023,Dunkerque,2-2,1-2,Troyes
Sat Aug 5 2023,Laval,1-0,0-0,Angers
Sat Aug 5 2023,Paris FC,0-2,0-1,Caen
Sat Aug 5 2023,Valenciennes,1-4,1-1,Auxerre
Mon Aug 7 2023,Pau FC,3-0,2-0,Bordeaux
Sat Aug 12 2023,Rodez,2-1,1-0,St Etienne
Sat Aug 12 2023,Angers,0-0,0-0,Annecy
Sat Aug 12 2023,Auxerre,0-1,0-0,Amiens
Sat Aug 12 2023,Bastia,3-0,1-0,Valenciennes
Sat Aug 12 2023,Caen,2-0,2-0,Pau FC
Sat Aug 12 2023,Grenoble,2-0,0-0,Paris FC
Sat Aug 12 2023,Guingamp,0-1,0-0,Dunkerque
Sat Aug 12 2023,Quevilly Rouen,0-1,0-1,Ajaccio
Sat Aug 12 2023,Troyes,3-1,2-0,Laval
Mon Aug 14 2023,Bordeaux,1-0,0-0,Concarneau
Sat Aug 19 2023,Angers,2-2,1-1,Auxerre
Sat Aug 19 2023,Amiens,2-1,1-1,Bastia
Sat Aug 19 2023,Annecy,3-0,0-0,Dunkerque
Sat Aug 19 2023,Concarneau,0-2,0-0,Caen
Sat Aug 19 2023,Grenoble,0-0,0-0,Troyes
Sat Aug 19 2023,Laval,1-0,0-0,Rodez
Sat Aug 19 2023,Pau FC,2-0,1-0,Paris FC
Sat Aug 19 2023,St Etienne,2-1,2-0,Quevilly Rouen
Sat Aug 19 2023,Valenciennes,0-0,0-0,Guingamp
Mon Aug 21 2023,Ajaccio,0-0,0-0,Bordeaux
Sat Aug 26 2023,Bordeaux,2-0,0-0,Amiens
Sat Aug 26 2023,Auxerre,0-0,0-0,Grenoble
Sat Aug 26 2023,Bastia,3-2,0-2,Troyes
Sat Aug 26 2023,Caen,3-0,2-0,Ajaccio
Sat Aug 26 2023,Dunkerque,0-1,0-0,Angers
Sat Aug 26 2023,Guingamp,4-0,2-0,Pau FC
Sat Aug 26 2023,Paris FC,3-0,1-0,Concarneau
Sat Aug 26 2023,Quevilly Rouen,0-0,0-0,Laval
Sat Aug 26 2023,Rodez,0-1,0-1,Valenciennes
Mon Aug 28 2023,Annecy,1-1,1-0,St Etienne
Sat Sep 2 2023,Bordeaux,2-4,1-2,Auxerre
Sat Sep 2 2023,Ajaccio,2-2,0-1,Dunkerque
Sat Sep 2 2023,Amiens,4-1,1-1,Guingamp
Sat Sep 2 2023,Angers,2-0,1-0,Paris FC
Sat Sep 2 2023,Concarneau,1-1,0-1,Annecy
Sat Sep 2 2023,Grenoble,0-0,0-0,Bastia
Sat Sep 2 2023,Laval,2-1,0-0,Caen
Sat Sep 2 2023,Pau FC,2-2,2-0,Rodez
