Date,Team 1,FT,HT,Team 2
Sun Dec 17 2023,U. Cluj,0-1,?,Otelul
Sun Dec 17 2023,Sepsi Sf. Gheorghe,2-1,?,CFR Cluj
Mon Dec 18 2023,FC Botosani,0-2,?,Din. Bucuresti
Tue Dec 19 2023,U Craiova 1948,2-0,?,Petrolul
Tue Dec 19 2023,Poli Iasi,1-3,?,FCSB
Wed Dec 20 2023,UTA Arad,2-2,?,Univ. Craiova
Wed Dec 20 2023,Farul Constanta,0-0,?,FC Rapid Bucuresti
Thu Dec 21 2023,FC Hermannstadt,1-1,?,Sepsi Sf. Gheorghe
Thu Dec 21 2023,CFR Cluj,4-0,?,U. Cluj
Fri Dec 22 2023,Otelul,0-2,?,FC Botosani
Fri Dec 22 2023,Din. Bucuresti,1-0,?,FC Voluntari
Fri Jan 19 2024,Sepsi Sf. Gheorghe,6-0,?,Poli Iasi
Fri Jan 19 2024,FC Rapid Bucuresti,4-3,?,U Craiova 1948
Sat Jan 20 2024,U. Cluj,2-1,?,FC Hermannstadt
Sat Jan 20 2024,Petrolul,1-0,?,Din. Bucuresti
Sun Jan 21 2024,FC Botosani,1-0,?,CFR Cluj
Sun Jan 21 2024,Univ. Craiova,1-2,?,Farul Constanta
Mon Jan 22 2024,FC Voluntari,1-1,?,Otelul
Mon Jan 22 2024,FCSB,4-0,?,UTA Arad
Fri Jan 26 2024,Farul Constanta,1-0,?,U Craiova 1948
Sat Jan 27 2024,UTA Arad,2-1,?,Sepsi Sf. Gheorghe
Sat Jan 27 2024,Otelul,0-0,?,Petrolul
Sat Jan 27 2024,Din. Bucuresti,1-2,?,FC Rapid Bucuresti
Sun Jan 28 2024,FC Hermannstadt,2-0,?,FC Botosani
Sun Jan 28 2024,Poli Iasi,1-0,?,U. Cluj
Sun Jan 28 2024,Univ. Craiova,0-3,?,FCSB
Mon Jan 29 2024,CFR Cluj,4-1,?,FC Voluntari
Fri Feb 2 2024,FC Botosani,2-1,?,Poli Iasi
Fri Feb 2 2024,U Craiova 1948,2-1,?,Din. Bucuresti
Sat Feb 3 2024,Petrolul,1-2,?,CFR Cluj
Sat Feb 3 2024,FC Rapid Bucuresti,2-1,?,Otelul
Sun Feb 4 2024,U. Cluj,1-3,?,UTA Arad
Sun Feb 4 2024,Sepsi Sf. Gheorghe,1-3,?,Univ. Craiova
Mon Feb 5 2024,FC Voluntari,1-1,?,FC Hermannstadt
Mon Feb 5 2024,FCSB,1-1,?,Farul Constanta
Fri Feb 9 2024,Otelul,1-0,?,U Craiova 1948
Fri Feb 9 2024,Univ. Craiova,2-2,?,U. Cluj
Sat Feb 10 2024,Poli Iasi,0-0,?,FC Voluntari
Sat Feb 10 2024,CFR Cluj,0-1,?,FC Rapid Bucuresti
Sun Feb 11 2024,FC Hermannstadt,0-0,?,Petrolul
Sun Feb 11 2024,FCSB,1-0,?,Sepsi Sf. Gheorghe
Mon Feb 12 2024,UTA Arad,2-2,?,FC Botosani
Mon Feb 12 2024,Farul Constanta,0-2,?,Din. Bucuresti
Fri Feb 16 2024,Petrolul,2-1,?,Poli Iasi
Fri Feb 16 2024,FC Rapid Bucuresti,2-0,?,FC Hermannstadt
Sat Feb 17 2024,FC Voluntari,0-1,?,UTA Arad
Sat Feb 17 2024,U Craiova 1948,1-3,?,CFR Cluj
Sun Feb 18 2024,FC Botosani,2-2,?,Univ. Craiova
Sun Feb 18 2024,Din. Bucuresti,3-1,?,Otelul
Mon Feb 19 2024,Sepsi Sf. Gheorghe,0-1,?,Farul Constanta
Mon Feb 19 2024,U. Cluj,0-0,?,FCSB
Fri Feb 23 2024,FC Hermannstadt,1-0,?,U Craiova 1948
Fri Feb 23 2024,CFR Cluj,4-0,?,Din. Bucuresti
Sat Feb 24 2024,UTA Arad,1-0,?,Petrolul
Sat Feb 24 2024,Farul Constanta,1-1,?,Otelul
Sat Feb 24 2024,Poli Iasi,3-1,?,FC Rapid Bucuresti
Sun Feb 25 2024,Sepsi Sf. Gheorghe,0-0,?,U. Cluj
Sun Feb 25 2024,FCSB,3-2,?,FC Botosani
Mon Feb 26 2024,Univ. Craiova,2-1,?,FC Voluntari
Tue Feb 27 2024,U Craiova 1948,1-1,?,Poli Iasi
Tue Feb 27 2024,Din. Bucuresti,1-0,?,FC Hermannstadt
Tue Feb 27 2024,Otelul,2-2,?,CFR Cluj
Wed Feb 28 2024,U. Cluj,1-0,?,Farul Constanta
Wed Feb 28 2024,FC Rapid Bucuresti,4-1,?,UTA Arad
Thu Feb 29 2024,FC Botosani,1-2,?,Sepsi Sf. Gheorghe
Thu Feb 29 2024,Petrolul,2-3,?,Univ. Craiova
Thu Feb 29 2024,FC Voluntari,1-2,?,FCSB
Fri Mar 1 2024,Poli Iasi,0-0,?,Din. Bucuresti
Sat Mar 2 2024,UTA Arad,3-2,?,U Craiova 1948
Sat Mar 2 2024,FC Hermannstadt,4-1,?,Otelul
Sat Mar 2 2024,Farul Constanta,1-1,?,CFR Cluj
Sun Mar 3 2024,U. Cluj,1-0,?,FC Botosani
Sun Mar 3 2024,FCSB,1-0,?,Petrolul
Mon Mar 4 2024,Sepsi Sf. Gheorghe,4-0,?,FC Voluntari
Mon Mar 4 2024,Univ. Craiova,1-1,?,FC Rapid Bucuresti
Fri Mar 8 2024,CFR Cluj,1-0,?,FC Hermannstadt
Fri Mar 8 2024,Din. Bucuresti,1-0,?,UTA Arad
Fri Mar 8 2024,FC Botosani,0-0,?,Farul Constanta
Fri Mar 8 2024,FC Voluntari,0-0,?,U. Cluj
Fri Mar 8 2024,Petrolul,1-2,?,Sepsi Sf. Gheorghe
Sat Mar 9 2024,FC Rapid Bucuresti,4-0,?,FCSB
Sun Mar 10 2024,U Craiova 1948,1-2,?,Univ. Craiova
Mon Mar 11 2024,Otelul,1-1,?,Poli Iasi
Fri Mar 15 2024,U. Cluj,3-0,?,FC Botosani
Fri Mar 15 2024,FC Rapid Bucuresti,1-2,?,Farul Constanta
Sat Mar 16 2024,Otelul,1-0,?,Poli Iasi
Sat Mar 16 2024,CFR Cluj,1-2,?,Univ. Craiova
Sun Mar 17 2024,FC Hermannstadt,3-0,?,Din. Bucuresti
Sun Mar 17 2024,FCSB,2-1,?,Sepsi Sf. Gheorghe
Mon Mar 18 2024,UTA Arad,4-3,?,FC Voluntari
Mon Mar 18 2024,Petrolul,1-0,?,U Craiova 1948
Fri Mar 29 2024,FC Voluntari,1-0,?,FC Hermannstadt
Fri Mar 29 2024,Sepsi Sf. Gheorghe,1-1,?,CFR Cluj
Sat Mar 30 2024,FC Botosani,2-1,?,Poli Iasi
Sat Mar 30 2024,U. Cluj,0-0,?,UTA Arad
Sat Mar 30 2024,Univ. Craiova,2-1,?,FC Rapid Bucuresti
Sun Mar 31 2024,U Craiova 1948,1-2,?,Otelul
Sun Mar 31 2024,Farul Constanta,0-1,?,FCSB
Mon Apr 1 2024,Din. Bucuresti,1-1,?,Petrolul
Fri Apr 5 2024,UTA Arad,1-0,?,FC Botosani
Fri Apr 5 2024,Sepsi Sf. Gheorghe,1-1,?,Farul Constanta
Sat Apr 6 2024,Petrolul,0-4,?,FC Voluntari
Sat Apr 6 2024,FC Rapid Bucuresti,1-4,?,CFR Cluj
Sun Apr 7 2024,FC Hermannstadt,1-1,?,U. Cluj
Sun Apr 7 2024,FCSB,2-0,?,Univ. Craiova
Mon Apr 8 2024,Poli Iasi,0-0,?,U Craiova 1948
Mon Apr 8 2024,Otelul,1-0,?,Din. Bucuresti
Fri Apr 12 2024,UTA Arad,1-3,?,FC Hermannstadt
Fri Apr 12 2024,Univ. Craiova,1-2,?,Farul Constanta
Sat Apr 13 2024,FC Voluntari,1-1,?,Otelul
Sat Apr 13 2024,U. Cluj,1-2,?,Petrolul
Sun Apr 14 2024,FC Botosani,4-1,?,U Craiova 1948
Sun Apr 14 2024,Din. Bucuresti,1-0,?,Poli Iasi
Sun Apr 14 2024,CFR Cluj,0-1,?,FCSB
Mon Apr 15 2024,FC Rapid Bucuresti,0-1,?,Sepsi Sf. Gheorghe
Fri Apr 19 2024,FC Hermannstadt,1-1,?,FC Botosani
Fri Apr 19 2024,Farul Constanta,5-1,?,CFR Cluj
Sat Apr 20 2024,Poli Iasi,3-1,?,FC Voluntari
Sat Apr 20 2024,U Craiova 1948,1-1,?,Din. Bucuresti
Sat Apr 20 2024,FCSB,2-2,?,FC Rapid Bucuresti
Sun Apr 21 2024,Otelul,1-0,?,U. Cluj
Sun Apr 21 2024,Sepsi Sf. Gheorghe,1-3,?,Univ. Craiova
Mon Apr 22 2024,Petrolul,1-1,?,UTA Arad
Tue Apr 23 2024,FC Voluntari,0-0,?,U Craiova 1948
Tue Apr 23 2024,FC Botosani,2-1,?,Din. Bucuresti
Wed Apr 24 2024,U. Cluj,1-0,?,Poli Iasi
Wed Apr 24 2024,Farul Constanta,3-1,?,FC Rapid Bucuresti
Wed Apr 24 2024,Sepsi Sf. Gheorghe,2-2,?,FCSB
Thu Apr 25 2024,UTA Arad,3-1,?,Otelul
Thu Apr 25 2024,FC Hermannstadt,2-0,?,Petrolul
Thu Apr 25 2024,Univ. Craiova,0-1,?,CFR Cluj
Fri Apr 26 2024,Din. Bucuresti,1-1,?,FC Voluntari
Sat Apr 27 2024,U Craiova 1948,3-2,?,U. Cluj
Sat Apr 27 2024,FCSB,2-1,?,Farul Constanta
Sun Apr 28 2024,Otelul,1-0,?,FC Hermannstadt
Sun Apr 28 2024,Poli Iasi,0-2,?,UTA Arad
Sun Apr 28 2024,CFR Cluj,2-1,?,Sepsi Sf. Gheorghe
Mon Apr 29 2024,Petrolul,1-2,?,FC Botosani
Mon Apr 29 2024,FC Rapid Bucuresti,1-2,?,Univ. Craiova
Fri May 3 2024,Farul Constanta,1-4,?,Sepsi Sf. Gheorghe
Sat May 4 2024,FC Botosani,0-0,?,FC Voluntari
Sat May 4 2024,U. Cluj,3-3,?,Din. Bucuresti
Sun May 5 2024,Petrolul,2-1,?,Otelul
Sun May 5 2024,CFR Cluj,3-2,?,FC Rapid Bucuresti
Mon May 6 2024,FC Hermannstadt,0-1,?,Poli Iasi
Mon May 6 2024,UTA Arad,3-1,?,U Craiova 1948
Mon May 6 2024,Univ. Craiova,2-0,?,FCSB
Fri May 10 2024,Sepsi Sf. Gheorghe,3-2,?,FC Rapid Bucuresti
Sat May 11 2024,FCSB,0-1,?,CFR Cluj
Sun May 12 2024,Din. Bucuresti,2-0,?,UTA Arad
Sun May 12 2024,FC Voluntari,0-1,?,U. Cluj
Sun May 12 2024,Otelul,2-0,?,FC Botosani
Sun May 12 2024,Poli Iasi,2-0,?,Petrolul
Sun May 12 2024,U Craiova 1948,1-3,?,FC Hermannstadt
Mon May 13 2024,Farul Constanta,3-3,?,Univ. Craiova
Fri May 17 2024,FC Botosani,1-0,?,Mioveni
Sat May 18 2024,CFR Cluj,5-1,?,Farul Constanta
Sat May 18 2024,Univ. Craiova,3-2,?,Sepsi Sf. Gheorghe
Sun May 19 2024,Otelul,0-2,?,U. Cluj
Sun May 19 2024,FC Rapid Bucuresti,2-0,?,FCSB
Mon May 20 2024,Din. Bucuresti,2-0,?,Csikszereda M. Ciuc
Fri May 24 2024,Mioveni,0-1,?,FC Botosani
Sun May 26 2024,Univ. Craiova,2-1,?,U. Cluj
Mon May 27 2024,Csikszereda M. Ciuc,0-0,?,Din. Bucuresti
