Date,Team 1,FT,HT,Team 2
Fri Aug 18 2023,Volos NFC,2-2,0-0,Lamia
Sun Aug 20 2023,Giannina,3-0,1-0,Kifisia
Sun Aug 20 2023,OFI Crete,3-2,2-1,Aris
Sun Aug 20 2023,PAOK,3-0,1-0,Asteras Tripolis
Sun Aug 20 2023,Olympiakos,2-0,0-0,Panserraikos
Fri Aug 25 2023,Panetolikos,0-0,0-0,Giannina
Sat Aug 26 2023,Asteras Tripolis,3-0,2-0,OFI Crete
Sat Aug 26 2023,Panathinaikos,3-0,2-0,Volos NFC
Sat Aug 26 2023,AEK,1-1,0-1,Panserraikos
Sun Aug 27 2023,Lamia,1-0,1-0,Aris
Sun Aug 27 2023,PAOK,2-1,1-0,Kifisia
Sun Aug 27 2023,Olympiakos,4-0,2-0,Atromitos
Fri Sep 1 2023,Kifisia,2-1,1-0,Atromitos
Sat Sep 2 2023,Panserraikos,1-1,1-0,Panetolikos
Sun Sep 3 2023,Aris,3-2,1-1,Asteras Tripolis
Sun Sep 3 2023,OFI Crete,1-0,0-0,PAOK
Sun Sep 3 2023,Olympiakos,4-0,2-0,Lamia
Sun Sep 3 2023,Volos NFC,2-3,1-2,AEK
Sun Sep 3 2023,Giannina,0-1,0-0,Panathinaikos
Sat Sep 16 2023,Lamia,2-2,0-1,OFI Crete
Sat Sep 16 2023,Panetolikos,0-5,0-2,Panathinaikos
Sun Sep 17 2023,Asteras Tripolis,2-2,2-2,Giannina
Sun Sep 17 2023,Kifisia,4-4,0-3,Panserraikos
Sun Sep 17 2023,PAOK,0-0,0-0,Aris
Sun Sep 17 2023,AEK,1-1,1-1,Olympiakos
Mon Sep 18 2023,Atromitos,1-1,1-0,Volos NFC
Sat Sep 23 2023,OFI Crete,1-1,1-0,Atromitos
Sat Sep 23 2023,Panserraikos,2-0,0-0,Lamia
Sun Sep 24 2023,Olympiakos,4-0,2-0,Kifisia
Sun Sep 24 2023,Aris,3-0,1-0,Panetolikos
Sun Sep 24 2023,Volos NFC,1-2,0-2,Asteras Tripolis
Sun Sep 24 2023,Giannina,1-3,1-2,PAOK
Mon Sep 25 2023,Panathinaikos,1-2,1-1,AEK
Wed Sep 27 2023,Panetolikos,1-1,1-1,OFI Crete
Wed Sep 27 2023,Kifisia,1-1,0-0,Lamia
Wed Sep 27 2023,Olympiakos,4-1,1-0,Aris
Wed Sep 27 2023,PAOK,3-0,2-0,Volos NFC
Thu Sep 28 2023,Panserraikos,3-2,2-1,Giannina
Thu Sep 28 2023,Asteras Tripolis,1-4,1-2,Panathinaikos
Thu Sep 28 2023,AEK,2-1,1-0,Atromitos
Sun Oct 1 2023,Lamia,1-0,1-0,Panetolikos
Sun Oct 1 2023,Aris,1-1,1-0,Kifisia
Sun Oct 1 2023,Panathinaikos,2-2,1-1,PAOK
Sun Oct 1 2023,Giannina,0-3,0-2,Olympiakos
Mon Oct 2 2023,Atromitos,0-0,0-0,Asteras Tripolis
Mon Oct 2 2023,OFI Crete,2-0,1-0,AEK
Sun Oct 8 2023,AEK,3-0,2-0,Panetolikos
Sun Oct 8 2023,Panathinaikos,5-0,3-0,Atromitos
Fri Oct 20 2023,Lamia,2-1,2-1,Giannina
Sat Oct 21 2023,Panetolikos,2-0,1-0,Volos NFC
Sat Oct 21 2023,Aris,1-0,0-0,Panserraikos
Sun Oct 22 2023,Asteras Tripolis,0-3,0-1,AEK
Sun Oct 22 2023,Kifisia,0-0,0-0,OFI Crete
Sun Oct 22 2023,Olympiakos,0-3,?,Panathinaikos
Sun Oct 22 2023,PAOK,2-0,1-0,Atromitos
Sat Oct 28 2023,Volos NFC,2-1,1-0,Kifisia
Sat Oct 28 2023,Atromitos,3-2,0-1,Panetolikos
Sun Oct 29 2023,Asteras Tripolis,0-1,0-0,Lamia
Sun Oct 29 2023,Panathinaikos,5-0,3-0,Panserraikos
Sun Oct 29 2023,Aris,2-0,0-0,Giannina
Mon Oct 30 2023,AEK,2-0,1-0,PAOK
Mon Oct 30 2023,OFI Crete,0-2,0-1,Olympiakos
Sat Nov 4 2023,Lamia,1-2,0-1,Panathinaikos
Sat Nov 4 2023,Kifisia,1-1,0-0,AEK
Sun Nov 5 2023,Panetolikos,0-1,0-1,Asteras Tripolis
Sun Nov 5 2023,Giannina,1-1,0-0,Volos NFC
Sun Nov 5 2023,Olympiakos,2-4,0-1,PAOK
Sun Nov 5 2023,Aris,1-3,1-1,Atromitos
Mon Nov 6 2023,Panserraikos,2-1,1-1,OFI Crete
Sat Nov 11 2023,OFI Crete,1-1,1-0,Giannina
Sat Nov 11 2023,Atromitos,1-1,0-1,Panserraikos
Sat Nov 11 2023,Volos NFC,0-2,0-0,Aris
Sun Nov 12 2023,PAOK,2-1,2-1,Panetolikos
Sun Nov 12 2023,AEK,3-0,2-0,Lamia
Sun Nov 12 2023,Asteras Tripolis,0-2,0-0,Olympiakos
Sun Nov 12 2023,Kifisia,0-1,0-0,Panathinaikos
Fri Nov 24 2023,OFI Crete,1-1,0-1,Volos NFC
Sat Nov 25 2023,Olympiakos,3-1,2-1,Panetolikos
Sat Nov 25 2023,PAOK,5-0,2-0,Panserraikos
Sun Nov 26 2023,Kifisia,1-3,0-2,Asteras Tripolis
Sun Nov 26 2023,Giannina,0-1,0-1,AEK
Sun Nov 26 2023,Lamia,3-3,2-2,Atromitos
