Date,Team 1,FT,HT,Team 2
Fri Jul 28 2023,Hamburg,5-3,1-2,Schalke 04
Sat Jul 29 2023,Hannover,2-2,1-2,Elversberg
Sat Jul 29 2023,Kaiserslautern,1-2,0-0,St Pauli
Sat Jul 29 2023,Osnabruck,2-3,1-2,Karlsruhe
Sat Jul 29 2023,Wehen,1-1,0-1,Magdeburg
Sat Jul 29 2023,Fortuna Dusseldorf,1-0,0-0,Hertha
Sun Jul 30 2023,Braunschweig,0-1,0-0,Holstein Kiel
Sun Jul 30 2023,Greuther Furth,5-0,3-0,Paderborn
Sun Jul 30 2023,Hansa Rostock,2-0,1-0,Nurnberg
Fri Aug 4 2023,Hertha,0-1,0-0,Wehen
Fri Aug 4 2023,Paderborn,1-1,0-0,Osnabruck
Sat Aug 5 2023,Elversberg,1-2,0-0,Hansa Rostock
Sat Aug 5 2023,Holstein Kiel,2-1,0-0,Greuther Furth
Sat Aug 5 2023,St Pauli,0-0,0-0,Fortuna Dusseldorf
Sat Aug 5 2023,Schalke 04,3-0,1-0,Kaiserslautern
Sun Aug 6 2023,Karlsruhe,2-2,1-0,Hamburg
Sun Aug 6 2023,Magdeburg,2-1,2-0,Braunschweig
Sun Aug 6 2023,Nurnberg,2-2,0-2,Hannover
Fri Aug 18 2023,Kaiserslautern,3-2,1-0,Elversberg
Fri Aug 18 2023,Wehen,1-0,1-0,Karlsruhe
Sat Aug 19 2023,Fortuna Dusseldorf,1-2,0-1,Paderborn
Sat Aug 19 2023,Greuther Furth,0-0,0-0,St Pauli
Sat Aug 19 2023,Hansa Rostock,1-2,0-1,Hannover
Sat Aug 19 2023,Hamburg,3-0,2-0,Hertha
Sun Aug 20 2023,Braunschweig,1-0,1-0,Schalke 04
Sun Aug 20 2023,Holstein Kiel,2-4,1-2,Magdeburg
Sun Aug 20 2023,Osnabruck,2-3,0-1,Nurnberg
Fri Aug 25 2023,Paderborn,1-2,0-0,Kaiserslautern
Fri Aug 25 2023,Schalke 04,0-2,0-1,Holstein Kiel
Sat Aug 26 2023,Elversberg,0-5,0-3,Fortuna Dusseldorf
Sat Aug 26 2023,Hansa Rostock,2-1,1-1,Osnabruck
Sat Aug 26 2023,Hertha,5-0,2-0,Greuther Furth
Sat Aug 26 2023,Hannover,0-1,0-0,Hamburg
Sun Aug 27 2023,Karlsruhe,2-0,1-0,Braunschweig
Sun Aug 27 2023,Nurnberg,2-1,0-0,Wehen
Sun Aug 27 2023,St Pauli,0-0,0-0,Magdeburg
Fri Sep 1 2023,Braunschweig,1-1,0-0,St Pauli
Fri Sep 1 2023,Fortuna Dusseldorf,3-1,1-1,Karlsruhe
Sat Sep 2 2023,Holstein Kiel,2-1,1-1,Paderborn
Sat Sep 2 2023,Magdeburg,6-4,2-3,Hertha
Sat Sep 2 2023,Wehen,1-1,0-0,Schalke 04
Sat Sep 2 2023,Kaiserslautern,3-1,3-1,Nurnberg
Sun Sep 3 2023,Greuther Furth,1-3,0-2,Hannover
Sun Sep 3 2023,Hamburg,2-0,1-0,Hansa Rostock
Sun Sep 3 2023,Osnabruck,0-1,0-0,Elversberg
Fri Sep 15 2023,Nurnberg,1-1,1-1,Greuther Furth
Fri Sep 15 2023,Paderborn,2-1,0-1,Wehen
Sat Sep 16 2023,Elversberg,2-1,1-0,Hamburg
Sat Sep 16 2023,Hansa Rostock,1-3,1-2,Fortuna Dusseldorf
Sat Sep 16 2023,Karlsruhe,1-1,1-1,Kaiserslautern
Sat Sep 16 2023,Schalke 04,4-3,1-2,Magdeburg
Sun Sep 17 2023,Hannover,7-0,2-0,Osnabruck
Sun Sep 17 2023,Hertha,3-0,2-0,Braunschweig
Sun Sep 17 2023,St Pauli,5-1,3-0,Holstein Kiel
Fri Sep 22 2023,Magdeburg,1-1,0-1,Paderborn
Fri Sep 22 2023,Osnabruck,2-1,2-1,Hamburg
Sat Sep 23 2023,Braunschweig,2-2,1-2,Nurnberg
Sat Sep 23 2023,Greuther Furth,4-3,3-3,Karlsruhe
Sat Sep 23 2023,Wehen,0-2,0-1,Elversberg
Sat Sep 23 2023,St Pauli,3-1,1-1,Schalke 04
Sun Sep 24 2023,Fortuna Dusseldorf,1-1,0-1,Hannover
Sun Sep 24 2023,Holstein Kiel,2-3,0-2,Hertha
Sun Sep 24 2023,Kaiserslautern,3-1,2-1,Hansa Rostock
Fri Sep 29 2023,Hamburg,1-0,0-0,Fortuna Dusseldorf
Fri Sep 29 2023,Paderborn,3-1,1-0,Schalke 04
Sat Sep 30 2023,Hannover,2-0,1-0,Wehen
Sat Sep 30 2023,Hansa Rostock,1-0,0-0,Braunschweig
Sat Sep 30 2023,Karlsruhe,0-2,0-2,Holstein Kiel
Sat Sep 30 2023,Hertha,1-2,0-1,St Pauli
Sun Oct 1 2023,Elversberg,1-1,1-1,Greuther Furth
Sun Oct 1 2023,Nurnberg,1-0,0-0,Magdeburg
Sun Oct 1 2023,Osnabruck,2-2,2-1,Kaiserslautern
Fri Oct 6 2023,Fortuna Dusseldorf,1-1,0-0,Osnabruck
Fri Oct 6 2023,Kaiserslautern,3-1,1-1,Hannover
Sat Oct 7 2023,Greuther Furth,1-0,1-0,Hansa Rostock
Sat Oct 7 2023,Magdeburg,1-1,0-1,Karlsruhe
Sat Oct 7 2023,Wehen,1-1,0-0,Hamburg
Sat Oct 7 2023,St Pauli,5-1,1-1,Nurnberg
Sun Oct 8 2023,Braunschweig,1-3,1-2,Paderborn
Sun Oct 8 2023,Holstein Kiel,1-1,1-0,Elversberg
Sun Oct 8 2023,Schalke 04,1-2,0-1,Hertha
Fri Oct 20 2023,Elversberg,3-0,2-0,Braunschweig
Fri Oct 20 2023,Hannover,2-1,1-0,Magdeburg
Sat Oct 21 2023,Hamburg,2-0,2-0,Greuther Furth
Sat Oct 21 2023,Osnabruck,0-2,0-1,Wehen
Sat Oct 21 2023,Paderborn,2-2,1-0,St Pauli
Sat Oct 21 2023,Fortuna Dusseldorf,4-3,1-3,Kaiserslautern
Sun Oct 22 2023,Hansa Rostock,1-3,1-1,Holstein Kiel
Sun Oct 22 2023,Karlsruhe,3-0,2-0,Schalke 04
Sun Oct 22 2023,Nurnberg,3-1,0-1,Hertha
Fri Oct 27 2023,Braunschweig,1-4,0-2,Fortuna Dusseldorf
Fri Oct 27 2023,Greuther Furth,4-0,1-0,Osnabruck
Sat Oct 28 2023,Hertha,3-1,2-0,Paderborn
Sat Oct 28 2023,Schalke 04,3-2,1-0,Hannover
Sat Oct 28 2023,St Pauli,2-1,0-1,Karlsruhe
Sat Oct 28 2023,Kaiserslautern,3-3,2-1,Hamburg
Sun Oct 29 2023,Holstein Kiel,0-2,0-0,Nurnberg
Sun Oct 29 2023,Magdeburg,1-2,0-2,Elversberg
Sun Oct 29 2023,Wehen,1-0,0-0,Hansa Rostock
Fri Nov 3 2023,Elversberg,0-2,0-2,St Pauli
Fri Nov 3 2023,Fortuna Dusseldorf,1-3,0-3,Wehen
Sat Nov 4 2023,Kaiserslautern,0-2,0-1,Greuther Furth
Sat Nov 4 2023,Nurnberg,1-2,0-1,Schalke 04
Sat Nov 4 2023,Osnabruck,1-1,0-0,Holstein Kiel
Sat Nov 4 2023,Hamburg,2-0,1-0,Magdeburg
Sun Nov 5 2023,Hannover,2-0,2-0,Braunschweig
Sun Nov 5 2023,Hansa Rostock,0-0,0-0,Hertha
Sun Nov 5 2023,Karlsruhe,0-3,0-1,Paderborn
Fri Nov 10 2023,Schalke 04,1-2,1-2,Elversberg
Fri Nov 10 2023,St Pauli,0-0,0-0,Hannover
Sat Nov 11 2023,Braunschweig,3-2,1-1,Osnabruck
Sat Nov 11 2023,Holstein Kiel,4-2,1-0,Hamburg
Sat Nov 11 2023,Paderborn,1-3,0-3,Nurnberg
Sat Nov 11 2023,Hertha,2-2,2-1,Karlsruhe
Sun Nov 12 2023,Greuther Furth,1-0,0-0,Fortuna Dusseldorf
Sun Nov 12 2023,Magdeburg,1-2,1-0,Hansa Rostock
Sun Nov 12 2023,Wehen,2-1,0-1,Kaiserslautern
