Date,Team 1,FT,HT,Team 2
Fri Jul 28 2023,St. Gilloise,2-0,1-0,Anderlecht
Sat Jul 29 2023,Eupen,2-2,1-0,Westerlo
Sat Jul 29 2023,Charleroi,1-1,1-0,Oud-Heverlee Leuven
Sat Jul 29 2023,RWD Molenbeek,0-4,0-3,Genk
Sun Jul 30 2023,Antwerp,1-0,1-0,Cercle Brugge
Sun Jul 30 2023,Gent,3-2,2-1,Kortrijk
Sun Jul 30 2023,Club Brugge,1-1,0-1,Mechelen
Sun Jul 30 2023,St Truiden,1-0,0-0,Standard
Fri Aug 4 2023,Standard,0-1,0-1,St. Gilloise
Sat Aug 5 2023,Genk,0-1,0-1,Eupen
Sat Aug 5 2023,Cercle Brugge,2-0,2-0,Charleroi
Sat Aug 5 2023,Oud-Heverlee Leuven,1-2,1-1,RWD Molenbeek
Sun Aug 6 2023,Anderlecht,1-0,1-0,Antwerp
Sun Aug 6 2023,Mechelen,0-1,0-0,Gent
Sun Aug 6 2023,Westerlo,0-1,0-1,Club Brugge
Sun Aug 6 2023,Kortrijk,0-1,0-0,St Truiden
Fri Aug 11 2023,Antwerp,6-0,4-0,Kortrijk
Sat Aug 12 2023,RWD Molenbeek,1-0,0-0,Mechelen
Sat Aug 12 2023,St. Gilloise,5-1,2-1,Oud-Heverlee Leuven
Sun Aug 13 2023,St Truiden,0-1,0-0,Anderlecht
Sun Aug 13 2023,Cercle Brugge,0-1,0-0,Genk
Sun Aug 13 2023,Eupen,0-5,0-3,Club Brugge
Sun Aug 13 2023,Charleroi,1-1,0-1,Standard
Sun Aug 13 2023,Westerlo,1-3,1-1,Gent
Fri Aug 18 2023,Oud-Heverlee Leuven,1-1,0-1,Antwerp
Sat Aug 19 2023,Standard,0-1,0-0,Cercle Brugge
Sat Aug 19 2023,Mechelen,4-0,1-0,St. Gilloise
Sun Aug 20 2023,Anderlecht,2-1,1-0,Westerlo
Sun Aug 20 2023,Genk,0-0,0-0,Charleroi
