Date,Team 1,Team 2,FT,HT
2009-09-13,Buyuksehyr,Trabzonspor,1-6,1-4
2009-09-13,Gaziantepspor,Kasımpaşa,1-0,0-0
2009-09-13,Gençlerbirliği,Eskişehirspor,2-2,1-2
2009-09-16,Denizlispor,Sivasspor,1-1,0-0
2009-09-18,Trabzonspor,Antalyaspor,3-1,1-0
2009-09-19,Ankaragucu,Gençlerbirliği,1-2,1-1
2009-09-19,Beşiktaş,Kayserispor,0-1,0-0
2009-09-19,Diyarbakirspor,Manisaspor,0-0,0-0
2009-09-19,Eskişehirspor,Gaziantepspor,3-2,1-1
2009-09-19,Sivasspor,Bursaspor,1-3,0-1
2009-09-20,Fenerbahçe,Buyuksehyr,1-0,1-0
2009-09-21,Kasımpaşa,Galatasaray,1-3,1-0
2009-09-25,Gençlerbirliği,Trabzonspor,2-2,1-2
2009-09-26,Antalyaspor,Fenerbahçe,1-2,1-1
2009-09-26,Bursaspor,Diyarbakirspor,4-0,1-0
2009-09-26,Buyuksehyr,Sivasspor,1-0,0-0
2009-09-26,Gaziantepspor,Ankaragucu,1-3,1-1
2009-09-27,Denizlispor,Manisaspor,1-1,0-0
2009-09-27,Galatasaray,Eskişehirspor,1-1,1-0
2009-09-27,Kayserispor,Kasımpaşa,0-0,0-0
2009-10-02,Trabzonspor,Gaziantepspor,0-0,0-0
2009-10-03,Beşiktaş,Denizlispor,1-0,0-0
2009-10-03,Diyarbakirspor,Buyuksehyr,1-3,0-0
2009-10-03,Manisaspor,Bursaspor,0-2,0-0
2009-10-04,Ankaragucu,Galatasaray,3-0,0-0
2009-10-04,Eskişehirspor,Kayserispor,0-1,0-1
2009-10-04,Fenerbahçe,Gençlerbirliği,3-0,1-0
2009-10-04,Sivasspor,Antalyaspor,2-0,0-0
2009-10-17,Beşiktaş,Kasımpaşa,2-1,2-0
2009-10-17,Denizlispor,Bursaspor,2-3,1-1
2009-10-18,Antalyaspor,Diyarbakirspor,4-1,2-1
2009-10-18,Buyuksehyr,Manisaspor,1-0,0-0
2009-10-18,Galatasaray,Trabzonspor,4-3,2-1
2009-10-18,Gaziantepspor,Fenerbahçe,2-1,0-1
2009-10-18,Gençlerbirliği,Sivasspor,2-0,0-0
2009-10-18,Kayserispor,Ankaragucu,3-0,1-0
2009-10-23,Trabzonspor,Kayserispor,2-1,2-1
2009-10-24,Bursaspor,Buyuksehyr,6-0,3-0
2009-10-24,Eskişehirspor,Beşiktaş,0-1,0-0
2009-10-25,Diyarbakirspor,Gençlerbirliği,1-0,1-0
2009-10-25,Fenerbahçe,Galatasaray,3-1,1-0
2009-10-25,Kasımpaşa,Denizlispor,3-1,1-1
2009-10-25,Manisaspor,Antalyaspor,1-2,0-1
2009-10-25,Sivasspor,Gaziantepspor,3-0,0-0
2009-10-31,Antalyaspor,Bursaspor,1-1,1-0
2009-10-31,Beşiktaş,Ankaragucu,1-0,1-0
2009-11-01,Denizlispor,Buyuksehyr,0-1,0-0
2009-11-01,Galatasaray,Sivasspor,2-0,2-0
2009-11-01,Gaziantepspor,Diyarbakirspor,2-1,0-1
2009-11-01,Gençlerbirliği,Manisaspor,0-2,0-1
2009-11-01,Kasımpaşa,Eskişehirspor,1-1,1-0
2009-11-01,Kayserispor,Fenerbahçe,1-1,0-1
2009-11-06,Bursaspor,Gençlerbirliği,1-2,1-1
2009-11-07,Buyuksehyr,Antalyaspor,1-0,1-0
2009-11-07,Trabzonspor,Beşiktaş,0-2,0-0
2009-11-08,Ankaragucu,Kasımpaşa,2-2,1-0
2009-11-08,Diyarbakirspor,Galatasaray,1-2,1-1
2009-11-08,Eskişehirspor,Denizlispor,2-0,1-0
2009-11-08,Manisaspor,Gaziantepspor,0-3,0-1
2009-11-08,Sivasspor,Kayserispor,2-4,0-2
2009-11-21,Beşiktaş,Fenerbahçe,3-0,0-0
2009-11-21,Gaziantepspor,Bursaspor,0-1,0-0
2009-11-22,Denizlispor,Antalyaspor,1-1,0-1
2009-11-22,Eskişehirspor,Ankaragucu,0-0,0-0
2009-11-22,Galatasaray,Manisaspor,1-1,1-0
2009-11-22,Gençlerbirliği,Buyuksehyr,3-1,2-0
2009-11-22,Kasımpaşa,Trabzonspor,3-1,1-1
2009-11-22,Kayserispor,Diyarbakirspor,2-0,0-0
2009-11-27,Bursaspor,Galatasaray,1-0,0-0
2009-11-28,Fenerbahçe,Kasımpaşa,1-3,1-1
2009-11-29,Ankaragucu,Denizlispor,1-0,0-0
2009-11-29,Antalyaspor,Gençlerbirliği,2-0,2-0
2009-11-29,Buyuksehyr,Gaziantepspor,1-1,1-1
2009-11-29,Manisaspor,Kayserispor,0-1,0-0
2009-11-29,Sivasspor,Beşiktaş,0-1,0-1
2009-11-29,Trabzonspor,Eskişehirspor,2-1,1-0
2009-12-04,Beşiktaş,Diyarbakirspor,0-0,0-0
2009-12-05,Eskişehirspor,Fenerbahçe,2-1,0-0
2009-12-05,Kasımpaşa,Sivasspor,2-2,1-1
2009-12-06,Galatasaray,Buyuksehyr,1-1,0-0
2009-12-06,Gaziantepspor,Antalyaspor,1-1,1-0
2009-12-06,Gençlerbirliği,Denizlispor,2-0,0-0
2009-12-06,Kayserispor,Bursaspor,3-0,2-0
2009-12-06,Trabzonspor,Ankaragucu,3-0,1-0
2009-12-11,Antalyaspor,Galatasaray,2-3,2-1
2009-12-12,Fenerbahçe,Ankaragucu,3-2,1-1
2009-12-13,Buyuksehyr,Kayserispor,1-2,1-1
2009-12-13,Denizlispor,Trabzonspor,0-1,0-1
2009-12-13,Diyarbakirspor,Kasımpaşa,2-2,1-1
2009-12-13,Gençlerbirliği,Gaziantepspor,1-1,1-0
2009-12-13,Manisaspor,Beşiktaş,1-1,1-1
2009-12-13,Sivasspor,Eskişehirspor,2-1,1-1
2009-12-18,Beşiktaş,Bursaspor,2-3,0-1
2009-12-19,Ankaragucu,Sivasspor,2-3,0-2
2009-12-19,Eskişehirspor,Diyarbakirspor,0-0,0-0
2009-12-19,Galatasaray,Gençlerbirliği,1-0,0-0
2009-12-19,Gaziantepspor,Denizlispor,2-1,1-0
2009-12-19,Kasımpaşa,Manisaspor,3-1,2-1
2009-12-19,Kayserispor,Antalyaspor,1-2,0-1
2009-12-20,Trabzonspor,Fenerbahçe,0-1,0-0
2010-01-22,Fenerbahçe,Denizlispor,3-1,0-0
2010-01-23,Eskişehirspor,Manisaspor,1-0,0-0
2010-01-24,Ankaragucu,Diyarbakirspor,0-0,0-0
2010-01-24,Galatasaray,Gaziantepspor,1-0,0-0
2010-01-24,Kayserispor,Gençlerbirliği,1-1,0-0
2010-01-24,Trabzonspor,Sivasspor,3-1,2-1
2010-01-29,Antalyaspor,Beşiktaş,0-1,0-0
2010-01-30,Buyuksehyr,Kasımpaşa,4-2,0-2
2010-01-30,Diyarbakirspor,Trabzonspor,1-2,1-2
2010-01-31,Bursaspor,Eskişehirspor,3-1,2-0
2010-01-31,Denizlispor,Galatasaray,1-2,0-1
2010-01-31,Gaziantepspor,Kayserispor,0-1,0-0
2010-01-31,Manisaspor,Ankaragucu,0-0,0-0
2010-01-31,Sivasspor,Fenerbahçe,1-5,1-1
2010-02-05,Beşiktaş,Gençlerbirliği,4-1,1-0
2010-02-06,Eskişehirspor,Buyuksehyr,2-1,1-0
2010-02-06,Kayserispor,Galatasaray,0-0,0-0
2010-02-07,Ankaragucu,Bursaspor,0-0,0-0
2010-02-07,Fenerbahçe,Diyarbakirspor,1-1,0-0
2010-02-07,Kasımpaşa,Antalyaspor,2-2,1-0
2010-02-07,Sivasspor,Denizlispor,2-0,0-0
2010-02-07,Trabzonspor,Manisaspor,3-0,2-0
2010-02-13,Diyarbakirspor,Sivasspor,1-1,1-1
2010-02-13,Gaziantepspor,Beşiktaş,2-0,1-0
2010-02-14,Antalyaspor,Eskişehirspor,1-2,0-0
2010-02-14,Buyuksehyr,Ankaragucu,1-1,1-0
2010-02-14,Denizlispor,Kayserispor,1-0,0-0
2010-02-14,Gençlerbirliği,Kasımpaşa,0-2,0-1
2010-02-14,Manisaspor,Fenerbahçe,2-2,1-1
2010-02-15,Bursaspor,Trabzonspor,1-1,0-0
2010-02-20,Eskişehirspor,Gençlerbirliği,0-0,0-0
2010-02-20,Sivasspor,Manisaspor,1-0,0-0
2010-02-20,Trabzonspor,Buyuksehyr,0-0,0-0
2010-02-21,Ankaragucu,Antalyaspor,2-2,1-2
2010-02-21,Beşiktaş,Galatasaray,1-1,0-0
2010-02-21,Diyarbakirspor,Denizlispor,0-2,0-0
2010-02-21,Kasımpaşa,Gaziantepspor,3-0,2-0
2010-02-22,Fenerbahçe,Bursaspor,2-3,2-1
2010-02-26,Antalyaspor,Trabzonspor,1-1,1-1
2010-02-27,Bursaspor,Sivasspor,3-0,1-0
2010-02-27,Kayserispor,Beşiktaş,1-2,0-2
2010-02-28,Buyuksehyr,Fenerbahçe,2-1,1-0
2010-02-28,Galatasaray,Kasımpaşa,4-1,1-0
2010-02-28,Gaziantepspor,Eskişehirspor,1-1,0-1
2010-02-28,Gençlerbirliği,Ankaragucu,0-1,0-1
2010-02-28,Manisaspor,Diyarbakirspor,2-1,1-0
2010-03-06,Diyarbakirspor,Bursaspor,0-3,
2010-03-06,Kasımpaşa,Kayserispor,2-2,1-0
2010-03-06,Sivasspor,Buyuksehyr,0-1,0-1
2010-03-06,Trabzonspor,Gençlerbirliği,3-1,1-1
2010-03-07,Ankaragucu,Gaziantepspor,0-0,0-0
2010-03-07,Fenerbahçe,Antalyaspor,1-0,1-0
2010-03-07,Manisaspor,Denizlispor,0-0,0-0
2010-03-08,Eskişehirspor,Galatasaray,2-1,1-0
2010-03-10,Beşiktaş,Buyuksehyr,2-0,1-0
2010-03-10,Kasımpaşa,Bursaspor,0-2,0-2
2010-03-12,Gaziantepspor,Trabzonspor,1-1,1-0
2010-03-13,Gençlerbirliği,Fenerbahçe,0-0,0-0
2010-03-14,Antalyaspor,Sivasspor,3-0,2-0
2010-03-14,Bursaspor,Manisaspor,2-0,1-0
2010-03-14,Buyuksehyr,Diyarbakirspor,1-0,0-0
2010-03-14,Galatasaray,Ankaragucu,3-0,2-0
2010-03-14,Kayserispor,Eskişehirspor,1-2,0-1
2010-03-15,Denizlispor,Beşiktaş,0-1,0-1
2010-03-19,Kasımpaşa,Beşiktaş,2-2,0-0
2010-03-20,Diyarbakirspor,Antalyaspor,1-0,0-0
2010-03-20,Fenerbahçe,Gaziantepspor,1-0,1-0
2010-03-20,Manisaspor,Buyuksehyr,1-0,0-0
2010-03-21,Ankaragucu,Kayserispor,3-0,2-0
2010-03-21,Sivasspor,Gençlerbirliği,0-2,0-1
2010-03-21,Trabzonspor,Galatasaray,1-0,1-0
2010-03-22,Bursaspor,Denizlispor,2-1,1-0
2010-03-26,Buyuksehyr,Bursaspor,2-1,2-0
2010-03-27,Beşiktaş,Eskişehirspor,3-2,1-2
2010-03-27,Gençlerbirliği,Diyarbakirspor,1-0,1-0
2010-03-28,Antalyaspor,Manisaspor,0-0,0-0
2010-03-28,Denizlispor,Kasımpaşa,3-3,3-2
2010-03-28,Galatasaray,Fenerbahçe,0-1,0-0
2010-03-28,Gaziantepspor,Sivasspor,2-2,2-1
2010-03-29,Kayserispor,Trabzonspor,1-0,0-0
2010-04-02,Ankaragucu,Beşiktaş,0-0,0-0
2010-04-03,Bursaspor,Antalyaspor,2-1,1-1
2010-04-03,Buyuksehyr,Denizlispor,3-1,0-1
2010-04-04,Diyarbakirspor,Gaziantepspor,1-3,1-1
2010-04-04,Eskişehirspor,Kasımpaşa,2-0,1-0
2010-04-04,Fenerbahçe,Kayserispor,2-0,1-0
2010-04-04,Manisaspor,Gençlerbirliği,0-0,0-0
2010-04-05,Sivasspor,Galatasaray,1-1,0-1
2010-04-09,Gaziantepspor,Manisaspor,0-0,0-0
2010-04-10,Antalyaspor,Buyuksehyr,1-3,0-1
2010-04-10,Beşiktaş,Trabzonspor,0-0,0-0
2010-04-11,Denizlispor,Eskişehirspor,1-0,0-0
2010-04-11,Galatasaray,Diyarbakirspor,4-1,2-0
2010-04-11,Gençlerbirliği,Bursaspor,0-0,0-0
2010-04-11,Kasımpaşa,Ankaragucu,2-0,1-0
2010-04-12,Kayserispor,Sivasspor,2-2,1-1
2010-04-16,Bursaspor,Gaziantepspor,2-0,1-0
2010-04-17,Buyuksehyr,Gençlerbirliği,1-3,1-1
2010-04-17,Manisaspor,Galatasaray,1-2,0-1
2010-04-18,Ankaragucu,Eskişehirspor,3-1,3-0
2010-04-18,Antalyaspor,Denizlispor,2-1,1-1
2010-04-18,Diyarbakirspor,Kayserispor,0-3,0-2
2010-04-18,Fenerbahçe,Beşiktaş,1-0,1-0
2010-04-19,Trabzonspor,Kasımpaşa,2-0,0-0
2010-04-24,Beşiktaş,Sivasspor,2-2,0-0
2010-04-24,Denizlispor,Ankaragucu,0-0,0-0
2010-04-24,Gençlerbirliği,Antalyaspor,0-2,0-0
2010-04-24,Kayserispor,Manisaspor,1-2,0-0
2010-04-25,Galatasaray,Bursaspor,0-0,0-0
2010-04-25,Gaziantepspor,Buyuksehyr,2-3,1-2
2010-04-25,Kasımpaşa,Fenerbahçe,0-1,0-0
2010-04-26,Eskişehirspor,Trabzonspor,1-0,0-0
2010-05-01,Ankaragucu,Trabzonspor,1-0,1-0
2010-05-01,Bursaspor,Kayserispor,2-0,2-0
2010-05-01,Buyuksehyr,Galatasaray,0-1,0-1
2010-05-01,Fenerbahçe,Eskişehirspor,2-0,2-0
2010-05-02,Antalyaspor,Gaziantepspor,1-0,0-0
2010-05-02,Denizlispor,Gençlerbirliği,2-0,2-0
2010-05-02,Diyarbakirspor,Beşiktaş,1-3,0-1
2010-05-02,Sivasspor,Kasımpaşa,1-1,0-1
2010-05-07,Beşiktaş,Manisaspor,2-0,0-0
2010-05-08,Galatasaray,Antalyaspor,1-2,0-0
2010-05-08,Gaziantepspor,Gençlerbirliği,1-1,0-1
2010-05-09,Ankaragucu,Fenerbahçe,0-3,0-1
2010-05-09,Eskişehirspor,Sivasspor,1-1,1-1
2010-05-09,Kasımpaşa,Diyarbakirspor,1-0,0-0
2010-05-09,Kayserispor,Buyuksehyr,1-1,1-0
2010-05-10,Trabzonspor,Denizlispor,2-1,1-1
2010-05-15,Antalyaspor,Kayserispor,4-0,2-0
2010-05-15,Denizlispor,Gaziantepspor,1-1,0-0
2010-05-15,Diyarbakirspor,Eskişehirspor,0-2,0-0
2010-05-15,Sivasspor,Ankaragucu,3-3,1-3
2010-05-16,Bursaspor,Beşiktaş,2-1,2-0
2010-05-16,Fenerbahçe,Trabzonspor,1-1,1-1
2010-05-16,Gençlerbirliği,Galatasaray,2-1,1-0
2010-05-16,Manisaspor,Kasımpaşa,0-0,0-0
