Date,Team 1,FT,HT,Team 2
Sat Aug 22 2009,Aris,1-0,0-0,Atromitos
Sat Aug 22 2009,Ergotelis,0-3,0-2,Panathinaikos
Sat Aug 22 2009,Xanthi,1-1,0-1,Giannina
Sun Aug 23 2009,Asteras Tripolis,0-0,0-0,Larisa
Sun Aug 23 2009,Levadeiakos,0-1,0-1,Kavala
Sun Aug 23 2009,Panthrakikos,1-2,0-1,Iraklis
Sat Aug 29 2009,Iraklis,2-2,1-2,Aris
Sat Aug 29 2009,Kavala,0-1,0-1,Asteras Tripolis
Sat Aug 29 2009,Panionios,1-1,1-1,Ergotelis
Sun Aug 30 2009,Atromitos,0-1,0-0,AEK
Sun Aug 30 2009,Giannina,2-0,1-0,Panthrakikos
Sun Aug 30 2009,Larisa,0-2,0-2,Olympiakos
Sun Aug 30 2009,Panathinaikos,1-0,1-0,Xanthi
Sun Aug 30 2009,PAOK,3-0,0-0,Levadeiakos
Sat Sep 12 2009,Aris,1-0,1-0,Giannina
Sat Sep 12 2009,Larisa,2-2,2-1,Atromitos
Sat Sep 12 2009,Olympiakos,0-0,0-0,Kavala
Sun Sep 13 2009,AEK,1-0,1-0,Iraklis
Sun Sep 13 2009,Asteras Tripolis,1-1,0-0,PAOK
Sun Sep 13 2009,Ergotelis,1-0,1-0,Xanthi
Sun Sep 13 2009,Levadeiakos,1-0,0-0,Panionios
Sun Sep 13 2009,Panthrakikos,0-1,0-0,Panathinaikos
Sat Sep 19 2009,Iraklis,2-1,0-0,Larisa
Sat Sep 19 2009,Kavala,2-1,1-1,Atromitos
Sat Sep 19 2009,Panionios,1-3,0-3,Asteras Tripolis
Sun Sep 20 2009,Giannina,1-1,0-0,AEK
Sun Sep 20 2009,Levadeiakos,2-2,1-0,Ergotelis
Sun Sep 20 2009,Panathinaikos,2-1,1-1,Aris
Sun Sep 20 2009,PAOK,1-2,1-1,Olympiakos
Sun Sep 20 2009,Xanthi,1-0,1-0,Panthrakikos
Wed Sep 23 2009,AEK,1-2,0-1,Olympiakos
Wed Sep 23 2009,Panionios,0-0,0-0,PAOK
Sat Sep 26 2009,Aris,1-0,0-0,Xanthi
Sat Sep 26 2009,Larisa,0-0,0-0,Giannina
Sat Sep 26 2009,Olympiakos,1-0,1-0,Panionios
Sun Sep 27 2009,AEK,0-1,0-0,Panathinaikos
Sun Sep 27 2009,Asteras Tripolis,2-1,0-0,Levadeiakos
Sun Sep 27 2009,Atromitos,0-0,0-0,PAOK
Sun Sep 27 2009,Ergotelis,4-0,1-0,Panthrakikos
