Date,Team 1,FT,HT,Team 2
Fri Aug 14 2009,Leixoes,0-0,0-0,Belenenses
Sat Aug 15 2009,Nacional,1-1,1-0,Sp Lisbon
Sat Aug 15 2009,Sp Braga,1-0,0-0,Academica
Sun Aug 16 2009,Benfica,1-1,0-1,Maritimo
Sun Aug 16 2009,Leiria,1-1,0-1,Rio Ave
Sun Aug 16 2009,Naval,0-0,0-0,Olhanense
Sun Aug 16 2009,Pacos Ferreira,1-1,1-0,Porto
Mon Aug 17 2009,Setubal,0-0,0-0,Guimaraes
Fri Aug 21 2009,Olhanense,0-0,0-0,Leiria
Sat Aug 22 2009,Academica,1-1,1-1,Pacos Ferreira
Sat Aug 22 2009,Sp Lisbon,1-2,0-1,Sp Braga
Sun Aug 23 2009,Guimaraes,0-1,0-0,Benfica
Sun Aug 23 2009,Maritimo,1-0,0-0,Leixoes
Sun Aug 23 2009,Porto,3-0,0-0,Nacional
Sun Aug 23 2009,Rio Ave,1-0,1-0,Setubal
Mon Aug 24 2009,Belenenses,2-0,0-0,Naval
Sat Aug 29 2009,Naval,1-3,0-1,Porto
Sat Aug 29 2009,Pacos Ferreira,0-0,0-0,Guimaraes
Sun Aug 30 2009,Academica,0-2,0-0,Sp Lisbon
Sun Aug 30 2009,Leiria,0-0,0-0,Maritimo
Sun Aug 30 2009,Leixoes,0-0,0-0,Rio Ave
Sun Aug 30 2009,Sp Braga,3-1,1-0,Belenenses
Mon Aug 31 2009,Benfica,8-1,5-0,Setubal
Mon Aug 31 2009,Nacional,1-1,0-0,Olhanense
Fri Sep 11 2009,Guimaraes,3-0,1-0,Naval
Sat Sep 12 2009,Porto,4-1,4-0,Leixoes
Sat Sep 12 2009,Rio Ave,2-0,1-0,Nacional
Sun Sep 13 2009,Belenenses,0-4,0-1,Benfica
Sun Sep 13 2009,Maritimo,1-2,1-1,Sp Braga
Sun Sep 13 2009,Olhanense,2-1,2-1,Academica
Sun Sep 13 2009,Setubal,0-4,0-1,Leiria
Sun Sep 13 2009,Sp Lisbon,1-0,0-0,Pacos Ferreira
Fri Sep 18 2009,Leixoes,3-1,1-1,Guimaraes
Sat Sep 19 2009,Pacos Ferreira,1-1,0-0,Rio Ave
Sat Sep 19 2009,Sp Braga,1-0,0-0,Porto
Sun Sep 20 2009,Academica,1-1,1-0,Belenenses
Sun Sep 20 2009,Leiria,1-2,1-1,Benfica
Sun Sep 20 2009,Nacional,2-1,1-0,Maritimo
Sun Sep 20 2009,Naval,0-1,0-1,Setubal
Mon Sep 21 2009,Sp Lisbon,3-2,2-2,Olhanense
Fri Sep 25 2009,Olhanense,0-1,0-0,Sp Braga
Sat Sep 26 2009,Benfica,5-0,1-0,Leixoes
Sat Sep 26 2009,Maritimo,1-2,0-1,Naval
Sat Sep 26 2009,Porto,1-0,1-0,Sp Lisbon
