Date,Team 1,FT,HT,Team 2
Fri Aug 7 2009,Buyuksehyr,1-1,1-1,Besiktas
Sat Aug 8 2009,Diyarbakirspor,2-2,1-2,Ankaragucu
Sat Aug 8 2009,Sivasspor,1-2,0-1,Trabzonspor
Sun Aug 9 2009,Bursaspor,2-1,0-0,Kasimpasa
Sun Aug 9 2009,Denizlispor,0-2,0-1,Fenerbahce
Sun Aug 9 2009,Gaziantepspor,2-3,1-2,Galatasaray
Sun Aug 9 2009,Genclerbirligi,0-0,0-0,Kayserispor
Sun Aug 9 2009,Manisaspor,0-0,0-0,Eskisehirspor
Sat Aug 15 2009,Ankaragucu,1-1,0-0,Manisaspor
Sat Aug 15 2009,Galatasaray,4-1,1-1,Denizlispor
Sat Aug 15 2009,Trabzonspor,1-2,1-0,Diyarbakirspor
Sun Aug 16 2009,Eskisehirspor,3-2,1-0,Bursaspor
Sun Aug 16 2009,Fenerbahce,3-0,0-0,Sivasspor
Sun Aug 16 2009,Kasimpasa,1-3,0-1,Buyuksehyr
Sun Aug 16 2009,Kayserispor,1-1,1-0,Gaziantepspor
Mon Aug 17 2009,Besiktas,2-0,0-0,Antalyaspor
Sat Aug 22 2009,Bursaspor,1-0,1-0,Ankaragucu
Sat Aug 22 2009,Buyuksehyr,0-0,0-0,Eskisehirspor
Sat Aug 22 2009,Genclerbirligi,0-0,0-0,Besiktas
Sun Aug 23 2009,Antalyaspor,2-0,0-0,Kasimpasa
Sun Aug 23 2009,Galatasaray,4-1,2-1,Kayserispor
Sun Aug 23 2009,Manisaspor,1-0,1-0,Trabzonspor
Mon Aug 24 2009,Diyarbakirspor,1-3,1-1,Fenerbahce
Fri Aug 28 2009,Besiktas,0-0,0-0,Gaziantepspor
Sat Aug 29 2009,Ankaragucu,2-2,1-2,Buyuksehyr
Sat Aug 29 2009,Eskisehirspor,2-1,2-1,Antalyaspor
Sat Aug 29 2009,Kayserispor,3-0,1-0,Denizlispor
Sun Aug 30 2009,Fenerbahce,2-1,0-0,Manisaspor
Sun Aug 30 2009,Kasimpasa,0-4,0-1,Genclerbirligi
Sun Aug 30 2009,Sivasspor,0-2,0-1,Diyarbakirspor
Sun Aug 30 2009,Trabzonspor,1-1,1-1,Bursaspor
Sat Sep 12 2009,Denizlispor,0-0,0-0,Diyarbakirspor
Sat Sep 12 2009,Galatasaray,3-0,1-0,Besiktas
Sat Sep 12 2009,Manisaspor,3-1,2-0,Sivasspor
Sun Sep 13 2009,Antalyaspor,1-0,1-0,Ankaragucu
Sun Sep 13 2009,Bursaspor,0-1,0-1,Fenerbahce
Sun Sep 13 2009,Buyuksehyr,1-6,1-4,Trabzonspor
Sun Sep 13 2009,Gaziantepspor,1-0,0-0,Kasimpasa
Sun Sep 13 2009,Genclerbirligi,2-2,1-2,Eskisehirspor
Wed Sep 16 2009,Denizlispor,1-1,0-0,Sivasspor
Fri Sep 18 2009,Trabzonspor,3-1,1-0,Antalyaspor
Sat Sep 19 2009,Ankaragucu,1-2,1-1,Genclerbirligi
Sat Sep 19 2009,Besiktas,0-1,0-0,Kayserispor
Sat Sep 19 2009,Diyarbakirspor,0-0,0-0,Manisaspor
Sat Sep 19 2009,Eskisehirspor,3-2,1-1,Gaziantepspor
Sat Sep 19 2009,Sivasspor,1-3,0-1,Bursaspor
Sun Sep 20 2009,Fenerbahce,1-0,1-0,Buyuksehyr
Mon Sep 21 2009,Kasimpasa,1-3,1-0,Galatasaray
Fri Sep 25 2009,Genclerbirligi,2-2,1-2,Trabzonspor
Sat Sep 26 2009,Antalyaspor,1-2,1-1,Fenerbahce
Sat Sep 26 2009,Bursaspor,4-0,1-0,Diyarbakirspor
Sat Sep 26 2009,Buyuksehyr,1-0,0-0,Sivasspor
Sat Sep 26 2009,Gaziantepspor,1-3,1-1,Ankaragucu
Sun Sep 27 2009,Denizlispor,1-1,0-0,Manisaspor
Sun Sep 27 2009,Galatasaray,1-1,1-0,Eskisehirspor
Sun Sep 27 2009,Kayserispor,0-0,0-0,Kasimpasa
Fri Oct 2 2009,Trabzonspor,0-0,0-0,Gaziantepspor
Sat Oct 3 2009,Besiktas,1-0,0-0,Denizlispor
Sat Oct 3 2009,Diyarbakirspor,1-3,0-0,Buyuksehyr
Sat Oct 3 2009,Manisaspor,0-2,0-0,Bursaspor
