Date,Team 1,FT,HT,Team 2
Fri Aug 7 2009,Wolfsburg,2-0,0-0,Stuttgart
Sat Aug 8 2009,Dortmund,1-0,0-0,FC Koln
Sat Aug 8 2009,Hertha,1-0,0-0,Hannover
Sat Aug 8 2009,Hoffenheim,1-1,1-1,Bayern Munich
Sat Aug 8 2009,Mainz,2-2,1-2,Leverkusen
Sat Aug 8 2009,Nurnberg,1-2,0-1,Schalke 04
Sat Aug 8 2009,Werder Bremen,2-3,2-2,Ein Frankfurt
Sun Aug 9 2009,Bochum,3-3,0-3,M'gladbach
Sun Aug 9 2009,Freiburg,1-1,0-1,Hamburg
Sat Aug 15 2009,Bayern Munich,1-1,0-1,Werder Bremen
Sat Aug 15 2009,Ein Frankfurt,1-1,1-0,Nurnberg
Sat Aug 15 2009,FC Koln,1-3,0-0,Wolfsburg
Sat Aug 15 2009,Hamburg,4-1,3-1,Dortmund
Sat Aug 15 2009,Hannover,1-1,0-0,Mainz
Sat Aug 15 2009,Leverkusen,1-0,0-0,Hoffenheim
Sat Aug 15 2009,Stuttgart,4-2,0-0,Freiburg
Sun Aug 16 2009,M'gladbach,2-1,1-0,Hertha
Sun Aug 16 2009,Schalke 04,3-0,2-0,Bochum
Fri Aug 21 2009,Hoffenheim,0-0,0-0,Schalke 04
Sat Aug 22 2009,Dortmund,1-1,1-0,Stuttgart
Sat Aug 22 2009,FC Koln,0-0,0-0,Ein Frankfurt
Sat Aug 22 2009,Freiburg,0-5,0-1,Leverkusen
Sat Aug 22 2009,Mainz,2-1,2-0,Bayern Munich
Sat Aug 22 2009,Nurnberg,0-2,0-1,Hannover
Sun Aug 23 2009,Bochum,1-0,0-0,Hertha
Sun Aug 23 2009,Werder Bremen,3-0,2-0,M'gladbach
Sun Aug 23 2009,Wolfsburg,2-4,0-2,Hamburg
Fri Aug 28 2009,M'gladbach,2-0,1-0,Mainz
Sat Aug 29 2009,Bayern Munich,3-0,1-0,Wolfsburg
Sat Aug 29 2009,Ein Frankfurt,1-1,0-0,Dortmund
Sat Aug 29 2009,Hannover,0-1,0-1,Hoffenheim
Sat Aug 29 2009,Leverkusen,2-1,1-1,Bochum
Sat Aug 29 2009,Schalke 04,0-1,0-1,Freiburg
Sat Aug 29 2009,Stuttgart,0-0,0-0,Nurnberg
Sun Aug 30 2009,Hamburg,3-1,1-0,FC Koln
Sun Aug 30 2009,Hertha,2-3,0-0,Werder Bremen
Sat Sep 12 2009,Dortmund,1-5,1-1,Bayern Munich
Sat Sep 12 2009,Freiburg,0-2,0-0,Ein Frankfurt
Sat Sep 12 2009,Hamburg,3-1,1-0,Stuttgart
Sat Sep 12 2009,Hoffenheim,3-0,1-0,Bochum
Sat Sep 12 2009,Mainz,2-1,0-0,Hertha
Sat Sep 12 2009,Nurnberg,1-0,1-0,M'gladbach
Sat Sep 12 2009,Wolfsburg,2-3,0-1,Leverkusen
Sun Sep 13 2009,FC Koln,1-2,1-1,Schalke 04
Sun Sep 13 2009,Werder Bremen,0-0,0-0,Hannover
Fri Sep 18 2009,Schalke 04,1-2,0-0,Wolfsburg
Sat Sep 19 2009,Bayern Munich,2-1,0-0,Nurnberg
Sat Sep 19 2009,Bochum,2-3,2-1,Mainz
Sat Sep 19 2009,Hannover,1-1,0-1,Dortmund
Sat Sep 19 2009,M'gladbach,2-4,2-1,Hoffenheim
Sat Sep 19 2009,Stuttgart,0-2,0-1,FC Koln
Sun Sep 20 2009,Ein Frankfurt,1-1,1-1,Hamburg
Sun Sep 20 2009,Hertha,0-4,0-3,Freiburg
Sun Sep 20 2009,Leverkusen,0-0,0-0,Werder Bremen
Fri Sep 25 2009,Nurnberg,0-1,0-1,Bochum
Sat Sep 26 2009,Dortmund,0-1,0-1,Schalke 04
Sat Sep 26 2009,Ein Frankfurt,0-3,0-2,Stuttgart
Sat Sep 26 2009,FC Koln,0-1,0-0,Leverkusen
Sat Sep 26 2009,Hamburg,1-0,0-0,Bayern Munich
Sat Sep 26 2009,Werder Bremen,3-0,1-0,Mainz
Sat Sep 26 2009,Wolfsburg,4-2,2-1,Hannover
Sun Sep 27 2009,Freiburg,3-0,0-0,M'gladbach
Sun Sep 27 2009,Hoffenheim,5-1,3-1,Hertha
Fri Oct 2 2009,Schalke 04,2-0,0-0,Ein Frankfurt
Sat Oct 3 2009,Bayern Munich,0-0,0-0,FC Koln
Sat Oct 3 2009,Bochum,1-1,0-0,Wolfsburg
Sat Oct 3 2009,Hannover,5-2,3-1,Freiburg
Sat Oct 3 2009,Leverkusen,4-0,3-0,Nurnberg
Sat Oct 3 2009,Mainz,2-1,2-0,Hoffenheim
Sat Oct 3 2009,M'gladbach,0-1,0-1,Dortmund
Sun Oct 4 2009,Hertha,1-3,1-3,Hamburg
Sun Oct 4 2009,Stuttgart,0-2,0-1,Werder Bremen
Sat Oct 17 2009,Ein Frankfurt,2-1,1-0,Hannover
Sat Oct 17 2009,FC Koln,1-0,1-0,Mainz
Sat Oct 17 2009,Freiburg,1-2,0-1,Bayern Munich
Sat Oct 17 2009,Hamburg,0-0,0-0,Leverkusen
Sat Oct 17 2009,Nurnberg,3-0,2-0,Hertha
Sat Oct 17 2009,Stuttgart,1-2,0-1,Schalke 04
