Date,Team 1,FT,HT,Team 2
Sat Aug 8 2009,Auxerre,0-1,0-1,Sochaux
Sat Aug 8 2009,Grenoble,0-2,0-1,Marseille
Sat Aug 8 2009,Le Mans,2-2,1-1,Lyon
Sat Aug 8 2009,Monaco,1-0,1-0,Toulouse
Sat Aug 8 2009,Montpellier,1-1,0-0,Paris SG
Sat Aug 8 2009,Rennes,3-0,2-0,Boulogne
Sat Aug 8 2009,St Etienne,0-2,0-1,Nice
Sat Aug 8 2009,Valenciennes,1-3,1-1,Nancy
Sun Aug 9 2009,Bordeaux,4-1,1-1,Lens
Sun Aug 9 2009,Lille,1-2,0-1,Lorient
Sat Aug 15 2009,Lens,2-0,1-0,Auxerre
Sat Aug 15 2009,Lorient,2-2,0-0,Montpellier
Sat Aug 15 2009,Lyon,1-0,1-0,Valenciennes
Sat Aug 15 2009,Nancy,4-0,2-0,Monaco
Sat Aug 15 2009,Paris SG,3-1,1-1,Le Mans
Sat Aug 15 2009,Sochaux,2-3,0-2,Bordeaux
Sat Aug 15 2009,Toulouse,3-1,1-1,St Etienne
Sun Aug 16 2009,Boulogne,2-1,2-0,Grenoble
Sun Aug 16 2009,Marseille,1-0,1-0,Lille
Sun Aug 16 2009,Nice,1-1,1-1,Rennes
Sat Aug 22 2009,Auxerre,0-3,0-2,Lyon
Sat Aug 22 2009,Le Mans,2-1,1-0,Nancy
Sat Aug 22 2009,Monaco,2-0,2-0,Lorient
Sat Aug 22 2009,Montpellier,2-0,0-0,Sochaux
Sat Aug 22 2009,Rennes,1-1,1-0,Marseille
Sat Aug 22 2009,St Etienne,0-1,0-1,Boulogne
Sat Aug 22 2009,Valenciennes,2-3,0-1,Paris SG
Sun Aug 23 2009,Bordeaux,4-0,1-0,Nice
Sun Aug 23 2009,Grenoble,1-2,1-1,Lens
Sun Aug 23 2009,Lille,1-1,1-0,Toulouse
Sat Aug 29 2009,Boulogne,0-0,0-0,Auxerre
Sat Aug 29 2009,Lens,2-2,1-1,Rennes
Sat Aug 29 2009,Lorient,1-0,0-0,Le Mans
Sat Aug 29 2009,Lyon,3-1,1-0,Nancy
Sat Aug 29 2009,Nice,0-3,0-1,Montpellier
Sat Aug 29 2009,Sochaux,1-0,1-0,Monaco
Sat Aug 29 2009,St Etienne,1-0,1-0,Grenoble
Sun Aug 30 2009,Marseille,0-0,0-0,Bordeaux
Sun Aug 30 2009,Paris SG,3-0,1-0,Lille
Sun Aug 30 2009,Toulouse,0-1,0-0,Valenciennes
Sat Sep 12 2009,Bordeaux,1-0,1-0,Grenoble
Sat Sep 12 2009,Le Mans,1-2,0-1,Marseille
Sat Sep 12 2009,Lille,1-0,0-0,Sochaux
Sat Sep 12 2009,Lyon,1-0,0-0,Lorient
Sat Sep 12 2009,Montpellier,1-0,1-0,Lens
Sat Sep 12 2009,Nancy,0-0,0-0,Toulouse
Sat Sep 12 2009,Valenciennes,1-1,0-0,Boulogne
Sun Sep 13 2009,Auxerre,2-0,1-0,Nice
Sun Sep 13 2009,Monaco,2-0,0-0,Paris SG
Sun Sep 13 2009,Rennes,1-0,0-0,St Etienne
Sat Sep 19 2009,Boulogne,0-2,0-1,Bordeaux
Sat Sep 19 2009,Grenoble,0-4,0-3,Rennes
Sat Sep 19 2009,Lorient,3-1,1-0,Nancy
Sat Sep 19 2009,Marseille,4-2,3-0,Montpellier
Sat Sep 19 2009,Nice,1-3,1-2,Monaco
Sat Sep 19 2009,Sochaux,2-5,2-1,Valenciennes
Sat Sep 19 2009,St Etienne,1-1,1-0,Auxerre
Sun Sep 20 2009,Lens,1-1,0-0,Lille
Sun Sep 20 2009,Paris SG,1-1,1-0,Lyon
Sun Sep 20 2009,Toulouse,2-0,1-0,Le Mans
Sat Sep 26 2009,Auxerre,2-0,0-0,Grenoble
Sat Sep 26 2009,Lorient,1-1,1-1,Paris SG
Sat Sep 26 2009,Lyon,2-1,0-1,Toulouse
Sat Sep 26 2009,Monaco,1-2,0-1,St Etienne
Sat Sep 26 2009,Montpellier,1-0,0-0,Boulogne
Sat Sep 26 2009,Nancy,2-1,2-0,Sochaux
Sat Sep 26 2009,Valenciennes,3-2,2-2,Marseille
Sun Sep 27 2009,Bordeaux,1-0,1-0,Rennes
Sun Sep 27 2009,Le Mans,3-0,2-0,Lens
Sun Sep 27 2009,Lille,1-1,0-0,Nice
Sat Oct 3 2009,Grenoble,2-3,0-2,Montpellier
Sat Oct 3 2009,Lens,0-2,0-1,Lyon
Sat Oct 3 2009,Nice,3-2,0-1,Valenciennes
