Date,Team 1,FT,HT,Team 2
Fri Jul 31 2009,Heerenveen,0-0,0-0,Roda JC
Sat Aug 1 2009,Heracles,3-2,1-0,AZ Alkmaar
Sat Aug 1 2009,Sparta,0-2,0-1,Twente
Sat Aug 1 2009,Waalwijk,0-1,0-1,Utrecht
Sat Aug 1 2009,Willem II,3-1,2-0,Vitesse
Sun Aug 2 2009,Den Haag,1-2,0-1,NAC Breda
Sun Aug 2 2009,Feyenoord,2-0,1-0,Nijmegen
Sun Aug 2 2009,Groningen,0-2,0-1,Ajax
Sun Aug 2 2009,PSV Eindhoven,3-3,2-0,VVV Venlo
Fri Aug 7 2009,AZ Alkmaar,2-0,1-0,Sparta
Fri Aug 7 2009,Nijmegen,4-1,1-0,Heerenveen
Sat Aug 8 2009,Ajax,4-1,1-1,Waalwijk
Sat Aug 8 2009,Roda JC,1-1,1-1,Groningen
Sun Aug 9 2009,NAC Breda,0-0,0-0,Heracles
Sun Aug 9 2009,Twente,1-1,1-1,PSV Eindhoven
Sun Aug 9 2009,Utrecht,1-0,1-0,Willem II
Sun Aug 9 2009,Vitesse,0-0,0-0,Feyenoord
Sun Aug 9 2009,VVV Venlo,2-2,1-2,Den Haag
Sat Aug 15 2009,Den Haag,0-1,0-0,Twente
Sat Aug 15 2009,Heerenveen,1-0,1-0,Vitesse
Sat Aug 15 2009,Sparta,2-1,0-1,Willem II
Sat Aug 15 2009,Waalwijk,0-6,0-1,AZ Alkmaar
Sun Aug 16 2009,Groningen,1-2,0-1,NAC Breda
Sun Aug 16 2009,Heracles,0-1,0-0,Feyenoord
Sun Aug 16 2009,PSV Eindhoven,4-3,1-2,Ajax
Sun Aug 16 2009,Roda JC,1-0,0-0,Nijmegen
Sun Aug 16 2009,Utrecht,2-2,1-1,VVV Venlo
Sat Aug 22 2009,Vitesse,1-3,0-2,Den Haag
Sat Aug 22 2009,VVV Venlo,2-2,2-2,Groningen
Sat Aug 22 2009,Willem II,0-1,0-0,Heracles
Sun Aug 23 2009,Ajax,0-0,0-0,Sparta
Sun Aug 23 2009,Feyenoord,4-0,3-0,Roda JC
Sun Aug 23 2009,Heerenveen,0-2,0-1,AZ Alkmaar
Sun Aug 23 2009,PSV Eindhoven,3-1,0-1,NAC Breda
Sun Aug 23 2009,Twente,2-1,2-0,Waalwijk
Fri Aug 28 2009,Roda JC,3-4,1-2,Vitesse
Fri Aug 28 2009,Waalwijk,0-2,0-1,Den Haag
Sat Aug 29 2009,AZ Alkmaar,2-1,2-1,Willem II
Sat Aug 29 2009,Nijmegen,1-1,0-1,VVV Venlo
Sat Aug 29 2009,Utrecht,2-0,0-0,Sparta
Sun Aug 30 2009,Feyenoord,1-1,0-0,Twente
Sun Aug 30 2009,Groningen,0-2,0-0,PSV Eindhoven
Sun Aug 30 2009,Heracles,0-3,0-0,Ajax
Sun Aug 30 2009,NAC Breda,2-0,0-0,Heerenveen
Sat Sep 12 2009,Den Haag,2-1,1-0,AZ Alkmaar
Sat Sep 12 2009,Heerenveen,0-1,0-0,Groningen
Sat Sep 12 2009,PSV Eindhoven,3-0,1-0,Roda JC
Sat Sep 12 2009,Twente,3-2,1-1,Utrecht
Sun Sep 13 2009,Ajax,6-0,4-0,NAC Breda
Sun Sep 13 2009,Sparta,1-0,1-0,Waalwijk
Sun Sep 13 2009,Vitesse,2-2,1-0,Nijmegen
Sun Sep 13 2009,VVV Venlo,1-0,1-0,Heracles
Sun Sep 13 2009,Willem II,2-3,2-2,Feyenoord
Fri Sep 18 2009,Willem II,2-1,2-1,Groningen
Sat Sep 19 2009,AZ Alkmaar,0-1,0-0,Nijmegen
Sat Sep 19 2009,Heracles,1-1,0-1,Sparta
Sat Sep 19 2009,Roda JC,2-0,0-0,NAC Breda
Sat Sep 19 2009,Vitesse,3-1,2-1,Waalwijk
Sun Sep 20 2009,Den Haag,0-1,0-0,Utrecht
Sun Sep 20 2009,Feyenoord,1-3,1-3,PSV Eindhoven
Sun Sep 20 2009,Heerenveen,0-2,0-1,Twente
Sun Sep 20 2009,VVV Venlo,0-4,0-1,Ajax
Sat Sep 26 2009,PSV Eindhoven,3-1,3-0,Willem II
Sat Sep 26 2009,Twente,2-1,2-1,VVV Venlo
Sat Sep 26 2009,Utrecht,1-0,1-0,AZ Alkmaar
Sat Sep 26 2009,Waalwijk,4-1,2-1,Roda JC
Sun Sep 27 2009,Ajax,3-0,1-0,Den Haag
Sun Sep 27 2009,Groningen,1-0,1-0,Vitesse
Sun Sep 27 2009,NAC Breda,0-2,0-0,Feyenoord
Sun Sep 27 2009,Nijmegen,0-2,0-2,Heracles
Sun Sep 27 2009,Sparta,0-2,0-1,Heerenveen
Wed Sep 30 2009,Nijmegen,1-1,0-1,Utrecht
Fri Oct 2 2009,Vitesse,2-0,1-0,Sparta
Sat Oct 3 2009,AZ Alkmaar,1-0,1-0,NAC Breda
Sat Oct 3 2009,Den Haag,1-1,0-1,Groningen
Sat Oct 3 2009,Feyenoord,3-0,1-0,Waalwijk
Sat Oct 3 2009,Willem II,1-1,0-1,Nijmegen
Sun Oct 4 2009,Heerenveen,1-1,0-0,VVV Venlo
Sun Oct 4 2009,Heracles,1-3,1-1,Twente
Sun Oct 4 2009,Roda JC,2-2,1-1,Ajax
Sun Oct 4 2009,Utrecht,0-0,0-0,PSV Eindhoven
Sat Oct 17 2009,Ajax,4-0,1-0,Willem II
Sat Oct 17 2009,NAC Breda,4-0,2-0,Vitesse
Sat Oct 17 2009,PSV Eindhoven,1-0,0-0,Heerenveen
Sat Oct 17 2009,Twente,3-2,1-0,AZ Alkmaar
Sun Oct 18 2009,Groningen,0-0,0-0,Utrecht
Sun Oct 18 2009,Nijmegen,1-1,0-1,Den Haag
Sun Oct 18 2009,Sparta,2-1,0-1,Feyenoord
Sun Oct 18 2009,VVV Venlo,1-1,0-1,Roda JC
Sun Oct 18 2009,Waalwijk,0-1,0-1,Heracles
Fri Oct 23 2009,Utrecht,2-1,1-0,Roda JC
Sat Oct 24 2009,Den Haag,2-3,2-2,Sparta
Sat Oct 24 2009,Feyenoord,1-0,1-0,VVV Venlo
Sat Oct 24 2009,NAC Breda,1-0,1-0,Waalwijk
Sat Oct 24 2009,Vitesse,0-2,0-1,Heracles
Sun Oct 25 2009,AZ Alkmaar,2-4,1-0,Ajax
Sun Oct 25 2009,Nijmegen,0-4,0-2,PSV Eindhoven
Sun Oct 25 2009,Twente,4-0,2-0,Groningen
Sun Oct 25 2009,Willem II,4-1,0-0,Heerenveen
Fri Oct 30 2009,VVV Venlo,1-1,1-0,NAC Breda
Sat Oct 31 2009,Groningen,0-1,0-0,AZ Alkmaar
Sat Oct 31 2009,Heerenveen,3-0,1-0,Den Haag
Sat Oct 31 2009,PSV Eindhoven,1-0,0-0,Vitesse
Sat Oct 31 2009,Roda JC,1-2,0-2,Twente
Sun Nov 1 2009,Ajax,5-1,1-0,Feyenoord
Sun Nov 1 2009,Heracles,3-1,2-1,Utrecht
Sun Nov 1 2009,Sparta,2-0,1-0,Nijmegen
Sun Nov 1 2009,Waalwijk,0-1,0-0,Willem II
Fri Nov 6 2009,Groningen,4-1,2-1,Heracles
Sat Nov 7 2009,Nijmegen,0-1,0-1,Waalwijk
Sat Nov 7 2009,Sparta,1-2,1-1,Roda JC
Sat Nov 7 2009,Vitesse,2-0,1-0,VVV Venlo
Sun Nov 8 2009,AZ Alkmaar,1-1,0-1,Feyenoord
Sun Nov 8 2009,Den Haag,1-5,0-3,PSV Eindhoven
Sun Nov 8 2009,NAC Breda,4-0,4-0,Willem II
Sun Nov 8 2009,Twente,1-0,0-0,Ajax
Sun Nov 8 2009,Utrecht,2-3,0-1,Heerenveen
Sat Nov 21 2009,NAC Breda,3-3,1-1,Nijmegen
