Date,Team 1,FT,HT,Team 2
Fri Aug 7 2009,Karlsruhe,1-1,0-0,Aachen
Fri Aug 7 2009,Oberhausen,0-3,0-1,Union Berlin
Fri Aug 7 2009,St Pauli,2-1,1-1,Ahlen
Sat Aug 8 2009,Fortuna Dusseldorf,3-0,3-0,Paderborn
Sat Aug 8 2009,Kaiserslautern,2-1,2-0,Greuther Furth
Sun Aug 9 2009,Cottbus,3-1,2-1,Augsburg
Sun Aug 9 2009,Frankfurt FSV,1-2,0-2,Duisburg
Sun Aug 9 2009,Munich 1860,2-0,1-0,Koblenz
Mon Aug 10 2009,Bielefeld,3-1,1-1,Hansa Rostock
Fri Aug 14 2009,Duisburg,2-2,1-1,Cottbus
Fri Aug 14 2009,Greuther Furth,4-0,1-0,Frankfurt FSV
Fri Aug 14 2009,Paderborn,2-0,2-0,Karlsruhe
Sat Aug 15 2009,Hansa Rostock,2-1,1-1,Munich 1860
Sat Aug 15 2009,Union Berlin,1-0,0-0,Fortuna Dusseldorf
Sun Aug 16 2009,Ahlen,0-1,0-1,Kaiserslautern
Sun Aug 16 2009,Augsburg,2-2,0-1,Oberhausen
Sun Aug 16 2009,Koblenz,3-2,0-0,Bielefeld
Mon Aug 17 2009,Aachen,0-5,0-4,St Pauli
Fri Aug 21 2009,Fortuna Dusseldorf,1-0,1-0,Koblenz
Fri Aug 21 2009,Frankfurt FSV,0-0,0-0,Paderborn
Fri Aug 21 2009,Union Berlin,1-0,1-0,Hansa Rostock
Sat Aug 22 2009,Bielefeld,1-2,0-0,Augsburg
Sat Aug 22 2009,St Pauli,2-2,2-1,Duisburg
Sun Aug 23 2009,Cottbus,1-3,1-2,Greuther Furth
Sun Aug 23 2009,Kaiserslautern,1-1,0-1,Aachen
Sun Aug 23 2009,Oberhausen,2-0,0-0,Ahlen
Mon Aug 24 2009,Munich 1860,1-3,1-1,Karlsruhe
Fri Aug 28 2009,Ahlen,0-0,0-0,Munich 1860
Fri Aug 28 2009,Karlsruhe,0-4,0-1,St Pauli
Fri Aug 28 2009,Koblenz,0-2,0-1,Cottbus
Sat Aug 29 2009,Greuther Furth,2-4,1-0,Bielefeld
Sat Aug 29 2009,Hansa Rostock,0-2,0-1,Oberhausen
Sun Aug 30 2009,Aachen,3-0,2-0,Frankfurt FSV
Sun Aug 30 2009,Augsburg,1-1,0-0,Union Berlin
Sun Aug 30 2009,Paderborn,0-0,0-0,Kaiserslautern
Mon Aug 31 2009,Duisburg,3-0,1-0,Fortuna Dusseldorf
Fri Sep 11 2009,Bielefeld,2-0,0-0,Ahlen
Fri Sep 11 2009,Fortuna Dusseldorf,1-1,0-1,Augsburg
Fri Sep 11 2009,Kaiserslautern,4-1,1-0,Duisburg
Sat Sep 12 2009,Hansa Rostock,2-1,2-1,Koblenz
Sat Sep 12 2009,Munich 1860,3-1,0-0,Greuther Furth
Sun Sep 13 2009,Frankfurt FSV,2-3,2-1,St Pauli
Sun Sep 13 2009,Oberhausen,1-0,0-0,Aachen
Sun Sep 13 2009,Union Berlin,5-4,3-2,Paderborn
Mon Sep 14 2009,Cottbus,2-4,2-1,Karlsruhe
Fri Sep 18 2009,Duisburg,0-3,0-1,Bielefeld
Fri Sep 18 2009,Karlsruhe,2-0,0-0,Frankfurt FSV
Fri Sep 18 2009,Koblenz,1-1,1-0,Union Berlin
Fri Sep 18 2009,Paderborn,5-1,3-1,Cottbus
Sat Sep 19 2009,Ahlen,1-4,1-2,Fortuna Dusseldorf
Sat Sep 19 2009,Greuther Furth,4-0,1-0,Oberhausen
Sun Sep 20 2009,Aachen,2-0,1-0,Munich 1860
Sun Sep 20 2009,Augsburg,5-2,2-1,Hansa Rostock
Sun Sep 20 2009,St Pauli,1-2,0-1,Kaiserslautern
Fri Sep 25 2009,Cottbus,3-0,2-0,Frankfurt FSV
Fri Sep 25 2009,Oberhausen,1-0,1-0,Duisburg
Fri Sep 25 2009,Union Berlin,2-1,2-1,Ahlen
