Date,Team 1,Team 2,FT,HT
1997-08-03,Ankaragucu,Galatasaray,0-0,
1997-08-03,Beşiktaş,Sekerspor,2-1,
1997-08-03,Bursaspor,Altay,1-0,
1997-08-03,Dardanelspor,Istanbulspor,1-1,
1997-08-03,Fenerbahçe,Gaziantepspor,1-0,
1997-08-03,Gençlerbirliği,Antalyaspor,0-0,
1997-08-03,Karabükspor,Kayseri,3-0,
1997-08-03,Kocaelispor,Trabzonspor,1-3,
1997-08-03,Samsunspor,Vanspor,2-0,
1997-08-10,Altay,Kocaelispor,1-0,
1997-08-10,Galatasaray,Bursaspor,4-0,
1997-08-10,Gaziantepspor,Antalyaspor,1-3,
1997-08-10,Gençlerbirliği,Beşiktaş,2-2,
1997-08-10,Istanbulspor,Karabükspor,2-1,
1997-08-10,Kayseri,Ankaragucu,1-1,
1997-08-10,Samsunspor,Fenerbahçe,0-2,
1997-08-10,Sekerspor,Dardanelspor,1-4,
1997-08-10,Trabzonspor,Vanspor,2-0,
1997-08-24,Altay,Vanspor,3-2,
1997-08-24,Ankaragucu,Istanbulspor,0-5,
1997-08-24,Beşiktaş,Gaziantepspor,2-1,
1997-08-24,Bursaspor,Kayseri,1-0,
1997-08-24,Dardanelspor,Karabükspor,1-1,
1997-08-24,Fenerbahçe,Trabzonspor,1-3,
1997-08-24,Kocaelispor,Galatasaray,1-1,
1997-08-24,Samsunspor,Antalyaspor,2-2,
1997-08-24,Sekerspor,Gençlerbirliği,0-0,
1997-08-31,Altay,Fenerbahçe,0-2,
1997-08-31,Galatasaray,Vanspor,6-2,
1997-08-31,Gaziantepspor,Sekerspor,1-1,
1997-08-31,Gençlerbirliği,Dardanelspor,3-0,
1997-08-31,Istanbulspor,Bursaspor,1-1,
1997-08-31,Karabükspor,Ankaragucu,1-0,
1997-08-31,Kayseri,Kocaelispor,2-1,
1997-08-31,Samsunspor,Beşiktaş,0-0,
1997-08-31,Trabzonspor,Antalyaspor,2-2,
1997-09-07,Altay,Antalyaspor,0-3,
1997-09-07,Beşiktaş,Trabzonspor,3-0,
1997-09-07,Bursaspor,Karabükspor,4-0,
1997-09-07,Dardanelspor,Ankaragucu,1-1,
1997-09-07,Fenerbahçe,Galatasaray,3-1,
1997-09-07,Gençlerbirliği,Gaziantepspor,0-1,
1997-09-07,Kayseri,Vanspor,1-1,
1997-09-07,Kocaelispor,Istanbulspor,3-0,
1997-09-07,Sekerspor,Samsunspor,2-1,
1997-09-14,Altay,Beşiktaş,1-2,
1997-09-14,Ankaragucu,Bursaspor,1-2,
1997-09-14,Galatasaray,Antalyaspor,2-1,
1997-09-14,Gaziantepspor,Dardanelspor,2-2,
1997-09-14,Istanbulspor,Vanspor,6-3,
1997-09-14,Karabükspor,Kocaelispor,1-0,
1997-09-14,Kayseri,Fenerbahçe,0-3,
1997-09-14,Samsunspor,Gençlerbirliği,3-1,
1997-09-14,Trabzonspor,Sekerspor,6-3,
1997-09-21,Fenerbahçe,Istanbulspor,3-0,
1997-09-21,Gençlerbirliği,Trabzonspor,0-1,
1997-09-21,Sekerspor,Altay,0-0,
1997-09-22,Beşiktaş,Galatasaray,2-1,
1997-09-22,Dardanelspor,Bursaspor,0-0,
1997-09-22,Gaziantepspor,Samsunspor,2-0,
1997-09-22,Kayseri,Antalyaspor,3-1,
1997-09-22,Kocaelispor,Ankaragucu,2-0,
1997-09-22,Vanspor,Karabükspor,0-1,
1997-09-28,Altay,Gençlerbirliği,0-0,
1997-09-28,Ankaragucu,Vanspor,2-0,
1997-09-28,Bursaspor,Kocaelispor,1-2,
1997-09-28,Galatasaray,Sekerspor,4-1,
1997-09-28,Istanbulspor,Antalyaspor,5-2,
1997-09-28,Karabükspor,Fenerbahçe,1-2,
1997-09-28,Kayseri,Beşiktaş,1-0,
1997-09-28,Samsunspor,Dardanelspor,3-0,
1997-09-28,Trabzonspor,Gaziantepspor,1-0,
1997-10-05,Beşiktaş,Istanbulspor,0-0,
1997-10-05,Dardanelspor,Kocaelispor,2-0,
1997-10-05,Fenerbahçe,Ankaragucu,0-0,
1997-10-05,Gaziantepspor,Altay,3-0,
1997-10-05,Gençlerbirliği,Galatasaray,3-2,
1997-10-05,Karabükspor,Antalyaspor,3-0,
1997-10-05,Samsunspor,Trabzonspor,2-1,
1997-10-05,Sekerspor,Kayseri,0-1,
1997-10-05,Vanspor,Bursaspor,1-1,
1997-10-19,Altay,Samsunspor,2-5,
1997-10-19,Ankaragucu,Antalyaspor,2-0,
1997-10-19,Bursaspor,Fenerbahçe,1-1,
1997-10-19,Galatasaray,Gaziantepspor,1-0,
1997-10-19,Istanbulspor,Sekerspor,4-1,
1997-10-19,Karabükspor,Beşiktaş,0-5,
1997-10-19,Kayseri,Gençlerbirliği,2-0,
1997-10-19,Kocaelispor,Vanspor,4-2,
1997-10-19,Trabzonspor,Dardanelspor,0-2,
1997-11-02,Beşiktaş,Ankaragucu,1-0,
1997-11-02,Bursaspor,Antalyaspor,4-1,
1997-11-02,Dardanelspor,Vanspor,2-0,
1997-11-02,Fenerbahçe,Kocaelispor,2-0,
1997-11-02,Gaziantepspor,Kayseri,3-2,
1997-11-02,Gençlerbirliği,Istanbulspor,1-0,
1997-11-02,Samsunspor,Galatasaray,0-2,
1997-11-02,Sekerspor,Karabükspor,1-0,
1997-11-02,Trabzonspor,Altay,3-0,
1997-11-09,Altay,Dardanelspor,1-0,
1997-11-09,Ankaragucu,Sekerspor,1-1,
1997-11-09,Bursaspor,Beşiktaş,2-1,
1997-11-09,Galatasaray,Trabzonspor,2-2,
1997-11-09,Istanbulspor,Gaziantepspor,4-1,
1997-11-09,Karabükspor,Gençlerbirliği,1-0,
1997-11-09,Kayseri,Samsunspor,0-1,
1997-11-09,Kocaelispor,Antalyaspor,2-1,
1997-11-09,Vanspor,Fenerbahçe,0-1,
1997-11-16,Altay,Galatasaray,4-5,
1997-11-16,Beşiktaş,Kocaelispor,1-1,
1997-11-16,Dardanelspor,Fenerbahçe,0-1,
1997-11-16,Gaziantepspor,Karabükspor,2-2,
1997-11-16,Gençlerbirliği,Ankaragucu,1-2,
1997-11-16,Samsunspor,Istanbulspor,0-0,
1997-11-16,Sekerspor,Bursaspor,3-1,
1997-11-16,Trabzonspor,Kayseri,2-0,
1997-11-16,Vanspor,Antalyaspor,0-3,
1997-11-23,Ankaragucu,Gaziantepspor,2-0,
1997-11-23,Bursaspor,Gençlerbirliği,2-1,
1997-11-23,Fenerbahçe,Antalyaspor,2-1,
1997-11-23,Galatasaray,Dardanelspor,1-0,
1997-11-23,Istanbulspor,Trabzonspor,0-0,
1997-11-23,Karabükspor,Samsunspor,2-1,
1997-11-23,Kayseri,Altay,1-1,
1997-11-23,Kocaelispor,Sekerspor,3-0,
1997-11-23,Vanspor,Beşiktaş,1-7,
1997-12-07,Altay,Istanbulspor,1-3,
1997-12-07,Antalyaspor,Dardanelspor,0-0,
1997-12-07,Beşiktaş,Fenerbahçe,2-2,
1997-12-07,Gaziantepspor,Bursaspor,1-2,
1997-12-07,Gençlerbirliği,Kocaelispor,0-0,
1997-12-07,Kayseri,Galatasaray,1-2,
1997-12-07,Samsunspor,Ankaragucu,0-2,
1997-12-07,Sekerspor,Vanspor,1-1,
1997-12-07,Trabzonspor,Karabükspor,2-0,
1997-12-14,Ankaragucu,Trabzonspor,1-3,
1997-12-14,Antalyaspor,Beşiktaş,3-3,
1997-12-14,Bursaspor,Samsunspor,2-3,
1997-12-14,Dardanelspor,Kayseri,3-0,
1997-12-14,Fenerbahçe,Sekerspor,7-0,
1997-12-14,Istanbulspor,Galatasaray,2-1,
1997-12-14,Karabükspor,Altay,1-1,
1997-12-14,Kocaelispor,Gaziantepspor,1-1,
1997-12-14,Vanspor,Gençlerbirliği,0-0,
1997-12-21,Altay,Ankaragucu,3-0,
1997-12-21,Beşiktaş,Dardanelspor,1-2,
1997-12-21,Galatasaray,Karabükspor,3-0,
1997-12-21,Gaziantepspor,Vanspor,0-0,
1997-12-21,Gençlerbirliği,Fenerbahçe,3-0,
1997-12-21,Kayseri,Istanbulspor,0-0,
1997-12-21,Samsunspor,Kocaelispor,1-1,
1997-12-21,Sekerspor,Antalyaspor,2-1,
1997-12-21,Trabzonspor,Bursaspor,1-0,
1998-01-18,Altay,Bursaspor,2-1,
1998-01-18,Antalyaspor,Gençlerbirliği,2-1,
1998-01-18,Galatasaray,Ankaragucu,2-1,
1998-01-18,Gaziantepspor,Fenerbahçe,2-0,
1998-01-18,Istanbulspor,Dardanelspor,3-1,
1998-01-18,Kayseri,Karabükspor,0-1,
1998-01-18,Sekerspor,Beşiktaş,2-0,
1998-01-18,Trabzonspor,Kocaelispor,2-2,
1998-01-18,Vanspor,Samsunspor,1-0,
1998-01-25,Ankaragucu,Kayseri,6-3,
1998-01-25,Antalyaspor,Gaziantepspor,2-1,
1998-01-25,Beşiktaş,Gençlerbirliği,3-1,
1998-01-25,Bursaspor,Galatasaray,3-2,
1998-01-25,Dardanelspor,Sekerspor,4-1,
1998-01-25,Fenerbahçe,Samsunspor,0-0,
1998-01-25,Karabükspor,Istanbulspor,0-1,
1998-01-25,Kocaelispor,Altay,0-1,
1998-01-25,Vanspor,Trabzonspor,0-2,
1998-02-01,Antalyaspor,Samsunspor,1-2,
1998-02-01,Galatasaray,Kocaelispor,2-0,
1998-02-01,Gaziantepspor,Beşiktaş,1-1,
1998-02-01,Gençlerbirliği,Sekerspor,3-0,
1998-02-01,Istanbulspor,Ankaragucu,1-1,
1998-02-01,Karabükspor,Dardanelspor,0-0,
1998-02-01,Kayseri,Bursaspor,2-1,
1998-02-01,Trabzonspor,Fenerbahçe,0-0,
