Date,Team 1,FT,HT,Team 2
Tue Aug 5 1997,Clydebank,3-0,?,Brechin
Tue Aug 5 1997,Stenhousemuir,2-1,?,Queen of Sth
Wed Aug 6 1997,Inverness C,1-1,?,Livingston
Wed Aug 6 1997,Stranraer,0-0,?,Clyde
Sat Aug 16 1997,Brechin,2-2,?,Inverness C
Sat Aug 16 1997,Clyde,1-2,?,Forfar
Sat Aug 16 1997,East Fife,0-3,?,Stenhousemuir
Sat Aug 16 1997,Livingston,1-0,?,Stranraer
Sat Aug 16 1997,Queen of Sth,2-2,?,Clydebank
Sat Aug 23 1997,Clydebank,2-2,?,Clyde
Sat Aug 23 1997,Forfar,2-5,?,Brechin
Sat Aug 23 1997,Inverness C,0-1,?,East Fife
Sat Aug 23 1997,Stenhousemuir,1-1,?,Livingston
Sat Aug 23 1997,Stranraer,2-1,?,Queen of Sth
Sat Aug 30 1997,East Fife,3-0,?,Clyde
Sat Aug 30 1997,Forfar,0-2,?,Clydebank
Sat Aug 30 1997,Livingston,3-1,?,Queen of Sth
Sat Aug 30 1997,Stenhousemuir,3-2,?,Inverness C
Sat Aug 30 1997,Stranraer,4-0,?,Brechin
Sun Sep 7 1997,Forfar,1-2,?,East Fife
Sat Sep 13 1997,Brechin,0-2,?,Livingston
Sat Sep 13 1997,Clyde,2-0,?,Stenhousemuir
Sat Sep 13 1997,Clydebank,1-2,?,East Fife
Sat Sep 13 1997,Inverness C,2-2,?,Stranraer
Sat Sep 13 1997,Queen of Sth,0-1,?,Forfar
Sat Sep 20 1997,Clyde,1-1,?,Brechin
Sat Sep 20 1997,Clydebank,1-0,?,Stenhousemuir
Sat Sep 20 1997,East Fife,2-3,?,Livingston
Sat Sep 20 1997,Forfar,3-1,?,Stranraer
Sat Sep 20 1997,Queen of Sth,2-1,?,Inverness C
Sat Sep 27 1997,Brechin,0-3,?,Queen of Sth
Sat Sep 27 1997,Inverness C,1-2,?,Clyde
Sat Sep 27 1997,Livingston,0-0,?,Clydebank
Sat Sep 27 1997,Stenhousemuir,1-4,?,Forfar
Sat Sep 27 1997,Stranraer,3-2,?,East Fife
Sat Oct 4 1997,Clyde,1-0,?,Livingston
Sat Oct 4 1997,Clydebank,0-0,?,Stranraer
Sat Oct 4 1997,East Fife,3-2,?,Queen of Sth
Sat Oct 4 1997,Forfar,2-1,?,Inverness C
Sat Oct 4 1997,Stenhousemuir,3-2,?,Brechin
Sat Oct 18 1997,Brechin,0-0,?,East Fife
Sat Oct 18 1997,Inverness C,0-0,?,Clydebank
Sat Oct 18 1997,Livingston,4-3,?,Forfar
Sat Oct 18 1997,Queen of Sth,4-3,?,Clyde
Sat Oct 18 1997,Stranraer,4-1,?,Stenhousemuir
Sat Oct 25 1997,Brechin,2-0,?,Forfar
Sat Oct 25 1997,Clyde,0-1,?,Clydebank
Sat Oct 25 1997,East Fife,1-5,?,Inverness C
Sat Oct 25 1997,Livingston,2-1,?,Stenhousemuir
Sat Oct 25 1997,Queen of Sth,2-1,?,Stranraer
Sat Nov 1 1997,Forfar,2-2,?,Clyde
Sat Nov 1 1997,Inverness C,0-0,?,Brechin
Sat Nov 1 1997,Stenhousemuir,0-0,?,East Fife
Sat Nov 1 1997,Stranraer,1-1,?,Livingston
Wed Nov 5 1997,Clydebank,4-0,?,Queen of Sth
Sat Nov 8 1997,Brechin,2-2,?,Stranraer
Sat Nov 8 1997,Clyde,3-0,?,East Fife
Sat Nov 8 1997,Clydebank,1-1,?,Forfar
Sat Nov 8 1997,Inverness C,4-1,?,Stenhousemuir
Sat Nov 8 1997,Queen of Sth,1-0,?,Livingston
